month,alpha,Mkt_RF,SMB,HML,Mom,alpha_se,Mkt_RF_se,SMB_se,HML_se,Mom_se,annualized_alpha,excess_ret,fitted,residual
2023-05-01,0.0011478699741210084,1.414078013739417,0.7116179074435299,-0.4847343987584766,0.02642444126379921,0.0023427746966408576,0.15654075731643216,0.1593885593102821,0.14129303018986392,0.11092250776330598,0.013861735248656304,-0.0516,-0.04559311351999188,-0.0060068864800081195
2023-06-01,0.0011478789539472968,1.4408594138456015,0.7116140786663697,-0.48203290368257545,0.02643610100391841,0.0023427896159663873,0.15687299145757938,0.1593918144563942,0.14290850984553652,0.11092769681438376,0.013861844375025134,0.0157,0.021082774187166437,-0.0053827741871664385
2023-07-01,0.0011478916267665875,1.4784206930360257,0.7116089597603494,-0.47830563082977146,0.026448770205383748,0.00234280462189446,0.15713900868353772,0.1593952365828284,0.1444795413213289,0.11093300743546412,0.013861998380114038,0.0659,0.023697661513202954,0.042202338486797046
2023-08-01,0.0011478971009915746,1.5025772808025473,0.711603490234112,-0.47797858567234014,0.02646336582646916,0.002342819902545981,0.1554613405920674,0.15939867002945168,0.1462449244569626,0.11093837589136649,0.01386206490505515,-0.062199999999999894,-0.06122208317887411,-0.0009779168211257877
2023-09-01,0.0011479014085738354,1.5303070647506938,0.711597959965627,-0.4779530634374896,0.02647771391288116,0.002342835561372563,0.15377123945117785,0.1594021050473991,0.14788416714022193,0.11094374195560665,0.013862117252498196,-0.1085,-0.08747136687581873,-0.021028633124181267
2023-10-01,0.001147909183770047,1.5475907499141774,0.7115920977286541,-0.47552732785932317,0.026492207823151856,0.0023428514763989875,0.15138480717769853,0.15940555468347245,0.14999721973219726,0.11094910517594729,0.013862211739763541,-0.0889999999999999,-0.07965999704214884,-0.009340002957851062
2023-11-01,0.001147918271973647,1.5604470289202668,0.7115860414294168,-0.4729241154205409,0.02650700040182849,0.0023428678096621617,0.1494346644261112,0.15940904858869775,0.1519300620754934,0.1109544739863252,0.013862322183223474,0.19490000000000002,0.152370676218807,0.04252932378119301
2023-12-01,0.0011479165116735726,1.5080976208761052,0.7115823355790465,-0.46626017814121035,0.026519346019742672,0.0023428843259837855,0.1561151825898711,0.1594126063379369,0.15382302464836775,0.11095991148700445,0.013862300791358972,0.0637,0.10550682792072903,-0.041806827920729026
2024-01-01,0.0011479206007724012,1.4778272382767532,0.7115804472278604,-0.46025656627601397,0.026528124851439128,0.002342901344525673,0.1644174563589091,0.15941637205554848,0.15557145828097438,0.11096577502347349,0.013862350483715202,-0.058399999999999896,-0.035145327442531925,-0.02325467255746797
2024-02-01,0.001147930233258267,1.4436510500050508,0.7115769295637433,-0.4537177474707652,0.026541555417178758,0.002342918483169625,0.16996975815477078,0.1594203086882976,0.15718274222873377,0.11097231256027053,0.013862467541523316,0.041999999999999996,0.010933894083520003,0.031066105916479993
2024-03-01,0.001147934163581741,1.4034483464051353,0.7115753177285189,-0.4469925932375676,0.026550364508136616,0.0023429357089183476,0.17333467687906054,0.15942445603194602,0.15864904129637183,0.11097950716085692,0.013862515304387202,-0.0034000000000000002,0.017705420209635704,-0.021105420209635704
2024-04-01,0.0011479425561932814,1.372870365090632,0.7115732487222806,-0.4376161884809343,0.02656029951689104,0.002342952929716492,0.17640328380567827,0.15942861621862836,0.16067611819126026,0.11098678278689837,0.013862617294764235,-0.0799999999999999,-0.07297712695671142,-0.007022873043288483
2024-05-01,0.0011479547601758303,1.3333317578529362,0.7115711861174064,-0.42635457842566904,0.026568624441147652,0.002342970621867604,0.1794299337141044,0.15943277634660702,0.16292227399390558,0.11099427943945785,0.013862765602465021,0.0621,0.056406892895713934,0.005693107104286069
2024-06-01,0.001147964405083833,1.287077545204749,0.7115690418490667,-0.41541226579492224,0.026576391713797935,0.0023429884928390767,0.1832658255520845,0.1594369392420173,0.16507679784241452,0.11100181346924377,0.013862882811277677,-0.020899999999999898,-0.02678886449987699,0.005888864499877092
2024-07-01,0.001147973829537109,1.2412179970939548,0.7115668916565138,-0.4044129758689,0.026584094090844255,0.002343006886672712,0.1865809222996021,0.15944110226609884,0.16727548881320012,0.11100937169844725,0.013862997341047345,0.013499999999999998,0.04201504634910927,-0.02851504634910927
2024-08-01,0.0011479877795316624,1.2041434871313637,0.7115658891913199,-0.3923179868161351,0.02659120822782656,0.0023430255740589457,0.18965830242612855,0.15944539316816136,0.16947396857773708,0.11101695827971807,0.013863166867050358,0.014700000000000001,0.034561375350975886,-0.019861375350975884
2024-09-01,0.001148003343087021,1.1696443948491346,0.7115644368585576,-0.3806855660248831,0.026598347039429267,0.00234304467465904,0.19181107711054687,0.15944980330197508,0.1717238530955944,0.11102454316735835,0.013863356001728278,0.0005999999999999998,0.015827305674175993,-0.015227305674175993
2024-10-01,0.0011480215774364918,1.137449559980698,0.711563303011538,-0.3685969282893085,0.026604669013790064,0.0023430641917438332,0.19244019676595453,0.1594542471615657,0.17391319527873245,0.11103225611345933,0.013863577593026477,-0.049300000000000004,-0.0790673377991096,0.029767337799109596
2024-11-01,0.0011480367531064935,1.1167559742437803,0.7115622462222966,-0.3574305713875249,0.026609663792409588,0.002343084066776866,0.1978422877485848,0.15945869410998129,0.17609939567050467,0.11104009555056563,0.013863762014032277,0.0112,-0.010880607632807671,0.02208060763280767
2024-12-01,0.0011480484418244514,1.0976668721777239,0.7115613241322694,-0.3464662109455934,0.026612492341414655,0.002343104164189584,0.20165838345513482,0.1594631456621852,0.17818496111862814,0.11104826384373213,0.013863904060178234,-0.014,-0.03873448301128986,0.02473448301128986
2025-01-01,0.001148056875016638,1.0850144688894106,0.7115600849100094,-0.33648348622382884,0.02661563826085529,0.0023431247166014304,0.20578406332894547,0.15946761301049872,0.1803007646745166,0.11105645404363497,0.013864006543836238,0.0338,0.030755839162427315,0.003044160837572682
2025-02-01,0.0011480638545415117,1.0682964719031238,0.7115595439560165,-0.32634313796933945,0.02661850631124779,0.002343145442491638,0.21214691534295446,0.15947244127853147,0.1823336758478164,0.11106467941651299,0.013864091361933228,0.0342,-0.011141664500312834,0.04534166450031284
2025-03-01,0.0011480631770294505,1.044862177381524,0.7115608677493732,-0.3205133441135093,0.026620379082711677,0.002343166231258586,0.21762536398952792,0.15947736499153572,0.1849676764036387,0.111072923949838,0.01386408312852394,0.0341,-0.0037421085127364658,0.037842108512736464
2025-04-01,0.001148055731060316,1.0226931213299935,0.7115601339495353,-0.31956961405423556,0.02661847397823724,0.002343187018079301,0.22183101201194808,0.15948243012265403,0.18864405979210025,0.1110814467549836,0.013863992642003442,0.0340000000000001,0.059059099544346,-0.025059099544345903
2025-05-01,0.0011480521057906723,1.0119239466688672,0.711559727418277,-0.31995954029812285,0.026617912677545548,0.0023432080476116853,0.22940108610096635,0.1594875093418038,0.19247119481298838,0.11109003605346401,0.013863948586218644,0.0337,0.048755175263450745,-0.015055175263450744
2025-06-01,0.0011480510394860232,1.009838689787687,0.7115593853554144,-0.3200719937603956,0.02661784541544917,0.0023432291398399483,0.2424384402088513,0.15949259012498665,0.19626275613927205,0.11109864530699336,0.01386393562804189,0.0341,0.04002177539617172,-0.0059217753961717245
