month,window,alpha,Mkt_RF,SMB,HML,Mom,alpha_se,Mkt_RF_se,SMB_se,HML_se,Mom_se,r2,nobs,fitted_oos,residual_oos,excess_ret,annualized_alpha
2018-08-01,24,-0.0004048983958821542,1.587876452980134,0.8341562272818535,-0.7808127334841871,-0.10057913736630653,0.0040272473458798745,0.19265972996274183,0.4173219321796181,0.22300404694313825,0.310017557859891,0.8346128731193343,24.0,-0.00782290062168529,0.01702290062168529,0.0092,-0.004847975121996528
2018-09-01,24,-0.0010217555838162914,1.5423720131291694,0.5721382625617086,-0.7887857072341151,-0.13577206584531187,0.0034981693279055176,0.16651969212170417,0.36314054708813315,0.18957168085833015,0.2577852603028282,0.8562461812735775,24.0,-0.010084073168215663,0.004684073168215662,-0.0054,-0.012192398165285057
2018-10-01,24,-8.572032363376655e-05,1.4923233600631935,0.6171131071304818,-0.6782771148595729,-0.12779683692124388,0.0032573147933277974,0.1219157126838662,0.3510319180281035,0.21157546706069005,0.24981166597540502,0.9092179793787356,24.0,-0.15309924367738473,0.007199243677384726,-0.1459,-0.00102815905587339
2018-11-01,24,-0.003589992373459372,1.452218595040517,0.30642740756173936,-0.5995883402351939,0.304931500449374,0.003756212018926062,0.13575098640853928,0.418219586248838,0.23678797637900137,0.30287480622378077,0.8849538313903063,24.0,0.010901320768575657,-0.045701320768575665,-0.034800000000000005,-0.042239394702035415
2018-12-01,24,-0.0033802470592086973,1.4226908795562436,0.2211062736100612,-0.5791596672390618,0.37355846389378244,0.003909676041310088,0.1208150482525431,0.37286609587552394,0.23792570492270665,0.27471803323640015,0.8985282439592228,24.0,-0.09136530949351439,0.010765309493514383,-0.0806,-0.03981727684874503
2019-01-01,24,-0.002511714198124926,1.4751381071610532,0.19411747623901954,-0.6301727533080248,0.2683475517859642,0.003976956159386319,0.11447023886828217,0.39289498285842545,0.24654477593725488,0.26935159567826455,0.906228184048238,24.0,0.08650827926061452,0.022391720739385473,0.1089,-0.029727662061315385
2019-02-01,24,-0.005509002768037062,1.4623606012059565,-0.005924954435432395,-0.6154267212069044,0.47874463937424155,0.0037681121923628423,0.1030027463613972,0.36776379385015967,0.21712303777703298,0.260509204500526,0.9222748539304779,24.0,0.04113074127485111,-0.014230741274851112,0.0269,-0.06414132245628856
2019-03-01,24,-0.005005546945985259,1.4786282503466042,0.02371993322024235,-0.5990893721260361,0.4189401482825831,0.003708259199995776,0.10280977161034156,0.33322866663871625,0.20504432152453195,0.2236002964810756,0.9237327236143481,24.0,0.029268878184864587,-0.011068878184864687,0.0181999999999999,-0.05844018368705883
2019-04-01,24,-0.0033332740526977045,1.4985424733232326,0.0479183918095869,-0.6507433495597059,0.2319006053111097,0.003968445721841148,0.11280014796483577,0.3651184252427174,0.22239806836704554,0.22040998599636116,0.9116450354707537,24.0,0.029569630955988604,0.03613036904401139,0.0657,-0.03927406831358693
2019-05-01,24,-0.0032337050593595727,1.5137833702240275,0.04265014692035329,-0.654329064136749,0.19525031818924188,0.00399480911361993,0.11227445777794136,0.36600989000943657,0.22419107537595295,0.1874996552764942,0.9121060684428448,24.0,-0.045799875578634214,-0.007500124421365786,-0.0533,-0.0381216940300686
2019-06-01,24,-0.0016195707590512323,1.4871349933834646,0.3860586468797898,-0.5219133564626608,0.162433959974633,0.004222906907107596,0.10842829684574293,0.3578527197584907,0.2330598154066811,0.18571604414842657,0.9144344087754548,24.0,0.07299998875204897,-0.025099988752049072,0.047899999999999894,-0.01926266168132673
2019-07-01,24,4.9841377321737344e-05,1.472086640960335,0.4817489921300817,-0.5176464570832948,0.13528743495155027,0.0045951701728577975,0.11947242623574336,0.38861155009131204,0.27196909008179243,0.19874355867851043,0.9013769849268668,24.0,-0.01749947038318278,0.02899947038318278,0.0115,0.0005982605098544536
2019-08-01,24,0.0010395877534052078,1.4619810111810783,0.4152983835964604,-0.5616262852341697,0.19555856498674673,0.004688287365909324,0.11724781981992845,0.36604143845585996,0.259932425124731,0.1924746732575683,0.9027467039455067,24.0,-0.027421049939798173,0.022821049939798173,-0.0046,0.01254662981390453
2019-09-01,24,-0.0014070427823137002,1.4309059681180272,0.29832257303935916,-0.6917400810548349,0.19386668985539124,0.004381064695108279,0.11683110608697603,0.3525345849273568,0.24296985414342154,0.18711129720247288,0.903309442930747,24.0,0.010451056648696378,-0.014251056648696378,-0.0038,-0.016754459508607433
2019-10-01,24,3.053248998611917e-05,1.4597485156748464,0.34550020066385845,-0.6341393120995117,0.25674277711451,0.003967638545553487,0.10764489645442481,0.3193208266358661,0.22368267140713088,0.17752866752182134,0.9181449622304139,24.0,0.03919514777552621,-0.0008951477755262116,0.0383,0.00036645141346958177
2019-11-01,24,-0.0004932159641473392,1.4545487418552667,0.3207506323333413,-0.6265313886127969,0.26161685190172007,0.004034483482798234,0.10885124395656379,0.32198290988758727,0.22685134329473558,0.17994740829577507,0.9167344733788152,24.0,0.030015681287993652,-0.010615681287993652,0.0194,-0.00590256264509037
2019-12-01,24,-0.000516844876442722,1.4484696590053212,0.32187934585480876,-0.6375485234087229,0.24819057127079885,0.004023197762815529,0.10543659206203332,0.3248933110909592,0.2189764237868744,0.17880905804868688,0.9183463045142384,24.0,0.05095595938610534,-0.006155959386105338,0.0448,-0.006184538366777792
2020-01-01,24,-0.0017631567779788507,1.4009797422758663,0.3028116688014644,-0.6780296244291889,0.1594710489030593,0.004057958467472105,0.11154570301898499,0.3116418823916485,0.21514227176367753,0.18315792451412152,0.9132770751134425,24.0,-0.010204180465130521,-0.009495819534869478,-0.0197,-0.020953906781162823
2020-02-01,24,-0.002052983370497764,1.2911801202658097,0.08731249842737787,-0.7195642785118985,0.08596949680278043,0.004757886550447139,0.10878564974991829,0.35538867971638205,0.2396952538253046,0.19840479333229674,0.9045980904297022,24.0,-0.13735349377190692,0.04255349377190701,-0.09479999999999991,-0.02435952240847228
2020-03-01,24,-0.0005734096274530569,1.3013424273299476,0.15600337158447153,-0.7039179723811259,0.03290155443653675,0.004467263530804649,0.09567068722425408,0.32149184313785795,0.2020388032822059,0.19164442534347287,0.9305914999919193,24.0,-0.12406095589686064,-0.013539044103139358,-0.1376,-0.006859256246297241
2020-04-01,24,0.001749684664652109,1.3412098874246414,0.4417575665275537,-0.7945484195006141,0.020496794977825417,0.004791850116682905,0.10379588771829946,0.3295929394769667,0.22372455231631497,0.21334303541113353,0.9390202813793901,24.0,0.12883164861105423,0.04576835138894578,0.1746,0.021199451217392973
2020-05-01,24,0.0021609801749526633,1.3476255826738837,0.4928295025243967,-0.8515200470752211,-0.0015016821029667504,0.0048963130299436676,0.10603199345125358,0.3404546007314455,0.21984745401244823,0.2160830642461552,0.9456910451164138,24.0,0.12130748021694983,0.017092519783050084,0.1383999999999999,0.026242202175124296
2020-06-01,24,0.0017289481897433262,1.3047659272006744,0.5332505746646632,-0.9251276668301277,-0.1103109994710536,0.004972558815255264,0.10277808646514798,0.34405436671026185,0.22052231991448537,0.2106158381361898,0.9430787423544862,24.0,0.039888633150778986,-0.023888633150778986,0.016,0.02094581101531867
2020-07-01,24,0.0013655115989404457,1.3086441948319314,0.5890720122978594,-0.9187168632744043,-0.06178941946781613,0.004980824174804052,0.09797872211689485,0.3567878082819474,0.21847292238088828,0.18583360459064868,0.945416052114858,24.0,0.06106807262191674,0.010131927378083258,0.0712,0.016509766115076818
2020-08-01,24,0.000653818853922121,1.3112387790565327,0.5320102684832086,-0.9155553855032781,-0.04377515385413833,0.004849851897484597,0.09949088570659581,0.34222838923518906,0.22194387143461364,0.18399312417052582,0.9474743207696824,24.0,0.10504823089882236,-0.010648230898822456,0.0943999999999999,0.007874101446457615
2020-09-01,24,0.0004654162378901275,1.3055259660616454,0.5539146836202846,-0.9324457536390078,-0.05197456068060735,0.004939793488527439,0.0976275786905948,0.31513677271205204,0.23280843883299138,0.18801361002290437,0.9474939736823659,24.0,0.019765660688340545,0.0034343393116594567,0.023200000000000002,0.005599313467312017
2020-10-01,24,0.00412928939976126,1.2295010828745703,0.7052432958195154,-0.8527559035977046,-0.11282185058859007,0.005190645835283684,0.10961611018717032,0.31428129530890914,0.23607582503602323,0.2004010137701799,0.9334757388435293,24.0,-0.0418133384237153,0.0278133384237153,-0.013999999999999999,0.05069247561129675
2020-11-01,24,0.008074659423550845,1.1857920888485314,0.6856517545495282,-0.9716985521576544,-0.34494052825823696,0.00399503598907091,0.08495960009506438,0.2326173264628367,0.18636005236392683,0.1533966983689904,0.9643396702460786,24.0,0.1322835008222067,0.02831649917779333,0.16060000000000002,0.10131707617310903
2020-12-01,24,0.007360425889968082,1.2022763368958256,0.7361124628587858,-1.0033567895273705,-0.35384651757512753,0.0040829511836082254,0.08399083023219099,0.22465915181730287,0.1896693592616075,0.1513284019055213,0.9626033192776969,24.0,0.07657652865494848,0.009723471345051526,0.0863,0.09198991479053897
2021-01-01,24,0.013559220616660206,1.1266619680803651,1.0039389043230575,-0.7358499777452049,-0.31299747907064646,0.005542548829974965,0.12083203712366912,0.3191385350192604,0.2696952216307479,0.21923254531404437,0.9196233076139574,24.0,-0.006247648289314057,0.07804764828931406,0.0718,0.17541044781042214
2021-02-01,24,0.015227058495144323,1.1213404778790037,1.008564730487175,-0.7140669591294431,-0.32644250820844745,0.004983463991320692,0.11633573880398344,0.30320848052691013,0.23665165191019422,0.21610751093621197,0.9223090949581143,24.0,0.021004986971008763,0.012195013028991238,0.0332,0.1988316830985799
2021-03-01,24,0.013159589132974665,1.1117468648461002,1.0771038576708123,-0.8019177769039476,-0.37276450459643273,0.005053029748071889,0.12376295527503078,0.3274042047434055,0.2381200466151442,0.23063139218415604,0.9170684732736393,24.0,0.015317253015138631,-0.03251725301513863,-0.0172,0.16986112769049044
2021-04-01,24,0.013009695353847328,1.1238033224947932,1.0732342401567347,-0.7770973347599313,-0.3357922033626517,0.005131467749382681,0.12117749506515771,0.32652740456538326,0.2511945127155692,0.24044983641518913,0.9174216820697323,24.0,0.0654451044119031,0.007354895588096905,0.0728,0.1677858895140083
2021-05-01,24,0.013652887141216909,1.116208976931275,1.1158663186975057,-0.7268771073465123,-0.2793257429425431,0.005059275407066948,0.1162363859273595,0.3109301314181765,0.25005179755651685,0.24066024380247134,0.915629694344227,24.0,0.017431530715326028,-0.004831530715326028,0.0126,0.1767145956391376
2021-06-01,24,0.013081062997783253,1.1196393635945512,1.1348562940554077,-0.6899130955879023,-0.2505760838302109,0.004997150858709883,0.12057184449600573,0.3472280353202704,0.24174142613613345,0.23143872945344543,0.9149523998645492,24.0,0.027090454933493838,-0.010990454933493838,0.0161,0.16877353370755133
