ticker,fsym_id,month,fiscal_date,ff_pe_dil,ff_pbk_tang,ff_psales_dil,ff_pfcf,ff_div_yld,ff_earn_yld,ff_fcf_yld,ff_entrpr_val_ebitda_oper,ff_entrpr_val_sales,ff_roce,ff_roic,ff_roa_ptx,ff_ebit_oper_mgn,ff_ebitda_oper_mgn,ff_debt_eq,ff_tcap_assets,ff_ebit_oper_int_covg,ff_zscore,ff_fscore,ff_sales_gr,ff_eps_dil_gr,ff_eps_basic_gr,ff_bps_gr,ff_com_eq_gr,ff_assets_gr,ret,next_ret,Mkt_RF,SMB,HML,RMW,CMA,RF,Mom,vix,vix_chg,cpi_yoy,core_cpi_yoy,pce_yoy,core_pce_yoy,m2_yoy,y10,y2,y3m,slope_10y_2y,slope_10y_3m,baa_spread,baa_aaa_spread,sp500,sp500_ret,sp500_mom_12m,country,sector,ctry_AR,ctry_AT,ctry_AU,ctry_BE,ctry_CA,ctry_CH,ctry_CN,ctry_DE,ctry_DK,ctry_ES,ctry_FI,ctry_FR,ctry_GB,ctry_IE,ctry_IL,ctry_IT,ctry_JP,ctry_MX,ctry_NL,ctry_NO,ctry_SE,ctry_TW,ctry_US,ctry_UY,sect_business_services,sect_consumer_cyclicals,sect_consumer_non_cyclicals,sect_consumer_services,sect_energy,sect_finance,sect_healthcare,sect_industrials,sect_non_energy_materials,sect_technology
EBRO.MC,RBH78M-R,2018-01,2016-12-31,18.0462375339982,5.22035004893614,1.24537473071014,,2.31951770911831,5.54132127606129,-0.168153226901646,10.4046991463385,1.39861722861397,8.39057886560287,7.04107410771569,7.27372391069907,10.3193824448632,13.4421688598863,31.0961821282473,74.7752969569423,31.6551078957216,2.98759460500541,7.0,-0.108411541422018,17.2157279489904,17.2157279489904,5.75033120511711,5.7503614732342,7.10414269748355,,0.0403225806451612,0.0472,0.0026,0.0018,-0.0091,0.0064,0.0011,0.0232,13.54,2.5,2.129930719552253,1.770166453265043,1.7664099484208329,1.5768765133171936,4.887078859681604,2.72,2.14,1.46,0.5800000000000001,1.2600000000000002,1.56,0.71,2823.81005859375,5.617870412552817,23.91272487608005,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-02,2016-12-31,18.0462375339982,5.22035004893614,1.24537473071014,,2.31951770911831,5.54132127606129,-0.168153226901646,10.4046991463385,1.39861722861397,8.39057886560287,7.04107410771569,7.27372391069907,10.3193824448632,13.4421688598863,31.0961821282473,74.7752969569423,31.6551078957216,2.98759460500541,7.0,-0.108411541422018,17.2157279489904,17.2157279489904,5.75033120511711,5.7503614732342,7.10414269748355,0.0403225806451612,0.000968992248062,-0.043,0.0138,-0.0036,0.0096,-0.0048,0.0011,0.0113,19.85,6.310000000000002,2.151318868063945,1.8912671130328464,1.7576494957315614,1.6320370277204788,4.390306179922932,2.87,2.25,1.65,0.6200000000000001,1.2200000000000002,1.68,0.69,2713.830078125,-3.89473718793677,14.815716499221354,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-03,2016-12-31,18.0462375339982,5.22035004893614,1.24537473071014,,2.31951770911831,5.54132127606129,-0.168153226901646,10.4046991463385,1.39861722861397,8.39057886560287,7.04107410771569,7.27372391069907,10.3193824448632,13.4421688598863,31.0961821282473,74.7752969569423,31.6551078957216,2.98759460500541,7.0,-0.108411541422018,17.2157279489904,17.2157279489904,5.75033120511711,5.7503614732342,7.10414269748355,0.000968992248062,-0.0319457889641819,-0.0124,-0.0049,-0.0159,0.0156,-0.0192999999999999,0.0012,-0.0052,19.97,0.1199999999999974,2.263468931091861,1.87770420481439,1.8376076958608545,1.6442181175359671,4.139666139098752,2.74,2.27,1.73,0.4700000000000002,1.0100000000000002,1.85,0.7699999999999996,2640.8701171875,-2.688449860055664,11.772455048983232,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-04,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,-0.0319457889641819,0.0409999999999999,0.0171,-0.0202,0.0214,-0.009,0.0087,0.0014,-0.0068,15.93,-4.039999999999999,2.3309497646499366,2.1227843662331214,1.998292058070028,1.909183171052753,4.078403992988511,2.95,2.49,1.87,0.4599999999999999,1.08,1.79,0.8199999999999998,2648.050048828125,0.2718774995368322,11.066609473193022,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-05,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0409999999999999,-0.0398655139289145,-0.0173,0.0167,-0.0453,0.0283,-0.0219,0.0014,0.0243,15.43,-0.5,2.4709963021052994,2.150644636125887,2.0466282276259795,1.8842192874261696,3.802776278130704,2.83,2.4,1.93,0.4300000000000001,0.9000000000000001,1.89,0.8300000000000001,2705.27001953125,2.16083418545836,12.168088761990026,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-06,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,-0.0398655139289145,-0.074537268634317,-0.0151,-0.0128,-0.0103,0.0048,-0.0065,0.0014,-0.0107,16.09,0.6600000000000001,2.781921607842497,2.272998448872432,2.2662065367869744,1.9809023776840464,3.858087243623287,2.85,2.52,1.93,0.33,0.9200000000000002,1.99,0.8700000000000001,2718.3701171875,0.484243626760783,12.171288216832732,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-07,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,-0.074537268634317,0.0016216216216216,0.0176,-0.0237,0.0112,-0.0046999999999999,0.005,0.0016,-0.0167,12.83,-3.26,2.8075506935940187,2.245517307127032,2.268307840346395,1.9362198184856405,4.099259968336955,2.96,2.67,2.03,0.29,0.9300000000000002,1.83,0.92,2816.2900390625,3.602155617289915,14.005990502996092,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-08,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0016216216216216,0.0151106314085265,-0.02,0.0063,-0.0337,0.0155,-0.0171,0.0016,0.0191,12.86,0.0299999999999993,2.854124785561929,2.267595293370639,2.338607055900121,1.9958004199579935,3.895742170034677,2.86,2.62,2.11,0.2399999999999997,0.75,1.92,0.8899999999999997,2901.52001953125,3.0263211276748248,17.392030998398035,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-09,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0151106314085265,-0.0781499202551833,0.0068,-0.0081,0.016,-0.0045,0.0078,0.0015,0.0121999999999999,12.12,-0.7400000000000002,2.642923856874257,2.1208941334864617,2.180411288951989,1.8957629996604108,3.836410492272435,3.05,2.81,2.19,0.2399999999999997,0.8599999999999999,1.84,0.8999999999999999,2913.97998046875,0.4294287426461762,15.663496134766518,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-10,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,-0.0781499202551833,0.0397923875432526,-0.0872,-0.0098999999999999,0.019,-0.0034999999999999,0.0232,0.0019,-0.0226,21.23,9.11,2.332055105808828,2.1976804898501623,2.009960159362545,1.960295291300884,3.640570094069884,3.15,2.87,2.34,0.2799999999999998,0.81,2.03,0.9300000000000006,2711.739990234375,-6.94033560936963,5.299658285035491,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-11,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0397923875432526,-0.0327232390460343,-0.0015,0.0009,-0.0151,0.0086,-0.0046999999999999,0.0018,-0.019,18.07,-3.16,2.492032470218053,2.126409125691242,2.053098049357893,1.8709073900841755,3.307947043861992,3.01,2.8,2.37,0.2099999999999999,0.6399999999999997,2.27,1.0,2760.169921875,1.785935665477978,4.2525566905510015,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2018-12,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,-0.0327232390460343,0.0315366972477062,-0.0527,-0.0200999999999999,0.0186,-0.002,0.0078,0.0019,0.0199,25.42,7.350000000000001,2.147328577667773,2.215384372931584,1.9418922274646144,2.010245188242909,3.173330443890632,2.69,2.48,2.45,0.2099999999999999,0.2399999999999997,2.45,1.1100000000000003,2506.85009765625,-9.177689467997252,-6.23725984962068,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-01,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0315366972477062,0.0422456920511395,0.0644,-0.0081,-0.015,0.0141999999999999,-0.0098999999999999,0.0021,-0.0231,16.57,-8.850000000000001,2.0023809043401064,2.248529550529988,1.8646908878110715,2.038079914186097,3.6386033410893415,2.63,2.45,2.41,0.1799999999999997,0.2199999999999997,2.38,1.19,2704.10009765625,7.868440166582613,-4.239306414154331,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-02,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0422456920511395,0.0165333333333332,0.0233,-0.0068,-0.018,0.0031,-0.012,0.0018,-0.0028,14.78,-1.790000000000001,1.4875893578291333,2.1794329242488475,1.4318323303589953,1.844426623897344,4.02437357467107,2.73,2.52,2.45,0.2099999999999999,0.2799999999999998,2.22,1.16,2784.489990234375,2.9728889343927145,2.6036969918984187,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-03,2017-12-31,13.6122733612273,4.93582983046836,1.19803826852267,,2.36526639344262,7.34631147540984,-0.38805441005608,9.86813503334686,1.37753310870617,10.6211827115456,8.95704253559826,7.11291183981557,10.7813858089191,13.9594067577222,32.4576781383924,75.0680470948179,28.784451544196,3.01938028769321,6.0,1.94055413732502,30.0090661831369,30.0090661831369,-0.225545048701604,-0.225505764848795,0.41755841072144,0.0165333333333332,-0.0136411332633786,0.0039,-0.0121,-0.0206,0.0093999999999999,-0.0067,0.0019,0.0341,13.71,-1.0699999999999985,1.5188615351321877,2.1410889637129227,1.4001735426362627,1.7441056147354803,3.993031908411182,2.41,2.27,2.4,0.1400000000000001,0.0100000000000002,2.26,1.0699999999999998,2834.39990234375,1.7924256249588488,7.328258360632933,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-04,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,-0.0136411332633786,0.001063829787234,0.0279,-0.0066,-0.0124,0.0014,-0.0075,0.0021,-0.0333,13.12,-0.5900000000000016,1.8831863513063984,2.06656235001228,1.5218076513927814,1.61606799514884,3.8879016891819607,2.51,2.27,2.43,0.2399999999999997,0.0799999999999996,2.14,1.0100000000000002,2945.830078125,3.9313498313737982,11.245256842054596,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-05,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,0.001063829787234,0.0,-0.0478,0.0116999999999999,-0.0199,0.011,0.0021,0.0021,0.0675,18.71,5.590000000000002,2.000583470209061,2.0913377235709074,1.5663384627478738,1.6367788035668518,3.981219586916418,2.14,1.95,2.35,0.1900000000000001,-0.2099999999999999,2.37,0.96,2752.06005859375,-6.57777313668354,1.729588496700507,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-06,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,0.0,-0.0318809776833156,0.0498,-0.0258,-0.0042,0.0087,0.002,0.0018,-0.0040999999999999,15.08,-3.630000000000001,1.7959105553606136,1.97242800754438,1.4655536045359518,1.563175476517964,4.342766313757762,2.0,1.75,2.12,0.25,-0.1200000000000001,2.31,1.04,2941.760009765625,6.89301639982407,8.217787973966196,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-07,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,-0.0318809776833156,0.0400658616904501,-0.0163,0.0067,-0.0096,0.0078,-0.0075,0.0019,0.0046999999999999,16.12,1.040000000000001,1.671194894390049,2.0746001344216447,1.4260651383430245,1.6569813098790576,4.708145884616455,2.02,1.89,2.08,0.1300000000000001,-0.06,2.13,0.9900000000000002,2980.3798828125,1.3128152166957952,5.826454004170079,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-08,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,0.0400658616904501,-0.0321899736147757,-0.0252,-0.0127,-0.0226,0.0084,-0.0016,0.0016,0.0299,18.98,2.8599999999999994,1.826331335037068,2.165704950349045,1.4539295260287632,1.639119267494071,5.024480408618226,1.5,1.5,1.99,0.0,-0.49,2.26,0.8900000000000001,2926.4599609375,-1.809162724052393,0.8595474523136026,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-09,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,-0.0321899736147757,0.0730643402399127,0.0239,-0.0042,0.031,-0.003,0.0098999999999999,0.0018,-0.0326,16.24,-2.740000000000002,1.7376412106666406,2.321135673598529,1.4304164057608038,1.745804579673771,5.281511896057145,1.68,1.63,1.88,0.05,-0.1999999999999999,2.2,0.8800000000000003,2976.739990234375,1.7181177931020697,2.153755694489345,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-10,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,0.0730643402399127,0.0086382113821139,0.0327999999999999,0.0034999999999999,0.008,0.0098,-0.0084,0.0015,-0.0095,13.22,-3.019999999999998,1.6844977040391562,2.3300099083477743,1.2839539924622612,1.6320140893302693,5.626338141869369,1.69,1.52,1.54,0.1699999999999999,0.1499999999999999,2.18,0.91,3037.56005859375,2.0431770513684056,12.015166259771616,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-11,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,0.0086382113821139,-0.0282115869017632,0.0134,0.004,-0.0143,0.0088,-0.0118999999999999,0.0012,-0.0001,12.62,-0.6000000000000014,1.7339736996186297,2.3378148209658223,1.2885618207514993,1.6235859562745425,6.50575873630459,1.78,1.61,1.59,0.1699999999999999,0.1899999999999999,2.08,0.8799999999999999,3140.97998046875,3.4047037714499906,13.796616490011717,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2019-12,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,-0.0282115869017632,-0.0321410057024363,0.0339,0.0147,0.0072,-0.0056999999999999,-0.0026,0.0014,0.0074,13.78,1.16,2.092290394862917,2.3546960942649298,1.3582773068303575,1.4977183197472543,7.093847144817556,1.92,1.58,1.55,0.3399999999999998,0.3699999999999999,1.98,0.8700000000000001,3230.780029296875,2.858981890573009,28.87807022515845,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2020-01,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,-0.0321410057024363,-0.0840921264059989,-0.0232,-0.0089,-0.0292,0.0022,-0.0113,0.0013,0.0329,18.84,5.0600000000000005,2.3195274699624457,2.290598816440625,1.5637627676458932,1.544751058548699,6.677648955987436,1.51,1.33,1.55,0.1799999999999999,-0.04,2.13,0.8300000000000001,3225.52001953125,-0.1628092819048965,19.28256732533442,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2020-02,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,-0.0840921264059989,0.0883040935672514,-0.0889,-0.0220999999999999,0.0055,-0.0113,-0.0087,0.0012,-0.0039,40.11,21.27,2.599767976845202,2.2817391837892886,1.7944821136310465,1.5913288616700605,6.690318609653034,1.13,0.86,1.27,0.2699999999999999,-0.1400000000000001,2.38,0.8300000000000001,2954.219970703125,-8.411048363840312,6.095550031209251,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EBRO.MC,RBH78M-R,2020-03,2018-12-31,18.9524016518148,4.71496245386355,1.01393624767289,,2.6473623853211,5.27637614678899,-0.556196200827784,10.8429804873656,1.22853404259098,6.68350101995034,5.69660257356772,5.549967470181,7.97442531200371,11.330224600353,32.9051848604332,74.9878732134354,19.6503724394786,2.7220280012407,6.0,5.56664242756891,-35.8298465829847,-35.8298465829847,4.22710804727277,4.2271009338019,4.691042696752,0.0883040935672514,0.0424502955400321,-0.1392,-0.0156,-0.0735,0.0073,-0.0127,0.0012,0.0721,53.54,13.43,2.34131667975952,2.3676613601035346,1.689097203314005,1.6976972310441596,6.804629712607624,0.7,0.23,0.11,0.47,0.59,3.93,1.27,2584.590087890625,-12.51192824089282,-8.813499261221347,ES,Consumer Non-Cyclicals,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
