Ticker,Name,Sector,Location,Exchange,Currency,Weight (%),YF_Ticker
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,United States,NASDAQ,USD,0.07,ABNB
DELL,DELL TECHNOLOGIES INC CLASS C,Information Technology,United States,NYSE,USD,0.07,DELL
MNST,MONSTER BEVERAGE CORP,Consumer Staples,United States,NASDAQ,USD,0.07,MNST
ALL,ALLSTATE CORP,Financials,United States,NYSE,USD,0.07,ALL
O,REALTY INCOME REIT CORP,Real Estate,United States,NYSE,USD,0.07,O
AJG,ARTHUR J GALLAGHER,Financials,United States,NYSE,USD,0.07,AJG
TRGP,TARGA RESOURCES CORP,Energy,United States,NYSE,USD,0.07,TRGP
BAS,BASF N,Materials,Germany,Xetra,USD,0.07,BAS.DE
VST,VISTRA CORP,Utilities,United States,NYSE,USD,0.07,VST
O39,OVERSEA-CHINESE BANKING LTD,Financials,Singapore,Singapore Exchange,USD,0.07,O39.SI
DB1,DEUTSCHE BOERSE AG,Financials,Germany,Xetra,USD,0.07,DB1.DE
D,DOMINION ENERGY INC,Utilities,United States,NYSE,USD,0.07,D
FTNT,FORTINET INC,Information Technology,United States,NASDAQ,USD,0.07,FTNT
FAST,FASTENAL,Industrials,United States,NASDAQ,USD,0.07,FAST
LSEG,LONDON STOCK EXCHANGE GROUP PLC,Financials,United Kingdom,London Stock Exchange,USD,0.07,LSEG.L
GLE,SOCIETE GENERALE SA,Financials,France,Nyse Euronext - Euronext Paris,USD,0.07,GLE.PA
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,United States,NASDAQ,USD,0.07,MPWR
ZTS,ZOETIS INC CLASS A,Health Care,United States,NYSE,USD,0.07,ZTS
CAH,CARDINAL HEALTH INC,Health Care,United States,NYSE,USD,0.06,CAH
VOLV B,VOLVO CLASS B,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.06,VOLV B.ST
MQG,MACQUARIE GROUP LTD DEF,Financials,Australia,Asx - All Markets,USD,0.06,MQG.AX
EA,ELECTRONIC ARTS INC,Communication,United States,NASDAQ,USD,0.06,EA
BN,DANONE SA,Consumer Staples,France,Nyse Euronext - Euronext Paris,USD,0.06,BN.PA
8002,MARUBENI CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.06,8002.T
NDA FI,NORDEA BANK,Financials,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.06,NDA FI.HE
LITE,LUMENTUM HOLDINGS INC,Information Technology,United States,NASDAQ,USD,0.06,LITE
9433,KDDI CORP,Communication,Japan,Tokyo Stock Exchange,USD,0.06,9433.T
,NATIONAL BANK OF CANADA,Financials,Canada,Toronto Stock Exchange,USD,0.06,nan.TO
NXPI,NXP SEMICONDUCTORS NV,Information Technology,United States,NASDAQ,USD,0.06,NXPI
ADSK,AUTODESK INC,Information Technology,United States,NASDAQ,USD,0.06,ADSK
EXC,EXELON CORP,Utilities,United States,NASDAQ,USD,0.06,EXC
FIX,COMFORT SYSTEMS USA INC,Industrials,United States,NYSE,USD,0.06,FIX
ETR,ENTERGY CORP,Utilities,United States,NYSE,USD,0.06,ETR
SNOW,SNOWFLAKE INC,Information Technology,United States,NYSE,USD,0.06,SNOW
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,United States,NYSE,USD,0.06,KEYS
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,United States,NASDAQ,USD,0.06,HOOD
URI,UNITED RENTALS INC,Industrials,United States,NYSE,USD,0.06,URI
AME,AMETEK INC,Industrials,United States,NYSE,USD,0.06,AME
CSL,CSL LTD,Health Care,Australia,Asx - All Markets,USD,0.06,CSL.AX
SREN,SWISS RE AG,Financials,Switzerland,SIX Swiss Exchange,USD,0.06,SREN.SW
GWW,WW GRAINGER INC,Industrials,United States,NYSE,USD,0.06,GWW
CABK,CAIXABANK SA,Financials,Spain,Bolsa De Madrid,USD,0.06,CABK.MC
EOAN,E.ON N,Utilities,Germany,Xetra,USD,0.06,EOAN.DE
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,United States,NYSE,USD,0.06,APO
RSG,REPUBLIC SERVICES INC,Industrials,United States,NYSE,USD,0.06,RSG
DHL,DEUTSCHE POST AG,Industrials,Germany,Xetra,USD,0.06,DHL.DE
CCO,CAMECO CORP,Energy,Canada,Toronto Stock Exchange,USD,0.06,CCO.TO
2914,JAPAN TOBACCO INC,Consumer Staples,Japan,Tokyo Stock Exchange,USD,0.06,2914.T
EW,EDWARDS LIFESCIENCES CORP,Health Care,United States,NYSE,USD,0.06,EW
DSV,DSV,Industrials,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,0.06,DSV.CO
TER,TERADYNE INC,Information Technology,United States,NASDAQ,USD,0.06,TER
KR,KROGER,Consumer Staples,United States,NYSE,USD,0.06,KR
ATCO A,ATLAS COPCO CLASS A,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.06,ATCO A.ST
WDS,WOODSIDE ENERGY GROUP LTD,Energy,Australia,Asx - All Markets,USD,0.06,WDS.AX
5803,FUJIKURA LTD,Industrials,Japan,Tokyo Stock Exchange,USD,0.06,5803.T
OXY,OCCIDENTAL PETROLEUM CORP,Energy,United States,NYSE,USD,0.06,OXY
LONN,LONZA GROUP AG,Health Care,Switzerland,SIX Swiss Exchange,USD,0.06,LONN.SW
IDXX,IDEXX LABORATORIES INC,Health Care,United States,NASDAQ,USD,0.06,IDXX
RKT,RECKITT BENCKISER GROUP PLC,Consumer Staples,United Kingdom,London Stock Exchange,USD,0.06,RKT.L
AAL,ANGLO AMERICAN PLC,Materials,United Kingdom,London Stock Exchange,USD,0.06,AAL.L
CPG,COMPASS GROUP PLC,Consumer Discretionary,United Kingdom,London Stock Exchange,USD,0.06,CPG.L
FERG,FERGUSON ENTERPRISES INC,Industrials,United States,NYSE,USD,0.06,FERG
XEL,XCEL ENERGY INC,Utilities,United States,NASDAQ,USD,0.06,XEL
NOKIA,NOKIA,Information Technology,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.06,NOKIA.HE
F,FORD MOTOR CO,Consumer Discretionary,United States,NYSE,USD,0.06,F
BDX,BECTON DICKINSON,Health Care,United States,NYSE,USD,0.06,BDX
FNV,FRANCO NEVADA CORP,Materials,Canada,Toronto Stock Exchange,USD,0.06,FNV.TO
MBG,MERCEDES-BENZ GROUP N AG,Consumer Discretionary,Germany,Xetra,USD,0.06,MBG.DE
HLN,HALEON PLC,Health Care,United Kingdom,London Stock Exchange,USD,0.06,HLN.L
388,HONG KONG EXCHANGES AND CLEARING L,Financials,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,0.06,388.HK
5802,SUMITOMO ELECTRIC INDUSTRIES LTD,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.05,5802.T
BAYN,BAYER AG,Health Care,Germany,Xetra,USD,0.05,BAYN.DE
YUM,YUM BRANDS INC,Consumer Discretionary,United States,NYSE,USD,0.05,YUM
AD,KONINKLIJKE AHOLD DELHAIZE NV,Consumer Staples,Netherlands,Euronext Amsterdam,USD,0.05,AD.AS
ARGX,ARGENX,Health Care,Belgium,Nyse Euronext - Euronext Brussels,USD,0.05,ARGX.BR
ATD,ALIMENTATION COUCHE TARD INC,Consumer Staples,Canada,Toronto Stock Exchange,USD,0.05,ATD.TO
HOLN,HOLCIM LTD AG,Materials,Switzerland,SIX Swiss Exchange,USD,0.05,HOLN.SW
9434,SOFTBANK CORP,Communication,Japan,Tokyo Stock Exchange,USD,0.05,9434.T
CARR,CARRIER GLOBAL CORP,Industrials,United States,NYSE,USD,0.05,CARR
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,United States,NYSE,USD,0.05,CMG
PSA,PUBLIC STORAGE REIT,Real Estate,United States,NYSE,USD,0.05,PSA
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,United States,NYSE,USD,0.05,WAB
DGE,DIAGEO PLC,Consumer Staples,United Kingdom,London Stock Exchange,USD,0.05,DGE.L
EBAY,EBAY INC,Consumer Discretionary,United States,NASDAQ,USD,0.05,EBAY
WCN,WASTE CONNECTIONS INC,Industrials,United States,NYSE,USD,0.05,WCN
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,United States,NASDAQ,USD,0.05,ALNY
AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,United States,NYSE,USD,0.05,AIG
CBRE,CBRE GROUP INC CLASS A,Real Estate,United States,NYSE,USD,0.05,CBRE
ROK,ROCKWELL AUTOMATION INC,Industrials,United States,NYSE,USD,0.05,ROK
STAN,STANDARD CHARTERED PLC,Financials,United Kingdom,London Stock Exchange,USD,0.05,STAN.L
FITB,FIFTH THIRD BANCORP,Financials,United States,NASDAQ,USD,0.05,FITB
6752,PANASONIC HOLDINGS CORP,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.05,6752.T
TSCO,TESCO PLC,Consumer Staples,United Kingdom,London Stock Exchange,USD,0.05,TSCO.L
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,United States,NYSE,USD,0.05,PEG
RACE,FERRARI NV,Consumer Discretionary,Italy,Borsa Italiana,USD,0.05,RACE.MI
SYY,SYSCO CORP,Consumer Staples,United States,NYSE,USD,0.05,SYY
MSCI,MSCI INC,Financials,United States,NYSE,USD,0.05,MSCI
SSE,SSE PLC,Utilities,United Kingdom,London Stock Exchange,USD,0.05,SSE.L
CVNA,CARVANA CLASS A,Consumer Discretionary,United States,NYSE,USD,0.05,CVNA
PYPL,PAYPAL HOLDINGS INC,Financials,United States,NASDAQ,USD,0.05,PYPL
8053,SUMITOMO CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.05,8053.T
6981,MURATA MANUFACTURING LTD,Information Technology,Japan,Tokyo Stock Exchange,USD,0.05,6981.T
AMP,AMERIPRISE FINANCE INC,Financials,United States,NYSE,USD,0.05,AMP
NUE,NUCOR CORP,Materials,United States,NYSE,USD,0.05,NUE
ED,CONSOLIDATED EDISON INC,Utilities,United States,NYSE,USD,0.05,ED
RIO,RIO TINTO LTD,Materials,Australia,Asx - All Markets,USD,0.05,RIO.AX
MET,METLIFE INC,Financials,United States,NYSE,USD,0.05,MET
SAND,SANDVIK,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.05,SAND.ST
FANG,DIAMONDBACK ENERGY INC,Energy,United States,NASDAQ,USD,0.05,FANG
HIG,HARTFORD INSURANCE GROUP INC,Financials,United States,NYSE,USD,0.05,HIG
COHR,COHERENT CORP,Information Technology,United States,NYSE,USD,0.05,COHR
EQT,EQT CORP,Energy,United States,NYSE,USD,0.05,EQT
RWE,RWE AG,Utilities,Germany,Xetra,USD,0.05,RWE.DE
PCG,PG&E CORP,Utilities,United States,NYSE,USD,0.05,PCG
NDAQ,NASDAQ INC,Financials,United States,NASDAQ,USD,0.05,NDAQ
DHI,D R HORTON INC,Consumer Discretionary,United States,NYSE,USD,0.05,DHI
GRMN,GARMIN LTD,Consumer Discretionary,United States,NYSE,USD,0.05,GRMN
ORA,ORANGE SA,Communication,France,Nyse Euronext - Euronext Paris,USD,0.05,ORA.PA
NTR,NUTRIEN LTD,Materials,Canada,Toronto Stock Exchange,USD,0.05,NTR.TO
LR,LEGRAND SA,Industrials,France,Nyse Euronext - Euronext Paris,USD,0.05,LR.PA
CVE,CENOVUS ENERGY,Other,Canada,Toronto Stock Exchange,USD,0.05,CVE.TO
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,United States,NASDAQ,USD,0.05,ODFL
WEC,WEC ENERGY GROUP INC,Utilities,United States,NYSE,USD,0.05,WEC
HAL,HALLIBURTON,Energy,United States,NYSE,USD,0.05,HAL
ROP,ROPER TECHNOLOGIES INC,Information Technology,United States,NASDAQ,USD,0.05,ROP
8591,ORIX CORP,Financials,Japan,Tokyo Stock Exchange,USD,0.05,8591.T
6301,KOMATSU LTD,Industrials,Japan,Tokyo Stock Exchange,USD,0.05,6301.T
VTR,VENTAS REIT INC,Real Estate,United States,NYSE,USD,0.05,VTR
PRU,PRUDENTIAL PLC,Financials,United Kingdom,London Stock Exchange,USD,0.05,PRU.L
6367,DAIKIN INDUSTRIES LTD,Industrials,Japan,Tokyo Stock Exchange,USD,0.05,6367.T
ALC,ALCON AG,Health Care,Switzerland,SIX Swiss Exchange,USD,0.05,ALC.SW
6146,DISCO CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.05,6146.T
SGO,COMPAGNIE DE SAINT GOBAIN SA,Industrials,France,Nyse Euronext - Euronext Paris,USD,0.05,SGO.PA
EQNR,EQUINOR,Energy,Norway,Oslo Bors Asa,USD,0.04,EQNR.OL
CSU,CONSTELLATION SOFTWARE INC,Information Technology,Canada,Toronto Stock Exchange,USD,0.04,CSU.TO
GMG,GOODMAN GROUP UNITS,Real Estate,Australia,Asx - All Markets,USD,0.04,GMG.AX
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,United States,NASDAQ,USD,0.04,TTWO
STT,STATE STREET CORP,Financials,United States,NYSE,USD,0.04,STT
K,KINROSS GOLD CORP,Materials,Canada,Toronto Stock Exchange,USD,0.04,K.TO
ADM,ARCHER DANIELS MIDLAND,Consumer Staples,United States,NYSE,USD,0.04,ADM
6702,FUJITSU LTD,Information Technology,Japan,Tokyo Stock Exchange,USD,0.04,6702.T
4519,CHUGAI PHARMACEUTICAL LTD,Health Care,Japan,Tokyo Stock Exchange,USD,0.04,4519.T
8630,SOMPO HOLDINGS INC,Financials,Japan,Tokyo Stock Exchange,USD,0.04,8630.T
VMC,VULCAN MATERIALS,Materials,United States,NYSE,USD,0.04,VMC
U11,UNITED OVERSEAS BANK LTD,Financials,Singapore,Singapore Exchange,USD,0.04,U11.SI
ASSA B,ASSA ABLOY B,Industrials,Sweden,Nasdaq Omx Nordic,USD,0.04,ASSA B.ST
8750,DAI-ICHI LIFE HOLDINGS INC,Financials,Japan,Tokyo Stock Exchange,USD,0.04,8750.T
ASM,ASM INTERNATIONAL NV,Information Technology,Netherlands,Euronext Amsterdam,USD,0.04,ASM.AS
7267,HONDA MOTOR LTD,Consumer Discretionary,Japan,Tokyo Stock Exchange,USD,0.04,7267.T
KVUE,KENVUE INC,Consumer Staples,United States,NYSE,USD,0.04,KVUE
UCB,UCB SA,Health Care,Belgium,Nyse Euronext - Euronext Brussels,USD,0.04,UCB.BR
KDP,KEURIG DR PEPPER INC,Consumer Staples,United States,NASDAQ,USD,0.04,KDP
8725,MS&AD INSURANCE GROUP HOLDINGS INC,Financials,Japan,Tokyo Stock Exchange,USD,0.04,8725.T
ERIC B,ERICSSON B,Information Technology,Sweden,Nasdaq Omx Nordic,USD,0.04,ERIC B.ST
EBS,ERSTE GROUP BANK AG,Financials,Austria,Wiener Boerse Ag,USD,0.04,EBS.VI
CCI,CROWN CASTLE INC,Real Estate,United States,NYSE,USD,0.04,CCI
SLF,SUN LIFE FINANCIAL INC,Financials,Canada,Toronto Stock Exchange,USD,0.04,SLF.TO
TEVA,TEVA PHARMACEUTICAL INDUSTRIES ADR,Health Care,Israel,NYSE,USD,0.04,TEVA
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,United States,NASDAQ,USD,0.04,MCHP
MLM,MARTIN MARIETTA MATERIALS INC,Materials,United States,NYSE,USD,0.04,MLM
ACGL,ARCH CAPITAL GROUP LTD,Financials,United States,NASDAQ,USD,0.04,ACGL
EME,EMCOR GROUP INC,Industrials,United States,NYSE,USD,0.04,EME
DDOG,DATADOG INC CLASS A,Information Technology,United States,NASDAQ,USD,0.04,DDOG
MSTR,STRATEGY INC CLASS A,Information Technology,United States,NASDAQ,USD,0.04,MSTR
9432,NTT INC,Communication,Japan,Tokyo Stock Exchange,USD,0.04,9432.T
G,ASSICURAZIONI GENERALI,Financials,Italy,Borsa Italiana,USD,0.04,G.MI
FER,FERROVIAL,Industrials,Spain,Bolsa De Madrid,USD,0.04,FER.MC
4568,DAIICHI SANKYO LTD,Health Care,Japan,Tokyo Stock Exchange,USD,0.04,4568.T
KMB,KIMBERLY CLARK CORP,Consumer Staples,United States,NASDAQ,USD,0.04,KMB
DOL,DOLLARAMA INC,Consumer Discretionary,Canada,Toronto Stock Exchange,USD,0.04,DOL.TO
REP,REPSOL SA,Energy,Spain,Bolsa De Madrid,USD,0.04,REP.MC
IR,INGERSOLL RAND INC,Industrials,United States,NYSE,USD,0.04,IR
FFH,FAIRFAX FINANCIAL HOLDINGS SUB VOT,Financials,Canada,Toronto Stock Exchange,USD,0.04,FFH.TO
CLS,CELESTICA INC,Information Technology,Canada,Toronto Stock Exchange,USD,0.04,CLS.TO
COIN,COINBASE GLOBAL INC CLASS A,Financials,United States,NASDAQ,USD,0.04,COIN
RMD,RESMED INC,Health Care,United States,NYSE,USD,0.04,RMD
PRU,PRUDENTIAL FINANCIAL INC,Financials,United States,NYSE,USD,0.04,PRU
DVN,DEVON ENERGY CORP,Energy,United States,NYSE,USD,0.04,DVN
6954,FANUC CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.04,6954.T
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,United States,NASDAQ,USD,0.04,GEHC
7182,JAPAN POST BANK LTD,Financials,Japan,Tokyo Stock Exchange,USD,0.04,7182.T
A,AGILENT TECHNOLOGIES INC,Health Care,United States,NYSE,USD,0.04,A
MTB,M&T BANK CORP,Financials,United States,NYSE,USD,0.04,MTB
4503,ASTELLAS PHARMA INC,Health Care,Japan,Tokyo Stock Exchange,USD,0.04,4503.T
4578,OTSUKA HOLDINGS LTD,Health Care,Japan,Tokyo Stock Exchange,USD,0.04,4578.T
INSM,INSMED INC,Health Care,United States,NASDAQ,USD,0.04,INSM
SDZ,SANDOZ GROUP AG,Health Care,Switzerland,SIX Swiss Exchange,USD,0.04,SDZ.SW
IMB,IMPERIAL BRANDS PLC,Consumer Staples,United Kingdom,London Stock Exchange,USD,0.04,IMB.L
8801,MITSUI FUDOSAN LTD,Real Estate,Japan,Tokyo Stock Exchange,USD,0.04,8801.T
XYZ,BLOCK INC CLASS A,Financials,United States,NYSE,USD,0.04,XYZ
AXON,AXON ENTERPRISE INC,Industrials,United States,NASDAQ,USD,0.04,AXON
HSY,HERSHEY FOODS,Consumer Staples,United States,NYSE,USD,0.04,HSY
TCL,TRANSURBAN GROUP STAPLED UNITS,Industrials,Australia,Asx - All Markets,USD,0.04,TCL.AX
EXPN,EXPERIAN PLC,Industrials,United Kingdom,London Stock Exchange,USD,0.04,EXPN.L
IFC,INTACT FINANCIAL CORP,Financials,Canada,Toronto Stock Exchange,USD,0.04,IFC.TO
HBAN,HUNTINGTON BANCSHARES INC,Financials,United States,NASDAQ,USD,0.04,HBAN
Z74,SINGAPORE TELECOMMUNICATIONS LTD,Communication,Singapore,Singapore Exchange,USD,0.04,Z74.SI
NRG,NRG ENERGY INC,Utilities,United States,NYSE,USD,0.04,NRG
GIVN,GIVAUDAN SA,Materials,Switzerland,SIX Swiss Exchange,USD,0.04,GIVN.SW
LUMI,BANK LEUMI LE ISRAEL,Financials,Israel,Tel Aviv Stock Exchange,USD,0.04,LUMI.TA
BE,BLOOM ENERGY CLASS A CORP,Industrials,United States,NYSE,USD,0.04,BE
FISV,FISERV INC,Financials,United States,NASDAQ,USD,0.04,FISV
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,United States,NYSE,USD,0.04,HPE
CPRT,COPART INC,Industrials,United States,NASDAQ,USD,0.04,CPRT
SE,SEA ADS REPRESENTING LTD CLASS A,Consumer Discretionary,Singapore,NYSE,USD,0.04,SE
6701,NEC CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.04,6701.T
III,3I GROUP PLC,Financials,United Kingdom,London Stock Exchange,USD,0.04,III.L
OTIS,OTIS WORLDWIDE CORP,Industrials,United States,NYSE,USD,0.04,OTIS
RBLX,ROBLOX CORP CLASS A,Communication,United States,NYSE,USD,0.04,RBLX
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,United States,NASDAQ,USD,0.04,CTSH
PAYX,PAYCHEX INC,Industrials,United States,NASDAQ,USD,0.04,PAYX
AEE,AMEREN CORP,Utilities,United States,NYSE,USD,0.04,AEE
L,LOBLAW COMPANIES LTD,Consumer Staples,Canada,Toronto Stock Exchange,USD,0.04,L.TO
WOW,WOOLWORTHS GROUP LTD,Consumer Staples,Australia,Asx - All Markets,USD,0.04,WOW.AX
CBOE,CBOE GLOBAL MARKETS INC,Financials,United States,Cboe BZX,USD,0.04,CBOE
DANSKE,DANSKE BANK,Financials,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,0.04,DANSKE.CO
SLHN,SWISS LIFE HOLDING AG,Financials,Switzerland,SIX Swiss Exchange,USD,0.04,SLHN.SW
GALD,GALDERMA GROUP N AG,Health Care,Switzerland,SIX Swiss Exchange,USD,0.04,GALD.SW
TPL,TEXAS PACIFIC LAND CORP,Energy,United States,NYSE,USD,0.04,TPL
DTE,DTE ENERGY,Utilities,United States,NYSE,USD,0.04,DTE
TPR,TAPESTRY INC,Consumer Discretionary,United States,NYSE,USD,0.04,TPR
IRM,IRON MOUNTAIN INC,Real Estate,United States,NYSE,USD,0.04,IRM
FTS,FORTIS INC,Utilities,Canada,Toronto Stock Exchange,USD,0.04,FTS.TO
PRY,PRYSMIAN,Industrials,Italy,Borsa Italiana,USD,0.04,PRY.MI
DOV,DOVER CORP,Industrials,United States,NYSE,USD,0.04,DOV
XYL,XYLEM INC,Industrials,United States,NYSE,USD,0.04,XYL
NTRS,NORTHERN TRUST CORP,Financials,United States,NASDAQ,USD,0.04,NTRS
ATO,ATMOS ENERGY CORP,Utilities,United States,NYSE,USD,0.04,ATO
FE,FIRSTENERGY CORP,Utilities,United States,NYSE,USD,0.04,FE
RJF,RAYMOND JAMES INC,Financials,United States,NYSE,USD,0.04,RJF
3382,SEVEN & I HOLDINGS LTD,Consumer Staples,Japan,Tokyo Stock Exchange,USD,0.04,3382.T
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,United States,NASDAQ,USD,0.04,EXPE
JBL,JABIL INC,Information Technology,United States,NYSE,USD,0.04,JBL
16,SUN HUNG KAI PROPERTIES LTD,Real Estate,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,0.04,16.HK
PPL,PPL CORP,Utilities,United States,NYSE,USD,0.04,PPL
VOD,VODAFONE GROUP PLC,Communication,United Kingdom,London Stock Exchange,USD,0.04,VOD.L
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,United States,NYSE,USD,0.04,TDY
DOW,DOW INC,Materials,United States,NYSE,USD,0.04,DOW
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,United States,NASDAQ,USD,0.04,IBKR
KBC,KBC GROEP,Financials,Belgium,Nyse Euronext - Euronext Brussels,USD,0.04,KBC.BR
IQV,IQVIA HOLDINGS INC,Health Care,United States,NYSE,USD,0.04,IQV
VICI,VICI PPTYS INC,Real Estate,United States,NYSE,USD,0.04,VICI
WAT,WATERS CORP,Health Care,United States,NYSE,USD,0.04,WAT
AMRZ,AMRIZE AG,Materials,United States,NYSE,USD,0.04,AMRZ
8267,AEON LTD,Consumer Staples,Japan,Tokyo Stock Exchange,USD,0.04,8267.T
8015,TOYOTA TSUSHO CORP,Industrials,Japan,Tokyo Stock Exchange,USD,0.04,8015.T
WTW,WILLIS TOWERS WATSON PLC,Financials,United States,NASDAQ,USD,0.03,WTW
1605,INPEX CORP,Energy,Japan,Tokyo Stock Exchange,USD,0.03,1605.T
HEI,HEIDELBERG MATERIALS AG,Materials,Germany,Xetra,USD,0.03,HEI.DE
SWED A,SWEDBANK,Financials,Sweden,Nasdaq Omx Nordic,USD,0.03,SWED A.ST
EIX,EDISON INTERNATIONAL,Utilities,United States,NYSE,USD,0.03,EIX
6762,TDK CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.03,6762.T
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,United States,NYSE,USD,0.03,EXR
6723,RENESAS ELECTRONICS CORP,Information Technology,Japan,Tokyo Stock Exchange,USD,0.03,6723.T
CNP,CENTERPOINT ENERGY INC,Utilities,United States,NYSE,USD,0.03,CNP
POLI,BANK HAPOALIM BM,Financials,Israel,Tel Aviv Stock Exchange,USD,0.03,POLI.TA
POW,POWER CORPORATION OF CANADA,Financials,Canada,Toronto Stock Exchange,USD,0.03,POW.TO
SEB A,SKANDINAVISKA ENSKILDA BANKEN,Financials,Sweden,Nasdaq Omx Nordic,USD,0.03,SEB A.ST
8802,MITSUBISHI ESTATE CO LTD,Real Estate,Japan,Tokyo Stock Exchange,USD,0.03,8802.T
BIIB,BIOGEN INC,Health Care,United States,NASDAQ,USD,0.03,BIIB
CBK,COMMERZBANK AG,Financials,Germany,Xetra,USD,0.03,CBK.DE
VWS,VESTAS WIND SYSTEMS,Industrials,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,0.03,VWS.CO
HO,THALES SA,Industrials,France,Nyse Euronext - Euronext Paris,USD,0.03,HO.PA
WDAY,WORKDAY INC CLASS A,Information Technology,United States,NASDAQ,USD,0.03,WDAY
MTD,METTLER TOLEDO INC,Health Care,United States,NYSE,USD,0.03,MTD
5020,ENEOS HOLDINGS INC,Energy,Japan,Tokyo Stock Exchange,USD,0.03,5020.T
CTRA,COTERRA ENERGY INC,Energy,United States,NYSE,USD,0.03,CTRA
CASY,CASEYS GENERAL STORES INC,Consumer Staples,United States,NASDAQ,USD,0.03,CASY
RKLB,ROCKET LAB CORP,Industrials,United States,NASDAQ,USD,0.03,RKLB
STLD,STEEL DYNAMICS INC,Materials,United States,NASDAQ,USD,0.03,STLD
DG,DOLLAR GENERAL CORP,Consumer Staples,United States,NYSE,USD,0.03,DG
SUNB,SUNBELT RENTALS HOLDINGS INC,Industrials,United Kingdom,London Stock Exchange,USD,0.03,SUNB.L
LDO,LEONARDO FINMECCANICA SPA,Industrials,Italy,Borsa Italiana,USD,0.03,LDO.MI
PPL,PEMBINA PIPELINE CORP,Energy,Canada,Toronto Stock Exchange,USD,0.03,PPL.TO
HUBB,HUBBELL INC,Industrials,United States,NYSE,USD,0.03,HUBB
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,United States,NYSE,USD,0.03,VEEV
SAMPO,SAMPO CLASS A,Financials,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.03,SAMPO.HE
ADS,ADIDAS N AG,Consumer Discretionary,Germany,Xetra,USD,0.03,ADS.DE
DNB,DNB BANK,Financials,Norway,Oslo Bors Asa,USD,0.03,DNB.OL
FICO,FAIR ISAAC CORP,Information Technology,United States,NYSE,USD,0.03,FICO
DTG,DAIMLER TRUCK HOLDING E AG,Industrials,Germany,Xetra,USD,0.03,DTG.DE
ON,ON SEMICONDUCTOR CORP,Information Technology,United States,NASDAQ,USD,0.03,ON
AWK,AMERICAN WATER WORKS INC,Utilities,United States,NYSE,USD,0.03,AWK
FIS,FIDELITY NATIONAL INFORMATION SERV,Financials,United States,NYSE,USD,0.03,FIS
VRSK,VERISK ANALYTICS INC,Industrials,United States,NASDAQ,USD,0.03,VRSK
CFG,CITIZENS FINANCIAL GROUP INC,Financials,United States,NYSE,USD,0.03,CFG
BMW,BMW AG,Consumer Discretionary,Germany,Xetra,USD,0.03,BMW.DE
ADYEN,ADYEN NV,Financials,Netherlands,Euronext Amsterdam,USD,0.03,ADYEN.AS
CCL,CARNIVAL CORP,Consumer Discretionary,United States,NYSE,USD,0.03,CCL
AMS,AMADEUS IT GROUP SA,Consumer Discretionary,Spain,Bolsa De Madrid,USD,0.03,AMS.MC
VIE,VEOLIA ENVIRON. SA,Utilities,France,Nyse Euronext - Euronext Paris,USD,0.03,VIE.PA
IMO,IMPERIAL OIL LTD,Energy,Canada,Toronto Stock Exchange,USD,0.03,IMO.TO
