Date Posted,Activity,Description,Principal Cash
03/09/20,Sale,"Sold 11,704.72 Units Of 11,704.72 -11,704.72 First Am Govt Ob Fd Cl X Trade Date 3/9/20 Transfer From Another Account",0.00
03/10/20,Purchase,"Purchased 28,329.77 Units Of -28,329.77 28,329.77 First Am Govt Ob Fd Cl X Trade Date 3/10/20",0.00
03/11/20,Purchase,Purchased 60 Units Of -60.00 60.00 First Am Govt Ob Fd Cl X Trade Date 3/11/20,"-49,685.82"
03/11/20,Sale,"Sold 201,590.76 Units Of 201,590.76 -201,590.76 First Am Govt Ob Fd Cl X Trade Date 3/11/20","151,904.94"
03/11/20,Sale,"Sold 1,143.25 Units Of 1,143.25 -1,143.25 First Am Govt Ob Fd Cl X Trade Date 3/11/20","153,048.19"
03/11/20,Sale,Sold 30 Units Of 30.00 -30.00 First Am Govt Ob Fd Cl X Trade Date 3/11/20,"153,078.19"
03/11/20,Purchase,"Purchased 7,000 Shares Of -153,078.19 153,078.19 Japan Elevator Ser Net Cost 153,078.19 USD Trade Date 3/5/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 76.50 USD Brokerage Book Value 16,364,977 JPY Traded At 106.90600012 JPY To 1 USD Valued At 106.90600012 JPY For 153,078.19 USD 7,000 Shares At 2,336.68557143 JPY",0.00
03/12/20,Sale,"Sold 82,747.41 Units Of 82,747.41 -82,747.41 First Am Govt Ob Fd Cl X Trade Date 3/12/20","80,100.00"
03/12/20,Purchase,"Purchased 20,000 Shares Of -80,100.00 80,100.00 Blackberry Ltd Trade Date 3/10/20 Purchased Through J.P. Morgan Securities LLC Paid 200.00 USD Brokerage 20,000 Shares At 3.995 USD 21880 00- -A -UC-UZ -001-04",0.00
03/13/20,Sale,"Sold 19,054.00 Units Of 181.12 -181.12 Yen Trade Date 3/13/20 Value Date 3/13/20 Book Value 19,054 JPY Traded At 105.2 JPY To 1 USD Valued At 105.2 JPY For 181.12 USD Net Proceeds 181.12 USD Repatriating Rakuten Inc Transfer To Income Rakuten Inc Repatriating Rakuten Inc Transfer From Principal Rakuten Inc Repatriating Rakuten Inc Transfer From Another Account",362.24
03/13/20,Purchase,"Purchased 126,347.96 Units Of -126,347.96 126,347.96 First Am Govt Ob Fd Cl X Trade Date 3/13/20 21880 00- -A -UC-UZ -001-04","-110,650.19"
03/13/20,Purchase,Purchased 181.12 Units Of -181.12 181.12 First Am Govt Ob Fd Cl X Trade Date 3/13/20,"-110,831.31"
03/13/20,Sale,"Sold 3,000 Shares Of 90,285.39 -137,527.65 First Derivatives Plc Net Proceeds 90,285.39 USD Trade Date 3/11/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 45.17 USD Brokerage Paid 1.29 USD Misc Fee1 Sold On The London Stock Exchange Book Value 107,116.07 GBP Local Proceeds 70,115.32 GBP Traded At 0.77659652 GBP To 1 USD 3,000 Shares At 23.3838 GBP","-20,545.92"
03/13/20,Sale,"Sold 8,000 Shares Of 20,727.04 -95,306.15 Aston Martin Lagonda Global Net Proceeds 20,727.04 USD Trade Date 3/11/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 10.37 USD Brokerage Paid 1.29 USD Misc Fee1 Sold On The London Stock Exchange Book Value 75,528.10 GBP Local Proceeds 16,096.56 GBP Traded At 0.77659666 GBP To 1 USD 8,000 Shares At 2.01320064 GBP 19,054 Yen 99999JPY3 Transfer From Another Account",181.12
03/16/20,Purchase,"Purchased 257,863.17 Units Of -257,863.17 257,863.17 First Am Govt Ob Fd Cl X Trade Date 3/16/20 21880 00- -A -UC-UZ -001-04","-59,349.59"
03/16/20,Sale,"Sold 155,000 Shares Of 59,349.59 -126,745.65 Iqe Plc Net Proceeds 59,349.59 USD Trade Date 3/12/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 29.69 USD Brokerage Paid 1.25 USD Misc Fee1 Book Value 100,030.49 GBP Local Proceeds 47,343.32 GBP Traded At 0.79770256 GBP To 1 USD Valued At 0.79770256 GBP For 59,349.59 USD 155,000 Shares At 0.3056 GBP",0.00
03/17/20,Sale,"Reversal- 5,000 Shares Of 80,200.94 -80,200.94 Frontier Developments Plc Net Proceeds 62,922.45 GBP Trade Date 3/3/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 31.45- GBP Brokerage Paid 1.00- GBP Misc Fee1 Sold On The London Stock Exchange Book Value 62,922.45 GBP Valued At 0.78456 GBP For 80,200.94 USD Fed Tax Cost Of Proceeds 5,000 Shares At 12.578 GBP Rev Due To Wrong Amount (GBP) Ams Ag Rt 3/30/20 Valued At 1.00 CHF For 0.00 USD Market Value Of 5,535.31 USD Ca Rights Distribution Bpf0548 Exdt 3/16/20 Transfer From Another Account","80,200.94"
03/17/20,Purchase,"Purchased 476,671.42 Units Of -476,671.42 476,671.42 First Am Govt Ob Fd Cl X Trade Date 3/17/20 21880 00- -A -UC-UZ -001-04","80,200.94"
03/17/20,Purchase,"Purchased 5,000 Shares Of -102,499.21 102,499.21 Frontier Developments Plc Net Cost 80,416.78 GBP Trade Date 3/3/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 40.47 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 80,416.78 GBP Valued At 0.78456 GBP For 102,499.21 USD Fed Tax Cost Reduction 102,499.21- USD 5,000 Shares At 16.075062 GBP 62,922.45 British Pound 99999GBP3 -80,416.78 British Pound 99999GBP3 Transfer From Another Account","-22,298.27"
03/18/20,Sale,"Sold 218,228.96 Units Of 218,228.96 -218,228.96 First Am Govt Ob Fd Cl X Trade Date 3/18/20","269,185.96"
03/18/20,Sale,Sold 315.58 Units Of 315.58 -315.58 First Am Govt Ob Fd Cl X Trade Date 3/18/20 21880 00- -A -UC-UZ -001-04,"269,501.54"
03/18/20,Sale,"Sold 45,883.12 Units Of 45,883.12 -45,883.12 First Am Govt Ob Fd Cl X Trade Date 3/18/20","315,384.66"
03/18/20,Sale,Sold 315.58 Units Of 315.58 -315.58 First Am Govt Ob Fd Cl X Trade Date 3/18/20,"315,700.24"
03/18/20,Purchase,Purchased 315.58 Units Of -315.58 315.58 First Am Govt Ob Fd Cl X Trade Date 3/18/20,"315,384.66"
03/18/20,Purchase,"Purchased 200 Shares Of -97,155.70 97,155.70 Eurofins Scientific Net Cost 97,155.70 USD Trade Date 3/16/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 48.55 USD Brokerage Book Value 86,925.44 EUR Traded At 0.89470242 EUR To 1 USD Valued At 0.89470242 EUR For 97,155.70 USD 200 Shares At 434.41 EUR","218,228.96"
03/18/20,Purchase,"Purchased 300 Shares Of -98,004.00 98,004.00 Shopify Inc A Trade Date 3/16/20 Purchased Through J.P. Morgan Securities LLC Paid 3.00 USD Brokerage 300 Shares At 326.67 USD","120,224.96"
03/18/20,Purchase,"Purchased 1,000 Shares Of -120,224.96 120,224.96 Dassault Systemes Sa Net Cost 120,224.96 USD Trade Date 3/16/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 59.91 USD Brokerage Paid 359.42 USD Misc Fee1 Purchased On The NYSE Euronext - Euronext Paris Book Value 107,565.56 EUR Traded At 0.89470248 EUR To 1 USD Valued At 0.89470248 EUR For 120,224.96 USD 1,000 Shares At 107.1903944 EUR 21880 00- -A -UC-UZ -001-04",0.00
03/19/20,Sale,"Sold 387,241.42 Units Of 387,241.42 -387,241.42 First Am Govt Ob Fd Cl X Trade Date 3/19/20","410,999.87"
03/19/20,Purchase,"Purchased 450 Shares Of -85,172.60 85,172.60 Alk Abello A S Net Cost 85,172.60 USD Trade Date 3/17/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 42.57 USD Brokerage Book Value 579,327.02 DKK Traded At 6.80180034 DKK To 1 USD Valued At 6.80180034 DKK For 85,172.60 USD 450 Shares At 1,286.75 DKK","325,827.27"
03/19/20,Purchase,"Purchased 750 Shares Of -58,822.05 58,822.05 Orpea Net Cost 58,822.05 USD Trade Date 3/17/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 29.31 USD Brokerage Paid 175.85 USD Misc Fee1 Book Value 53,537.38 EUR Traded At 0.91015835 EUR To 1 USD Valued At 0.91015835 EUR For 58,822.05 USD 750 Shares At 71.1342 EUR","267,005.22"
03/19/20,Purchase,"Purchased 4,000 Shares Of -58,487.97 58,487.97 Asos Plc Net Cost 58,487.97 USD Trade Date 3/17/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 29.23 USD Brokerage Paid 1.21 USD Misc Fee1 Book Value 48,345.16 GBP Traded At 0.82658297 GBP To 1 USD Valued At 0.82658297 GBP For 58,487.97 USD 4,000 Shares At 12.08 GBP 21880 00- -A -UC-UZ -001-04","208,517.25"
03/19/20,Purchase,"Purchased 150 Shares Of -47,243.25 47,243.25 Shopify Inc A Trade Date 3/17/20 Purchased Through J.P. Morgan Securities LLC Paid 1.50 USD Brokerage 150 Shares At 314.945 USD","161,274.00"
03/19/20,Purchase,"Purchased 300 Shares Of -68,916.00 68,916.00 Asml Holding Nv Ny Reg Shs Trade Date 3/17/20 Purchased Through J.P. Morgan Securities LLC Paid 3.00 USD Brokerage 300 Shares At 229.71 USD","92,358.00"
03/19/20,Purchase,"Purchased 30,000 Shares Of -92,358.00 92,358.00 Blackberry Ltd Trade Date 3/17/20 Purchased Through J.P. Morgan Securities LLC Paid 300.00 USD Brokerage 30,000 Shares At 3.0686 USD Rakuten Inc A D R 0.042011 USD/Share On 10,000 Shares Due 3/20/20 10.0000000% Foreign Taxes Withheld Non-USD Taxes Rakuten Inc A D R Adr Paying Agent Fee Rakuten Inc A D R Adr Fee Of 0.001751 Per Share Due 03/20/20 Transfer From Another Account",0.00
03/20/20,Purchase,"Purchased 53,299.28 Units Of -53,299.28 53,299.28 First Am Govt Ob Fd Cl X Trade Date 3/20/20 21880 00- -A -UC-UZ -001-04",360.59
03/23/20,Sale,"Sold 16,937.00 Units Of 152.67 -152.67 Yen Trade Date 3/23/20 Value Date 3/23/20 Book Value 16,937 JPY Traded At 110.94 JPY To 1 USD Valued At 110.94 JPY For 152.67 USD Net Proceeds 152.67 USD Repatriating Thk Co Ltd Transfer To Income Thk Co Ltd Repatriating Thk Co Ltd Transfer From Principal Thk Co Ltd Repatriating Thk Co Ltd",665.93
03/23/20,Purchase,"Purchased 212,398.62 Units Of -212,398.62 212,398.62 First Am Govt Ob Fd Cl X Trade Date 3/23/20","-270,725.75"
03/23/20,Sale,"Sold 212,398.62 Units Of 212,398.62 -212,398.62 First Am Govt Ob Fd Cl X Trade Date 3/23/20","-58,327.13"
03/23/20,Sale,"Sold 212,398.62 Units Of 212,398.62 -212,398.62 First Am Govt Ob Fd Cl X Trade Date 3/23/20","154,071.49"
03/23/20,Purchase,"Purchased 10,000 Shares Of -64,560.35 64,560.35 Future Plc Net Cost 64,560.35 USD Trade Date 3/19/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 32.10 USD Brokerage Paid 322.35 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 55,582.16 GBP Traded At 0.86093337 GBP To 1 USD Valued At 0.86093337 GBP For 64,560.35 USD 10,000 Shares At 5.5277 GBP","89,511.14"
03/23/20,Purchase,"Purchased 2,000 Shares Of -89,205.80 89,205.80 Taiwan Semiconductor A D R Trade Date 3/19/20 Purchased Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage 2,000 Shares At 44.5929 USD 16,937 Yen 99999JPY3",305.34
03/24/20,Sale,"Sold 96,341.3 Units Of 96,341.30 -96,341.30 First Am Govt Ob Fd Cl X Trade Date 3/24/20","67,186.74"
03/24/20,Purchase,"Purchased 15,000 Shares Of -67,186.74 67,186.74 Dustin Group Ab Net Cost 67,186.74 USD Trade Date 3/20/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 33.58 USD Brokerage Book Value 693,441.05 SEK Traded At 10.32109982 SEK To 1 USD Valued At 10.32109982 SEK For 67,186.74 USD 15,000 Shares At 46.2063 SEK",0.00
03/24/20,Purchase,"Purchased 5,000 Shares Of -80,416.78 80,416.78 Frontier Developments Plc Net Cost 80,416.78 USD Trade Date 3/3/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 40.47 USD Brokerage Paid 0.99 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 63,091.78 GBP Traded At 0.78456 GBP To 1 USD Valued At 0.78456 GBP For 80,416.78 USD 5,000 Shares At 12.61185064 GBP Stmicroelectronics N V 0.06 USD/Share On 10,000 Shares Due 3/24/20 15.0000000% Foreign Taxes Withheld Non-USD Taxes Stmicroelectronics N V Transfer From Another Account","-80,416.78"
03/25/20,Purchase,"Purchased 70,154.88 Units Of -70,154.88 70,154.88 First Am Govt Ob Fd Cl X Trade Date 3/25/20 21880 00- -A -UC-UZ -001-04","-140,233.26"
03/25/20,Purchase,"Purchased 9,828.4 Units Of -9,828.40 9,828.40 First Am Govt Ob Fd Cl X Trade Date 3/25/20","-150,061.66"
03/25/20,Sale,"Sold 79,983.28 Units Of 79,983.28 -79,983.28 First Am Govt Ob Fd Cl X Trade Date 3/24/20","-70,078.38"
03/25/20,Sale,"Sold 70,154.88 Units Of 70,154.88 -70,154.88 First Am Govt Ob Fd Cl X Trade Date 3/25/20 Transfer From Another Account",76.50
03/26/20,Purchase,"Purchased 25,325.73 Units Of -25,325.73 25,325.73 First Am Govt Ob Fd Cl X Trade Date 3/26/20 Monotaro Co Ltd First Section 7.5 JPY/Share On 4,500 Shares Due 3/27/20 Received 33,750 JPY Valued At 109.82 JPY For 307.32 USD Monotaro Co Ltd First Section Non-USD Taxes 5,169 JPY Valued At 109.82 JPY For 47.07 USD 15.3150000% Foreign Taxes Withheld",0.00
03/27/20,Sale,"Sold 28,581.00 Units Of 260.25 -260.25 Yen Trade Date 3/27/20 Value Date 3/27/20 Book Value 28,581 JPY Traded At 109.82 JPY To 1 USD Valued At 109.82 JPY For 260.25 USD Net Proceeds 260.25 USD Repatriating Monotaro Co Ltd First Section 21880 00- -A -UC-UZ -001-04",520.50
03/27/20,Purchase,"Purchased 95,375.9 Units Of -95,375.90 95,375.90 First Am Govt Ob Fd Cl X Trade Date 3/27/20 28,581 Yen 99999JPY3 Transfer From Another Account National Security Net Redemption",520.50
03/30/20,Purchase,"Purchased 83,855.63 Units Of -83,855.63 83,855.63 First Am Govt Ob Fd Cl X Trade Date 3/30/20","-37,806.84"
03/30/20,Purchase,"Purchased 15,000 Shares Of -62,139.50 62,139.50 Biocartis Nv Net Cost 62,139.50 USD Trade Date 3/26/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 31.06 USD Brokerage Book Value 56,278.13 EUR Traded At 0.90567401 EUR To 1 USD Valued At 0.90567401 EUR For 62,139.50 USD 15,000 Shares At 3.75 EUR 21880 00- -A -UC-UZ -001-04","-99,946.34"
03/30/20,Sale,"Sold 10,000 Shares Of 99,946.34 -148,049.91 Ushio Inc Net Proceeds 99,946.34 USD Trade Date 3/26/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 49.99 USD Brokerage Book Value 15,993,092 JPY Local Proceeds 10,917,339 JPY Traded At 109.23200389 JPY To 1 USD Valued At 109.23200389 JPY For 99,946.34 USD 10,000 Shares At 1,092.28 JPY Transfer From Another Account",0.00
03/31/20,Purchase,"Purchased 88,989.16 Units Of -88,989.16 88,989.16 First Am Govt Ob Fd Cl X Trade Date 3/31/20 Nidec Corp Due 3/31/20 2,600 Additional Shares Received Ca Ex Dt 3/30/20 Transfer From Another Account",0.00
04/01/20,Purchase,"Purchased 67,798.12 Units Of -67,798.12 67,798.12 First Am Govt Ob Fd Cl X Trade Date 4/1/20 21880 00- -A -UC-UZ -001-04",0.00
04/02/20,Purchase,"Purchased 4,679.01 Units Of -4,679.01 4,679.01 First Am Govt Ob Fd Cl X Trade Date 4/2/20",0.00
04/03/20,Sale,"Reversal- 5,000 Shares Of 80,416.78 -80,416.78 Frontier Developments Plc Net Proceeds 80,416.78 USD Trade Date 3/3/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 40.47- USD Brokerage Paid 0.99- USD Misc Fee1 Sold On The London Stock Exchange Book Value 63,091.78 GBP Local Proceeds 63,091.78 GBP Traded At 0.78456 GBP To 1 USD 5,000 Shares At 12.61185064 GBP Rev Due To Duplicate/Cancelled Transfer From Another Account","80,416.78"
04/03/20,Purchase,"Purchased 80,416.78 Units Of -80,416.78 80,416.78 First Am Govt Ob Fd Cl X Trade Date 4/3/20 21880 00- -A -UC-UZ -001-04","2,426.27"
04/03/20,Purchase,"Purchased 2,426.27 Units Of -2,426.27 2,426.27 First Am Govt Ob Fd Cl X Trade Date 4/3/20 Ams Ag Rt 3/30/20 Pay From Acct On Corp Action Valued At 1.00 CHF For 0.00 USD Market Value Of 240.00 USD Ca Rights Exercise Bjp50b3",0.00
04/06/20,Purchase,"Purchased 82,800.00 Units Of -84,853.45 84,853.45 Swiss Franc Trade Date 4/3/20 Value Date 4/6/20 Book Value 82,800.00 CHF Traded At 0.97580004 CHF To 1 USD Valued At 0.97580004 CHF For 84,853.45 USD Net Cost 84,853.45 USD 82,800 Units At 1 CHF Ca Rights Exercise Bjp50b3","-84,853.45"
04/06/20,Purchase,"Purchased 9,000 Shares Of -84,697.22 84,697.22 Ams Ag Net Cost 82,800.00 CHF Trade Date 4/6/20 Purchased Through Global Corporate Actions Book Value 82,800.00 CHF Valued At 0.9776 CHF For 84,697.22 USD Fed Tax Cost Reduction 84,853.45- USD Fed ST Currency Loss Of 156.23- USD 9,000 Shares At 9.2 CHF Ca Rights Exercise Bjp50b3","-169,550.67"
04/06/20,Sale,"Sold 116,385.34 Units Of 116,385.34 -116,385.34 First Am Govt Ob Fd Cl X Trade Date 4/6/20 21880 00- -A -UC-UZ -001-04","-53,996.02"
04/06/20,Sale,"Sold 84,853.45 Units Of 84,853.45 -84,853.45 First Am Govt Ob Fd Cl X Trade Date 4/6/20","30,857.43"
04/06/20,Purchase,"Purchased 1,000 Shares Of -115,554.65 115,554.65 Dassault Systemes Sa Net Cost 115,554.65 USD Trade Date 4/2/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 57.58 USD Brokerage Paid 345.45 USD Misc Fee1 Purchased On The NYSE Euronext - Euronext Paris Book Value 125,558.22 EUR Traded At 1.08657003 EUR To 1 USD Valued At 1.08657003 EUR For 115,554.65 USD 1,000 Shares At 125.1203 EUR -82,800.00 Swiss Franc 99999CHF8","-84,697.22"
04/07/20,Sale,"Sold 150,509.76 Units Of 150,509.76 -150,509.76 First Am Govt Ob Fd Cl X Trade Date 4/7/20",0.00
04/08/20,Sale,"Reversal- 5,000 Shares Of 102,499.21 -102,499.21 Frontier Developments Plc Net Proceeds 80,416.78 GBP Trade Date 3/3/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 40.47- GBP Brokerage Paid 1.00- GBP Misc Fee1 Sold On The London Stock Exchange Book Value 80,416.78 GBP Valued At 0.78456 GBP For 102,499.21 USD Fed Tax Cost Of Proceeds 5,000 Shares At 16.075062 GBP Rev Due To Trade Settled In The Market Vs USD 21880 00- -A -UC-UZ -001-04","102,499.21"
04/08/20,Sale,"Sold 80,416.71 Units Of 80,416.71 -80,416.71 First Am Govt Ob Fd Cl X Trade Date 4/8/20","175,708.25"
04/08/20,Sale,"Sold 166,837.55 Units Of 166,837.55 -166,837.55 First Am Govt Ob Fd Cl X Trade Date 4/8/20","342,545.80"
04/08/20,Purchase,"Purchased 10,000 Shares Of -94,468.61 94,468.61 Asos Plc Net Cost 94,468.61 USD Trade Date 4/6/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 47.21 USD Brokerage Paid 0.81 USD Misc Fee1 Book Value 116,134.05 GBP Traded At 1.22933999 GBP To 1 USD Valued At 1.22933999 GBP For 94,468.61 USD 10,000 Shares At 11.60750071 GBP","248,077.19"
04/08/20,Purchase,"Purchased 5,000 Shares Of -65,161.27 65,161.27 Infineon Technologies A G Net Cost 65,161.27 USD Trade Date 4/6/20 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 32.56 USD Brokerage Book Value 70,374.17 EUR Traded At 1.07999998 EUR To 1 USD Valued At 1.07999998 EUR For 65,161.27 USD Reversed By Trx 2 Batch Ca000076 On 4/27/20 5,000 Shares At 14.0678 EUR 21880 00- -A -UC-UZ -001-04","182,915.92"
04/08/20,Purchase,"Purchased 5,000 Shares Of -80,416.78 80,416.78 Frontier Developments Plc Net Cost 80,416.78 USD Trade Date 3/3/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 40.47 USD Brokerage Paid 0.99 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 63,091.78 GBP Traded At 0.78456 GBP To 1 USD Valued At 0.78456 GBP For 80,416.78 USD 5,000 Shares At 12.61185064 GBP 80,416.78 British Pound 99999GBP3","102,499.14"
04/09/20,Sale,"Sold 4,335.1 Units Of 4,335.10 -4,335.10 First Am Govt Ob Fd Cl X Trade Date 4/9/20",0.00
04/10/20,Sale,"Reversal- 10,000 Shares Of 94,468.61 -94,468.61 Asos Plc Net Proceeds 94,468.61 USD Trade Date 4/6/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 47.21- USD Brokerage Paid 0.81- USD Misc Fee1 Book Value 116,134.05 GBP Local Proceeds 116,134.05 GBP Traded At 1.22933999 GBP To 1 USD Valued At 1.22933999 GBP For 94,468.61 USD 10,000 Shares At 11.60750071 GBP 21880 00- -A -UC-UZ -001-04","94,468.61"
04/10/20,Purchase,"Purchased 10,000 Shares Of -142,768.22 142,768.22 Asos Plc Net Cost 142,768.22 USD Trade Date 4/6/20 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 71.35 USD Brokerage Paid 1.23 USD Misc Fee1 Book Value 116,459.89 GBP Traded At 0.815727 GBP To 1 USD Valued At 0.815727 GBP For 142,768.22 USD 10,000 Shares At 11.64006863 GBP Transfer From Another Account","-48,299.61"
04/13/20,Purchase,"Purchased 174,057.87 Units Of -174,057.87 174,057.87 First Am Govt Ob Fd Cl X Trade Date 4/13/20","-124,695.24"
04/13/20,Sale,"Sold 7,000 Shares Of 124,695.24 -131,691.80 Materialise Nv A D R Trade Date 4/8/20 Sold Through J.P. Morgan Securities LLC Paid 70.00 USD Brokerage Paid 2.76 USD Sec Fee 7,000 Shares At 17.824 USD Transfer From Another Account 21880 00- -A -UC-UZ -001-04",0.00
04/14/20,Purchase,"Purchased 19,494.12 Units Of -19,494.12 19,494.12 First Am Govt Ob Fd Cl X Trade Date 4/14/20",0.00
04/15/20,Sale,"Sold 264,485.1 Units Of 264,485.10 -264,485.10 First Am Govt Ob Fd Cl X Trade Date 4/15/20 Taiwan Semiconductor A D R 0.415752 USD/Share On 6,000 Shares Due 4/16/20 21.0000000% Foreign Taxes Withheld 21880 00- -A -UC-UZ -001-04","-72,066.02"
04/16/20,Purchase,"Purchased 1,000 Shares Of -131,584.92 131,584.92 Diasorin Spa Net Cost 131,584.92 USD Trade Date 4/14/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 65.69 USD Brokerage Paid 131.38 USD Misc Fee1 Book Value 144,199.98 EUR Traded At 1.09587003 EUR To 1 USD Valued At 1.09587003 EUR For 131,584.92 USD 1,000 Shares At 143.98400688 EUR Transfer From Another Account","-202,080.98"
04/17/20,Purchase,"Purchased 51,446.77 Units Of -51,446.77 51,446.77 First Am Govt Ob Fd Cl X Trade Date 4/17/20 21880 00- -A -UC-UZ -001-04","-237,669.14"
04/17/20,Sale,"Sold 8,000 Shares Of 237,669.14 -314,892.00 Baozun Inc Spon A D R Trade Date 4/15/20 Sold Through J.P. Morgan Securities LLC Paid 80.00 USD Brokerage Paid 5.26 USD Sec Fee 8,000 Shares At 29.7193 USD Transfer From Another Account",0.00
04/20/20,Purchase,"Purchased 157,819.88 Units Of -157,819.88 157,819.88 First Am Govt Ob Fd Cl X Trade Date 4/20/20","-151,184.88"
04/20/20,Sale,"Sold 5,000 Shares Of 151,184.88 -234,546.05 Asos Plc Net Proceeds 151,184.88 USD Trade Date 4/16/20 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 75.63 USD Brokerage Paid 1.25 USD Misc Fee1 Book Value 93,070.20 GBP Local Proceeds 120,945.00 GBP Traded At 0.79998079 GBP To 1 USD Valued At 0.79998079 GBP For 151,184.88 USD 5,000 Shares At 24.2013 GBP",0.00
04/21/20,Sale,"Sold 125,816.96 Units Of 125,816.96 -125,816.96 First Am Govt Ob Fd Cl X Trade Date 4/21/20 21880 00- -A -UC-UZ -001-04","136,260.48"
04/21/20,Purchase,"Purchased 2,300 Shares Of -136,200.48 136,200.48 Ryanair Holdings Plc Sp A D R Trade Date 4/17/20 Purchased Through J.P. Morgan Securities LLC Paid 23.00 USD Brokerage 2,300 Shares At 59.2076 USD Transfer From Another Account",60.00
04/22/20,Purchase,"Purchased 3,564.57 Units Of -3,564.57 3,564.57 First Am Govt Ob Fd Cl X Trade Date 4/22/20",0.00
04/23/20,Sale,"Sold 5,484.27 Units Of 5,484.27 -5,484.27 First Am Govt Ob Fd Cl X Trade Date 4/23/20",0.00
04/24/20,Sale,"Reversal- 1,000 Shares Of 115,554.65 -115,554.65 Dassault Systemes Sa Net Proceeds 115,554.65 USD Trade Date 4/2/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 57.58- USD Brokerage Paid 345.45- USD Misc Fee1 Sold On The NYSE Euronext - Euronext Paris Book Value 125,558.22 EUR Local Proceeds 125,558.22 EUR Traded At 1.08657003 EUR To 1 USD 1,000 Shares At 125.1203 EUR","115,554.65"
04/24/20,Purchase,"Purchased 75,891.49 Units Of -75,891.49 75,891.49 First Am Govt Ob Fd Cl X Trade Date 4/24/20 21880 00- -A -UC-UZ -001-04","39,663.16"
04/24/20,Sale,"Sold 3,000 Shares Of 75,891.49 -148,823.43 Hugo Boss Ag Net Proceeds 75,891.49 USD Trade Date 4/22/20 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 37.97 USD Brokerage Book Value 134,829.48 EUR Local Proceeds 69,879.74 EUR Traded At 0.92078493 EUR To 1 USD Valued At 0.92078493 EUR For 75,891.49 USD 3,000 Shares At 23.3049 EUR","115,554.65"
04/24/20,Purchase,"Purchased 1,000 Shares Of -136,427.80 161,935.51 Dassault Systemes Sa Net Cost 136,427.80 USD Trade Date 4/2/20 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 57.58 USD Brokerage Paid 410.04 USD Misc Fee1 Purchased On The NYSE Euronext - Euronext Paris Book Value 148,238.36 EUR Traded At 1.08657003 EUR To 1 USD Valued At 0.915416 EUR For 161,935.51 USD 1,000 Shares At 147.80043898 EUR","-20,873.15"
04/27/20,Sale,"Reversal- 5,000 Shares Of 65,161.27 -65,161.27 Infineon Technologies A G Net Proceeds 65,161.27 USD Trade Date 4/6/20 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 32.56- USD Brokerage Book Value 70,374.17 EUR Local Proceeds 70,374.17 EUR Traded At 1.07999998 EUR To 1 USD Valued At 1.07999998 EUR For 65,161.27 USD 5,000 Shares At 14.0678 EUR 21880 00- -A -UC-UZ -001-04","44,288.12"
04/27/20,Sale,"Reversal- 1,000 Shares Of 131,584.92 -131,584.92 Diasorin Spa Net Proceeds 131,584.92 USD Trade Date 4/14/20 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 65.69- USD Brokerage Paid 131.38- USD Misc Fee1 Book Value 144,199.98 EUR Local Proceeds 144,199.98 EUR Traded At 1.09587003 EUR To 1 USD Valued At 1.09587003 EUR For 131,584.92 USD 1,000 Shares At 143.98400688 EUR","175,873.04"
