Date Posted,Activity,Description,Principal Cash
04/26/22,Purchase,"Purchased 1,376,567.58 Units Of -1,376,567.58 1,376,567.58 First Am Govt Ob Fd Cl X Trade Date 4/26/22 Transfer From Another Account",0.00
04/27/22,Purchase,"Purchased 27,192.76 Units Of -27,192.76 27,192.76 First Am Govt Ob Fd Cl X Trade Date 4/27/22 25233 00- -A -UC-UZ -365-04",0.00
04/28/22,Purchase,"Purchased 9,390.49 Units Of -9,390.49 9,390.49 First Am Govt Ob Fd Cl X Trade Date 4/28/22",0.00
04/29/22,Sale,"Sold 186,154.69 Units Of 186,154.69 -186,154.69 First Am Govt Ob Fd Cl X Trade Date 4/29/22","160,536.00"
04/29/22,Purchase,"Purchased 20,000 Shares Of -160,536.00 160,536.00 Cresud S A Spon A D R Trade Date 4/27/22 Purchased Through Jefferies LLC Paid 800.00 USD Brokerage Purchased On The OTC Bulletin Board 20,000 Shares At 7.9868 USD Transfer From Another Account",0.00
05/02/22,Sale,"Sold 267,117.01 Units Of 267,117.01 -267,117.01 First Am Govt Ob Fd Cl X Trade Date 5/2/22","291,453.54"
05/02/22,Purchase,"Purchased 2,701,692.97 Units Of -291,453.54 291,453.54 Norwegian Krone Trade Date 4/29/22 Value Date 5/2/22 Book Value 2,701,692.97 NOK Traded At 9.2697209 NOK To 1 USD Valued At 9.2697209 NOK For 291,453.54 USD Net Cost 291,453.54 USD 2,701,692.97 Units At 1 NOK Fx7518829-Aset 25233 00- -A -UC-UZ -365-04",0.00
05/02/22,Purchase,"Purchased 15,000 Shares Of -288,225.16 288,225.16 Nordic Semiconductor Asa Net Cost 2,701,692.97 NOK Trade Date 4/28/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 4,046.47 NOK Brokerage Book Value 2,701,692.97 NOK Valued At 9.37355 NOK For 288,225.16 USD Fed Tax Cost Reduction 291,453.54- USD Fed ST Currency Loss Of 3,228.38- USD 15,000 Shares At 179.8431 NOK First Am Govt Ob Fd Cl X Interest From 4/1/22 To 4/30/22 -2,701,692.97 Norwegian Krone 99999NOK5 Ds Smith Plc 0.048 GBP/Share On 120,000 Shares Due 5/3/22 Received 5,760.00 GBP Valued At 0.800225 GBP For 7,197.98 USD","-288,225.16"
05/03/22,Sale,"Sold 5,760.00 Units Of 7,197.98 -7,197.98 British Pound Trade Date 5/3/22 Value Date 5/3/22 Book Value 5,760.00 GBP Traded At 0.800225 GBP To 1 USD Valued At 0.800225 GBP For 7,197.98 USD Net Proceeds 7,197.98 USD Repatriating Ds Smith Plc Transfer To Income Ds Smith Plc Repatriating Ds Smith Plc 25233 00- -A -UC-UZ -365-04","14,527.25"
05/03/22,Sale,"Sold 25,012.36 Units Of 25,012.36 -25,012.36 First Am Govt Ob Fd Cl X Trade Date 5/3/22 5,760.00 British Pound 99999GBP3 Transfer From Another Account","14,395.96"
05/04/22,Purchase,"Purchased 7,432.43 Units Of -7,432.43 7,432.43 First Am Govt Ob Fd Cl X Trade Date 5/4/22",78.00
05/05/22,Sale,"Sold 11,176.06 Units Of 11,176.06 -11,176.06 First Am Govt Ob Fd Cl X Trade Date 5/5/22",78.00
05/05/22,Purchase,"Purchased 5,660 Shares Of -101,246.83 101,246.83 Ebro Foods Sa Net Cost 95,062.98 EUR Trade Date 4/27/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 142.10 EUR Brokerage Paid 189.46 EUR Misc Fee1 Book Value 95,062.98 EUR Valued At 0.938923 EUR For 101,246.83 USD Fed Tax Cost Reduction 101,246.83- USD 5,660 Shares At 16.737 EUR -95,062.98 Euro 99999EUR3","-101,168.83"
05/06/22,Sale,"Sold 679,120.05 Units Of 679,120.05 -679,120.05 First Am Govt Ob Fd Cl X Trade Date 5/6/22 25233 00- -A -UC-UZ -365-04","307,924.47"
05/06/22,Purchase,"Purchased 96,852.19 Units Of -121,128.07 121,128.07 British Pound Trade Date 5/4/22 Value Date 5/6/22 Book Value 96,852.19 GBP Traded At 0.79958502 GBP To 1 USD Valued At 0.79958502 GBP For 121,128.07 USD Net Cost 121,128.07 USD 96,852.19 Units At 1 GBP Fx7525798-Aset","186,796.40"
05/06/22,Purchase,"Purchased 95,062.98 Units Of -100,182.40 101,246.83 Euro Trade Date 5/5/22 Value Date 5/6/22 Book Value 95,062.98 EUR Traded At 0.94889901 EUR To 1 USD Valued At 0.94889901 EUR For 100,182.40 USD Net Cost 100,182.40 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On EUR Of 1,064.43 USD 95,062.98 Units At 1 EUR Fx7528893-Aset","86,614.00"
05/06/22,Purchase,"Purchased 5,000 Shares Of -86,536.00 86,536.00 Materialise Nv A D R Trade Date 5/4/22 Purchased Through Jefferies LLC Paid 200.00 USD Brokerage Purchased On The OTC Bulletin Board 5,000 Shares At 17.2672 USD 25233 00- -A -UC-UZ -365-04",78.00
05/06/22,Purchase,"Purchased 10,000 Shares Of -121,171.79 121,171.79 Watches Of Switzerland Group Net Cost 96,852.19 GBP Trade Date 5/4/22 Purchased Through Jeffgb2x Jefferies Intl London Paid 144.34 GBP Brokerage Paid 1.00 GBP Misc Fee1 Paid 481.85 GBP Misc Fee2 Purchased On The London Stock Exchange Book Value 96,852.19 GBP Valued At 0.7992965 GBP For 121,171.79 USD 10,000 Shares At 9.6225 GBP -96,852.19 British Pound 99999GBP3","-121,093.79"
05/09/22,Sale,"Sold 70,360.26 Units Of 70,360.26 -70,360.26 First Am Govt Ob Fd Cl X Trade Date 5/9/22","-148,977.98"
05/09/22,Purchase,"Purchased 115,301.79 Units Of -122,018.93 122,018.93 Euro Trade Date 5/6/22 Value Date 5/9/22 Book Value 115,301.79 EUR Traded At 0.94495002 EUR To 1 USD Valued At 0.94495002 EUR For 122,018.93 USD Net Cost 122,018.93 USD 115,301.79 Units At 1 EUR Fx7529532-Aset 25233 00- -A -UC-UZ -365-04","-270,996.91"
05/09/22,Sale,"Sold 4,000 Shares Of 273,439.18 -331,514.58 Advantest Corp Ord(Jp) Net Proceeds 35,426,780 JPY Trade Date 5/2/22 Sold Through Jeffus33 Jefferies Jersey City Paid 53,220 JPY Brokerage Book Value 30,400,282 JPY Valued At 129.56 JPY For 273,439.18 USD Fed Tax Cost Of Proceeds 4,000 Shares At 8,870 JPY","2,442.27"
05/09/22,Purchase,"Purchased 3,400 Shares Of -121,626.10 121,626.10 Zalando SE Net Cost 115,301.79 EUR Trade Date 5/5/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 172.69 EUR Brokerage Book Value 115,301.79 EUR Valued At 0.948002 EUR For 121,626.10 USD Fed Tax Cost Reduction 122,018.93- USD Fed ST Currency Loss Of 392.83- USD 3,400 Shares At 33.8615 EUR","-119,183.83"
05/09/22,Sale,"Sold 35,426,780.00 Units Of 271,074.91 -273,439.18 Yen Trade Date 5/6/22 Value Date 5/9/22 Book Value 35,426,780 JPY Traded At 130.69000004 JPY To 1 USD Valued At 130.69000004 JPY For 271,074.91 USD Net Proceeds 271,074.91 USD Fed ST Currency Loss On JPY Of 2,364.27- USD Fx7531062-Aset 25233 00- -A -UC-UZ -365-04","151,891.08"
05/09/22,Purchase,"Purchased 4,340 Shares Of -78,122.99 78,122.99 Ebro Foods Sa Net Cost 74,279.07 EUR Trade Date 4/28/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 111.03 EUR Brokerage Paid 148.04 EUR Misc Fee1 Book Value 74,279.07 EUR Valued At 0.9507965 EUR For 78,122.99 USD Fed Tax Cost Reduction 78,122.99- USD 4,340 Shares At 17.05529954 EUR 35,426,780 Yen 99999JPY3 -115,301.79 Euro 99999EUR3 -74,279.07 Euro 99999EUR3","73,768.09"
05/10/22,Sale,"Reversal- 6,538 Shares Of 71,631.83 -71,631.83 Slm Solutions Group Ag Net Proceeds 68,023.20 EUR Trade Date 5/6/22 Sold Through Parbfrpp Banque Paribas Fr Paid 101.88- EUR Brokerage Book Value 68,023.20 EUR Valued At 0.9496225 EUR For 71,631.83 USD Fed Tax Cost Of Proceeds Reversal Of Trx 55165 Batch Zy000400 From 5/10/22 6,538 Shares At 10.38869991 EUR Rev For Partial 25233 00- -A -UC-UZ -365-04","71,709.83"
05/10/22,Purchase,"Purchased 6,510 Shares Of -71,325.06 71,325.06 Slm Solutions Group Ag Net Cost 67,731.88 EUR Trade Date 5/6/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 101.44 EUR Brokerage Book Value 67,731.88 EUR Valued At 0.9496225 EUR For 71,325.06 USD Fed Tax Cost Reduction 71,325.06- USD 6,510 Shares At 10.38870046 EUR",384.77
05/10/22,Sale,"Sold 252,035.76 Units Of 252,035.76 -252,035.76 First Am Govt Ob Fd Cl X Trade Date 5/10/22","150,699.80"
05/10/22,Purchase,"Purchased 68,023.20 Units Of -71,808.97 71,543.38 Euro Trade Date 5/6/22 Value Date 5/10/22 Book Value 68,023.20 EUR Traded At 0.94727998 EUR To 1 USD Valued At 0.94727998 EUR For 71,808.97 USD Net Cost 71,808.97 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On EUR Of 265.59- USD 68,023.2 Units At 1 EUR Fx7531085-Aset 25233 00- -A -UC-UZ -365-04","78,890.83"
05/10/22,Purchase,"Purchased 74,279.07 Units Of -78,584.06 78,545.23 Euro Trade Date 5/9/22 Value Date 5/10/22 Book Value 74,279.07 EUR Traded At 0.94521803 EUR To 1 USD Valued At 0.94521803 EUR For 78,584.06 USD Net Cost 78,584.06 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On EUR Of 38.83- USD 74,279.07 Units At 1 EUR Fx7532655-Aset",306.77
05/10/22,Purchase,"Purchased 6,538 Shares Of -71,631.83 71,631.83 Slm Solutions Group Ag Net Cost 68,023.20 EUR Trade Date 5/6/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 101.88 EUR Brokerage Book Value 68,023.20 EUR Valued At 0.9496225 EUR For 71,631.83 USD Fed Tax Cost Reduction 71,965.62- USD Fed ST Currency Loss Of 333.79- USD 6,538 Shares At 10.38869991 EUR","-71,325.06"
05/10/22,Purchase,"Purchased 28 Shares Of -306.77 306.77 Slm Solutions Group Ag Net Cost 291.32 EUR Trade Date 5/6/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 0.44 EUR Brokerage Book Value 291.32 EUR Valued At 0.9496225 EUR For 306.77 USD Fed Tax Cost Reduction 306.77- USD 28 Shares At 10.3887 EUR 68,023.20 Euro 99999EUR3 -67,731.88 Euro 99999EUR3 25233 00- -A -UC-UZ -365-04","-71,631.83"
05/11/22,Sale,"Reversal- 3,462 Shares Of 37,602.57 -37,602.57 Slm Solutions Group Ag Net Proceeds 35,531.10 EUR Trade Date 5/9/22 Sold Through Parbfrpp Banque Paribas Fr Paid 53.22- EUR Brokerage Book Value 35,531.10 EUR Valued At 0.9449115 EUR For 37,602.57 USD Fed Tax Cost Of Proceeds Reversal Of Trx 63963 Batch Zy000463 From 5/11/22 3,462 Shares At 10.24779896 EUR","37,602.57"
05/11/22,Purchase,"Purchased 2,361 Shares Of -25,644.03 25,644.03 Slm Solutions Group Ag Net Cost 24,231.34 EUR Trade Date 5/9/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 36.29 EUR Brokerage Book Value 24,231.34 EUR Valued At 0.9449115 EUR For 25,644.03 USD Fed Tax Cost Reduction 25,644.03- USD 2,361 Shares At 10.24779896 EUR","11,958.54"
05/11/22,Purchase,"Purchased 184,741.92 Units Of -184,741.92 184,741.92 First Am Govt Ob Fd Cl X Trade Date 5/11/22 25233 00- -A -UC-UZ -365-04","-178,647.74"
05/11/22,Purchase,"Purchased 35,531.10 Units Of -37,558.35 37,558.35 Euro Trade Date 5/9/22 Value Date 5/11/22 Book Value 35,531.10 EUR Traded At 0.94602399 EUR To 1 USD Valued At 0.94602399 EUR For 37,558.35 USD Net Cost 37,558.35 USD 35,531.1 Units At 1 EUR Fx7532873-Aset","-216,206.09"
05/11/22,Sale,"Sold 5,050 Shares Of 228,348.35 -358,970.26 Jeol Ltd Net Proceeds 29,777,766 JPY Trade Date 5/9/22 Sold Through Jeffus33 Jefferies Jersey City Paid 44,733 JPY Brokerage Book Value 23,731,116 JPY Valued At 130.405 JPY For 228,348.35 USD Fed Tax Cost Of Proceeds 5,050 Shares At 5,905.44534653 JPY","12,142.26"
05/11/22,Purchase,"Purchased 3,462 Shares Of -37,602.57 37,602.57 Slm Solutions Group Ag Net Cost 35,531.10 EUR Trade Date 5/9/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 53.22 EUR Brokerage Book Value 35,531.10 EUR Valued At 0.9449115 EUR For 37,602.57 USD Fed Tax Cost Reduction 37,558.35- USD Fed ST Currency Gain Of 44.22 USD 3,462 Shares At 10.24779896 EUR 25233 00- -A -UC-UZ -365-04","-25,460.31"
05/11/22,Sale,"Sold 29,777,766.00 Units Of 228,164.63 -228,348.35 Yen Trade Date 5/9/22 Value Date 5/11/22 Book Value 29,777,766 JPY Traded At 130.51000061 JPY To 1 USD Valued At 130.51000061 JPY For 228,164.63 USD Net Proceeds 228,164.63 USD Fed ST Currency Loss On JPY Of 183.72- USD Fx7532893-Aset","202,704.32"
05/11/22,Purchase,"Purchased 1,101 Shares Of -11,958.54 11,958.54 Slm Solutions Group Ag Net Cost 11,299.76 EUR Trade Date 5/9/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 16.93 EUR Brokerage Book Value 11,299.76 EUR Valued At 0.9449115 EUR For 11,958.54 USD Fed Tax Cost Reduction 11,958.54- USD 1,101 Shares At 10.2478 EUR 35,531.10 Euro 99999EUR3 -24,231.34 Euro 99999EUR3 29,777,766 Yen 99999JPY3 -35,531.10 Euro 99999EUR3 -11,299.76 Euro 99999EUR3 25233 00- -A -UC-UZ -365-04","190,745.78"
05/12/22,Purchase,"Purchased 9,937.91 Units Of -9,937.91 9,937.91 First Am Govt Ob Fd Cl X Trade Date 5/12/22","2,319.28"
05/13/22,Sale,"Sold 228,103.02 Units Of 228,103.02 -228,103.02 First Am Govt Ob Fd Cl X Trade Date 5/13/22","183,008.50"
05/13/22,Purchase,"Purchased 78,524.61 Units Of -82,737.70 82,737.70 Euro Trade Date 5/11/22 Value Date 5/13/22 Book Value 78,524.61 EUR Traded At 0.94907896 EUR To 1 USD Valued At 0.94907896 EUR For 82,737.70 USD Net Cost 82,737.70 USD 78,524.61 Units At 1 EUR Fx7537001-Aset","100,270.80"
05/13/22,Purchase,"Purchased 140 Shares Of -100,270.80 100,270.80 Mercadolibre Inc Trade Date 5/11/22 Purchased Through Jefferies LLC Paid 5.60 USD Brokerage Purchased On The OTC Bulletin Board 140 Shares At 716.18 USD 25233 00- -A -UC-UZ -365-04",0.00
05/13/22,Purchase,"Purchased 14,000 Shares Of -82,788.46 82,788.46 Mister Spex SE Npv Net Cost 78,524.61 EUR Trade Date 5/11/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 117.61 EUR Brokerage Purchased On The Deutsche Boerse Ag Book Value 78,524.61 EUR Valued At 0.948497 EUR For 82,788.46 USD Fed Tax Cost Reduction 82,737.70- USD Fed ST Currency Gain Of 50.76 USD 14,000 Shares At 5.6005 EUR -78,524.61 Euro 99999EUR3","-82,788.46"
05/16/22,Purchase,"Purchased 636,583.22 Units Of -636,583.22 636,583.22 First Am Govt Ob Fd Cl X Trade Date 5/16/22 25233 00- -A -UC-UZ -365-04","-988,252.50"
05/16/22,Sale,"Sold 2,360 Shares Of 567,930.64 -551,913.01 Disco Corporation Net Proceeds 73,992,844 JPY Trade Date 5/12/22 Sold Through Jeffus33 Jefferies Jersey City Paid 111,156 JPY Brokerage Book Value 69,185,120 JPY Valued At 130.285 JPY For 567,930.64 USD Fed Tax Cost Of Proceeds 2,360 Shares At 31,400 JPY","-420,321.86"
05/16/22,Sale,"Sold 3,000 Shares Of 186,602.28 -252,827.05 Nidec Corp Net Proceeds 24,311,478 JPY Trade Date 5/12/22 Sold Through Jeffus33 Jefferies Jersey City Paid 36,522 JPY Brokerage Book Value 30,427,205 JPY Valued At 130.285 JPY For 186,602.28 USD Fed Tax Cost Of Proceeds 3,000 Shares At 8,116 JPY","-233,719.58"
05/16/22,Sale,"Sold 30,500 Shares Of 100,536.31 -185,760.90 Z Holdings Corp Net Proceeds 13,098,373 JPY Trade Date 5/12/22 Sold Through Jeffus33 Jefferies Jersey City Paid 19,677 JPY Brokerage Book Value 18,153,509 JPY Valued At 130.285 JPY For 100,536.31 USD Fed Tax Cost Of Proceeds 30,500 Shares At 430.1 JPY","-133,183.27"
05/16/22,Sale,"Sold 6,080 Shares Of 126,981.68 -163,801.44 Comture Corp Net Proceeds 16,543,808 JPY Trade Date 5/12/22 Sold Through Jeffus33 Jefferies Jersey City Paid 24,852 JPY Brokerage Sold On The Jasdaq Securities Exchange Book Value 15,745,937 JPY Valued At 130.285 JPY For 126,981.68 USD Fed Tax Cost Of Proceeds 6,080 Shares At 2,725.10855263 JPY 25233 00- -A -UC-UZ -365-04","-6,201.59"
05/16/22,Sale,"Sold 73,992,844.00 Units Of 571,814.87 -567,930.65 Yen Trade Date 5/13/22 Value Date 5/16/22 Book Value 73,992,844 JPY Traded At 129.39999969 JPY To 1 USD Valued At 129.39999969 JPY For 571,814.87 USD Net Proceeds 571,814.87 USD Fed ST Currency Gain On JPY Of 3,884.22 USD Fx7541035-Aset","565,613.28"
05/16/22,Sale,"Sold 16,543,808.00 Units Of 127,692.25 -126,981.68 Yen Trade Date 5/13/22 Value Date 5/16/22 Book Value 16,543,808 JPY Traded At 129.5600007 JPY To 1 USD Valued At 129.5600007 JPY For 127,692.25 USD Net Proceeds 127,692.25 USD Fed ST Currency Gain On JPY Of 710.57 USD Fx7541108-Aset","693,305.53"
05/16/22,Sale,"Sold 24,311,478.00 Units Of 187,646.48 -186,602.27 Yen Trade Date 5/13/22 Value Date 5/16/22 Book Value 24,311,478 JPY Traded At 129.56000027 JPY To 1 USD Valued At 129.56000027 JPY For 187,646.48 USD Net Proceeds 187,646.48 USD Fed ST Currency Gain On JPY Of 1,044.20 USD Fx7541106-Aset 25233 00- -A -UC-UZ -365-04","880,952.01"
05/16/22,Sale,"Sold 13,098,373.00 Units Of 101,098.90 -100,536.31 Yen Trade Date 5/13/22 Value Date 5/16/22 Book Value 13,098,373 JPY Traded At 129.55999521 JPY To 1 USD Valued At 129.55999521 JPY For 101,098.90 USD Net Proceeds 101,098.90 USD Fed ST Currency Gain On JPY Of 562.59 USD Fx7541107-Aset 73,992,844 Yen 99999JPY3 24,311,478 Yen 99999JPY3 13,098,373 Yen 99999JPY3 16,543,808 Yen 99999JPY3 Transfer From Another Account","982,050.91"
05/17/22,Sale,"Sold 11,882.41 Units Of 11,882.41 -11,882.41 First Am Govt Ob Fd Cl X Trade Date 5/17/22 25233 00- -A -UC-UZ -365-04","23,801.81"
05/17/22,Purchase,"Purchased 239,915.33 Units Of -23,801.81 23,801.81 Swedish Krona Trade Date 5/13/22 Value Date 5/17/22 Book Value 239,915.33 SEK Traded At 10.07970948 SEK To 1 USD Valued At 10.07970948 SEK For 23,801.81 USD Net Cost 23,801.81 USD 239,915.33 Units At 1 SEK Fx7541967-Aset",0.00
05/17/22,Purchase,"Purchased 4,000 Shares Of -23,758.23 23,758.23 Raysearch Laboratories Ab Net Cost 239,915.33 SEK Trade Date 5/13/22 Purchased Through Parbfrpp Banque Paribas Fr Paid 359.33 SEK Brokerage Book Value 239,915.33 SEK Valued At 10.0982 SEK For 23,758.23 USD Fed Tax Cost Reduction 23,801.81- USD Fed ST Currency Loss Of 43.58- USD 4,000 Shares At 59.889 SEK -239,915.33 Swedish Krona 99999SEK5 Transfer From Another Account","-23,758.23"
05/18/22,Sale,"Sold 202,093.86 Units Of 202,093.86 -202,093.86 First Am Govt Ob Fd Cl X Trade Date 5/18/22","231,721.67"
05/18/22,Sale,Sold 78 Units Of 78.00 -78.00 First Am Govt Ob Fd Cl X Trade Date 5/18/22 25233 00- -A -UC-UZ -365-04,"231,799.67"
05/18/22,Purchase,"Purchased 64,904,990.00 Units Of -503,451.68 503,451.68 Yen Trade Date 5/16/22 Value Date 5/18/22 Book Value 64,904,990 JPY Traded At 128.91999884 JPY To 1 USD Valued At 128.91999884 JPY For 503,451.68 USD Net Cost 503,451.68 USD 64,904,990 Units At 1 JPY Fx7543664-Aset","-271,652.01"
05/18/22,Sale,"Sold 4,000 Shares Of 271,404.46 -82,584.26 Advantest Corp Ord(Jp) Net Proceeds 35,112,952 JPY Trade Date 5/16/22 Sold Through Jeffus33 Jefferies Jersey City Paid 52,748 JPY Brokerage Book Value 30,400,282 JPY Valued At 129.375 JPY For 271,404.46 USD Fed Tax Cost Of Proceeds 4,000 Shares At 8,791.425 JPY",-247.55
05/18/22,Purchase,"Purchased 30,000 Shares Of -501,681.08 501,681.08 Subaru Corporation Net Cost 64,904,990 JPY Trade Date 5/16/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 97,211 JPY Brokerage Book Value 64,904,990 JPY Valued At 129.375 JPY For 501,681.08 USD Fed Tax Cost Reduction 503,451.68- USD Fed ST Currency Loss Of 1,770.60- USD 30,000 Shares At 2,160.2593 JPY 25233 00- -A -UC-UZ -365-04","-501,928.63"
05/18/22,Sale,"Sold 35,112,952.00 Units Of 271,730.01 -271,404.46 Yen Trade Date 5/16/22 Value Date 5/18/22 Book Value 35,112,952 JPY Traded At 129.2200004 JPY To 1 USD Valued At 129.2200004 JPY For 271,730.01 USD Net Proceeds 271,730.01 USD Fed ST Currency Gain On JPY Of 325.55 USD Fx7543663-Aset 35,112,952 Yen 99999JPY3 -64,904,990 Yen 99999JPY3","-230,198.62"
05/19/22,Sale,"Sold 44,382.43 Units Of 44,382.43 -44,382.43 First Am Govt Ob Fd Cl X Trade Date 5/19/22",78.00
05/20/22,Sale,"Reversal- 16,058 Shares Of 110,932.21 -110,932.21 Raysearch Laboratories Ab Net Proceeds 1,101,817.55 SEK Trade Date 5/18/22 Sold Through Jeffus33 Jefferies Jersey City Paid 1,650.25- SEK Brokerage Book Value 1,101,817.55 SEK Valued At 9.93235 SEK For 110,932.21 USD Fed Tax Cost Of Proceeds Reversal Of Trx 63631 Batch Zy001623 From 5/20/22 16,058 Shares At 68.51209989 SEK Rev For Partial 25233 00- -A -UC-UZ -365-04","111,010.21"
05/20/22,Purchase,"Purchased 13,278 Shares Of -91,727.36 91,727.36 Raysearch Laboratories Ab Net Cost 911,068.21 SEK Trade Date 5/18/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 1,364.55 SEK Brokerage Book Value 911,068.21 SEK Valued At 9.93235 SEK For 91,727.36 USD Fed Tax Cost Reduction 91,727.36- USD 13,278 Shares At 68.51209971 SEK Transfer From Another Account","19,282.85"
05/20/22,Purchase,"Purchased 382,606.31 Units Of -382,606.31 382,606.31 First Am Govt Ob Fd Cl X Trade Date 5/20/22","-332,321.76"
05/20/22,Purchase,"Purchased 1,101,817.55 Units Of -111,255.52 111,255.52 Swedish Krona Trade Date 5/19/22 Value Date 5/20/22 Book Value 1,101,817.55 SEK Traded At 9.90348659 SEK To 1 USD Valued At 9.90348659 SEK For 111,255.52 USD Net Cost 111,255.52 USD 1,101,817.55 Units At 1 SEK Fx7553139-Aset","-443,577.28"
05/20/22,Sale,"Sold 17,600 Shares Of 460,870.71 -1,244,124.55 Orpea Net Proceeds 437,445.57 EUR Trade Date 5/18/22 Sold Through Jeffus33 Jefferies Jersey City Paid 657.15 EUR Brokerage Book Value 1,242,774.56 EUR Valued At 0.949172 EUR For 460,870.71 USD Fed Tax Cost Of Proceeds 17,600 Shares At 24.8922 EUR 25233 00- -A -UC-UZ -365-04","17,293.43"
05/20/22,Purchase,"Purchased 16,058 Shares Of -110,932.21 110,932.21 Raysearch Laboratories Ab Net Cost 1,101,817.55 SEK Trade Date 5/18/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 1,650.25 SEK Brokerage Book Value 1,101,817.55 SEK Valued At 9.93235 SEK For 110,932.21 USD Fed Tax Cost Reduction 111,255.52- USD Fed ST Currency Loss Of 323.31- USD 16,058 Shares At 68.51209989 SEK","-93,638.78"
05/20/22,Sale,"Sold 437,445.57 Units Of 462,704.13 -460,870.71 Euro Trade Date 5/19/22 Value Date 5/20/22 Book Value 437,445.57 EUR Traded At 0.94541099 EUR To 1 USD Valued At 0.94541099 EUR For 462,704.13 USD Net Proceeds 462,704.13 USD Fed ST Currency Gain On EUR Of 1,833.42 USD Fx7553118-Aset","369,065.35"
05/20/22,Purchase,"Purchased 10,747 Shares Of -73,552.49 73,552.49 Raysearch Laboratories Ab Net Cost 741,037.62 SEK Trade Date 5/17/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 1,109.89 SEK Brokerage Book Value 741,037.62 SEK Valued At 10.07495 SEK For 73,552.49 USD Fed Tax Cost Reduction 73,824.31- USD Fed ST Currency Loss Of 271.82- USD 10,747 Shares At 68.84970038 SEK 25233 00- -A -UC-UZ -365-04","295,512.86"
05/20/22,Purchase,"Purchased 2,780 Shares Of -19,204.85 19,204.85 Raysearch Laboratories Ab Net Cost 190,749.33 SEK Trade Date 5/18/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 285.69 SEK Brokerage Book Value 190,749.33 SEK Valued At 9.93235 SEK For 19,204.85 USD Fed Tax Cost Reduction 19,204.85- USD 2,780 Shares At 68.51209989 SEK 1,101,817.55 Swedish Krona 99999SEK5 -911,068.21 Swedish Krona 99999SEK5 437,445.57 Euro 99999EUR3 -1,101,817.55 Swedish Krona 99999SEK5 -741,037.62 Swedish Krona 99999SEK5 -190,749.33 Swedish Krona 99999SEK5 Transfer From Another Account","276,308.01"
05/23/22,Sale,"Sold 56,757.23 Units Of 56,757.23 -56,757.23 First Am Govt Ob Fd Cl X Trade Date 5/23/22 25233 00- -A -UC-UZ -365-04","90,724.26"
05/23/22,Purchase,"Purchased 898,912.47 Units Of -90,724.26 89,758.10 Swedish Krona Trade Date 5/19/22 Value Date 5/23/22 Book Value 898,912.47 SEK Traded At 9.90818189 SEK To 1 USD Valued At 9.90818189 SEK For 90,724.26 USD Net Cost 90,724.26 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Loss On SEK Of 966.16- USD 898,912.47 Units At 1 SEK Fx7553783-Aset",0.00
05/23/22,Purchase,"Purchased 13,195 Shares Of -90,200.18 90,200.18 Raysearch Laboratories Ab Net Cost 898,912.47 SEK Trade Date 5/19/22 Purchased Through Jeffus33 Jefferies Jersey City Paid 1,346.35 SEK Brokerage Book Value 898,912.47 SEK Valued At 9.96575 SEK For 90,200.18 USD Fed Tax Cost Reduction 90,292.23- USD Fed ST Currency Loss Of 92.05- USD 13,195 Shares At 68.0231997 SEK -898,912.47 Swedish Krona 99999SEK5 Amplifon Spa 0.26 EUR/Share On 12,000 Shares Due 5/25/22 Received 3,120.00 EUR Valued At 0.940084 EUR For 3,318.85 USD Amplifon Spa Non-USD Taxes 811.20 EUR Valued At 0.940084 EUR For 862.90 USD 26.0000000% Foreign Taxes Withheld 25233 00- -A -UC-UZ -365-04","-90,200.18"
05/25/22,Sale,"Sold 2,308.80 Units Of 2,455.95 -2,455.95 Euro Trade Date 5/25/22 Value Date 5/25/22 Book Value 2,308.80 EUR Traded At 0.940084 EUR To 1 USD Valued At 0.940084 EUR For 2,455.95 USD Net Proceeds 2,455.95 USD Repatriating Amplifon Spa Transfer To Income Amplifon Spa Repatriating Amplifon Spa Transfer From Principal Amplifon Spa Repatriating Amplifon Spa Transfer From Another Account","4,911.90"
05/25/22,Sale,"Sold 151,278.72 Units Of 151,278.72 -151,278.72 First Am Govt Ob Fd Cl X Trade Date 5/25/22","191,294.32"
