Date Posted,Activity,Description,Principal Cash
08/11/21,Purchase,"Purchased 31,748.31 Units Of -31,748.31 31,748.31 First Am Govt Ob Fd Cl X Trade Date 8/11/21 Transfer From Another Account",0.00
08/12/21,Purchase,"Purchased 16,848.93 Units Of -16,848.93 16,848.93 First Am Govt Ob Fd Cl X Trade Date 8/12/21 Transfer From Another Account",0.00
08/13/21,Purchase,"Purchased 856,485.55 Units Of -856,485.55 856,485.55 First Am Govt Ob Fd Cl X Trade Date 8/13/21 13523 00- -A -UC-UZ -001-04","-759,620.48"
08/13/21,Sale,"Sold 5,000 Shares Of 302,722.74 -204,384.89 Hugo Boss Ag Net Proceeds 258,306.96 EUR Trade Date 8/11/21 Sold Through Parbdeff Bnp Paribas Frankfurt Paid 388.04 EUR Brokerage Book Value 171,819.87 EUR Valued At 0.853279 EUR For 302,722.74 USD Fed Tax Cost Of Proceeds 5,000 Shares At 51.739 EUR","-456,897.74"
08/13/21,Sale,"Sold 11,060 Shares Of 455,734.03 -187,953.18 Infineon Technologies A G Net Proceeds 388,868.28 EUR Trade Date 8/11/21 Sold Through Parbfrpp Banque Paribas Fr Paid 584.18 EUR Brokerage Sold On The Deutsche Boerse Ag Book Value 171,698.35 EUR Valued At 0.853279 EUR For 455,734.03 USD Fed Tax Cost Of Proceeds 11,060 Shares At 35.2127 EUR","-1,163.71"
08/13/21,Sale,"Sold 258,306.96 Units Of 302,768.52 -302,722.74 Euro Trade Date 8/12/21 Value Date 8/13/21 Book Value 258,306.96 EUR Traded At 0.85314999 EUR To 1 USD Valued At 0.85314999 EUR For 302,768.52 USD Net Proceeds 302,768.52 USD Fed ST Currency Gain On EUR Of 45.78 USD Fx7137415-Aset 13523 00- -A -UC-UZ -001-04","301,604.81"
08/13/21,Sale,"Sold 388,868.28 Units Of 456,851.96 -455,734.03 Euro Trade Date 8/13/21 Value Date 8/13/21 Book Value 388,868.28 EUR Traded At 0.85119101 EUR To 1 USD Valued At 0.85119101 EUR For 456,851.96 USD Net Proceeds 456,851.96 USD Fed ST Currency Gain On EUR Of 1,117.93 USD Fx7137741-Aset 258,306.96 Euro 99999EUR3 388,868.28 Euro 99999EUR3 Transfer From Another Account","758,456.77"
08/16/21,Purchase,"Purchased 2,543,694.48 Units Of -2,543,694.48 2,543,694.48 First Am Govt Ob Fd Cl X Trade Date 8/16/21","-279,377.27"
08/16/21,Sale,"Sold 600 Shares Of 279,377.27 -188,490.28 Alk Abello A S Net Proceeds 279,377.27 USD Trade Date 8/12/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 139.76 USD Brokerage Book Value 1,057,871.49 DKK Local Proceeds 1,771,223.96 DKK Traded At 6.33990002 DKK To 1 USD Valued At 6.33990002 DKK For 279,377.27 USD 600 Shares At 2,953.5167 DKK 13523 00- -A -UC-UZ -001-04",0.00
08/17/21,Purchase,"Purchased 59,549.93 Units Of -59,549.93 59,549.93 First Am Govt Ob Fd Cl X Trade Date 8/17/21",0.00
08/18/21,Sale,"Sold 69,813.29 Units Of 69,813.29 -69,813.29 First Am Govt Ob Fd Cl X Trade Date 8/18/21 Transfer From Another Account",0.00
08/19/21,Purchase,"Purchased 38,087.55 Units Of -38,087.55 38,087.55 First Am Govt Ob Fd Cl X Trade Date 8/19/21 Transfer From Another Account",0.00
08/20/21,Purchase,"Purchased 5,030.87 Units Of -5,030.87 5,030.87 First Am Govt Ob Fd Cl X Trade Date 8/20/21 Transfer From Another Account 13523 00- -A -UC-UZ -001-04",0.00
08/23/21,Purchase,"Purchased 479,274.62 Units Of -479,274.62 479,274.62 First Am Govt Ob Fd Cl X Trade Date 8/23/21","-352,464.57"
08/23/21,Sale,"Sold 1,000 Shares Of 352,464.57 -269,672.79 Asm International N V Net Proceeds 352,464.57 USD Trade Date 8/19/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 176.33 USD Brokerage Book Value 222,365.65 EUR Local Proceeds 301,259.49 EUR Traded At 0.85472276 EUR To 1 USD Valued At 0.85472276 EUR For 352,464.57 USD 1,000 Shares At 301.4102 EUR Umicore 0.25 EUR/Share On 10,030 Shares Due 8/24/21 Received 2,507.50 EUR Valued At 0.852859 EUR For 2,940.11 USD Umicore Non-USD Taxes 752.25 EUR Valued At 0.852859 EUR For 882.03 USD 30.0000000% Foreign Taxes Withheld",0.00
08/24/21,Sale,"Sold 1,755.25 Units Of 2,058.08 -2,058.08 Euro Trade Date 8/24/21 Value Date 8/24/21 Book Value 1,755.25 EUR Traded At 0.852859 EUR To 1 USD Valued At 0.852859 EUR For 2,058.08 USD Net Proceeds 2,058.08 USD Repatriating Umicore Transfer To Income Umicore Repatriating Umicore 13523 00- -A -UC-UZ -001-04","4,116.16"
08/24/21,Purchase,"Purchased 655,481.31 Units Of -655,481.31 655,481.31 First Am Govt Ob Fd Cl X Trade Date 8/24/21","-642,329.17"
08/24/21,Sale,"Sold 5,000 Shares Of 277,763.68 -204,384.88 Hugo Boss Ag Net Proceeds 277,763.68 USD Trade Date 8/20/21 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 138.95 USD Brokerage Book Value 171,819.86 EUR Local Proceeds 237,927.48 EUR Traded At 0.8565824 EUR To 1 USD Valued At 0.8565824 EUR For 277,763.68 USD 5,000 Shares At 47.6093 EUR 13523 00- -A -UC-UZ -001-04","-364,565.49"
08/24/21,Sale,"Sold 1,000 Shares Of 366,623.57 -268,574.47 Asm International N V Net Proceeds 366,623.57 USD Trade Date 8/20/21 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 183.40 USD Brokerage Book Value 222,365.65 EUR Local Proceeds 314,043.30 EUR Traded At 0.85658241 EUR To 1 USD Valued At 0.85658241 EUR For 366,623.57 USD 1,000 Shares At 314.2004 EUR 1,755.25 Euro 99999EUR3","2,058.08"
08/25/21,Sale,"Sold 74,402.47 Units Of 74,402.47 -74,402.47 First Am Govt Ob Fd Cl X Trade Date 8/25/21 Transfer From Another Account",0.00
08/26/21,Sale,"Sold 170,807.14 Units Of 170,807.14 -170,807.14 First Am Govt Ob Fd Cl X Trade Date 8/26/21","213,535.32"
08/26/21,Purchase,"Purchased 30,000 Shares Of -213,535.32 213,535.32 Tobii Ab Net Cost 213,535.32 USD Trade Date 8/24/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 106.71 USD Brokerage Book Value 1,855,899.49 SEK Traded At 8.69129983 SEK To 1 USD Valued At 8.69129983 SEK For 213,535.32 USD 30,000 Shares At 61.8324 SEK 13523 00- -A -UC-UZ -001-04",0.00
08/27/21,Purchase,"Purchased 2,774.02 Units Of -2,774.02 2,774.02 First Am Govt Ob Fd Cl X Trade Date 8/27/21 Transfer From Another Account",0.00
08/30/21,Purchase,"Purchased 6,257,265.58 Units Of -6,257,265.58 6,257,265.58 First Am Govt Ob Fd Cl X Trade Date 8/30/21","-5,459,749.15"
08/30/21,Sale,"Sold 5,459,749.15 Units Of 5,459,749.15 -5,459,749.15 First Am Govt Ob Fd Cl X Trade Date 8/30/21 Transfer From Another Account",0.00
08/31/21,Purchase,"Purchased 4,335,597.65 Units Of -4,335,597.65 4,335,597.65 First Am Govt Ob Fd Cl X Trade Date 8/31/21","1,130,723.30"
08/31/21,Purchase,"Purchased 900 Shares Of -263,302.20 263,302.20 Solaredge Technologies Inc Trade Date 8/27/21 Purchased Through J.P. Morgan Securities LLC Paid 9.00 USD Brokerage 900 Shares At 292.548 USD 13523 00- -A -UC-UZ -001-04","867,421.10"
08/31/21,Purchase,"Purchased 25,000 Shares Of -283,037.50 283,037.50 Blackberry Ltd Trade Date 8/27/21 Purchased Through J.P. Morgan Securities LLC Paid 250.00 USD Brokerage 25,000 Shares At 11.3115 USD","584,383.60"
08/31/21,Purchase,"Purchased 2,000 Shares Of -237,042.60 237,042.60 Taiwan Semiconductor A D R Trade Date 8/27/21 Purchased Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage 2,000 Shares At 118.5113 USD","347,341.00"
08/31/21,Purchase,"Purchased 1,000 Shares Of -133,471.00 133,471.00 Jazz Pharmaceuticals Plc Trade Date 8/27/21 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 133.461 USD","213,870.00"
08/31/21,Purchase,"Purchased 10,000 Shares Of -213,870.00 213,870.00 Materialise Nv A D R Trade Date 8/27/21 Purchased Through J.P. Morgan Securities LLC Paid 100.00 USD Brokerage 10,000 Shares At 21.377 USD Comture Corp 8.25 JPY/Share On 22,080 Shares Due 8/31/21 Received 182,160 JPY Valued At 109.89 JPY For 1,657.66 USD Comture Corp Non-USD Taxes 27,898 JPY Valued At 109.89 JPY For 253.87 USD 15.3150000% Foreign Taxes Withheld 13523 00- -A -UC-UZ -001-04",0.00
09/01/21,Sale,"Sold 154,262.00 Units Of 1,403.79 -1,403.79 Yen Trade Date 8/31/21 Value Date 9/1/21 Book Value 154,262 JPY Traded At 109.89 JPY To 1 USD Valued At 109.89 JPY For 1,403.79 USD Net Proceeds 1,403.79 USD Repatriating Comture Corp Transfer To Income Comture Corp Repatriating Comture Corp Transfer From Principal Comture Corp Repatriating Comture Corp Transfer From Another Account","2,807.58"
09/01/21,Sale,"Sold 2,150,973.9 Units Of 2,150,973.90 -2,150,973.90 First Am Govt Ob Fd Cl X Trade Date 9/1/21","2,162,342.35"
09/01/21,Purchase,"Purchased 24,144 Shares Of -117,961.24 117,961.24 Biocartis Nv Net Cost 117,961.24 USD Trade Date 8/30/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 58.95 USD Brokerage Book Value 100,006.14 EUR Traded At 0.84778812 EUR To 1 USD Valued At 0.84778812 EUR For 117,961.24 USD 24,144 Shares At 4.14 EUR 13523 00- -A -UC-UZ -001-04","2,044,381.11"
09/01/21,Purchase,"Purchased 8,997 Shares Of -361,106.57 361,106.57 Pva Tepla Ag Net Cost 361,106.57 USD Trade Date 8/30/21 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 180.46 USD Brokerage Purchased On The Boerse Frankfurt - Regulierter Book Value 306,141.86 EUR Traded At 0.84778812 EUR To 1 USD Valued At 0.84778812 EUR For 361,106.57 USD 8,997 Shares At 34.01010003 EUR","1,683,274.54"
09/01/21,Purchase,"Purchased 3,000 Shares Of -338,237.12 338,237.12 Zalando SE Net Cost 338,237.12 USD Trade Date 8/30/21 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 169.04 USD Brokerage Book Value 286,753.41 EUR Traded At 0.84778812 EUR To 1 USD Valued At 0.84778812 EUR For 338,237.12 USD 3,000 Shares At 95.5367 EUR","1,345,037.42"
09/01/21,Purchase,"Purchased 400 Shares Of -194,874.59 194,874.59 Alk Abello A S Net Cost 194,874.59 USD Trade Date 8/30/21 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 97.39 USD Brokerage Book Value 1,228,469.93 DKK Traded At 6.30390001 DKK To 1 USD Valued At 6.30390001 DKK For 194,874.59 USD 400 Shares At 3,069.64000002 DKK 13523 00- -A -UC-UZ -001-04","1,150,162.83"
09/01/21,Purchase,"Purchased 5,000 Shares Of -199,122.70 199,122.70 Musti Group Oy Net Cost 199,122.70 USD Trade Date 8/30/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 99.51 USD Brokerage Purchased On The Omx Nordic Exchange Helsinki O Book Value 168,813.86 EUR Traded At 0.84778812 EUR To 1 USD Valued At 0.84778812 EUR For 199,122.70 USD 5,000 Shares At 33.7459 EUR","951,040.13"
09/01/21,Purchase,"Purchased 7,000 Shares Of -475,681.65 475,681.65 Fnac Darty Net Cost 475,681.65 USD Trade Date 8/30/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 237.02 USD Brokerage Paid 1,422.07 USD Misc Fee1 Book Value 403,277.25 EUR Traded At 0.84778813 EUR To 1 USD Valued At 0.84778813 EUR For 475,681.65 USD 7,000 Shares At 57.4101 EUR","475,358.48"
09/01/21,Purchase,"Purchased 5,000 Shares Of -259,665.37 259,665.37 Amplifon Spa Net Cost 259,665.37 USD Trade Date 8/30/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 129.64 USD Brokerage Paid 259.27 USD Misc Fee1 Book Value 220,141.22 EUR Traded At 0.84778812 EUR To 1 USD Valued At 0.84778812 EUR For 259,665.37 USD 5,000 Shares At 43.9623 EUR 13523 00- -A -UC-UZ -001-04","215,693.11"
09/01/21,Purchase,"Purchased 10,000 Shares Of -212,885.53 212,885.53 Adevinta Asa B Net Cost 212,885.53 USD Trade Date 8/30/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 106.39 USD Brokerage Purchased On The Oslo Bors Asa Book Value 1,843,716.40 NOK Traded At 8.6605999 NOK To 1 USD Valued At 8.6605999 NOK For 212,885.53 USD 10,000 Shares At 184.2795 NOK First Am Govt Ob Fd Cl X Interest From 8/1/21 To 8/31/21 154,262 Yen 99999JPY3 Transfer From Another Account","2,807.58"
09/02/21,Sale,"Sold 3,535,812.29 Units Of 3,535,812.29 -3,535,812.29 First Am Govt Ob Fd Cl X Trade Date 9/2/21","3,518,804.60"
09/02/21,Purchase,"Purchased 15,856 Shares Of -80,246.82 80,246.82 Biocartis Nv Net Cost 80,246.82 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 40.10 USD Brokerage Book Value 68,015.00 EUR Traded At 0.84757253 EUR To 1 USD Valued At 0.84757253 EUR For 80,246.82 USD 15,856 Shares At 4.2874 EUR","3,438,557.78"
09/02/21,Purchase,"Purchased 1,003 Shares Of -40,564.62 40,564.62 Pva Tepla Ag Net Cost 40,564.62 USD Trade Date 8/31/21 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 20.27 USD Brokerage Purchased On The Boerse Frankfurt - Regulierter Book Value 34,381.46 EUR Traded At 0.84757259 EUR To 1 USD Valued At 0.84757259 EUR For 40,564.62 USD 1,003 Shares At 34.2615 EUR","3,397,993.16"
09/02/21,Purchase,"Purchased 4,000 Shares Of -217,467.45 217,467.45 Asos Plc Net Cost 217,467.45 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 108.68 USD Brokerage Paid 1.38 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 157,755.44 GBP Traded At 0.72542093 GBP To 1 USD Valued At 0.72542093 GBP For 217,467.45 USD 4,000 Shares At 39.4189 GBP 13523 00- -A -UC-UZ -001-04","3,180,525.71"
09/02/21,Purchase,"Purchased 10,000 Shares Of -272,068.32 272,068.32 Aston Martin Lagonda Gbl Hldgs Plc O Net Cost 272,068.32 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 135.29 USD Brokerage Paid 1,354.95 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 197,364.05 GBP Traded At 0.72542092 GBP To 1 USD Valued At 0.72542092 GBP For 272,068.32 USD 10,000 Shares At 19.6283 GBP","2,908,457.39"
09/02/21,Purchase,"Purchased 30,000 Shares Of -184,820.54 184,820.54 Ds Smith Plc Net Cost 184,820.54 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 91.91 USD Brokerage Paid 920.87 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 134,072.69 GBP Traded At 0.72542094 GBP To 1 USD Valued At 0.72542094 GBP For 184,820.54 USD 30,000 Shares At 4.4446 GBP","2,723,636.85"
09/02/21,Purchase,"Purchased 10,000 Shares Of -384,559.36 384,559.36 Frontier Developments Plc Net Cost 384,559.36 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 192.18 USD Brokerage Paid 1.38 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 278,967.41 GBP Traded At 0.72542093 GBP To 1 USD Valued At 0.72542093 GBP For 384,559.36 USD 10,000 Shares At 27.8827 GBP 13523 00- -A -UC-UZ -001-04","2,339,077.49"
09/02/21,Purchase,"Purchased 30,000 Shares Of -210,897.17 210,897.17 Pets At Home Group Plc Net Cost 210,897.17 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 104.88 USD Brokerage Paid 1,050.62 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 152,989.22 GBP Traded At 0.72542092 GBP To 1 USD Valued At 0.72542092 GBP For 210,897.17 USD 30,000 Shares At 5.07169987 GBP","2,128,180.32"
09/02/21,Purchase,"Purchased 1,000 Shares Of -286,809.27 286,809.27 Disco Corporation Net Cost 286,809.27 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 143.33 USD Brokerage Book Value 31,515,750 JPY Traded At 109.88400061 JPY To 1 USD Valued At 109.88400061 JPY For 286,809.27 USD 1,000 Shares At 31,500 JPY","1,841,371.05"
09/02/21,Purchase,"Purchased 10,000 Shares Of -262,729.12 262,729.12 Japan Elevator Ser Net Cost 262,729.12 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 131.29 USD Brokerage Book Value 28,869,727 JPY Traded At 109.88400143 JPY To 1 USD Valued At 109.88400143 JPY For 262,729.12 USD 10,000 Shares At 2,885.53 JPY 13523 00- -A -UC-UZ -001-04","1,578,641.93"
09/02/21,Purchase,"Purchased 5,000 Shares Of -357,136.73 357,136.73 Jeol Ltd Net Cost 357,136.73 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 178.48 USD Brokerage Book Value 39,243,612 JPY Traded At 109.88399876 JPY To 1 USD Valued At 109.88399876 JPY For 357,136.73 USD 5,000 Shares At 7,844.8 JPY","1,221,505.20"
09/02/21,Purchase,"Purchased 5,000 Shares Of -241,739.24 241,739.24 Mercari Inc Net Cost 241,739.24 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 120.81 USD Brokerage Purchased On The Tokyo Stock Exchange Book Value 26,563,275 JPY Traded At 109.88400145 JPY To 1 USD Valued At 109.88400145 JPY For 241,739.24 USD 5,000 Shares At 5,310 JPY","979,765.96"
09/02/21,Purchase,"Purchased 2,000 Shares Of -228,810.06 228,810.06 Nidec Corp Net Cost 228,810.06 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 114.35 USD Brokerage Book Value 25,142,565 JPY Traded At 109.8840016 JPY To 1 USD Valued At 109.8840016 JPY For 228,810.06 USD 2,000 Shares At 12,565 JPY","750,955.90"
09/02/21,Purchase,"Purchased 30,000 Shares Of -305,929.89 305,929.89 Rakuten Group Inc Net Cost 305,929.89 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 152.89 USD Brokerage Book Value 33,616,800 JPY Traded At 109.88399989 JPY To 1 USD Valued At 109.88399989 JPY For 305,929.89 USD 30,000 Shares At 1,120.00000034 JPY 13523 00- -A -UC-UZ -001-04","445,026.01"
09/02/21,Purchase,"Purchased 10,000 Shares Of -127,259.55 127,259.55 Uuum Inc Net Cost 127,259.55 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 63.59 USD Brokerage Purchased On The Tokyo Stock Exchange Book Value 13,983,788 JPY Traded At 109.88399691 JPY To 1 USD Valued At 109.88399691 JPY For 127,259.55 USD 10,000 Shares At 1,397.68 JPY","317,766.46"
09/02/21,Purchase,"Purchased 50,000 Shares Of -317,766.46 317,766.46 Yahoo Japan Corporation Net Cost 317,766.46 USD Trade Date 8/31/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 158.80 USD Brokerage Book Value 34,917,450 JPY Traded At 109.88400097 JPY To 1 USD Valued At 109.88400097 JPY For 317,766.46 USD 50,000 Shares At 698 JPY Transfer From Another Account",0.00
09/03/21,Purchase,"Purchased 83,562.53 Units Of -83,562.53 83,562.53 First Am Govt Ob Fd Cl X Trade Date 9/3/21",0.00
09/07/21,Sale,"Sold 820,814.12 Units Of 820,814.12 -820,814.12 First Am Govt Ob Fd Cl X Trade Date 9/7/21 13523 00- -A -UC-UZ -001-04","818,822.91"
09/07/21,Purchase,"Purchased 347,449.39 Units Of -413,217.50 413,217.50 Euro Trade Date 9/3/21 Value Date 9/7/21 Book Value 347,449.39 EUR Traded At 0.840839 EUR To 1 USD Valued At 0.840839 EUR For 413,217.50 USD Net Cost 413,217.50 USD 347,449.39 Units At 1 EUR Fx7167503-Aset","405,605.41"
09/07/21,Purchase,"Purchased 10,000 Shares Of -405,605.41 405,605.41 Musti Group Oy Net Cost 405,605.41 USD Trade Date 9/2/21 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 202.71 USD Brokerage Purchased On The Omx Nordic Exchange Helsinki O Book Value 341,861.85 EUR Traded At 0.84284342 EUR To 1 USD Valued At 0.84284342 EUR For 405,605.41 USD 10,000 Shares At 34.1691 EUR",0.00
09/07/21,Purchase,"Purchased 15,000 Shares Of -411,866.55 411,866.55 Slm Solutions Group Ag Net Cost 347,449.39 EUR Trade Date 9/2/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 520.39 EUR Brokerage Book Value 347,449.39 EUR Valued At 0.843597 EUR For 411,866.55 USD Fed Tax Cost Reduction 413,217.50- USD Fed ST Currency Loss Of 1,350.95- USD 15,000 Shares At 23.1286 EUR 13523 00- -A -UC-UZ -001-04","-411,866.55"
09/07/21,Purchase,"Purchased 10,000 Shares Of -193,508.38 193,508.38 Adevinta Asa B Net Cost 1,672,434.90 NOK Trade Date 9/3/21 Purchased Through Parbfrpp Banque Paribas Fr Paid 2,504.90 NOK Brokerage Purchased On The Oslo Bors Asa Book Value 1,672,434.90 NOK Valued At 8.6427 NOK For 193,508.38 USD Fed Tax Cost Reduction 193,508.38- USD 10,000 Shares At 166.993 NOK -347,449.39 Euro 99999EUR3 -1,672,434.90 Norwegian Krone 99999NOK5 Transfer From Another Account","-605,374.93"
09/08/21,Sale,"Sold 178,778.1 Units Of 178,778.10 -178,778.10 First Am Govt Ob Fd Cl X Trade Date 9/8/21","192,909.70"
09/08/21,Purchase,"Purchased 1,672,434.90 Units Of -192,909.70 193,508.38 Norwegian Krone Trade Date 9/7/21 Value Date 9/8/21 Book Value 1,672,434.90 NOK Traded At 8.66952206 NOK To 1 USD Valued At 8.66952206 NOK For 192,909.70 USD Net Cost 192,909.70 USD Repayment Of Currency Overdraft Resulted In Fed ST Currency Gain On NOK Of 598.68 USD 1,672,434.9 Units At 1 NOK Fx7168841-Aset Transfer From Another Account 13523 00- -A -UC-UZ -001-04",0.00
09/09/21,Purchase,"Purchased 18,173.8 Units Of -18,173.80 18,173.80 First Am Govt Ob Fd Cl X Trade Date 9/9/21 Monotaro Co Ltd First Section 5.75 JPY/Share On 32,100 Shares Due 9/10/21 Received 184,575 JPY Valued At 109.88 JPY For 1,679.79 USD Monotaro Co Ltd First Section Non-USD Taxes 28,268 JPY Valued At 109.88 JPY For 257.27 USD 15.3150000% Foreign Taxes Withheld",0.00
09/10/21,Sale,"Sold 156,307.00 Units Of 1,422.52 -1,422.52 Yen Trade Date 9/10/21 Value Date 9/10/21 Book Value 156,307 JPY Traded At 109.88 JPY To 1 USD Valued At 109.88 JPY For 1,422.52 USD Net Proceeds 1,422.52 USD Repatriating Monotaro Co Ltd First Section Transfer To Income Monotaro Co Ltd First Section Repatriating Monotaro Co Ltd First Section Transfer From Principal Monotaro Co Ltd First Section Repatriating Monotaro Co Ltd First Section","2,845.04"
09/10/21,Purchase,"Purchased 1,422.52 Units Of -1,422.52 1,422.52 First Am Govt Ob Fd Cl X Trade Date 9/10/21 13523 00- -A -UC-UZ -001-04","-65,813.39"
09/10/21,Sale,"Sold 67,235.91 Units Of 67,235.91 -67,235.91 First Am Govt Ob Fd Cl X Trade Date 9/10/21 156,307 Yen 99999JPY3","1,422.52"
09/13/21,Sale,"Sold 552,545.66 Units Of 552,545.66 -552,545.66 First Am Govt Ob Fd Cl X Trade Date 9/13/21","547,350.00"
09/13/21,Purchase,"Purchased 50,000 Shares Of -547,350.00 547,350.00 Blackberry Ltd Trade Date 9/9/21 Purchased Through Stonex Financial Inc. Paid 1,500.00 USD Brokerage Purchased On The OTC Bulletin Board 50,000 Shares At 10.917 USD",0.00
09/14/21,Sale,"Sold 11,561.44 Units Of 11,561.44 -11,561.44 First Am Govt Ob Fd Cl X Trade Date 9/14/21 Transfer From Another Account",0.00
09/15/21,Purchase,"Purchased 21,363.62 Units Of -21,363.62 21,363.62 First Am Govt Ob Fd Cl X Trade Date 9/15/21","-12,393.97"
09/15/21,Sale,"Sold 2,669 Shares Of 12,421.60 -39,300.73 Biocartis Nv Net Proceeds 10,496.09 EUR Trade Date 9/13/21 Sold Through Plhcgb3l United Kingdom Paid 15.77 EUR Brokerage Book Value 14,411.63 EUR Valued At 0.844987 EUR For 12,421.60 USD Fed Tax Cost Of Proceeds 2,669 Shares At 3.9385 EUR",27.63
09/15/21,Sale,"Sold 10,496.09 Units Of 12,393.97 -12,421.60 Euro Trade Date 9/15/21 Value Date 9/15/21 Book Value 10,496.09 EUR Traded At 0.8468707 EUR To 1 USD Valued At 0.8468707 EUR For 12,393.97 USD Net Proceeds 12,393.97 USD Fed ST Currency Loss On EUR Of 27.63- USD Fx7180047-Aset 10,496.09 Euro 99999EUR3 Transfer From Another Account","12,421.60"
09/16/21,Purchase,"Purchased 1,176,250.96 Units Of -1,176,250.96 1,176,250.96 First Am Govt Ob Fd Cl X Trade Date 9/16/21 13523 00- -A -UC-UZ -001-04",0.00
09/16/21,Sale,"Sold 14,933 Shares Of 68,086.82 -182,956.71 Biocartis Nv Net Proceeds 57,651.83 EUR Trade Date 9/14/21 Sold Through Plhcgb3l United Kingdom Paid 86.61 EUR Brokerage Book Value 80,632.75 EUR Valued At 0.84674 EUR For 68,086.82 USD Fed Tax Cost Of Proceeds 14,933 Shares At 3.8665 EUR 57,651.83 Euro 99999EUR3 Transfer From Another Account","68,086.82"
09/17/21,Purchase,"Purchased 67,857.46 Units Of -67,857.46 67,857.46 First Am Govt Ob Fd Cl X Trade Date 9/17/21","995,803.66"
09/17/21,Purchase,"Purchased 1,221,654.84 Units Of -1,221,654.84 1,221,654.84 First Am Govt Ob Fd Cl X Trade Date 9/17/21","-225,851.18"
09/17/21,Sale,"Sold 35,703 Shares Of 158,305.91 -211,319.28 Biocartis Nv Net Proceeds 133,913.58 EUR Trade Date 9/15/21 Sold Through Plhcgb3l United Kingdom Paid 201.17 EUR Brokerage Book Value 192,783.18 EUR Valued At 0.8459165 EUR For 158,305.91 USD Fed Tax Cost Of Proceeds 35,703 Shares At 3.7564 EUR 13523 00- -A -UC-UZ -001-04","-67,545.27"
09/17/21,Sale,"Sold 133,913.58 Units Of 157,993.72 -158,305.91 Euro Trade Date 9/15/21 Value Date 9/17/21 Book Value 133,913.58 EUR Traded At 0.84758799 EUR To 1 USD Valued At 0.84758799 EUR For 157,993.72 USD Net Proceeds 157,993.72 USD Fed ST Currency Loss On EUR Of 312.19- USD Fx7181655-Aset","90,448.45"
09/17/21,Sale,"Sold 57,651.83 Units Of 67,857.46 -68,086.82 Euro Trade Date 9/17/21 Value Date 9/17/21 Book Value 57,651.83 EUR Traded At 0.84960195 EUR To 1 USD Valued At 0.84960195 EUR For 67,857.46 USD Net Proceeds 67,857.46 USD Fed ST Currency Loss On EUR Of 229.36- USD Fx7184014-Aset 133,913.58 Euro 99999EUR3","158,305.91"
09/20/21,Purchase,"Purchased 31,868.63 Units Of -31,868.63 31,868.63 First Am Govt Ob Fd Cl X Trade Date 9/20/21","-37,048.71"
