Date Posted,Activity,Description,Principal Cash
06/27/19,Sale,"Sold 149,299.56 Units Of 149,299.56 -149,299.56 First Am Govt Ob Fd Cl X Trade Date 6/27/19","119,815.94"
06/27/19,Purchase,"Purchased 3,000 Shares Of -28,215.63 28,023.85 Dustin Group Ab Net Cost 28,215.63 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 14.10 USD Brokerage Book Value 260,782.93 SEK Traded At 9.24249893 SEK To 1 USD Valued At 9.30575 SEK For 28,023.85 USD 3,000 Shares At 86.8842 SEK","91,600.31"
06/27/19,Purchase,"Purchased 6,000 Shares Of -25,213.72 25,249.49 Nordic Semiconductor Asa Net Cost 25,213.72 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 12.60 USD Brokerage Book Value 214,419.96 NOK Traded At 8.50409856 NOK To 1 USD Valued At 8.49205 NOK For 25,249.49 USD 6,000 Shares At 35.71879998 NOK","66,386.59"
06/27/19,Purchase,"Purchased 1,000 Shares Of -33,159.47 33,254.99 Ams Ag Net Cost 33,159.47 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 16.57 USD Brokerage Book Value 32,323.85 CHF Traded At 0.97479996 CHF To 1 USD Valued At 0.972 CHF For 33,254.99 USD 1,000 Shares At 32.3077 CHF 16664 00- -A -UC-UZ -001-04","33,227.12"
06/27/19,Purchase,"Purchased 1,300 Shares Of -30,489.34 39,552.71 Umicore Net Cost 30,489.34 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 15.24 USD Brokerage Book Value 34,727.36 EUR Traded At 1.13900006 EUR To 1 USD Valued At 0.878002 EUR For 39,552.71 USD Reversed By Trx 1 Batch Dm000165 On 6/28/19 1,300 Shares At 26.7 EUR","2,737.78"
06/27/19,Purchase,"Purchased 2,000 Shares Of -27,102.25 27,102.25 Frontier Developments Plc Net Cost 21,298.44 GBP Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 10.64 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 21,298.44 GBP Valued At 0.785855 GBP For 27,102.25 USD Fed Tax Cost Reduction 27,102.25- USD 2,000 Shares At 10.6434 GBP","-24,364.47"
06/27/19,Purchase,"Purchased 30,000 Shares Of -21,011.83 21,011.83 Iqe Plc Net Cost 16,512.25 GBP Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 8.25 GBP Brokerage Paid 1.00 GBP Misc Fee1 Book Value 16,512.25 GBP Valued At 0.785855 GBP For 21,011.83 USD Fed Tax Cost Reduction 21,011.83- USD 30,000 Shares At 0.5501 GBP 16664 00- -A -UC-UZ -001-04","-45,376.30"
06/27/19,Purchase,"Purchased 50,000 Shares Of -58,934.73 58,934.73 Learning Technologies Group Net Cost 46,314.15 GBP Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 23.15 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 46,314.15 GBP Valued At 0.785855 GBP For 58,934.73 USD Fed Tax Cost Reduction 58,934.73- USD 50,000 Shares At 0.9258 GBP","-104,311.03"
06/27/19,Purchase,"Purchased 2,000 Shares Of -27,123.56 27,102.25 Frontier Developments Plc Net Cost 27,123.56 USD Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 13.55 USD Brokerage Paid 1.27 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 21,298.44 GBP Traded At 0.78523763 GBP To 1 USD Valued At 0.785855 GBP For 27,102.25 USD 2,000 Shares At 10.6434 GBP","-131,434.59"
06/27/19,Purchase,"Purchased 30,000 Shares Of -21,028.35 21,011.83 Iqe Plc Net Cost 21,028.35 USD Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 10.51 USD Brokerage Paid 1.27 USD Misc Fee1 Book Value 16,512.25 GBP Traded At 0.78523755 GBP To 1 USD Valued At 0.785855 GBP For 21,011.83 USD 30,000 Shares At 0.5501 GBP 16664 00- -A -UC-UZ -001-04","-152,462.94"
06/27/19,Purchase,"Purchased 50,000 Shares Of -58,981.07 58,934.73 Learning Technologies Group Net Cost 58,981.07 USD Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 29.48 USD Brokerage Paid 1.27 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 46,314.15 GBP Traded At 0.78523753 GBP To 1 USD Valued At 0.785855 GBP For 58,934.73 USD 50,000 Shares At 0.92580008 GBP 96,880 Yen 99999JPY3 50,811 Yen 99999JPY3 -21,298.44 British Pound 99999GBP3 -16,512.25 British Pound 99999GBP3 -46,314.15 British Pound 99999GBP3","-211,444.01"
06/28/19,Sale,"Reversal- 50,000 Shares Of 58,934.73 -58,934.73 Learning Technologies Group Net Proceeds 46,314.15 GBP Trade Date 6/25/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 23.15- GBP Brokerage Paid 1.00- GBP Misc Fee1 Sold On The London Stock Exchange Book Value 46,314.15 GBP Valued At 0.785855 GBP For 58,934.73 USD Fed Tax Cost Of Proceeds 50,000 Shares At 0.9258 GBP 16664 00- -A -UC-UZ -001-04","-46,829.36"
06/28/19,Sale,"Reversal- 30,000 Shares Of 21,011.83 -21,011.83 Iqe Plc Net Proceeds 16,512.25 GBP Trade Date 6/25/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 8.25- GBP Brokerage Paid 1.00- GBP Misc Fee1 Book Value 16,512.25 GBP Valued At 0.785855 GBP For 21,011.83 USD Fed Tax Cost Of Proceeds 30,000 Shares At 0.5501 GBP Rev Due To Cancel","-25,817.53"
06/28/19,Sale,"Reversal- 2,000 Shares Of 27,102.25 -27,102.25 Frontier Developments Plc Net Proceeds 21,298.44 GBP Trade Date 6/25/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 10.64- GBP Brokerage Paid 1.00- GBP Misc Fee1 Sold On The London Stock Exchange Book Value 21,298.44 GBP Valued At 0.785855 GBP For 27,102.25 USD Fed Tax Cost Of Proceeds 2,000 Shares At 10.6434 GBP Rev Due To Cancel","1,284.72"
06/28/19,Sale,"Reversal- 1,300 Shares Of 30,489.34 -39,552.71 Umicore Net Proceeds 30,489.34 USD Trade Date 6/25/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 15.24- USD Brokerage Book Value 34,727.36 EUR Local Proceeds 34,727.36 EUR Traded At 1.13900006 EUR To 1 USD Valued At 0.878002 EUR For 39,552.71 USD 1,300 Shares At 26.7 EUR Rev Due To Wrong Amount 16664 00- -A -UC-UZ -001-04","31,774.06"
06/28/19,Sale,Sold 175.00 Units Of 221.59 -221.59 British Pound Trade Date 6/28/19 Value Date 6/28/19 Book Value 175.00 GBP Traded At 0.789745 GBP To 1 USD Valued At 0.789745 GBP For 221.59 USD Net Proceeds 221.59 USD Repatriating Learning Technologies Group Transfer To Income Learning Technologies Group Repatriating Learning Technologies Group Transfer From Principal Learning Technologies Group Repatriating Learning Technologies Group,"32,217.24"
06/28/19,Sale,"Sold 105,764.09 Units Of 105,764.09 -105,764.09 First Am Govt Ob Fd Cl X Trade Date 6/27/19","137,981.33"
06/28/19,Sale,"Sold 75,331.17 Units Of 75,331.17 -75,331.17 First Am Govt Ob Fd Cl X Trade Date 6/28/19 16664 00- -A -UC-UZ -001-04","213,312.50"
06/28/19,Purchase,"Purchased 1,000 Shares Of -26,755.13 26,678.13 Fancl Corp Net Cost 26,755.13 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 13.37 USD Brokerage Book Value 2,864,431 JPY Traded At 107.06100101 JPY To 1 USD Valued At 107.37 JPY For 26,678.13 USD 1,000 Shares At 2,863 JPY","186,557.37"
06/28/19,Purchase,"Purchased 2,000 Shares Of -48,576.04 48,436.24 Monotaro Co Ltd First Section Net Cost 48,576.04 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 24.28 USD Brokerage Book Value 5,200,599 JPY Traded At 107.06099138 JPY To 1 USD Valued At 107.37 JPY For 48,436.24 USD 2,000 Shares At 2,599 JPY","137,981.33"
06/28/19,Purchase,"Purchased 1,300 Shares Of -30,489.34 39,552.71 Umicore Net Cost 30,489.34 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 15.24 USD Brokerage Book Value 34,727.36 EUR Traded At 1.13900006 EUR To 1 USD Valued At 0.878002 EUR For 39,552.71 USD Reversed By Trx 1 Batch Dm000007 On 7/1/19 1,300 Shares At 26.7 EUR 46,314.15 British Pound 99999GBP3 16,512.25 British Pound 99999GBP3 21,298.44 British Pound 99999GBP3 16664 00- -A -UC-UZ -001-04","107,491.99"
07/01/19,Sale,"Reversal- 1,300 Shares Of 30,489.34 -39,552.71 Umicore Net Proceeds 30,489.34 USD Trade Date 6/25/19 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 15.24- USD Brokerage Book Value 34,727.36 EUR Local Proceeds 34,727.36 EUR Traded At 1.13900006 EUR To 1 USD Valued At 0.878002 EUR For 39,552.71 USD 1,300 Shares At 26.7 EUR Rev Due To Wrong Amount Transfer From Another Account","30,710.93"
07/01/19,Purchase,"Purchased 51,416.84 Units Of -51,416.84 51,416.84 First Am Govt Ob Fd Cl X Trade Date 7/1/19","30,489.34"
07/01/19,Purchase,"Purchased 1,300 Shares Of -39,554.46 39,552.71 Umicore Net Cost 39,554.46 USD Trade Date 6/25/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 19.77 USD Brokerage Book Value 34,727.36 EUR Traded At 0.87796313 EUR To 1 USD Valued At 0.878002 EUR For 39,552.71 USD 1,300 Shares At 26.7 EUR First Am Govt Ob Fd Cl X Interest From 6/1/19 To 6/30/19","-9,065.12"
07/02/19,Sale,"Sold 160,617.01 Units Of 160,617.01 -160,617.01 First Am Govt Ob Fd Cl X Trade Date 7/2/19","129,664.79"
07/02/19,Sale,"Sold 10,138.36 Units Of 10,138.36 -10,138.36 First Am Govt Ob Fd Cl X Trade Date 7/2/19","139,803.15"
07/02/19,Purchase,"Purchased 3,000 Shares Of -45,809.95 45,809.95 Pva Tepla Ag Net Cost 45,809.95 USD Trade Date 6/28/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 22.89 USD Brokerage Purchased On The Boerse Frankfurt - Regulierter Book Value 40,285.23 EUR Traded At 0.87939913 EUR To 1 USD Valued At 0.87939913 EUR For 45,809.95 USD 3,000 Shares At 13.4217 EUR","93,993.20"
07/02/19,Purchase,"Purchased 2,000 Shares Of -65,381.88 65,381.88 Asos Plc Net Cost 65,381.88 USD Trade Date 6/28/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 32.67 USD Brokerage Paid 1.27 USD Misc Fee1 Book Value 51,491.93 GBP Traded At 0.78755658 GBP To 1 USD Valued At 0.78755658 GBP For 65,381.88 USD 2,000 Shares At 25.7326 GBP 16664 00- -A -UC-UZ -001-04","28,611.32"
07/02/19,Purchase,"Purchased 2,000 Shares Of -28,611.32 28,611.32 Slm Solutions Group Ag Net Cost 28,611.32 USD Trade Date 6/28/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 14.29 USD Brokerage Book Value 25,160.77 EUR Traded At 0.87939913 EUR To 1 USD Valued At 0.87939913 EUR For 28,611.32 USD 2,000 Shares At 12.5741 EUR",0.00
07/03/19,Sale,"Reversal- 50,000 Shares Of 58,981.07 -58,934.73 Learning Technologies Group Net Proceeds 58,981.07 USD Trade Date 6/25/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 29.48- USD Brokerage Paid 1.27- USD Misc Fee1 Sold On The London Stock Exchange Book Value 46,314.15 GBP Local Proceeds 46,314.15 GBP Traded At 0.78523753 GBP To 1 USD 50,000 Shares At 0.92580008 GBP Rev Due To Wrong Amount","58,981.07"
07/03/19,Sale,"Sold 336,029.57 Units Of 336,029.57 -336,029.57 First Am Govt Ob Fd Cl X Trade Date 7/3/19","395,010.64"
07/03/19,Purchase,"Purchased 500 Shares Of -36,933.44 37,179.29 Stroeer SE and Co Kgaa Net Cost 36,933.44 USD Trade Date 7/1/19 Purchased Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 18.46 USD Brokerage Book Value 32,647.77 EUR Traded At 0.88396234 EUR To 1 USD Valued At 0.878117 EUR For 37,179.29 USD 500 Shares At 65.2629 EUR 16664 00- -A -UC-UZ -001-04","358,077.20"
07/03/19,Purchase,"Purchased 10,000 Shares Of -50,563.61 50,563.61 Entertainment One Ltd Net Cost 50,563.61 USD Trade Date 7/1/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 25.27 USD Brokerage Book Value 39,981.98 GBP Traded At 0.79072637 GBP To 1 USD Valued At 0.79072637 GBP For 50,563.61 USD 10,000 Shares At 3.9962 GBP","307,513.59"
07/03/19,Purchase,"Purchased 50,000 Shares Of -41,629.38 41,629.38 Iqe Plc Net Cost 41,629.38 USD Trade Date 7/1/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 20.80 USD Brokerage Paid 1.26 USD Misc Fee1 Book Value 32,917.46 GBP Traded At 0.79072641 GBP To 1 USD Valued At 0.79072641 GBP For 41,629.38 USD 50,000 Shares At 0.65800013 GBP","265,884.21"
07/03/19,Purchase,"Purchased 3,000 Shares Of -35,460.64 35,460.64 Biocartis Nv Net Cost 35,460.64 USD Trade Date 7/1/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 17.73 USD Brokerage Book Value 31,345.87 EUR Traded At 0.88396233 EUR To 1 USD Valued At 0.88396233 EUR For 35,460.64 USD 3,000 Shares At 10.4434 EUR","230,423.57"
07/03/19,Purchase,"Purchased 5,000 Shares Of -27,357.13 27,357.13 Boozt Ab Net Cost 27,357.13 USD Trade Date 7/1/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 13.67 USD Brokerage Book Value 255,283.08 SEK Traded At 9.33150078 SEK To 1 USD Valued At 9.33150078 SEK For 27,357.13 USD 5,000 Shares At 51.0311 SEK 16664 00- -A -UC-UZ -001-04","203,066.44"
07/03/19,Purchase,"Purchased 2,000 Shares Of -65,150.15 65,150.15 Asos Plc Net Cost 65,150.15 USD Trade Date 7/1/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 32.55 USD Brokerage Paid 1.26 USD Misc Fee1 Book Value 51,515.95 GBP Traded At 0.79072635 GBP To 1 USD Valued At 0.79072635 GBP For 65,150.15 USD 2,000 Shares At 25.74460277 GBP","137,916.29"
07/03/19,Purchase,"Purchased 6,000 Shares Of -78,935.22 78,935.22 Aston Martin Lagonda Global Net Cost 78,935.22 USD Trade Date 7/1/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 39.26 USD Brokerage Paid 393.97 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 62,416.15 GBP Traded At 0.79072637 GBP To 1 USD Valued At 0.79072637 GBP For 78,935.22 USD 6,000 Shares At 10.34559894 GBP","58,981.07"
07/05/19,Purchase,"Purchased 58,981.07 Units Of -58,981.07 58,981.07 First Am Govt Ob Fd Cl X Trade Date 7/5/19 Eurofins Scientific 2.88 EUR/Share On 250 Shares Due 7/5/19 Received 720.00 EUR Valued At 0.893033 EUR For 806.24 USD Eurofins Scientific Non-USD Taxes 108.00 EUR Valued At 0.893033 EUR For 120.93 USD 15.0000000% Foreign Taxes Withheld 16664 00- -A -UC-UZ -001-04",0.00
07/08/19,Sale,Sold 612.00 Units Of 685.31 -685.31 Euro Trade Date 7/5/19 Value Date 7/8/19 Book Value 612.00 EUR Traded At 0.893033 EUR To 1 USD Valued At 0.893033 EUR For 685.31 USD Net Proceeds 685.31 USD Repatriating Eurofins Scientific Transfer To Income Eurofins Scientific Repatriating Eurofins Scientific Transfer From Principal Eurofins Scientific Repatriating Eurofins Scientific,"1,370.62"
07/08/19,Sale,"Sold 107,281.7 Units Of 107,281.70 -107,281.70 First Am Govt Ob Fd Cl X Trade Date 7/8/19 612.00 Euro 99999EUR3","1,370.62"
07/09/19,Purchase,Purchased 685.31 Units Of -685.31 685.31 First Am Govt Ob Fd Cl X Trade Date 7/9/19 16664 00- -A -UC-UZ -001-04,0.00
07/09/19,Purchase,"Purchased 50,000 Shares Of -58,934.73 58,934.73 Learning Technologies Group Net Cost 46,314.15 GBP Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 23.15 GBP Brokerage Paid 1.00 GBP Misc Fee1 Purchased On The London Stock Exchange Book Value 46,314.15 GBP Valued At 0.785855 GBP For 58,934.73 USD Fed Tax Cost Reduction 58,934.73- USD 50,000 Shares At 0.9258 GBP -46,314.15 British Pound 99999GBP3","-58,934.73"
07/10/19,Sale,"Reversal- 50,000 Shares Of 58,934.73 -58,934.73 Learning Technologies Group Net Proceeds 46,314.15 GBP Trade Date 6/25/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 23.15- GBP Brokerage Paid 1.00- GBP Misc Fee1 Sold On The London Stock Exchange Book Value 46,314.15 GBP Valued At 0.785855 GBP For 58,934.73 USD Fed Tax Cost Of Proceeds 50,000 Shares At 0.9258 GBP Rev Due To Wrong Amount","58,934.73"
07/10/19,Sale,"Sold 6,022.26 Units Of 6,022.26 -6,022.26 First Am Govt Ob Fd Cl X Trade Date 7/10/19 16664 00- -A -UC-UZ -001-04","58,934.73"
07/10/19,Purchase,"Purchased 50,000 Shares Of -58,917.62 58,934.73 Learning Technologies Group Net Cost 58,917.62 USD Trade Date 6/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 29.45 USD Brokerage Paid 1.27 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 46,314.15 GBP Traded At 0.78608318 GBP To 1 USD Valued At 0.785855 GBP For 58,934.73 USD 50,000 Shares At 0.9258 GBP 46,314.15 British Pound 99999GBP3",17.11
07/11/19,Sale,"Sold 58,917.62 Units Of 58,917.62 -58,917.62 First Am Govt Ob Fd Cl X Trade Date 7/10/19","-4,531.23"
07/11/19,Sale,"Sold 27,546.86 Units Of 27,546.86 -27,546.86 First Am Govt Ob Fd Cl X Trade Date 7/11/19","23,015.63"
07/11/19,Sale,"Sold 4,531.23 Units Of 4,531.23 -4,531.23 First Am Govt Ob Fd Cl X Trade Date 7/11/19","27,546.86"
07/11/19,Purchase,"Purchased 2,000 Shares Of -27,546.86 27,546.86 Raysearch Laboratories Ab Net Cost 27,546.86 USD Trade Date 7/9/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 13.77 USD Brokerage Book Value 261,116.69 SEK Traded At 9.47900015 SEK To 1 USD Valued At 9.47900015 SEK For 27,546.86 USD 2,000 Shares At 130.4931 SEK 16664 00- -A -UC-UZ -001-04",0.00
07/15/19,Purchase,"Purchased 35,457.06 Units Of -35,457.06 35,457.06 First Am Govt Ob Fd Cl X Trade Date 7/15/19 Orpea 1.20 EUR/Share On 1,000 Shares Due 7/16/19 Received 1,200.00 EUR Valued At 0.889226 EUR For 1,349.49 USD 16664 00- -A -UC-UZ -001-04","1,531.17"
07/16/19,Sale,Sold 840.00 Units Of 944.64 -944.64 Euro Trade Date 7/16/19 Value Date 7/16/19 Book Value 840.00 EUR Traded At 0.889226 EUR To 1 USD Valued At 0.889226 EUR For 944.64 USD Net Proceeds 944.64 USD Repatriating Orpea Transfer To Income Orpea Repatriating Orpea Transfer From Principal Orpea Repatriating Orpea,"3,420.45"
07/16/19,Purchase,"Purchased 240,475.32 Units Of -240,475.32 240,475.32 First Am Govt Ob Fd Cl X Trade Date 7/16/19","-237,054.87"
07/16/19,Sale,"Sold 4,500 Shares Of 238,944.15 -223,186.87 Baozun Inc Spon A D R Trade Date 7/12/19 Sold Through J.P. Morgan Securities LLC Paid 45.00 USD Brokerage Paid 4.95 USD Sec Fee 4,500 Shares At 53.1098 USD 840.00 Euro 99999EUR3 16664 00- -A -UC-UZ -001-04","1,889.28"
07/17/19,Purchase,"Purchased 22,017.38 Units Of -22,017.38 22,017.38 First Am Govt Ob Fd Cl X Trade Date 7/17/19 Taiwan Semiconductor A D R 1.288701 USD/Share On 1,500 Shares Due 7/18/19 21.0000000% Foreign Taxes Withheld Non-USD Taxes Taiwan Semiconductor A D R First Derivatives Plc 0.193 GBP/Share On 2,000 Shares Due 7/19/19 Received 386.00 GBP Valued At 0.801442 GBP For 481.63 USD",0.00
07/19/19,Sale,Sold 386.00 Units Of 481.63 -481.63 British Pound Trade Date 7/19/19 Value Date 7/19/19 Book Value 386.00 GBP Traded At 0.801442 GBP To 1 USD Valued At 0.801442 GBP For 481.63 USD Net Proceeds 481.63 USD Repatriating First Derivatives Plc Transfer To Income First Derivatives Plc Repatriating First Derivatives Plc Transfer From Principal First Derivatives Plc Repatriating First Derivatives Plc 16664 00- -A -UC-UZ -001-04,"2,490.37"
07/19/19,Purchase,Purchased 481.63 Units Of -481.63 481.63 First Am Govt Ob Fd Cl X Trade Date 7/19/19,"2,008.74"
07/19/19,Sale,"Sold 125,217.49 Units Of 125,217.49 -125,217.49 First Am Govt Ob Fd Cl X Trade Date 7/19/19","127,226.23"
07/19/19,Purchase,"Purchased 1,000 Shares Of -37,648.60 37,648.60 Comture Corp Net Cost 37,648.60 USD Trade Date 7/17/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 18.81 USD Brokerage Purchased On The Jasdaq Securities Exchange Book Value 4,075,536 JPY Traded At 108.25199343 JPY To 1 USD Valued At 108.25199343 JPY For 37,648.60 USD 1,000 Shares At 4,073.5 JPY","89,577.63"
07/19/19,Purchase,"Purchased 2,000 Shares Of -89,096.00 89,096.00 Uuum Inc Net Cost 89,096.00 USD Trade Date 7/17/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 44.53 USD Brokerage Purchased On The Tokyo Stock Exchange Book Value 9,644,820 JPY Traded At 108.25199784 JPY To 1 USD Valued At 108.25199784 JPY For 89,096.00 USD 2,000 Shares At 4,820 JPY 386.00 British Pound 99999GBP3 Transfer From Another Account",481.63
07/22/19,Purchase,"Purchased 77,264.13 Units Of -77,264.13 77,264.13 First Am Govt Ob Fd Cl X Trade Date 7/22/19 16664 00- -A -UC-UZ -001-04",0.00
07/23/19,Sale,"Sold 35,829.22 Units Of 35,829.22 -35,829.22 First Am Govt Ob Fd Cl X Trade Date 7/23/19 Transfer From Another Account",0.00
07/24/19,Purchase,"Purchased 121,111.54 Units Of -121,111.54 121,111.54 First Am Govt Ob Fd Cl X Trade Date 7/24/19",0.00
07/24/19,Sale,"Sold 44,460 Units Of 44,460.00 -44,460.00 First Am Govt Ob Fd Cl X Trade Date 7/24/19","44,460.00"
07/24/19,Purchase,"Purchased 1,000 Shares Of -44,460.00 44,460.00 Taiwan Semiconductor A D R Trade Date 7/22/19 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 44.45 USD",0.00
07/25/19,Sale,"Sold 168,083.37 Units Of 168,083.37 -168,083.37 First Am Govt Ob Fd Cl X Trade Date 7/25/19","153,969.18"
07/25/19,Purchase,"Purchased 5,000 Shares Of -68,414.28 68,414.28 Vitec Software Group Ab B Sh Net Cost 68,414.28 USD Trade Date 7/23/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 34.19 USD Brokerage Book Value 647,691.68 SEK Traded At 9.46720012 SEK To 1 USD Valued At 9.46720012 SEK For 68,414.28 USD 5,000 Shares At 129.4736 SEK","85,554.90"
07/25/19,Purchase,"Purchased 4,500 Shares Of -85,554.90 85,554.90 Stmicroelectronics N V Trade Date 7/23/19 Purchased Through J.P. Morgan Securities LLC Paid 45.00 USD Brokerage 4,500 Shares At 19.0022 USD Transfer From Another Account",0.00
07/26/19,Purchase,"Purchased 12,498.36 Units Of -12,498.36 12,498.36 First Am Govt Ob Fd Cl X Trade Date 7/26/19",0.00
07/29/19,Sale,"Sold 16,370.93 Units Of 16,370.93 -16,370.93 First Am Govt Ob Fd Cl X Trade Date 7/29/19 16664 00- -A -UC-UZ -001-04","16,370.93"
07/29/19,Purchase,"Purchased 2,000 Shares Of -16,370.93 16,370.93 Aston Martin Lagonda Global Net Cost 16,370.93 USD Trade Date 7/25/19 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 8.14 USD Brokerage Paid 1.25 USD Misc Fee1 Paid 81.44 USD Misc Fee2 Purchased On The London Stock Exchange Book Value 13,111.95 GBP Traded At 0.80092884 GBP To 1 USD 2,000 Shares At 6.5196 GBP",0.00
07/30/19,Sale,"Sold 24,893.83 Units Of 24,893.83 -24,893.83 First Am Govt Ob Fd Cl X Trade Date 7/30/19 Transfer From Another Account",0.00
08/01/19,Purchase,"Purchased 12,924.45 Units Of -12,924.45 12,924.45 First Am Govt Ob Fd Cl X Trade Date 8/1/19 First Am Govt Ob Fd Cl X Interest From 7/1/19 To 7/31/19",0.00
08/02/19,Sale,"Sold 41,497.54 Units Of 41,497.54 -41,497.54 First Am Govt Ob Fd Cl X Trade Date 8/2/19 16664 00- -A -UC-UZ -001-04",0.00
08/05/19,Sale,"Sold 45,730.00 Units Of 428.54 -428.54 Yen Trade Date 8/5/19 Value Date 8/5/19 Book Value 45,730 JPY Traded At 106.71 JPY To 1 USD Valued At 106.71 JPY For 428.54 USD Net Proceeds 428.54 USD Repatriating Askul Corp Npv Transfer To Income Askul Corp Npv Repatriating Askul Corp Npv Transfer From Principal Askul Corp Npv Repatriating Askul Corp Npv 45,730 Yen 99999JPY3",857.08
08/06/19,Sale,"Sold 62,927.52 Units Of 62,927.52 -62,927.52 First Am Govt Ob Fd Cl X Trade Date 8/6/19 16664 00- -A -UC-UZ -001-04",0.00
08/07/19,Sale,"Sold 14,789.74 Units Of 14,789.74 -14,789.74 First Am Govt Ob Fd Cl X Trade Date 8/7/19 Transfer From Another Account",0.00
08/09/19,Purchase,"Purchased 1,047,611.2 Units Of -1,047,611.20 1,047,611.20 First Am Govt Ob Fd Cl X Trade Date 8/9/19",0.00
08/12/19,Sale,"Sold 106,346.38 Units Of 106,346.38 -106,346.38 First Am Govt Ob Fd Cl X Trade Date 8/12/19","106,346.38"
08/12/19,Purchase,"Purchased 24,000 Shares Of -106,346.38 106,346.38 Tobii Ab Net Cost 106,346.38 USD Trade Date 8/8/19 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 53.15 USD Brokerage Book Value 1,018,298.49 SEK Traded At 9.57529998 SEK To 1 USD Valued At 9.57529998 SEK For 106,346.38 USD 24,000 Shares At 42.4079 SEK 16664 00- -A -UC-UZ -001-04",0.00
08/13/19,Purchase,"Purchased 55,867.59 Units Of -55,867.59 55,867.59 First Am Govt Ob Fd Cl X Trade Date 8/13/19","1,278.89"
08/14/19,Sale,"Reversal- 4,000 Shares Of 39,745.51 -39,745.51 Ocado Group Plc Net Proceeds 39,745.51 USD Trade Date 8/12/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 19.76- USD Brokerage Paid 198.56- USD Misc Fee1 Book Value 47,981.97 GBP Local Proceeds 47,981.97 GBP Traded At 1.20722995 GBP To 1 USD Valued At 1.20722995 GBP For 39,745.51 USD 4,000 Shares At 11.92960189 GBP Rev Due To Wrong Amount USD 16664 00- -A -UC-UZ -001-04","41,024.40"
08/14/19,Sale,"Reversal- 3,000 Shares Of 22,790.97 -22,790.97 Frontier Developments Plc Net Proceeds 22,790.97 USD Trade Date 8/12/19 Sold Through Crst 784 Jpmorgan Secs Ltd Paid 11.39- USD Brokerage Paid 0.83- USD Misc Fee1 Sold On The London Stock Exchange Book Value 27,514.85 GBP Local Proceeds 27,514.85 GBP Traded At 1.20726981 GBP To 1 USD 3,000 Shares At 9.1667 GBP Rev Due To Wrong Amount USD","63,815.37"
