Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
09/29/20,Purchase,235,Shares,"Publicis Groupe Net Cost 5,748.10 EUR",9/29/20,"Global Corporate Actions Book Value 5,748.10 EUR Valued At 0.858738 EUR For 6,693.66 USD Fed Tax Cost Reduction 6,693.66- USD",24.46 EUR,"-48,677.49"
09/29/20,Purchase,"1,608.10",Units,Euro,9/28/20,,1 EUR,"-50,562.18"
09/29/20,Purchase,"88,037.24",Units,First Am Govt Ob Fd Cl X,9/29/20,,,"-124,974.85"
09/29/20,Sale,"1,884.69",Units,"1,884.69 -1,884.69 First Am Govt Ob Fd Cl X",9/29/20,,,"-123,090.16"
09/29/20,Sale,"5,000",Shares,"118,551.58 -195,968.36 Powercell Seden Ab Net Proceeds 118,551.58 USD",9/25/20,Jpmsgb2l Jp Morgan Sec London,216.778 SEK,"-4,538.58"
09/30/20,Purchase,"166,088.25",Units,First Am Govt Ob Fd Cl X,9/30/20,,,"-160,550.61"
09/30/20,Sale,200,Shares,"156,904.74 -110,158.66 Eurofins Scientific Net Proceeds 156,904.74 USD",9/28/20,Jpmsgb2l Jp Morgan Sec London,673.245 EUR,"-3,645.87"
09/30/20,Sale,133,Shares,"3,645.87 -1.00 Af Ab B Shs Net Proceeds 3,645.87 USD",9/28/20,Jpmsgb2l Jp Morgan Sec London,9.02090292 SEK,0.00
10/01/20,Sale,"2,403.80",Units,266.47 -266.47 Swedish Krona,9/30/20,,9.02090292 SEK,532.94
10/01/20,Sale,"12,948.52",Units,"12,948.52 -12,948.52 First Am Govt Ob Fd Cl X",10/1/20,,735.00 USD,532.94
10/02/20,Purchase,"6,743.07",Units,First Am Govt Ob Fd Cl X,10/2/20,,,"-5,272.41"
10/02/20,Sale,63.63,Units,63.63 -63.63 First Am Govt Ob Fd Cl X,10/2/20,,,"-5,208.78"
10/02/20,Sale,70,Shares,"901.03 -1,368.01 Ion Beam Applications Net Proceeds 901.03 USD",9/30/20,Jpmsgb2l Jp Morgan Sec London,11 EUR,"-4,307.75"
10/02/20,Sale,100,Shares,"1,397.18 -1,362.34 Mediawan Sa Net Proceeds 1,397.18 USD",9/30/20,Jpmsgb2l Jp Morgan Sec London,11.94 EUR,"-2,910.57"
10/02/20,Sale,50,Shares,"1,202.93 -1.00 Intrum Ab Npv Net Proceeds 1,202.93 USD",9/30/20,Jpmsgb2l Jp Morgan Sec London,217 SEK,"-1,707.64"
10/02/20,Sale,10,Shares,954.63 -1.00 Cosmo Pharmaceuticals Nv Net Proceeds 954.63 USD,9/30/20,Jpmsgb2l Jp Morgan Sec London,88.1 EUR,-753.01
10/02/20,Sale,30,Shares,753.01 -1.00 Hugo Boss Ag Net Proceeds 753.01 USD,9/30/20,Jpmsgb2leql Jp Morgan Eq Lndn,21.45 EUR,0.00
10/05/20,Sale,"6,116.91",Units,"6,116.91 -6,116.91 First Am Govt Ob Fd Cl X",10/5/20,,,"-2,079.50"
10/05/20,Sale,10,Shares,"2,079.50 -1.00 Diasorin Spa Net Proceeds 2,079.50 USD",10/1/20,Jpmsgb2l Jp Morgan Sec London,177 EUR,0.00
10/06/20,Purchase,"24,890.44",Units,First Am Govt Ob Fd Cl X,10/6/20,,,0.00
10/07/20,Purchase,"197,015.17",Units,First Am Govt Ob Fd Cl X,10/7/20,,,"-210,763.21"
10/07/20,Sale,"34,538.38",Units,"34,538.38 -34,538.38 First Am Govt Ob Fd Cl X",10/7/20,,,"-176,224.83"
10/07/20,Purchase,"1,977",Shares,"Slm Solutions Group Ag Net Cost 20,790.34 USD",10/5/20,Jpmsgb2leql Jp Morgan Eq Lndn,8.9177 EUR,"-197,015.17"
10/07/20,Sale,750,Shares,"197,015.17 -37,765.80 Solaredge Technologies Inc",10/5/20,J.P. Morgan Securities LLC,262.7027 USD,0.00
10/08/20,Purchase,"3,530.42",Units,First Am Govt Ob Fd Cl X,10/8/20,,,"-48,424.97"
10/08/20,Sale,"131,757.16",Units,"131,757.16 -131,757.16 First Am Govt Ob Fd Cl X",10/8/20,,,"83,332.19"
10/08/20,Purchase,"8,023",Shares,"Slm Solutions Group Ag Net Cost 86,862.61 USD",10/6/20,Jpmsgb2leql Jp Morgan Eq Lndn,9.18139973 EUR,"-3,530.42"
10/08/20,Sale,50,Shares,"3,530.42 -2,069.50 Nintendo Ltd",9/30/20,J.P. Morgan Securities LLC,70.62 USD,0.00
10/09/20,Sale,"10,278.66",Units,"10,278.66 -10,278.66 First Am Govt Ob Fd Cl X",10/9/20,,,0.00
10/13/20,Purchase,"11,035.39",Units,First Am Govt Ob Fd Cl X,10/13/20,,,0.00
10/13/20,Purchase,"148,447.52",Units,First Am Govt Ob Fd Cl X,10/13/20,,,"-148,447.52"
10/13/20,Purchase,"15,000",Shares,"Gvc Holdings Plc Net Cost 212,945.81 USD",10/9/20,Crst 784 Jpmorgan Secs Ltd,10.9032 GBP,"-361,393.33"
10/13/20,Sale,"100,000",Shares,"361,393.33 -244,806.63 William Hill Ord Net Proceeds 361,393.33 USD",10/9/20,Crst 784 Jpmorgan Secs Ltd,2.7784 GBP,0.00
10/14/20,Sale,385.91,Units,385.91 -385.91 First Am Govt Ob Fd Cl X,10/14/20,,,0.00
10/15/20,Purchase,"132,043.14",Units,First Am Govt Ob Fd Cl X,10/15/20,,,"-121,655.62"
10/15/20,Sale,"30,000",Shares,"123,734.82 -206,010.70 Autogrill S P A Net Proceeds 123,734.82 USD",10/13/20,Jpmsgb2l Jp Morgan Sec London,"3,834.00 USD","2,079.20"
10/16/20,Purchase,"151,100.11",Units,First Am Govt Ob Fd Cl X,10/16/20,,,"-148,428.10"
10/16/20,Sale,"147,920.58",Units,"147,920.58 -147,920.58 First Am Govt Ob Fd Cl X",10/16/20,,,-507.52
10/16/20,Purchase,"2,050",Shares,Schwab US Small Cap Etf,10/15/20,J.P. Morgan Securities LLC,73.4498 USD,"-151,100.11"
10/16/20,Sale,"2,050",Shares,"151,100.11 -150,592.59 Schwab US Small Cap Etf",10/14/20,J.P. Morgan Securities LLC,73.719 USD,0.00
10/19/20,Sale,"16,528.28",Units,"16,528.28 -16,528.28 First Am Govt Ob Fd Cl X",10/19/20,,,"-11,980.12"
10/19/20,Sale,240,Shares,"11,980.12 -4,503.14 Materialise Nv A D R",10/15/20,J.P. Morgan Securities LLC,49.9283 USD,0.00
10/20/20,Purchase,"21,075.4",Units,First Am Govt Ob Fd Cl X,10/20/20,,,0.00
10/21/20,Sale,"3,798.81",Units,"3,798.81 -3,798.81 First Am Govt Ob Fd Cl X",10/21/20,,,0.00
10/22/20,Purchase,"115,041.6",Units,First Am Govt Ob Fd Cl X,10/22/20,,,"-114,763.34"
10/22/20,Sale,"2,310",Shares,"114,763.34 -41,709.53 Materialise Nv A D R",10/20/20,J.P. Morgan Securities LLC,49.6922 USD,0.00
10/23/20,Purchase,"44,939.69",Units,First Am Govt Ob Fd Cl X,10/23/20,,,0.00
10/26/20,Purchase,"251,163.3",Units,First Am Govt Ob Fd Cl X,10/26/20,,,"-236,289.52"
10/26/20,Sale,10,Shares,"1,248.76 -1,312.17 Capgemini Net Proceeds 1,248.76 USD",10/22/20,Jpmsgb2l Jp Morgan Sec London,105.7 EUR,"-235,040.76"
10/26/20,Sale,"1,300",Shares,"235,040.76 -168,805.61 Dassault Systemes Sa Net Proceeds 235,040.76 USD",10/22/20,Jpmsgb2l Jp Morgan Sec London,153.0368 EUR,0.00
10/27/20,Purchase,"16,121.26",Units,First Am Govt Ob Fd Cl X,10/27/20,,,"-2,029.74"
10/27/20,Sale,50,Shares,"2,029.74 -1.00 Askul Corp Npv Net Proceeds 2,029.74 USD",10/23/20,Jpmsgb2l Jp Morgan Sec London,"4,255 JPY",0.00
10/28/20,Purchase,"11,925",Units,First Am Govt Ob Fd Cl X,10/28/20,,,0.00
10/28/20,Purchase,"373,040.83",Units,First Am Govt Ob Fd Cl X,10/28/20,,,"-373,040.83"
10/28/20,Sale,"4,300",Shares,"373,040.83 -292,774.48 Ryanair Holdings Plc Sp A D R",10/26/20,J.P. Morgan Securities LLC,86.7656 USD,0.00
10/29/20,Sale,"282,732.14",Units,"282,732.14 -282,732.14 First Am Govt Ob Fd Cl X",10/29/20,,,"275,449.52"
10/29/20,Purchase,"1,000",Shares,"Zur Rose Group Ag Net Cost 275,449.52 USD",10/27/20,Jpmsgb2l Jp Morgan Sec London,0.77095 GBP,0.00
10/30/20,Sale,"1,250.00",Units,"1,621.38 -1,621.38 British Pound",10/30/20,,0.77095 GBP,"3,242.76"
10/30/20,Sale,625.00,Units,810.69 -810.69 British Pound,10/30/20,,0.77095 GBP,"4,864.14"
10/30/20,Purchase,"8,663.4",Units,First Am Govt Ob Fd Cl X,10/30/20,,,"2,432.07"
11/02/20,Sale,"71,678.75",Units,"71,678.75 -71,678.75 First Am Govt Ob Fd Cl X",11/2/20,,,0.00
11/03/20,Sale,"25,663.24",Units,"25,663.24 -25,663.24 First Am Govt Ob Fd Cl X",11/3/20,,,0.00
11/03/20,Purchase,"5,000",Shares,"Gvc Holdings Plc Net Cost 62,748.91 USD",10/30/20,Plhcgb3l United Kingdom,9.67960137 GBP,"-62,748.91"
11/04/20,Sale,"125,559.24",Units,"125,559.24 -125,559.24 First Am Govt Ob Fd Cl X",11/4/20,,,"58,774.35"
11/04/20,Sale,"62,748.91",Units,"62,748.91 -62,748.91 First Am Govt Ob Fd Cl X",11/3/20,,,"121,523.26"
11/04/20,Purchase,"10,000",Shares,"Gvc Holdings Plc Net Cost 121,523.26 USD",11/2/20,Crst 871,9.4027 GBP,0.00
11/05/20,Sale,"191,987.65",Units,"191,987.65 -191,987.65 First Am Govt Ob Fd Cl X",11/5/20,,,"198,956.40"
11/05/20,Purchase,"2,000",Shares,Gw Pharmaceuticals A D R,11/3/20,Intl Fcstone Financial Inc.,99.4482 USD,0.00
11/06/20,Purchase,"38,656.63",Units,First Am Govt Ob Fd Cl X,11/6/20,,0.841814 EUR,0.00
11/09/20,Sale,"5,197.92",Units,"6,174.67 -6,174.67 Euro",11/9/20,,0.841814 EUR,"12,349.34"
11/09/20,Purchase,"6,174.67",Units,First Am Govt Ob Fd Cl X,11/9/20,,,"-23,478.10"
11/09/20,Sale,"27,652.77",Units,"27,652.77 -27,652.77 First Am Govt Ob Fd Cl X",11/9/20,,,"4,174.67"
11/09/20,Sale,"2,000",Units,"2,000.00 -2,000.00 First Am Govt Ob Fd Cl X",11/9/20,,,"6,174.67"
11/10/20,Purchase,"29,410.31",Units,First Am Govt Ob Fd Cl X,11/10/20,,,0.00
11/12/20,Purchase,"13,931.14",Units,First Am Govt Ob Fd Cl X,11/12/20,,,0.00
11/12/20,Purchase,"150,000",Shares,"Capital Counties Properties Plc Net Cost 240,283.90 USD",11/9/20,Crst 784 Jpmorgan Secs Ltd,1.2124 GBP,"-240,283.90"
11/13/20,Sale,"240,283.9",Units,"240,283.90 -240,283.90 First Am Govt Ob Fd Cl X",11/12/20,,,"-192,212.15"
11/13/20,Sale,"192,774.21",Units,"192,774.21 -192,774.21 First Am Govt Ob Fd Cl X",11/13/20,,,562.06
11/16/20,Purchase,"450,448.74",Units,First Am Govt Ob Fd Cl X,11/16/20,,,"-456,747.36"
11/16/20,Sale,"6,298.62",Units,"6,298.62 -6,298.62 First Am Govt Ob Fd Cl X",11/16/20,,,"-450,448.74"
11/16/20,Sale,"3,000",Shares,"450,448.74 -322,480.20 Grupo Aeroportuario Sure Spon A D R",11/12/20,J.P. Morgan Securities LLC,150.1629 USD,0.00
11/17/20,Purchase,"35,896.22",Units,First Am Govt Ob Fd Cl X,11/17/20,,,0.00
11/18/20,Sale,"498,768.07",Units,"498,768.07 -498,768.07 First Am Govt Ob Fd Cl X",11/18/20,,,"504,934.96"
11/18/20,Purchase,"4,500",Shares,"Fnac Darty Sa Net Cost 230,000.57 USD",11/16/20,Jpmsgb2l Jp Morgan Sec London,43.0228 EUR,"274,934.39"
11/18/20,Purchase,"297,000",Shares,"Aston Martin Lagonda Global Net Cost 274,934.39 USD",11/16/20,Jpmsgb2l Jp Morgan Sec London,0.6979 GBP,0.00
11/19/20,Sale,"12,053.26",Units,"12,053.26 -12,053.26 First Am Govt Ob Fd Cl X",11/19/20,,,-141.00
11/19/20,Sale,141,Units,141.00 -141.00 First Am Govt Ob Fd Cl X,11/19/20,,,0.00
11/20/20,Purchase,"18,479.19",Units,First Am Govt Ob Fd Cl X,11/20/20,,0.89470242 EUR,0.00
11/23/20,Sale,"8,106.95",Units,"8,106.95 -8,106.95 First Am Govt Ob Fd Cl X",11/23/20,,,0.00
11/24/20,Purchase,"24,953.49",Units,First Am Govt Ob Fd Cl X,11/24/20,,104.42 JPY,0.00
11/25/20,Sale,"17,784.00",Units,170.31 -170.31 Yen,11/24/20,,104.42 JPY,340.62
11/25/20,Purchase,170.31,Units,First Am Govt Ob Fd Cl X,11/25/20,,,79.98
11/25/20,Sale,"41,980.19",Units,"41,980.19 -41,980.19 First Am Govt Ob Fd Cl X",11/25/20,,,"42,060.17"
11/25/20,Purchase,"50,000",Shares,"Zoo Digital Group Net Cost 41,889.86 USD",11/23/20,Crst 784 Jpmorgan Secs Ltd,0.63 GBP,170.31
11/27/20,Sale,"79,368.78",Units,"79,368.78 -79,368.78 First Am Govt Ob Fd Cl X",11/27/20,,,"97,302.39"
11/27/20,Purchase,"39,000",Shares,"Zoo Digital Group Net Cost 33,347.59 USD",11/24/20,Jpmsgb2l Jp Morgan Sec London,0.64 GBP,"63,954.80"
11/27/20,Purchase,"75,000",Shares,"Zoo Digital Group Net Cost 63,954.80 USD",11/25/20,Crst 784 Jpmorgan Secs Ltd,104.13 JPY,0.00
11/30/20,Sale,"79,282.00",Units,761.38 -761.38 Yen,11/30/20,,104.13 JPY,"1,522.76"
11/30/20,Purchase,761.38,Units,First Am Govt Ob Fd Cl X,11/30/20,,,"11,302.07"
11/30/20,Sale,"10,498.05",Units,"10,498.05 -10,498.05 First Am Govt Ob Fd Cl X",11/30/20,,,"21,800.12"
11/30/20,Purchase,"25,000",Shares,"Zoo Digital Group Net Cost 21,038.74 USD",11/26/20,Crst 784 Jpmorgan Secs Ltd,104.4 JPY,761.38
12/01/20,Sale,"94,305.00",Units,903.30 -903.30 Yen,12/1/20,,104.21 JPY,"1,806.60"
12/01/20,Sale,"25,405.00",Units,243.78 -243.79 Yen,11/24/20,,104.4 JPY,"2,294.17"
12/01/20,Sale,"133,125.00",Units,"1,275.15 -1,275.14 Yen",12/1/20,,104.4 JPY,"4,844.46"
12/01/20,Sale,"131,939.00",Units,"1,263.78 -1,263.78 Yen",12/1/20,,104.4 JPY,"7,372.02"
12/01/20,Purchase,"3,686.01",Units,First Am Govt Ob Fd Cl X,12/1/20,,,"-38,300.92"
12/01/20,Sale,"41,986.93",Units,"41,986.93 -41,986.93 First Am Govt Ob Fd Cl X",12/1/20,,,"3,686.01"
12/02/20,Purchase,"328,758.86",Units,First Am Govt Ob Fd Cl X,12/2/20,,,"-336,641.66"
12/02/20,Sale,"4,414",Shares,"145,485.05 -70,991.93 Frontier Developments Plc Net Proceeds 145,485.05 USD",11/30/20,Jpmsgb2l Jp Morgan Sec London,24.70350023 GBP,"-191,156.61"
12/02/20,Sale,"10,200",Shares,"191,156.61 -85,835.51 Boozt Ab Net Proceeds 191,156.61 USD",11/30/20,Jpmsgb2l Jp Morgan Sec London,160.5525 SEK,0.00
12/03/20,Sale,"165,355.68",Units,"165,355.68 -165,355.68 First Am Govt Ob Fd Cl X",12/3/20,,104.07 JPY,0.00
12/04/20,Sale,"51,319.00",Units,493.12 -493.12 Yen,12/4/20,,104.07 JPY,986.24
12/04/20,Purchase,493.12,Units,First Am Govt Ob Fd Cl X,12/4/20,,,"52,688.02"
12/04/20,Purchase,"52,194.9",Units,First Am Govt Ob Fd Cl X,12/4/20,,,493.12
12/07/20,Sale,"31,063.61",Units,"31,063.61 -31,063.61 First Am Govt Ob Fd Cl X",12/7/20,,,0.00
12/08/20,Purchase,"12,025.6",Units,First Am Govt Ob Fd Cl X,12/8/20,,,0.00
12/09/20,Purchase,"82,424.31",Units,First Am Govt Ob Fd Cl X,12/9/20,,,0.00
12/10/20,Purchase,"61,041.22",Units,First Am Govt Ob Fd Cl X,12/10/20,,,0.00
12/11/20,Sale,"12,798.85",Units,"12,798.85 -12,798.85 First Am Govt Ob Fd Cl X",12/11/20,,104.11 JPY,0.00
12/14/20,Sale,"144,828.00",Units,"1,391.11 -1,391.11 Yen",12/14/20,,0.77648191 GBP,"2,782.22"
12/14/20,Sale,"33,784.97",Units,"33,784.97 -33,784.97 First Am Govt Ob Fd Cl X",12/14/20,,,"2,782.22"
12/15/20,Purchase,"254,982.13",Units,First Am Govt Ob Fd Cl X,12/15/20,,,"-257,077.88"
12/15/20,Sale,"28,200",Shares,"257,077.88 -309,555.79 Tomtom Net Proceeds 257,077.88 USD",12/11/20,Jpmsgb2l Jp Morgan Sec London,7.5315 EUR,0.00
12/16/20,Purchase,"256,994.05",Units,First Am Govt Ob Fd Cl X,12/16/20,,,"-282,516.97"
12/16/20,Sale,"25,563.77",Units,"25,563.77 -25,563.77 First Am Govt Ob Fd Cl X",12/16/20,,110.765 JPY,"-256,953.20"
12/16/20,Sale,510,Shares,"256,994.05 -81,266.78 Keyence Corp Net Proceeds 256,994.05 USD",12/14/20,Jpmsgb2l Jp Morgan Sec London,103.735 JPY,40.85
12/17/20,Purchase,"11,402.74",Units,First Am Govt Ob Fd Cl X,12/17/20,,,0.00
12/18/20,Purchase,"6,780.47",Units,First Am Govt Ob Fd Cl X,12/18/20,,,0.00
12/21/20,Sale,"25,849.24",Units,"25,849.24 -25,849.24 First Am Govt Ob Fd Cl X",12/21/20,,,0.00
12/22/20,Purchase,"264,236.74",Units,First Am Govt Ob Fd Cl X,12/22/20,,,"-243,769.71"
12/22/20,Sale,510,Shares,"243,769.71 -93,764.92 Asml Holding Nv Ny Reg Shs",12/18/20,J.P. Morgan Securities LLC,478.0004 USD,0.00
12/23/20,Purchase,"8,558.54",Units,First Am Govt Ob Fd Cl X,12/23/20,,,54.09
12/24/20,Purchase,27.14,Units,First Am Govt Ob Fd Cl X,12/24/20,,,"16,175.62"
12/24/20,Sale,"258,521.21",Units,"258,521.21 -258,521.21 First Am Govt Ob Fd Cl X",12/24/20,,,"274,696.83"
12/24/20,Purchase,"10,000",Shares,"Comture Corp Net Cost 274,696.83 USD",12/22/20,Jpmsgb2l Jp Morgan Sec London,8.2837729 SEK,0.00
12/28/20,Sale,"71,148.00",Units,"8,588.84 -8,588.84 Swedish Krona",12/21/20,,8.2837729 SEK,"17,177.68"
12/28/20,Purchase,261,Units,First Am Govt Ob Fd Cl X,12/28/20,,,"17,177.68"
12/29/20,Purchase,"246,612.27",Units,First Am Govt Ob Fd Cl X,12/29/20,,,"-255,860.58"
12/29/20,Sale,"2,015",Shares,"255,860.58 -199,956.08 Orpea Net Proceeds 255,860.58 USD",12/8/20,Jpmsgb2l Jp Morgan Sec London,8.19821971 SEK,0.00
12/30/20,Sale,"2,403.80",Units,293.21 -293.21 Swedish Krona,12/30/20,,8.19821971 SEK,586.42
12/30/20,Sale,"222,242.76",Units,"222,242.76 -222,242.76 First Am Govt Ob Fd Cl X",12/30/20,,,587.76
12/31/20,Sale,"316,116.01",Units,"316,116.01 -316,116.01 First Am Govt Ob Fd Cl X",12/31/20,Jpmsgb2l Jp Morgan Sec London,87.0179 EUR,0.00
