Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
03/10/22,Sale,"4,400",Shares,"100,365.63 -179,584.79 Basware Oyj Npv Net Proceeds 92,286.00 EUR",3/8/22,Jeffus33 Jefferies Jersey City,21.0056 EUR,"-4,331,100.67"
03/10/22,Sale,400,Shares,"154,580.25 -194,874.59 Alk Abello A S Net Proceeds 1,057,784.94 DKK",3/8/22,Jeffus33 Jefferies Jersey City,"2,648.435 DKK","-4,176,520.42"
03/10/22,Sale,"3,000",Shares,"141,466.09 -200,200.22 Fnac Darty Net Proceeds 130,077.79 EUR",3/8/22,Jeffus33 Jefferies Jersey City,43.4244 EUR,"-4,035,054.33"
03/10/22,Sale,"18,000",Shares,"35,309.33 -0.20 Tobii Dynavox Ab Npv Net Proceeds 351,961.66 SEK",3/8/22,Jeffus33 Jefferies Jersey City,19.5828 SEK,"-3,999,745.00"
03/10/22,Sale,"3,000",Shares,"115,098.97 -164,505.61 Vitec Software Group Ab B Sh Net Proceeds 1,147,300.76 SEK",3/8/22,Jeffus33 Jefferies Jersey City,383.0081 SEK,"-3,884,646.03"
03/10/22,Sale,"24,000",Shares,"66,160.01 -175,992.66 Tobii Ab Net Proceeds 659,479.69 SEK",3/8/22,Jeffus33 Jefferies Jersey City,27.5196 SEK,"-3,818,486.02"
03/10/22,Sale,"8,030",Shares,"240,865.09 -449,142.59 Future Plc Net Proceeds 183,369.63 GBP",3/8/22,Jeffus33 Jefferies Jersey City,22.87 GBP,"-3,577,620.93"
03/10/22,Sale,"3,000",Shares,"123,008.96 -155,799.22 Amplifon Spa Net Proceeds 113,106.49 EUR",3/8/22,Jeffus33 Jefferies Jersey City,37.7588 EUR,"-3,454,611.97"
03/10/22,Sale,"10,000",Shares,"15,476.63 -24,079.15 Boku Inc Net Proceeds 11,782.30 GBP",3/8/22,Jeffus33 Jefferies Jersey City,1.18 GBP,"-3,439,135.34"
03/10/22,Sale,"10,000",Shares,"135,548.26 -218,554.44 Boozt Ab Net Proceeds 1,351,138.25 SEK",3/8/22,Jeffus33 Jefferies Jersey City,135.3168 SEK,"-3,303,587.08"
03/10/22,Sale,"6,600",Shares,"146,494.04 -301,876.07 Pva Tepla Ag Net Proceeds 134,700.98 EUR",3/8/22,Jeffus33 Jefferies Jersey City,20.4399 EUR,"-3,157,093.04"
03/10/22,Sale,"12,000",Shares,"122,291.91 -292,324.15 Aston Martin Lagonda Gbl Hldgs Plc O Net Proceeds 93,100.34 GBP",3/8/22,Jeffus33 Jefferies Jersey City,7.7701 GBP,"-3,034,801.13"
03/10/22,Sale,"2,400",Shares,"116,614.63 -260,207.27 Zalando SE Net Proceeds 107,226.92 EUR",3/8/22,Jeffus33 Jefferies Jersey City,44.745 EUR,"-2,918,186.50"
03/10/22,Sale,"6,415",Shares,"143,248.34 -421,211.44 Asos Plc Net Proceeds 109,054.39 GBP",3/8/22,Jeffus33 Jefferies Jersey City,17.02559938 GBP,"-2,774,938.16"
03/10/22,Sale,"6,000",Shares,"92,701.10 -203,103.08 Frontier Developments Plc Net Proceeds 70,572.98 GBP",3/8/22,Jeffus33 Jefferies Jersey City,11.78 GBP,"-2,682,237.06"
03/10/22,Sale,"60,000",Shares,"117,230.26 -127,631.19 Learning Technologies Group Net Proceeds 89,246.93 GBP",3/8/22,Jeffus33 Jefferies Jersey City,1.4897 GBP,"-2,565,006.80"
03/10/22,Sale,"30,000",Shares,"138,894.92 -211,419.49 Pets At Home Group Plc Net Proceeds 105,740.15 GBP",3/8/22,Jeffus33 Jefferies Jersey City,3.53 GBP,"-2,426,111.88"
03/10/22,Sale,"10,000",Shares,"125,766.01 -137,174.34 Watches Of Switzerland Group Net Proceeds 95,745.16 GBP",3/8/22,Jeffus33 Jefferies Jersey City,9.589 GBP,"-2,300,345.87"
03/10/22,Sale,"5,000",Shares,"6,557.90 -7,633.68 Zoo Digital Group Net Proceeds 4,992.50 GBP",3/8/22,Jeffus33 Jefferies Jersey City,1 GBP,"-2,293,787.97"
03/10/22,Sale,"12,000",Shares,"179,683.99 -278,247.75 Ocado Group Plc Net Proceeds 136,792.70 GBP",3/8/22,Jeffus33 Jefferies Jersey City,11.4166 GBP,"-2,114,103.98"
03/10/22,Sale,600,Shares,"87,248.05 -282,264.71 Zur Rose Group Ag Net Proceeds 80,769.88 CHF",3/8/22,Jeffus33 Jefferies Jersey City,134.8187 CHF,"-2,026,855.93"
03/10/22,Sale,"50,000",Shares,"99,501.64 -118,078.75 Capital Counties Properties Plc Net Proceeds 75,750.20 GBP",3/8/22,Jeffgb2x Jefferies Intl London,1.5173 GBP,"-1,927,354.29"
03/10/22,Sale,210,Shares,"196,491.79 -253,142.80 Mercadolibre Inc",3/8/22,Jefferies LLC,935.72 USD,"-1,730,862.50"
03/10/22,Sale,700,Shares,"128,343.64 -144,644.01 Grupo Aeroportuario Sure Spon A D R",3/8/22,Jefferies LLC,183.389 USD,"-1,602,518.86"
03/10/22,Sale,"1,000",Shares,"155,231.80 -169,461.40 Jazz Pharmaceuticals Plc",3/8/22,Jefferies LLC,155.2726 USD,"-1,447,287.06"
03/10/22,Sale,"1,600",Shares,"159,153.42 -189,634.08 Taiwan Semiconductor A D R",3/8/22,Jefferies LLC,99.5114 USD,"-1,288,133.64"
03/10/22,Sale,"7,000",Shares,"132,834.82 -161,835.48 Materialise Nv A D R",3/8/22,Jefferies LLC,19.0165 USD,"-1,155,298.82"
03/10/22,Sale,"28,000",Shares,"177,157.89 -290,659.90 Blackberry Ltd",3/8/22,Jefferies LLC,6.3671 USD,"-978,140.93"
03/10/22,Sale,"17,861,218.00",Units,"154,281.92 -154,796.72 Yen",3/8/22,,115.77000079 JPY,"-823,859.01"
03/10/22,Sale,"9,805,270.00",Units,"84,725.40 -84,978.73 Yen",3/8/22,,115.7299936 JPY,"-739,133.61"
03/10/22,Sale,"13,443,804.00",Units,"116,155.21 -116,512.58 Yen",3/8/22,,115.73999995 JPY,"-622,978.40"
03/10/22,Sale,"16,852,683.00",Units,"145,608.11 -146,056.10 Yen",3/8/22,,115.74000239 JPY,"-477,370.29"
03/10/22,Sale,"1,168,245.00",Units,"10,092.83 -10,124.76 Yen",3/8/22,,115.74999282 JPY,"-467,277.46"
03/10/22,Sale,"6,655,003.00",Units,"57,499.59 -57,676.50 Yen",3/8/22,,115.74000789 JPY,"-409,777.87"
03/10/22,Sale,"14,530,871.00",Units,"125,525.84 -125,933.79 Yen",3/8/22,,115.7599981 JPY,"-284,252.03"
03/10/22,Sale,"17,969,006.00",Units,"155,226.38 -155,730.86 Yen",3/8/22,,115.76000162 JPY,"-129,025.65"
03/10/22,Sale,"1,164,810.16",Units,"130,379.10 -128,797.25 Norwegian Krone",3/9/22,,8.93402516 NOK,"1,353.45"
03/10/22,Sale,"997,676.29",Units,"111,675.29 -110,316.66 Norwegian Krone",3/9/22,,8.93372464 NOK,"113,028.74"
03/10/22,Sale,"895,575.62",Units,"100,237.62 -99,027.02 Norwegian Krone",3/9/22,,8.93452598 NOK,"213,266.36"
03/10/22,Sale,"132,060.51",Units,"145,992.10 -143,622.40 Euro",3/9/22,,0.90457299 EUR,"359,258.46"
03/10/22,Sale,"119,493.29",Units,"132,099.11 -129,954.92 Euro",3/9/22,,0.90457301 EUR,"491,357.57"
03/10/22,Sale,"124,247.11",Units,"137,354.43 -135,124.94 Euro",3/9/22,,0.90457301 EUR,"628,712.00"
03/10/22,Sale,"89,342.78",Units,"117,644.99 -117,356.17 British Pound",3/9/22,,0.75942698 GBP,"746,356.99"
03/10/22,Sale,"1,057,784.94",Units,"157,145.98 -154,580.25 Danish Krone",3/9/22,,6.73122494 DKK,"903,502.97"
03/10/22,Sale,"130,077.79",Units,"143,800.21 -141,466.10 Euro",3/9/22,,0.90457302 EUR,"1,047,303.18"
03/10/22,Sale,"92,286.00",Units,"102,030.75 -100,365.63 Euro",3/9/22,,0.90449203 EUR,"1,149,333.93"
03/10/22,Sale,"1,147,300.76",Units,"118,324.94 -115,098.97 Swedish Krona",3/9/22,,9.69618713 SEK,"1,267,658.87"
03/10/22,Sale,"134,051.62",Units,"176,503.31 -176,083.45 British Pound",3/9/22,,0.75948502 GBP,"1,444,162.18"
03/10/22,Sale,"120,243.36",Units,"132,928.31 -130,770.66 Euro",3/9/22,,0.904573 EUR,"1,577,090.49"
03/10/22,Sale,"659,479.69",Units,"68,024.87 -66,160.01 Swedish Krona",3/9/22,,9.69468505 SEK,"1,645,115.36"
03/10/22,Sale,"153,396.88",Units,"169,579.33 -166,826.77 Euro",3/9/22,,0.90457298 EUR,"1,814,694.69"
03/10/22,Sale,"102,852.49",Units,"113,712.99 -111,857.22 Euro",3/9/22,,0.904492 EUR,"1,928,407.68"
03/10/22,Sale,"127,220.08",Units,"140,641.03 -138,358.19 Euro",3/9/22,,0.90457301 EUR,"2,069,048.71"
03/10/22,Sale,"351,961.66",Units,"36,298.60 -35,309.33 Swedish Krona",3/9/22,,9.69628746 SEK,"2,105,347.31"
03/10/22,Sale,"113,106.49",Units,"125,038.54 -123,008.95 Euro",3/9/22,,0.90457302 EUR,"2,230,385.85"
03/10/22,Sale,"86,748.68",Units,"114,220.40 -113,948.69 British Pound",3/9/22,,0.759485 GBP,"2,344,606.25"
03/10/22,Sale,"183,369.63",Units,"241,421.32 -240,865.09 British Pound",3/9/22,,0.75954199 GBP,"2,586,027.57"
03/10/22,Sale,"6,655,003.00",Units,"57,380.61 -57,380.61 Yen",3/9/22,,115.97999742 JPY,"2,643,408.18"
03/10/22,Sale,"1,168,245.00",Units,"10,071.08 -10,071.08 Yen",3/9/22,,115.9999722 JPY,"2,653,479.26"
03/10/22,Sale,"93,100.34",Units,"122,639.38 -122,291.91 British Pound",3/9/22,,0.75913903 GBP,"2,776,118.64"
03/10/22,Sale,"1,351,138.25",Units,"139,367.53 -135,548.26 Swedish Krona",3/9/22,,9.69478508 SEK,"2,915,486.17"
03/10/22,Sale,"134,700.98",Units,"149,032.22 -146,494.04 Euro",3/9/22,,0.90383798 EUR,"3,064,518.39"
03/10/22,Sale,"11,782.30",Units,"15,518.26 -15,476.63 British Pound",3/9/22,,0.75925394 GBP,"3,080,036.65"
03/10/22,Sale,"9,805,270.00",Units,"84,528.19 -84,528.19 Yen",3/9/22,,115.99999953 JPY,"3,164,564.84"
03/10/22,Sale,"107,226.92",Units,"118,645.74 -116,614.63 Euro",3/9/22,,0.90375702 EUR,"3,283,210.58"
03/10/22,Sale,"109,054.39",Units,"143,655.36 -143,248.35 British Pound",3/9/22,,0.75913903 GBP,"3,426,865.94"
03/10/22,Sale,"16,852,683.00",Units,"145,281.75 -145,281.75 Yen",3/9/22,,116 JPY,"3,572,147.69"
03/10/22,Sale,"89,246.93",Units,"117,545.55 -117,230.26 British Pound",3/9/22,,0.75925401 GBP,"3,689,693.24"
03/10/22,Sale,"70,572.98",Units,"92,964.50 -92,701.11 British Pound",3/9/22,,0.75913903 GBP,"3,782,657.74"
03/10/22,Sale,"105,740.15",Units,"139,194.41 -138,894.92 British Pound",3/9/22,,0.75965802 GBP,"3,921,852.15"
03/10/22,Sale,"95,745.16",Units,"126,065.90 -125,766.01 British Pound",3/9/22,,0.759485 GBP,"4,047,918.05"
03/10/22,Sale,"13,443,804.00",Units,"115,904.85 -115,904.85 Yen",3/9/22,,115.99000387 JPY,"4,163,822.90"
03/10/22,Sale,"17,969,006.00",Units,"154,918.58 -154,918.58 Yen",3/9/22,,115.98999939 JPY,"4,318,741.48"
03/10/22,Sale,"17,861,218.00",Units,"153,989.29 -153,989.29 Yen",3/9/22,,115.99000164 JPY,"4,472,730.77"
03/10/22,Sale,"14,530,871.00",Units,"125,276.93 -125,276.93 Yen",3/9/22,,115.98999912 JPY,"4,598,007.70"
03/10/22,Sale,"80,769.88",Units,"87,080.89 -87,248.05 Swiss Franc",3/9/22,,0.92752704 CHF,"4,685,088.59"
03/10/22,Sale,"4,992.50",Units,"6,571.53 -6,557.90 British Pound",3/9/22,,0.75971653 GBP,"4,691,660.12"
03/10/22,Sale,"136,792.70",Units,"180,057.68 -179,683.98 British Pound",3/9/22,,0.759716 GBP,"4,871,717.80"
03/10/22,Sale,"75,750.20",Units,"99,678.40 -99,501.62 British Pound",3/10/22,,0.75994599 GBP,"4,971,396.20"
03/11/22,Purchase,"1,167,150.17",Units,First Am Govt Ob Fd Cl X,3/11/22,,,"-1,189,980.57"
03/11/22,Sale,"10,000",Shares,"13,154.97 -15,267.35 Zoo Digital Group Net Proceeds 10,033.92 GBP",3/9/22,Crest 393,1.005 GBP,"-1,176,825.60"
03/11/22,Sale,"68,000",Shares,"102,895.52 -163,738.22 Boku Inc Net Proceeds 78,483.30 GBP",3/9/22,Crest 393,1.1559 GBP,"-1,073,930.08"
03/11/22,Sale,"20,000",Shares,"96,760.89 -140,946.32 Pets At Home Group Plc Net Proceeds 73,804.13 GBP",3/9/22,Parbfrpp Banque Paribas Fr,3.6958 GBP,"-977,169.19"
03/11/22,Sale,"20,000",Shares,"350,153.66 -378,243.06 Ebro Foods Sa Net Proceeds 321,906.41 EUR",3/9/22,Parbfrpp Banque Paribas Fr,16.1195 EUR,"-627,015.53"
03/11/22,Sale,"4,000",Shares,"619,937.63 -568,591.00 Jazz Pharmaceuticals Plc",3/9/22,Jefferies LLC,155.0252 USD,"-7,077.90"
03/11/22,Sale,"78,483.30",Units,"103,361.07 -102,895.52 British Pound",3/9/22,,0.75931199 GBP,"96,283.17"
03/11/22,Sale,"10,033.92",Units,"13,216.49 -13,154.97 British Pound",3/9/22,,0.75919703 GBP,"109,499.66"
03/11/22,Sale,"321,906.41",Units,"356,347.78 -350,153.66 Euro",3/10/22,,0.903349 EUR,"465,847.44"
03/11/22,Sale,"73,804.13",Units,"97,117.60 -96,760.89 British Pound",3/10/22,,117.33 JPY,"562,965.04"
03/14/22,Sale,"344,117.00",Units,"2,932.90 -2,932.90 Yen",3/14/22,,117.33 JPY,"5,865.80"
03/14/22,Purchase,"14,842.39",Units,First Am Govt Ob Fd Cl X,3/14/22,,,"5,865.80"
03/15/22,Purchase,"92,704.89",Units,First Am Govt Ob Fd Cl X,3/15/22,,,0.00
03/16/22,Purchase,"56,086.64",Units,First Am Govt Ob Fd Cl X,3/16/22,,,0.00
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-57,380.61"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-67,451.69"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-151,979.88"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-297,261.63"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-413,166.48"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-568,085.06"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-722,074.35"
03/17/22,Purchase,,,Yen,3/9/22,,1 JPY,"-847,351.28"
03/17/22,Purchase,"129,429.3",Units,First Am Govt Ob Fd Cl X,3/17/22,,,"-847,351.28"
03/17/22,Sale,"847,351.28",Units,"847,351.28 -847,351.28 First Am Govt Ob Fd Cl X",3/17/22,,,0.00
03/18/22,Sale,"407,294.49",Units,"407,294.49 -407,294.49 First Am Govt Ob Fd Cl X",3/18/22,,,"436,083.06"
03/18/22,Purchase,700,Shares,Asml Holding Nv Ny Reg Shs,3/16/22,Jefferies LLC,622.9358 USD,0.00
03/21/22,Purchase,"87,314.93",Units,First Am Govt Ob Fd Cl X,3/21/22,,,0.00
03/22/22,Purchase,"12,372.53",Units,First Am Govt Ob Fd Cl X,3/22/22,,,0.00
03/23/22,Purchase,"39,963.95",Units,First Am Govt Ob Fd Cl X,3/23/22,,,0.00
03/24/22,Purchase,"55,735.31",Units,First Am Govt Ob Fd Cl X,3/24/22,,,0.00
03/25/22,Purchase,"50,940.46",Units,First Am Govt Ob Fd Cl X,3/25/22,,,0.00
03/28/22,Sale,"400,797.37",Units,"400,797.37 -400,797.37 First Am Govt Ob Fd Cl X",3/28/22,,,0.00
03/29/22,Sale,"19,472.45",Units,"19,472.45 -19,472.45 First Am Govt Ob Fd Cl X",3/29/22,,,-988.50
03/29/22,Sale,988.5,Units,988.50 -988.50 First Am Govt Ob Fd Cl X,3/29/22,,122.91 JPY,0.00
03/30/22,Sale,"229,348.00",Units,"1,865.98 -1,865.98 Yen",3/30/22,,99.00 DKK,"3,731.96"
03/30/22,Purchase,"201,065.18",Units,First Am Govt Ob Fd Cl X,3/30/22,,,"-291,572.95"
03/30/22,Sale,"2,400",Shares,"293,811.23 -811,071.70 Zur Rose Group Ag Net Proceeds 273,494.18 CHF",3/28/22,Parbfrpp Banque Paribas Fr,114.1271 CHF,"2,238.28"
03/30/22,Sale,"273,494.18",Units,"293,438.93 -293,811.23 Swiss Franc",3/29/22,,9.312203 SEK,"295,677.21"
03/31/22,Sale,"3,444.00",Units,369.84 -369.84 Swedish Krona,3/30/22,,9.312203 SEK,739.68
03/31/22,Purchase,"75,016.11",Units,First Am Govt Ob Fd Cl X,3/31/22,,,"-65,651.29"
03/31/22,Sale,"28,192",Shares,"64,725.70 -0.31 Tobii Dynavox Ab Npv Net Proceeds 616,751.74 SEK",3/29/22,Parbfrpp Banque Paribas Fr,21.9097 SEK,-925.59
03/31/22,Sale,"616,751.74",Units,"66,021.13 -64,725.70 Swedish Krona",3/29/22,,9.34173256 SEK,"65,095.54"
03/31/22,Sale,400,Shares,"8,669.74 -8,545.92 Alk Abello A S Ser B Net Proceeds 58,712.32 DKK",3/28/22,Parbfrpp Banque Paribas Fr,147.0013 DKK,"73,765.28"
04/01/22,Purchase,"126,158.98",Units,First Am Govt Ob Fd Cl X,4/1/22,,,"-110,893.56"
04/01/22,Sale,"43,808",Shares,"101,756.57 -0.49 Tobii Dynavox Ab Npv Net Proceeds 945,664.52 SEK",3/30/22,Parbfrpp Banque Paribas Fr,21.619 SEK,"-9,136.99"
04/01/22,Sale,"945,664.52",Units,"102,152.85 -101,756.57 Swedish Krona",3/30/22,,9.25734838 SEK,"93,015.86"
04/01/22,Sale,"58,712.32",Units,"8,740.71 -8,669.74 Danish Krone",3/31/22,,6.71711108 DKK,"101,756.57"
04/04/22,Sale,592.5,Units,592.50 -592.50 First Am Govt Ob Fd Cl X,4/4/22,,,0.00
04/05/22,Sale,"19,045.78",Units,"19,045.78 -19,045.78 First Am Govt Ob Fd Cl X",4/5/22,,,0.00
04/06/22,Purchase,"34,689.3",Units,First Am Govt Ob Fd Cl X,4/6/22,,,"-8,583.72"
04/06/22,Purchase,"39,222,116.00",Units,Yen,4/4/22,,1 JPY,"-328,268.42"
04/06/22,Sale,"31,000",Shares,"407,107.66 -519,636.11 Japan Elevator Ser Net Proceeds 50,015,212 JPY",4/4/22,Jeffus33 Jefferies Jersey City,"1,615.81767742 JPY","78,839.24"
04/06/22,Sale,"200,638",Shares,"446,929.60 -359,761.77 Capital Counties Properties Plc Net Proceeds 340,972.65 GBP",4/4/22,Crst 871,1.70200002 GBP,"525,768.84"
04/06/22,Purchase,"5,000",Shares,Nutrien Ltd,4/4/22,Jefferies LLC,104.91 USD,"1,018.84"
04/06/22,Purchase,"30,000",Shares,"Uuum Inc Net Cost 39,222,116 JPY",4/4/22,Jeffus33 Jefferies Jersey City,"1,305.4457 JPY","-318,236.51"
04/06/22,Sale,"50,015,212.00",Units,"406,859.29 -407,107.66 Yen",4/4/22,,122.92999872 JPY,"88,622.78"
04/06/22,Sale,"340,972.65",Units,"446,159.13 -446,929.60 British Pound",4/4/22,,0.76423999 GBP,"534,781.91"
04/07/22,Purchase,"423,796.42",Units,First Am Govt Ob Fd Cl X,4/7/22,,,"-432,137.78"
04/07/22,Sale,"62,000",Shares,"432,137.78 -596,145.10 Blackberry Ltd",4/5/22,Jefferies LLC,7.01 USD,0.00
04/08/22,Sale,"219,119.54",Units,"219,119.54 -219,119.54 First Am Govt Ob Fd Cl X",4/8/22,,,"205,037.80"
04/08/22,Purchase,"2,000",Shares,Nutrien Ltd,4/6/22,Jefferies LLC,102.4789 USD,0.00
04/11/22,Purchase,634.64,Units,First Am Govt Ob Fd Cl X,4/11/22,,,0.00
04/12/22,Sale,"61,564.88",Units,"61,564.88 -61,564.88 First Am Govt Ob Fd Cl X",4/12/22,,,"47,209.01"
04/12/22,Purchase,"19,028,069.00",Units,Yen,4/11/22,,1 JPY,"-104,542.08"
04/12/22,Purchase,"21,753.75",Units,Euro,4/11/22,,1 EUR,"-128,266.50"
04/12/22,Sale,"8,000",Shares,"128,823.85 -185,470.95 Ocado Group Plc Net Proceeds 98,590.89 GBP",4/8/22,Crst 871,12.3425 GBP,557.35
04/12/22,Purchase,"15,000",Shares,"Uuum Inc Net Cost 19,028,069 JPY",4/8/22,Jeffus33 Jefferies Jersey City,"1,266.638 JPY","-152,987.69"
04/12/22,Purchase,"1,327",Shares,"Ebro Foods Sa Net Cost 21,753.75 EUR",4/8/22,Parbfrpp Banque Paribas Fr,16.3686737 EUR,"-176,724.30"
04/12/22,Sale,"98,590.89",Units,"128,266.50 -128,823.85 British Pound",4/11/22,,0.76864099 GBP,"-48,457.80"
04/13/22,Sale,252.28,Units,252.28 -252.28 First Am Govt Ob Fd Cl X,4/13/22,,,0.00
04/14/22,Sale,"26,550.97",Units,"26,550.97 -26,550.97 First Am Govt Ob Fd Cl X",4/14/22,,,"2,423.48"
04/14/22,Purchase,"11,334",Shares,"Ebro Foods Sa Net Cost 185,240.67 EUR",4/12/22,Parbfrpp Banque Paribas Fr,16.28679989 EUR,"-199,433.23"
04/18/22,Purchase,"61,225.58",Units,First Am Govt Ob Fd Cl X,4/18/22,,,0.00
04/19/22,Sale,"268,368.05",Units,"268,368.05 -268,368.05 First Am Govt Ob Fd Cl X",4/19/22,,,"200,779.17"
04/19/22,Purchase,"185,240.67",Units,Euro,4/14/22,,1 EUR,0.00
04/20/22,Purchase,"763,810.02",Units,First Am Govt Ob Fd Cl X,4/20/22,,,"-751,670.47"
04/20/22,Sale,"277,629",Units,"277,629.00 -277,629.00 First Am Govt Ob Fd Cl X",4/20/22,,,"-474,041.47"
04/20/22,Sale,"17,600",Shares,"754,893.24 -566,053.83 Basware Oyj Npv Net Proceeds 695,914.56 EUR",4/14/22,Jeffus33 Jefferies Jersey City,39.6 EUR,"280,851.77"
04/20/22,Sale,"695,914.56",Units,"751,670.47 -754,893.24 Euro",4/14/22,,0.925824 EUR,"1,032,522.24"
04/20/22,Purchase,"30,000",Shares,Cresud S A Spon A D R,4/14/22,Jefferies LLC,9.2143 USD,"754,893.24"
04/21/22,Sale,"307,530.76",Units,"307,530.76 -307,530.76 First Am Govt Ob Fd Cl X",4/21/22,,,"288,846.00"
04/21/22,Purchase,"30,000",Shares,Cresud S A Spon A D R,4/19/22,Jefferies LLC,9.5882 USD,0.00
04/21/22,Purchase,"7,339",Shares,"Ebro Foods Sa Net Cost 120,724.89 EUR",4/11/22,Parbfrpp Banque Paribas Fr,16.3924 EUR,"-131,270.22"
04/22/22,Sale,"102,660.01",Units,"102,660.01 -102,660.01 First Am Govt Ob Fd Cl X",4/22/22,,,"131,093.32"
04/22/22,Purchase,"120,724.89",Units,Euro,4/21/22,,1 EUR,0.00
04/25/22,Purchase,"15,408.7",Units,First Am Govt Ob Fd Cl X,4/25/22,,,0.00
04/26/22,Purchase,"1,376,567.58",Units,First Am Govt Ob Fd Cl X,4/26/22,,,0.00
04/27/22,Purchase,"27,192.76",Units,First Am Govt Ob Fd Cl X,4/27/22,,,0.00
04/28/22,Purchase,"9,390.49",Units,First Am Govt Ob Fd Cl X,4/28/22,,,0.00
04/29/22,Sale,"186,154.69",Units,"186,154.69 -186,154.69 First Am Govt Ob Fd Cl X",4/29/22,,,"160,536.00"
04/29/22,Purchase,"20,000",Shares,Cresud S A Spon A D R,4/27/22,Jefferies LLC,7.9868 USD,0.00
05/02/22,Sale,"267,117.01",Units,"267,117.01 -267,117.01 First Am Govt Ob Fd Cl X",5/2/22,,,"291,453.54"
05/02/22,Purchase,"2,701,692.97",Units,Norwegian Krone,4/29/22,,1 NOK,0.00
05/02/22,Purchase,"15,000",Shares,"Nordic Semiconductor Asa Net Cost 2,701,692.97 NOK",4/28/22,Parbfrpp Banque Paribas Fr,0.800225 GBP,"-288,225.16"
05/03/22,Sale,"5,760.00",Units,"7,197.98 -7,197.98 British Pound",5/3/22,,0.800225 GBP,"14,527.25"
05/03/22,Sale,"25,012.36",Units,"25,012.36 -25,012.36 First Am Govt Ob Fd Cl X",5/3/22,,,"14,395.96"
05/04/22,Purchase,"7,432.43",Units,First Am Govt Ob Fd Cl X,5/4/22,,,78.00
05/05/22,Sale,"11,176.06",Units,"11,176.06 -11,176.06 First Am Govt Ob Fd Cl X",5/5/22,,,78.00
05/05/22,Purchase,"5,660",Shares,"Ebro Foods Sa Net Cost 95,062.98 EUR",4/27/22,Parbfrpp Banque Paribas Fr,16.737 EUR,"-101,168.83"
05/06/22,Sale,"679,120.05",Units,"679,120.05 -679,120.05 First Am Govt Ob Fd Cl X",5/6/22,,,"307,924.47"
05/06/22,Purchase,"96,852.19",Units,British Pound,5/4/22,,1 GBP,"186,796.40"
05/06/22,Purchase,"95,062.98",Units,Euro,5/5/22,,1 EUR,"86,614.00"
05/06/22,Purchase,"5,000",Shares,Materialise Nv A D R,5/4/22,Jefferies LLC,17.2672 USD,78.00
05/06/22,Purchase,"10,000",Shares,"Watches Of Switzerland Group Net Cost 96,852.19 GBP",5/4/22,Jeffgb2x Jefferies Intl London,9.6225 GBP,"-121,093.79"
05/09/22,Sale,"70,360.26",Units,"70,360.26 -70,360.26 First Am Govt Ob Fd Cl X",5/9/22,,,"-148,977.98"
05/09/22,Purchase,"115,301.79",Units,Euro,5/6/22,,1 EUR,"-270,996.91"
05/09/22,Sale,"4,000",Shares,"273,439.18 -331,514.58 Advantest Corp Ord(Jp) Net Proceeds 35,426,780 JPY",5/2/22,Jeffus33 Jefferies Jersey City,"8,870 JPY","2,442.27"
05/09/22,Purchase,"3,400",Shares,"Zalando SE Net Cost 115,301.79 EUR",5/5/22,Parbfrpp Banque Paribas Fr,33.8615 EUR,"-119,183.83"
05/09/22,Sale,"35,426,780.00",Units,"271,074.91 -273,439.18 Yen",5/6/22,,130.69000004 JPY,"151,891.08"
05/09/22,Purchase,"4,340",Shares,"Ebro Foods Sa Net Cost 74,279.07 EUR",4/28/22,Parbfrpp Banque Paribas Fr,17.05529954 EUR,"73,768.09"
05/10/22,Sale,,,"71,631.83 -71,631.83 Slm Solutions Group Ag Net Proceeds 68,023.20 EUR",5/6/22,Parbfrpp Banque Paribas Fr,10.38869991 EUR,"71,709.83"
05/10/22,Purchase,"6,510",Shares,"Slm Solutions Group Ag Net Cost 67,731.88 EUR",5/6/22,Parbfrpp Banque Paribas Fr,10.38870046 EUR,384.77
05/10/22,Sale,"252,035.76",Units,"252,035.76 -252,035.76 First Am Govt Ob Fd Cl X",5/10/22,,,"150,699.80"
05/10/22,Purchase,"68,023.20",Units,Euro,5/6/22,,1 EUR,"78,890.83"
05/10/22,Purchase,"74,279.07",Units,Euro,5/9/22,,1 EUR,306.77
05/10/22,Purchase,"6,538",Shares,"Slm Solutions Group Ag Net Cost 68,023.20 EUR",5/6/22,Parbfrpp Banque Paribas Fr,10.38869991 EUR,"-71,325.06"
05/10/22,Purchase,28,Shares,Slm Solutions Group Ag Net Cost 291.32 EUR,5/6/22,Parbfrpp Banque Paribas Fr,10.3887 EUR,"-71,631.83"
05/11/22,Sale,,,"37,602.57 -37,602.57 Slm Solutions Group Ag Net Proceeds 35,531.10 EUR",5/9/22,Parbfrpp Banque Paribas Fr,10.24779896 EUR,"37,602.57"
