Month,Ticker,Shares
2021-09,ZAL.DE,9960.0
2021-09,FNAC.PA,16000.0
2021-09,BHP,9000.0
2021-09,6146.T,2950.0
2021-09,ACSO.L,75000.0
2021-09,OCDO.L,54000.0
2021-09,4751.T,9000.0
2021-09,ALK-B.CO,1190.0
2021-09,STM,10000.0
2021-09,6951.T,20000.0
2021-09,AMP.MI,10000.0
2021-09,6857.T,4900.0
2021-09,SCHA,2050.0
2021-09,ADYEN.AS,296.0
2021-09,CAPC.L,250000.0
2021-09,FDP.L,1000.0
2021-09,SMDS.L,130000.0
2021-09,TSM,8000.0
2021-09,ZOO.L,429000.0
2021-09,IQE.L,28000.0
2021-09,ORP.PA,4000.0
2021-09,TPE.DE,25000.0
2021-09,3064.T,23500.0
2021-09,6594.T,4600.0
2021-09,3990.T,29000.0
2021-09,3844.T,18000.0
2021-09,LTG.L,450000.0
2021-09,ADE.OL,76580.0
2021-09,LBIRD.PA,36092.0
2021-09,FDEV.L,49800.0
2021-09,AML.L,617000.0
2021-09,VITB.ST,10000.0
2021-09,TOBII.ST,90000.0
2021-09,4755.T,65000.0
2021-09,IFX.DE,4940.0
2021-09,4689.T,150000.0
2021-09,FUTR.L,40000.0
2021-09,6544.T,24000.0
2021-09,DSY.PA,1000.0
2021-09,DIA.MI,990.0
2021-09,GVC.L,40000.0
2021-09,ROSE.SW,3000.0
2021-09,WOSG.L,60000.0
2021-09,DMP.DE,8000.0
2021-09,MOON.L,105000.0
2021-09,4385.T,17000.0
2021-09,RIO,8000.0
2021-09,JAZZ,4000.0
2021-09,3031.T,26000.0
2021-09,PETS.L,150000.0
2021-09,6929.T,2000.0
2021-09,6840.T,3000.0
2021-09,KAHOT.OL,200000.0
2021-09,BOKU.L,325000.0
2021-09,MUSTI.HE,42950.0
2021-10,BB,198950.0
2021-10,ASML,30.0
2021-10,RAY.ST,134750.0
2021-10,UMI.BR,12600.0
2021-10,BOOZT.ST,59800.0
2021-10,MTLS,45000.0
2021-10,NOD.OL,32000.0
2021-10,AM3D.DE,39950.0
2021-10,BAS1V.HE,21900.0
2021-10,ASC.L,42000.0
2021-10,SEDG,3550.0
2021-10,ZAL.DE,9960.0
2021-10,FNAC.PA,20000.0
2021-10,BHP,20000.0
2021-10,6146.T,3950.0
2021-10,ACSO.L,100000.0
2021-10,OCDO.L,84000.0
2021-10,4751.T,19000.0
2021-10,ALK-B.CO,2790.0
2021-10,STM,20000.0
2021-10,6951.T,20000.0
2021-10,AMP.MI,15000.0
2021-10,6857.T,9900.0
2021-10,SCHA,2050.0
2021-10,ADYEN.AS,296.0
2021-10,CAPC.L,350000.0
2021-10,FDP.L,1000.0
2021-10,SMDS.L,210000.0
2021-10,TSM,8000.0
2021-10,ZOO.L,429000.0
2021-10,IQE.L,28000.0
2021-10,ORP.PA,9000.0
2021-10,TPE.DE,35000.0
2021-10,3064.T,23500.0
2021-10,6594.T,8600.0
2021-10,3990.T,29000.0
2021-10,3844.T,28000.0
2021-10,LTG.L,550000.0
2021-10,6920.T,1000.0
2021-10,ADE.OL,76580.0
2021-10,LBIRD.PA,36092.0
2021-10,FDEV.L,59800.0
2021-10,AML.L,652000.0
2021-10,VITB.ST,20000.0
2021-10,TOBII.ST,90000.0
2021-10,4755.T,90000.0
2021-10,IFX.DE,4940.0
2021-10,4689.T,200000.0
2021-10,FUTR.L,50000.0
2021-10,6544.T,34000.0
2021-10,DSY.PA,1000.0
2021-10,DIA.MI,990.0
2021-10,GVC.L,50000.0
2021-10,ROSE.SW,3000.0
2021-10,WOSG.L,60000.0
2021-10,DMP.DE,13000.0
2021-10,MOON.L,105000.0
2021-10,4385.T,17000.0
2021-10,RIO,18000.0
2021-10,JAZZ,7000.0
2021-10,3031.T,56000.0
2021-10,PETS.L,150000.0
2021-10,6929.T,2000.0
2021-10,6840.T,3000.0
2021-10,KAHOT.OL,200000.0
2021-10,BOKU.L,450000.0
2021-10,MUSTI.HE,42950.0
2021-11,BB,198950.0
2021-11,ASML,30.0
2021-11,RAY.ST,134750.0
2021-11,UMI.BR,12600.0
2021-11,BOOZT.ST,59800.0
2021-11,MTLS,45000.0
2021-11,NOD.OL,32000.0
2021-11,AM3D.DE,49950.0
2021-11,BAS1V.HE,21900.0
2021-11,ASC.L,42000.0
2021-11,SEDG,1950.0
2021-11,ZAL.DE,9960.0
2021-11,FNAC.PA,20000.0
2021-11,6146.T,3950.0
2021-11,ACSO.L,100000.0
2021-11,OCDO.L,84000.0
2021-11,4751.T,39000.0
2021-11,ALK-B.CO,2790.0
2021-11,STM,20000.0
2021-11,6951.T,20000.0
2021-11,AMP.MI,15000.0
2021-11,6857.T,9900.0
2021-11,SCHA,2050.0
2021-11,ADYEN.AS,296.0
2021-11,CAPC.L,350000.0
2021-11,FDP.L,1000.0
2021-11,SMDS.L,210000.0
2021-11,TSM,8000.0
2021-11,ZOO.L,429000.0
2021-11,IQE.L,28000.0
2021-11,ORP.PA,9000.0
2021-11,TPE.DE,43000.0
2021-11,3064.T,38500.0
2021-11,6594.T,8600.0
2021-11,3990.T,29000.0
2021-11,3844.T,28000.0
2021-11,LTG.L,550000.0
2021-11,6920.T,1000.0
2021-11,ADE.OL,76580.0
2021-11,LBIRD.PA,36092.0
2021-11,FDEV.L,59800.0
2021-11,AML.L,652000.0
2021-11,VITB.ST,20000.0
2021-11,TOBII.ST,90000.0
2021-11,4755.T,90000.0
2021-11,IFX.DE,4940.0
2021-11,4689.T,200000.0
2021-11,FUTR.L,50000.0
2021-11,BOSS.DE,10000.0
2021-11,6544.T,34000.0
2021-11,DSY.PA,1000.0
2021-11,DIA.MI,990.0
2021-11,ASR,3500.0
2021-11,GVC.L,50000.0
2021-11,ROSE.SW,3000.0
2021-11,WOSG.L,60000.0
2021-11,DMP.DE,13000.0
2021-11,4385.T,17000.0
2021-11,JAZZ,7000.0
2021-11,3031.T,56000.0
2021-11,PETS.L,150000.0
2021-11,6929.T,2000.0
2021-11,6840.T,3000.0
2021-11,KAHOT.OL,250000.0
2021-11,BOKU.L,450000.0
2021-11,MUSTI.HE,42950.0
2021-11,MRX.DE,45000.0
2021-12,BB,138950.0
2021-12,ASML,30.0
2021-12,RAY.ST,134750.0
2021-12,UMI.BR,2570.0
2021-12,BOOZT.ST,59800.0
2021-12,MTLS,35000.0
2021-12,NOD.OL,22000.0
2021-12,AM3D.DE,49950.0
2021-12,BAS1V.HE,21900.0
2021-12,ASC.L,42000.0
2021-12,SEDG,1950.0
2021-12,ZAL.DE,12960.0
2021-12,FNAC.PA,15000.0
2021-12,6146.T,3950.0
2021-12,ACSO.L,100000.0
2021-12,OCDO.L,84000.0
2021-12,4751.T,39000.0
2021-12,ALK-B.CO,2790.0
2021-12,6951.T,20000.0
2021-12,AMP.MI,15000.0
2021-12,6857.T,9900.0
2021-12,SCHA,2050.0
2021-12,ADYEN.AS,296.0
2021-12,CAPC.L,350000.0
2021-12,FDP.L,1000.0
2021-12,SMDS.L,210000.0
2021-12,TSM,8000.0
2021-12,ZOO.L,429000.0
2021-12,IQE.L,28000.0
2021-12,ORP.PA,12000.0
2021-12,TPE.DE,33000.0
2021-12,3064.T,38500.0
2021-12,6594.T,5600.0
2021-12,3844.T,28000.0
2021-12,LTG.L,550000.0
2021-12,6920.T,1000.0
2021-12,ADE.OL,76580.0
2021-12,LBIRD.PA,36092.0
2021-12,FDEV.L,59800.0
2021-12,AML.L,652000.0
2021-12,VITB.ST,20000.0
2021-12,TOBII.ST,90000.0
2021-12,4755.T,90000.0
2021-12,IFX.DE,4940.0
2021-12,4689.T,200000.0
2021-12,FUTR.L,50000.0
2021-12,BOSS.DE,15000.0
2021-12,6544.T,34000.0
2021-12,DSY.PA,1000.0
2021-12,DIA.MI,990.0
2021-12,ASR,3500.0
2021-12,GVC.L,65000.0
2021-12,ROSE.SW,3000.0
2021-12,WOSG.L,60000.0
2021-12,DMP.DE,13000.0
2021-12,4385.T,17000.0
2021-12,JAZZ,5000.0
2021-12,PETS.L,150000.0
2021-12,6929.T,2000.0
2021-12,6840.T,3000.0
2021-12,KAHOT.OL,250000.0
2021-12,BOKU.L,395000.0
2021-12,MUSTI.HE,42950.0
2021-12,MRX.DE,45000.0
2021-12,MELI,750.0
2022-01,BB,138950.0
2022-01,ASML,30.0
2022-01,RAY.ST,34550.0
2022-01,UMI.BR,2570.0
2022-01,BOOZT.ST,49800.0
2022-01,MTLS,35000.0
2022-01,NOD.OL,22000.0
2022-01,AM3D.DE,49950.0
2022-01,BAS1V.HE,21900.0
2022-01,ASC.L,42000.0
2022-01,SEDG,1950.0
2022-01,ZAL.DE,9960.0
2022-01,FNAC.PA,15000.0
2022-01,6146.T,2950.0
2022-01,ACSO.L,100000.0
2022-01,OCDO.L,84000.0
2022-01,4751.T,8880.0
2022-01,ALK-B.CO,2790.0
2022-01,6951.T,20000.0
2022-01,AMP.MI,15000.0
2022-01,6857.T,7900.0
2022-01,SCHA,2050.0
2022-01,ADYEN.AS,296.0
2022-01,CAPC.L,250000.0
2022-01,FDP.L,1000.0
2022-01,SMDS.L,210000.0
2022-01,TSM,8000.0
2022-01,ZOO.L,429000.0
2022-01,IQE.L,28000.0
2022-01,ORP.PA,22000.0
2022-01,TPE.DE,33000.0
2022-01,3064.T,38500.0
2022-01,6594.T,5600.0
2022-01,3844.T,28000.0
2022-01,LTG.L,550000.0
2022-01,6920.T,1000.0
2022-01,ADE.OL,76580.0
2022-01,LBIRD.PA,36092.0
2022-01,FDEV.L,59800.0
2022-01,AML.L,627000.0
2022-01,VITB.ST,14900.0
2022-01,TOBII.ST,90000.0
2022-01,4755.T,60000.0
2022-01,IFX.DE,4940.0
2022-01,4689.T,200000.0
2022-01,FUTR.L,40000.0
2022-01,BOSS.DE,15000.0
2022-01,6544.T,34000.0
2022-01,DSY.PA,1000.0
2022-01,DIA.MI,990.0
2022-01,ASR,3500.0
2022-01,GVC.L,65000.0
2022-01,ROSE.SW,3000.0
2022-01,WOSG.L,50000.0
2022-01,DMP.DE,4121.0
2022-01,4385.T,12000.0
2022-01,JAZZ,5000.0
2022-01,PETS.L,150000.0
2022-01,6929.T,2000.0
2022-01,6840.T,3000.0
2022-01,KAHOT.OL,250000.0
2022-01,BOKU.L,290000.0
2022-01,MUSTI.HE,42950.0
2022-01,MRX.DE,45000.0
2022-01,MELI,850.0
2022-02,BB,138950.0
2022-02,ASML,30.0
2022-02,RAY.ST,34550.0
2022-02,UMI.BR,2570.0
2022-02,BOOZT.ST,49800.0
2022-02,MTLS,35000.0
2022-02,NOD.OL,22000.0
2022-02,AM3D.DE,49950.0
2022-02,BAS1V.HE,21900.0
2022-02,ASC.L,42000.0
2022-02,ZAL.DE,12960.0
2022-02,FNAC.PA,15000.0
2022-02,6146.T,2950.0
2022-02,ACSO.L,100000.0
2022-02,OCDO.L,63900.0
2022-02,4751.T,8880.0
2022-02,ALK-B.CO,2790.0
2022-02,6951.T,20000.0
2022-02,AMP.MI,15000.0
2022-02,6857.T,7900.0
2022-02,SCHA,2050.0
2022-02,ADYEN.AS,396.0
2022-02,CAPC.L,250000.0
2022-02,FDP.L,1000.0
2022-02,SMDS.L,160000.0
2022-02,TSM,8000.0
2022-02,ZOO.L,429000.0
2022-02,IQE.L,28000.0
2022-02,ORP.PA,22000.0
2022-02,TPE.DE,33000.0
2022-02,3064.T,38500.0
2022-02,6594.T,5600.0
2022-02,3844.T,28000.0
2022-02,LTG.L,450000.0
2022-02,6920.T,1000.0
2022-02,ADE.OL,76580.0
2022-02,LBIRD.PA,36092.0
2022-02,FDEV.L,49800.0
2022-02,AML.L,627000.0
2022-02,VITB.ST,14900.0
2022-02,TOBII.ST,120000.0
2022-02,4755.T,60000.0
2022-02,IFX.DE,4940.0
2022-02,4689.T,150000.0
2022-02,FUTR.L,40000.0
2022-02,BOSS.DE,15000.0
2022-02,6544.T,34000.0
2022-02,DSY.PA,1000.0
2022-02,DIA.MI,990.0
2022-02,ASR,3500.0
2022-02,GVC.L,65000.0
2022-02,ROSE.SW,3000.0
2022-02,WOSG.L,50000.0
2022-02,DMP.DE,4121.0
2022-02,4385.T,12000.0
2022-02,JAZZ,5000.0
2022-02,PETS.L,150000.0
2022-02,6929.T,2000.0
2022-02,6840.T,3000.0
2022-02,KAHOT.OL,250000.0
2022-02,BOKU.L,390000.0
2022-02,MUSTI.HE,42950.0
2022-02,MRX.DE,76111.0
2022-02,MELI,1050.0
2022-03,BB,110950.0
2022-03,ASML,730.0
2022-03,RAY.ST,34550.0
2022-03,UMI.BR,2570.0
2022-03,BOOZT.ST,39800.0
2022-03,MTLS,28000.0
2022-03,NOD.OL,17500.0
2022-03,AM3D.DE,39950.0
2022-03,BAS1V.HE,17500.0
2022-03,ASC.L,35585.0
2022-03,ZAL.DE,10560.0
2022-03,FNAC.PA,12000.0
2022-03,6146.T,2350.0
2022-03,ACSO.L,80000.0
2022-03,OCDO.L,51900.0
2022-03,4751.T,3880.0
2022-03,ALK-B.CO,1990.0
2022-03,6951.T,20000.0
2022-03,AMP.MI,12000.0
2022-03,6857.T,7900.0
2022-03,SCHA,2050.0
2022-03,ADYEN.AS,316.0
2022-03,CAPC.L,200000.0
2022-03,FDP.L,1000.0
2022-03,SMDS.L,130000.0
2022-03,TSM,6400.0
2022-03,ZOO.L,414000.0
2022-03,IQE.L,28000.0
2022-03,ORP.PA,17600.0
2022-03,TPE.DE,26400.0
2022-03,3064.T,17500.0
2022-03,6594.T,3600.0
2022-03,3844.T,22000.0
2022-03,LTG.L,390000.0
2022-03,6920.T,1000.0
2022-03,ADE.OL,66580.0
2022-03,LBIRD.PA,29492.0
2022-03,FDEV.L,43800.0
2022-03,AML.L,615000.0
2022-03,VITB.ST,11900.0
2022-03,TOBII.ST,96000.0
2022-03,4755.T,58700.0
2022-03,IFX.DE,4940.0
2022-03,4689.T,130000.0
2022-03,FUTR.L,31970.0
2022-03,BOSS.DE,12000.0
2022-03,6544.T,24000.0
2022-03,DSY.PA,1000.0
2022-03,DIA.MI,990.0
2022-03,ASR,2800.0
2022-03,GVC.L,65000.0
2022-03,WOSG.L,40000.0
2022-03,4385.T,12000.0
2022-03,PETS.L,100000.0
2022-03,6929.T,2000.0
2022-03,6840.T,3000.0
2022-03,KAHOT.OL,200000.0
2022-03,BOKU.L,312000.0
2022-03,MUSTI.HE,37950.0
2022-03,MRX.DE,62111.0
2022-03,MELI,840.0
2022-04,BB,48950.0
2022-04,ASML,730.0
2022-04,RAY.ST,34550.0
2022-04,UMI.BR,2570.0
2022-04,BOOZT.ST,39800.0
2022-04,MTLS,28000.0
2022-04,NOD.OL,32500.0
2022-04,AM3D.DE,39950.0
2022-04,ASC.L,35585.0
2022-04,ZAL.DE,10560.0
2022-04,FNAC.PA,12000.0
2022-04,6146.T,2350.0
2022-04,ACSO.L,80000.0
2022-04,OCDO.L,43900.0
2022-04,4751.T,3880.0
2022-04,ALK-B.CO,1990.0
2022-04,6951.T,20000.0
2022-04,AMP.MI,12000.0
2022-04,6857.T,7900.0
2022-04,SCHA,2050.0
2022-04,ADYEN.AS,316.0
2022-04,FDP.L,1000.0
2022-04,SMDS.L,130000.0
2022-04,TSM,6400.0
2022-04,ZOO.L,414000.0
2022-04,IQE.L,28000.0
2022-04,ORP.PA,17600.0
2022-04,TPE.DE,26400.0
2022-04,3064.T,17500.0
2022-04,6594.T,3600.0
2022-04,3990.T,45000.0
2022-04,3844.T,22000.0
2022-04,LTG.L,390000.0
2022-04,6920.T,1000.0
2022-04,ADE.OL,66580.0
2022-04,LBIRD.PA,29492.0
2022-04,FDEV.L,43800.0
2022-04,AML.L,615000.0
2022-04,VITB.ST,11900.0
2022-04,TOBII.ST,96000.0
2022-04,4755.T,58700.0
2022-04,IFX.DE,4940.0
2022-04,4689.T,130000.0
2022-04,FUTR.L,31970.0
2022-04,BOSS.DE,12000.0
2022-04,DSY.PA,1000.0
2022-04,DIA.MI,990.0
2022-04,ASR,2800.0
2022-04,GVC.L,65000.0
2022-04,WOSG.L,40000.0
2022-04,4385.T,12000.0
2022-04,PETS.L,100000.0
2022-04,6929.T,2000.0
2022-04,6840.T,3000.0
2022-04,KAHOT.OL,200000.0
2022-04,BOKU.L,312000.0
2022-04,MUSTI.HE,37950.0
2022-04,MRX.DE,62111.0
2022-04,MELI,840.0
2022-04,EBRO.MC,30000.0
2022-04,NTR,7000.0
2022-04,CRESY,80000.0
2022-05,BB,48950.0
2022-05,ASML,730.0
2022-05,RAY.ST,94608.0
2022-05,UMI.BR,2570.0
2022-05,BOOZT.ST,39800.0
2022-05,MTLS,33000.0
2022-05,NOD.OL,32500.0
2022-05,AM3D.DE,59950.0
2022-05,ASC.L,35585.0
2022-05,ZAL.DE,13960.0
2022-05,FNAC.PA,12000.0
2022-05,ACSO.L,80000.0
2022-05,OCDO.L,43900.0
2022-05,4751.T,3880.0
2022-05,ALK-B.CO,1990.0
2022-05,6951.T,14950.0
2022-05,AMP.MI,12000.0
2022-05,SCHA,2050.0
2022-05,ADYEN.AS,316.0
2022-05,FDP.L,1000.0
2022-05,SMDS.L,130000.0
2022-05,TSM,6400.0
2022-05,ZOO.L,414000.0
2022-05,IQE.L,28000.0
2022-05,TPE.DE,26400.0
2022-05,3064.T,17500.0
2022-05,6594.T,600.0
2022-05,3990.T,50000.0
2022-05,3844.T,15920.0
2022-05,LTG.L,390000.0
2022-05,6920.T,1000.0
2022-05,ADE.OL,66580.0
2022-05,LBIRD.PA,29492.0
2022-05,FDEV.L,43800.0
2022-05,AML.L,615000.0
2022-05,VITB.ST,11900.0
2022-05,TOBII.ST,120000.0
2022-05,4755.T,58700.0
2022-05,IFX.DE,4940.0
2022-05,4689.T,99500.0
2022-05,FUTR.L,31970.0
2022-05,BOSS.DE,12000.0
2022-05,DSY.PA,1000.0
2022-05,DIA.MI,990.0
2022-05,ASR,2800.0
2022-05,GVC.L,65000.0
2022-05,WOSG.L,80000.0
2022-05,4385.T,12000.0
2022-05,PETS.L,100000.0
2022-05,6929.T,2000.0
2022-05,6840.T,3000.0
2022-05,KAHOT.OL,200000.0
2022-05,BOKU.L,312000.0
2022-05,MUSTI.HE,37950.0
2022-05,MRX.DE,76111.0
2022-05,MELI,1340.0
2022-05,EBRO.MC,30000.0
2022-05,NTR,7000.0
2022-05,CRESY,80000.0
2022-05,7270.T,30000.0
2022-06,BB,48950.0
2022-06,ASML,730.0
2022-06,RAY.ST,94608.0
2022-06,UMI.BR,2570.0
2022-06,BOOZT.ST,39800.0
2022-06,MTLS,33000.0
2022-06,NOD.OL,32500.0
2022-06,AM3D.DE,59950.0
2022-06,ASC.L,35585.0
2022-06,ZAL.DE,13960.0
2022-06,FNAC.PA,9000.0
2022-06,ACSO.L,80000.0
2022-06,OCDO.L,43900.0
2022-06,ALK-B.CO,1990.0
2022-06,6951.T,14950.0
2022-06,AMP.MI,12000.0
2022-06,SCHA,2050.0
2022-06,ADYEN.AS,316.0
2022-06,FDP.L,1000.0
2022-06,SMDS.L,130000.0
2022-06,TSM,4950.0
2022-06,ZOO.L,414000.0
2022-06,IQE.L,28000.0
2022-06,TPE.DE,26400.0
2022-06,3064.T,17500.0
2022-06,6594.T,600.0
2022-06,3990.T,40000.0
2022-06,3844.T,15920.0
2022-06,LTG.L,390000.0
2022-06,6920.T,1000.0
2022-06,ADE.OL,66580.0
2022-06,LBIRD.PA,29492.0
2022-06,FDEV.L,43800.0
2022-06,AML.L,615000.0
2022-06,VITB.ST,11900.0
2022-06,TOBII.ST,120000.0
2022-06,4755.T,58700.0
2022-06,IFX.DE,4940.0
2022-06,4689.T,99500.0
2022-06,FUTR.L,31970.0
2022-06,BOSS.DE,12000.0
2022-06,DSY.PA,1000.0
2022-06,DIA.MI,990.0
2022-06,ASR,2800.0
2022-06,GVC.L,65000.0
2022-06,WOSG.L,80000.0
2022-06,4385.T,12000.0
2022-06,PETS.L,100000.0
2022-06,6929.T,2000.0
2022-06,6840.T,3000.0
2022-06,KAHOT.OL,200000.0
2022-06,BOKU.L,312000.0
2022-06,MUSTI.HE,37950.0
2022-06,MRX.DE,76111.0
2022-06,MELI,1440.0
2022-06,EBRO.MC,30000.0
2022-06,NTR,7000.0
2022-06,CRESY,80000.0
2022-06,7270.T,30000.0
2022-07,BB,48950.0
2022-07,ASML,730.0
2022-07,RAY.ST,116194.0
2022-07,UMI.BR,2570.0
2022-07,BOOZT.ST,39800.0
2022-07,MTLS,33000.0
2022-07,NOD.OL,32500.0
2022-07,AM3D.DE,59950.0
2022-07,ASC.L,35585.0
2022-07,ZAL.DE,13960.0
2022-07,FNAC.PA,9000.0
2022-07,ACSO.L,80000.0
2022-07,OCDO.L,43900.0
2022-07,ALK-B.CO,1990.0
2022-07,6951.T,14950.0
2022-07,AMP.MI,12000.0
2022-07,SCHA,2050.0
2022-07,ADYEN.AS,316.0
2022-07,FDP.L,1000.0
2022-07,SMDS.L,130000.0
2022-07,TSM,6950.0
2022-07,ZOO.L,414000.0
2022-07,IQE.L,28000.0
2022-07,TPE.DE,26400.0
2022-07,3064.T,17500.0
2022-07,6594.T,600.0
2022-07,3990.T,40000.0
2022-07,3844.T,15920.0
2022-07,LTG.L,390000.0
2022-07,6920.T,1000.0
2022-07,ADE.OL,66580.0
2022-07,LBIRD.PA,23492.0
2022-07,FDEV.L,43800.0
2022-07,AML.L,615000.0
2022-07,VITB.ST,11900.0
2022-07,TOBII.ST,120000.0
2022-07,4755.T,58700.0
2022-07,IFX.DE,4940.0
2022-07,4689.T,99500.0
2022-07,FUTR.L,31970.0
2022-07,BOSS.DE,10000.0
2022-07,DSY.PA,1000.0
2022-07,DIA.MI,990.0
2022-07,ASR,2800.0
2022-07,GVC.L,65000.0
2022-07,WOSG.L,100000.0
2022-07,4385.T,12000.0
2022-07,PETS.L,100000.0
2022-07,6929.T,2000.0
2022-07,6840.T,3000.0
2022-07,KAHOT.OL,200000.0
2022-07,BOKU.L,312000.0
2022-07,MUSTI.HE,37950.0
2022-07,MRX.DE,76111.0
2022-07,MELI,1440.0
2022-07,NTR,7000.0
2022-07,CRESY,80000.0
2022-07,7270.T,30000.0
2022-07,7733.T,11000.0
2022-08,BB,48950.0
2022-08,ASML,730.0
2022-08,RAY.ST,116194.0
2022-08,UMI.BR,2570.0
2022-08,BOOZT.ST,39800.0
2022-08,MTLS,33000.0
2022-08,NOD.OL,32500.0
2022-08,AM3D.DE,59950.0
2022-08,ASC.L,35585.0
2022-08,ZAL.DE,13960.0
2022-08,FNAC.PA,9000.0
2022-08,ACSO.L,80000.0
2022-08,SAX.DE,5000.0
2022-08,OCDO.L,43900.0
2022-08,ALK-B.CO,1990.0
2022-08,6951.T,14950.0
2022-08,AMP.MI,12000.0
2022-08,SCHA,2050.0
2022-08,ADYEN.AS,216.0
2022-08,FDP.L,1000.0
2022-08,SMDS.L,130000.0
2022-08,ZOO.L,404000.0
2022-08,IQE.L,28000.0
2022-08,3064.T,17500.0
2022-08,6594.T,600.0
2022-08,3990.T,40000.0
2022-08,3844.T,15920.0
2022-08,LTG.L,390000.0
2022-08,6920.T,1000.0
2022-08,ADE.OL,66580.0
2022-08,LBIRD.PA,23492.0
2022-08,FDEV.L,43800.0
2022-08,AML.L,615000.0
2022-08,VITB.ST,11900.0
2022-08,TOBII.ST,120000.0
2022-08,4755.T,58700.0
2022-08,IFX.DE,4940.0
2022-08,4689.T,99500.0
2022-08,FUTR.L,31970.0
2022-08,BOSS.DE,8000.0
2022-08,DSY.PA,1000.0
2022-08,DIA.MI,990.0
2022-08,ASR,2800.0
2022-08,GVC.L,65000.0
2022-08,WOSG.L,100000.0
2022-08,PETS.L,100000.0
2022-08,6929.T,2000.0
2022-08,6840.T,3000.0
2022-08,KAHOT.OL,200000.0
2022-08,BOKU.L,312000.0
2022-08,MUSTI.HE,37950.0
2022-08,MRX.DE,76111.0
2022-08,MELI,1440.0
2022-08,NTR,7000.0
2022-08,CRESY,120000.0
2022-08,7270.T,30000.0
2022-08,7733.T,11000.0
2022-08,7269.T,7000.0
2022-09,BB,48950.0
2022-09,ASML,730.0
2022-09,RAY.ST,116194.0
2022-09,UMI.BR,2570.0
2022-09,BOOZT.ST,39800.0
2022-09,MTLS,43000.0
2022-09,NOD.OL,32500.0
2022-09,AM3D.DE,9950.0
2022-09,ASC.L,35585.0
2022-09,ZAL.DE,13960.0
2022-09,FNAC.PA,9000.0
2022-09,ACSO.L,80000.0
2022-09,SAX.DE,5000.0
2022-09,OCDO.L,43900.0
2022-09,ALK-B.CO,1990.0
2022-09,6951.T,14950.0
2022-09,AMP.MI,12000.0
2022-09,SCHA,2050.0
2022-09,ADYEN.AS,216.0
2022-09,FDP.L,1000.0
2022-09,SMDS.L,130000.0
2022-09,ZOO.L,329000.0
2022-09,IQE.L,28000.0
2022-09,3064.T,17500.0
2022-09,6594.T,600.0
2022-09,3990.T,40000.0
2022-09,3844.T,15920.0
2022-09,LTG.L,390000.0
2022-09,6920.T,1000.0
2022-09,ADE.OL,66580.0
2022-09,LBIRD.PA,23492.0
2022-09,FDEV.L,43800.0
2022-09,AML.L,807000.0
2022-09,VITB.ST,11900.0
2022-09,TOBII.ST,120000.0
2022-09,4755.T,58700.0
2022-09,IFX.DE,4940.0
2022-09,4689.T,99500.0
2022-09,FUTR.L,39970.0
2022-09,BOSS.DE,8000.0
2022-09,DSY.PA,1000.0
2022-09,DIA.MI,990.0
2022-09,ASR,2800.0
2022-09,GVC.L,65000.0
2022-09,WOSG.L,120000.0
2022-09,PETS.L,100000.0
2022-09,6929.T,2000.0
2022-09,6840.T,3000.0
2022-09,KAHOT.OL,200000.0
2022-09,BOKU.L,312000.0
2022-09,MUSTI.HE,37950.0
2022-09,MRX.DE,76111.0
2022-09,MELI,1440.0
2022-09,NTR,7000.0
2022-09,CRESY,120000.0
2022-09,7270.T,30000.0
2022-09,7733.T,11000.0
2022-09,7269.T,7000.0
2022-09,SGO.PA,10000.0
2022-09,FTCH,25000.0
2022-09,ONWD.BR,40000.0
2022-10,BB,48950.0
2022-10,ASML,730.0
2022-10,RAY.ST,116194.0
2022-10,UMI.BR,2570.0
2022-10,BOOZT.ST,39800.0
2022-10,MTLS,43000.0
2022-10,NOD.OL,32500.0
2022-10,AM3D.DE,9950.0
2022-10,ASC.L,9925.0
2022-10,SEDG,1000.0
2022-10,ZAL.DE,13960.0
2022-10,FNAC.PA,9000.0
2022-10,ACSO.L,80000.0
2022-10,SAX.DE,5000.0
2022-10,OCDO.L,43900.0
2022-10,6951.T,14950.0
2022-10,AMP.MI,12000.0
2022-10,SCHA,2050.0
2022-10,ADYEN.AS,216.0
2022-10,FDP.L,1000.0
2022-10,SMDS.L,130000.0
2022-10,ZOO.L,259000.0
2022-10,IQE.L,28000.0
2022-10,3064.T,17500.0
2022-10,6594.T,600.0
2022-10,3990.T,40000.0
2022-10,3844.T,15920.0
2022-10,LTG.L,390000.0
2022-10,6920.T,1000.0
2022-10,ADE.OL,66580.0
2022-10,LBIRD.PA,23492.0
2022-10,FDEV.L,43800.0
2022-10,AML.L,807000.0
2022-10,VITB.ST,11900.0
2022-10,TOBII.ST,120000.0
2022-10,4755.T,58700.0
2022-10,IFX.DE,4940.0
2022-10,4689.T,99500.0
2022-10,FUTR.L,39970.0
2022-10,BOSS.DE,8000.0
2022-10,DSY.PA,1000.0
2022-10,DIA.MI,990.0
2022-10,ASR,2800.0
2022-10,GVC.L,65000.0
2022-10,WOSG.L,120000.0
2022-10,PETS.L,100000.0
2022-10,6929.T,2000.0
2022-10,6840.T,3000.0
2022-10,KAHOT.OL,200000.0
2022-10,BOKU.L,312000.0
2022-10,MUSTI.HE,37950.0
2022-10,MRX.DE,76111.0
2022-10,MELI,1440.0
2022-10,NTR,7000.0
2022-10,CRESY,120000.0
2022-10,7270.T,30000.0
