Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
05/18/18,Purchase,40,Shares,Gw Pharmaceuticals A D R,5/16/18,J.P. Morgan Securities LLC,151.38 USD,"27,041.10"
05/18/18,Purchase,100,Shares,Hsbc Holdings Plc Spons A D R,5/16/18,J.P. Morgan Securities LLC,50.41 USD,"21,999.10"
05/18/18,Purchase,100,Shares,Nintendo Co Ltd Unspons A D R,5/16/18,J.P. Morgan Securities LLC,52.26 USD,"16,772.10"
05/18/18,Purchase,200,Shares,Fanuc Corporation A D R,5/16/18,J.P. Morgan Securities LLC,21.55 USD,"12,460.10"
05/18/18,Purchase,"1,000",Shares,Nokia Corp Spon A D R,5/16/18,J.P. Morgan Securities LLC,6.26 USD,"6,190.10"
05/18/18,Purchase,10,Shares,"Keyence Corp Net Cost 6,190.10 USD",5/16/18,Eclr 41555,"68,288.08 JPY",0.00
05/21/18,Sale,"37,641.65",Units,"37,641.65 -37,641.65 First Am Govt Ob Fd Cl X",5/21/18,,,"40,141.65"
05/21/18,Purchase,500,Shares,"Amplifon Spa Net Cost 9,533.19 USD",5/17/18,Jpmsgb2l Jp Morgan Sec London,16.138 EUR,"30,608.46"
05/21/18,Purchase,120,Shares,"Umicore Net Cost 6,890.95 USD",5/17/18,Jpmsgb2l Jp Morgan Sec London,48.6533 EUR,"23,717.51"
05/21/18,Purchase,400,Shares,"Raysearch Laboratories Ab Net Cost 4,874.52 USD",5/17/18,Jpmsgb2l Jp Morgan Sec London,106.477 SEK,"18,842.99"
05/21/18,Purchase,200,Shares,"Intrum Justitia Ab Net Cost 5,090.74 USD",5/17/18,Jpmsgb2l Jp Morgan Sec London,222.4 SEK,"13,752.25"
05/21/18,Purchase,150,Shares,Hsbc Holdings Plc Spons A D R,5/17/18,J.P. Morgan Securities LLC,49.605 USD,"6,310.00"
05/21/18,Purchase,500,Shares,Materialise Nv A D R,5/17/18,J.P. Morgan Securities LLC,12.61 USD,0.00
05/22/18,Sale,"9,620.66",Units,"9,620.66 -9,620.66 First Am Govt Ob Fd Cl X",5/22/18,,,"9,274.80"
05/22/18,Purchase,500,Shares,"Amplifon Spa Net Cost 9,274.80 USD",5/18/18,Jpmsgb2l Jp Morgan Sec London,0.85066442 EUR,0.00
05/23/18,Sale,81.40,Units,95.69 -95.69 Euro,5/23/18,,0.85066442 EUR,191.38
05/23/18,Sale,79.92,Units,93.95 -93.95 Euro,5/23/18,,0.85066442 EUR,379.28
05/23/18,Sale,"10,098.56",Units,"10,098.56 -10,098.56 First Am Govt Ob Fd Cl X",5/23/18,,,"10,477.84"
05/23/18,Purchase,400,Shares,"Advantest Corp Ord(Jp) Net Cost 10,098.56 USD",5/18/18,Jpmsgb2l Jp Morgan Sec London,8.6714153 SEK,379.28
05/24/18,Sale,280.00,Units,32.29 -32.29 Swedish Krona,5/24/18,,8.64624506 SEK,254.22
05/24/18,Sale,175.00,Units,20.24 -20.24 Swedish Krona,5/24/18,,8.81962865 SEK,294.70
05/24/18,Sale,665.00,Units,75.40 -75.40 Swedish Krona,5/24/18,,8.81962865 SEK,445.50
05/24/18,Sale,"3,045.96",Units,"3,045.96 -3,045.96 First Am Govt Ob Fd Cl X",5/24/18,,,"5,791.46"
05/24/18,Purchase,40,Shares,Shopify Inc A,5/22/18,J.P. Morgan Securities LLC,138.38 USD,255.86
05/25/18,Purchase,127.93,Units,First Am Govt Ob Fd Cl X,5/25/18,,,0.00
05/29/18,Purchase,"286,781.93",Units,First Am Govt Ob Fd Cl X,5/29/18,,,0.00
05/29/18,Sale,"8,372.75",Units,"8,372.75 -8,372.75 First Am Govt Ob Fd Cl X",5/29/18,,,"8,372.75"
05/29/18,Purchase,150,Shares,Solaredge Technologies Inc,5/24/18,J.P. Morgan Securities LLC,55.8083 USD,0.00
05/30/18,Sale,"181,982.77",Units,"181,982.77 -181,982.77 First Am Govt Ob Fd Cl X",5/30/18,,,"110,243.82"
05/30/18,Purchase,700,Shares,"Fagerhult Ab Net Cost 6,719.44 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,84.4451 SEK,"103,524.38"
05/30/18,Purchase,800,Shares,"Boozt Ab Net Cost 6,800.93 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,74.7856 SEK,"96,723.45"
05/30/18,Purchase,800,Shares,"Dustin Group Ab Net Cost 7,191.14 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,79.0765 SEK,"89,532.31"
05/30/18,Purchase,50,Shares,"Alk Abello A S Net Cost 8,001.56 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,"1,024.76 DKK","81,530.75"
05/30/18,Purchase,"1,100",Shares,"Nordic Semiconductor Asa Net Cost 7,362.79 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,54.7705 NOK,"74,167.96"
05/30/18,Purchase,100,Shares,"Norwegian Air Shut Net Cost 3,189.65 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,261 NOK,"70,978.31"
05/30/18,Purchase,300,Shares,"Schibsted Asa A-Shares Net Cost 8,471.71 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,231.0717 NOK,"62,506.60"
05/30/18,Purchase,100,Shares,"Umicore Net Cost 5,593.01 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,48.0908 EUR,"56,913.59"
05/30/18,Purchase,100,Shares,"Ucb Sa Net Cost 7,717.74 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,66.36 EUR,"49,195.85"
05/30/18,Purchase,"1,000",Shares,"Ovs Spa Net Cost 3,841.77 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,3.29999486 EUR,"45,354.08"
05/30/18,Purchase,200,Shares,"Slm Solutions Group Ag Net Cost 7,582.83 USD",5/28/18,Jpmsgb2leql Jp Morgan Eq Lndn,32.6 EUR,"37,771.25"
05/30/18,Purchase,100,Shares,"Stroeer SE and Co Kgaa Net Cost 6,797.80 USD",5/28/18,Jpmsgb2leql Jp Morgan Eq Lndn,58.45 EUR,"30,973.45"
05/30/18,Purchase,10,Shares,"Eurofins Scientific Net Cost 5,331.24 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,458.4 EUR,"25,642.21"
05/30/18,Purchase,150,Shares,"Zalando SE Net Cost 7,855.56 USD",5/28/18,Jpmsgb2leql Jp Morgan Eq Lndn,45.03 EUR,"17,786.65"
05/30/18,Purchase,700,Shares,"Aixtron SE Net Cost 10,983.62 USD",5/28/18,Jpmsgb2leql Jp Morgan Eq Lndn,13.4916 EUR,"6,803.03"
05/30/18,Purchase,800,Shares,"Air France Klm Net Cost 6,803.03 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,7.29000734 EUR,0.00
05/31/18,Sale,"45,493.69",Units,"45,493.69 -45,493.69 First Am Govt Ob Fd Cl X",5/31/18,,,"45,493.69"
05/31/18,Purchase,300,Shares,"Askul Corp Npv Net Cost 8,800.55 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,"3,215 JPY","36,693.14"
05/31/18,Purchase,400,Shares,"Advantest Corp Ord(Jp) Net Cost 9,606.24 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,"2,632 JPY","27,086.90"
05/31/18,Purchase,130,Shares,"Cyberagent Inc Npv Net Cost 7,081.50 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,"5,970 JPY","20,005.40"
05/31/18,Purchase,"1,000",Shares,"Jeol Ltd Net Cost 10,812.50 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,"1,185 JPY","9,192.90"
05/31/18,Purchase,50,Shares,"Disco Corporation Net Cost 9,192.90 USD",5/28/18,Jpmsgb2l Jp Morgan Sec London,"20,149.99999959 JPY",0.00
06/01/18,Purchase,"79,980",Units,First Am Govt Ob Fd Cl X,6/1/18,,,0.00
06/04/18,Sale,"70,748.73",Units,"70,748.73 -70,748.73 First Am Govt Ob Fd Cl X",6/4/18,,,"70,870.91"
06/04/18,Purchase,"2,000",Shares,"Entertainment One Ltd Net Cost 8,030.45 USD",5/31/18,Crst 784 Jpmorgan Secs Ltd,3.02 GBP,"62,840.46"
06/04/18,Purchase,100,Shares,"Asos Plc Net Cost 8,789.21 USD",5/31/18,"Crst 784 Jpmorgan Secs Ltd Book Value 6,614.00 GBP Traded At 0.75251347 GBP To 1 USD Valued At 0.753352 GBP For 8,779.43 USD",66.14 GBP,"54,051.25"
06/04/18,Purchase,,,,,,0.750244 GBP,"54,046.85"
06/04/18,Purchase,200,Shares,"Accesso Technology Group Plc Net Cost 6,674.31 USD",5/31/18,Crst 784 Jpmorgan Secs Ltd,25.1 GBP,"47,372.54"
06/04/18,Purchase,50,Shares,Shopify Inc A,5/31/18,J.P. Morgan Securities LLC,147.74 USD,"39,985.04"
06/04/18,Purchase,100,Shares,Sodastream International Ltd,5/31/18,J.P. Morgan Securities LLC,85.25 USD,"31,459.04"
06/04/18,Purchase,170,Shares,B H P Billiton Limited A D R,5/31/18,J.P. Morgan Securities LLC,49.8138 USD,"22,988.99"
06/04/18,Purchase,200,Shares,Pandora A S Sponsored A D R,5/31/18,J.P. Morgan Securities LLC,19.62 USD,"19,062.99"
06/04/18,Purchase,300,Shares,Stmicroelectronics N V,5/31/18,J.P. Morgan Securities LLC,23.7733 USD,"11,928.00"
06/04/18,Purchase,"1,000",Shares,Blackberry Ltd,5/31/18,J.P. Morgan Securities LLC,0.8559098 EUR,0.00
06/05/18,Sale,220.14,Units,257.20 -257.20 Euro,6/5/18,,0.8559098 EUR,514.40
06/05/18,Purchase,"52,500",Units,First Am Govt Ob Fd Cl X,6/5/18,,,514.40
06/06/18,Sale,"1,915.82",Units,"1,915.82 -1,915.82 First Am Govt Ob Fd Cl X",6/6/18,,,0.00
06/07/18,Sale,"20,493.17",Units,"20,493.17 -20,493.17 First Am Govt Ob Fd Cl X",6/7/18,,,"21,493.17"
06/07/18,Purchase,40,Shares,Ferrari Nv,6/5/18,J.P. Morgan Securities LLC,135.8475 USD,"16,058.87"
06/07/18,Purchase,50,Shares,Asml Holding Nv Ny Reg Shs,6/5/18,J.P. Morgan Securities LLC,208.6544 USD,"5,625.65"
06/07/18,Purchase,100,Shares,Solaredge Technologies Inc,6/5/18,J.P. Morgan Securities LLC,56.2465 USD,0.00
06/11/18,Purchase,"153,720.2",Units,First Am Govt Ob Fd Cl X,6/11/18,,,0.00
06/13/18,Sale,"34,617.42",Units,"34,617.42 -34,617.42 First Am Govt Ob Fd Cl X",6/13/18,,,"34,617.42"
06/13/18,Sale,"6,170.1",Units,"6,170.10 -6,170.10 First Am Govt Ob Fd Cl X",6/13/18,,,"40,787.52"
06/13/18,Purchase,100,Shares,"Basware Oyj Npv Net Cost 4,584.22 USD",6/11/18,Jpmsgb2l Jp Morgan Sec London,38.8 EUR,"36,203.30"
06/13/18,Purchase,50,Shares,"Fnac Darty Eur1 Net Cost 5,089.77 USD",6/11/18,Jpmsgb2l Jp Morgan Sec London,85.9 EUR,"31,113.53"
06/13/18,Purchase,10,Shares,"Eurofins Scientific Net Cost 4,985.93 USD",6/11/18,Jpmsgb2l Jp Morgan Sec London,422 EUR,"26,127.60"
06/13/18,Purchase,50,Shares,Gw Pharmaceuticals A D R,6/11/18,J.P. Morgan Securities LLC,156.82 USD,"18,286.10"
06/13/18,Purchase,80,Shares,Nintendo Co Ltd Unspons A D R,6/11/18,J.P. Morgan Securities LLC,47.44 USD,"14,490.10"
06/13/18,Purchase,400,Shares,Fanuc Corporation A D R,6/11/18,J.P. Morgan Securities LLC,20.79 USD,"6,170.10"
06/13/18,Purchase,10,Shares,"Keyence Corp Net Cost 6,170.10 USD",6/11/18,Eclr 20411 Jpmsl Equities Lndn,"67,472.035 JPY",0.00
06/14/18,Sale,"71,010.7",Units,"71,010.70 -71,010.70 First Am Govt Ob Fd Cl X",6/14/18,,,"71,010.70"
06/14/18,Purchase,400,Shares,"Intrum Justitia Ab Net Cost 10,264.04 USD",6/12/18,Jpmsgb2l Jp Morgan Sec London,220.8 SEK,"60,746.66"
06/14/18,Purchase,800,Shares,"Raysearch Laboratories Ab Net Cost 10,580.48 USD",6/12/18,Jpmsgb2l Jp Morgan Sec London,113.8036 SEK,"50,166.18"
06/14/18,Purchase,"1,500",Shares,"Ovs Spa Net Cost 4,979.27 USD",6/12/18,Jpmsgb2l Jp Morgan Sec London,2.8121 EUR,"45,186.91"
06/14/18,Purchase,160,Shares,"Stroeer SE and Co Kgaa Net Cost 10,518.99 USD",6/12/18,Jpmsgb2leql Jp Morgan Eq Lndn,55.75 EUR,"34,667.92"
06/14/18,Purchase,650,Shares,"Aixtron SE Net Cost 9,868.92 USD",6/12/18,Jpmsgb2leql Jp Morgan Eq Lndn,12.875 EUR,"24,799.00"
06/14/18,Purchase,150,Shares,Baozun Inc Spon A D R,6/12/18,J.P. Morgan Securities LLC,65.3333 USD,"14,997.50"
06/14/18,Purchase,200,Shares,Hsbc Holdings Plc Spons A D R,6/12/18,J.P. Morgan Securities LLC,49.465 USD,"5,102.50"
06/14/18,Purchase,250,Shares,Pandora A S Sponsored A D R,6/12/18,J.P. Morgan Securities LLC,0.86306968 EUR,0.00
06/19/18,Sale,49.50,Units,57.35 -57.35 Euro,6/19/18,Bny-Mellon Foreign Exchange Book Value 49.50 EUR Traded At 0.86312119 EUR To 1 USD Valued At 0.86312119 EUR For 57.35 USD Net Proceeds 57.35 USD Ca Cap Dist Sedol Bpf0548 Exdt 6/12/18,0.86312119 EUR,537.82
06/19/18,Purchase,480.47,Units,First Am Govt Ob Fd Cl X,6/19/18,,,57.35
06/20/18,Sale,"2,620.78",Units,"2,620.78 -2,620.78 First Am Govt Ob Fd Cl X",6/20/18,,,0.00
06/21/18,Sale,"8,565.86",Units,"8,565.86 -8,565.86 First Am Govt Ob Fd Cl X",6/21/18,,,"8,144.00"
06/21/18,Purchase,200,Shares,Nintendo Co Ltd Unspons A D R,6/19/18,J.P. Morgan Securities LLC,40.71 USD,0.00
06/22/18,Sale,"2,997.06",Units,"2,997.06 -2,997.06 First Am Govt Ob Fd Cl X",6/22/18,,,"2,997.06"
06/22/18,Purchase,100,Shares,"Thk Co Ltd Net Cost 2,997.06 USD",6/19/18,Jpmsgb2l Jp Morgan Sec London,"3,289.99999955 JPY",0.00
06/25/18,Sale,"6,043.8",Units,"6,043.80 -6,043.80 First Am Govt Ob Fd Cl X",6/25/18,,,"6,043.80"
06/25/18,Purchase,200,Shares,"Thk Co Ltd Net Cost 6,043.80 USD",6/20/18,Jpmsgb2l Jp Morgan Sec London,"3,325 JPY",0.00
06/26/18,Purchase,"16,122.98",Units,First Am Govt Ob Fd Cl X,6/26/18,,,35.70
06/27/18,Sale,"19,320.69",Units,"19,320.69 -19,320.69 First Am Govt Ob Fd Cl X",6/27/18,,,"19,356.39"
06/27/18,Sale,"15,779.28",Units,"15,779.28 -15,779.28 First Am Govt Ob Fd Cl X",6/27/18,,,"35,135.67"
06/27/18,Purchase,200,Shares,"G5 Entertainment Ab Net Cost 10,292.97 USD",6/25/18,Jpmsgb2l Jp Morgan Sec London,456.198 SEK,"24,842.70"
06/27/18,Purchase,"1,000",Shares,"Fagerhult Ab Net Cost 9,063.42 USD",6/25/18,Jpmsgb2l Jp Morgan Sec London,80.3406 SEK,"15,779.28"
06/27/18,Purchase,600,Shares,Blackberry Ltd,6/25/18,J.P. Morgan Securities LLC,10.0063 USD,"9,769.50"
06/27/18,Purchase,200,Shares,Solaredge Technologies Inc,6/25/18,J.P. Morgan Securities LLC,48.8375 USD,0.00
06/28/18,Sale,"1,930.5",Units,"1,930.50 -1,930.50 First Am Govt Ob Fd Cl X",6/28/18,,,0.00
06/29/18,Sale,"27,040.38",Units,"27,040.38 -27,040.38 First Am Govt Ob Fd Cl X",6/29/18,,,"27,040.38"
06/29/18,Purchase,150,Shares,"Ams Ag Net Cost 12,113.16 USD",6/27/18,Jpmsgb2l Jp Morgan Sec London,80.12 CHF,"14,927.22"
06/29/18,Purchase,660,Shares,"Af Ab B Shs Net Cost 14,927.22 USD",6/27/18,Jpmsgb2l Jp Morgan Sec London,202 SEK,0.00
07/02/18,Sale,"7,408.44",Units,"7,408.44 -7,408.44 First Am Govt Ob Fd Cl X",7/2/18,,,"7,408.44"
07/02/18,Sale,"14,293.72",Units,"14,293.72 -14,293.72 First Am Govt Ob Fd Cl X",7/2/18,,,"21,702.16"
07/02/18,Purchase,100,Shares,"Ams Ag Net Cost 7,408.44 USD",6/28/18,Jpmsgb2l Jp Morgan Sec London,73.92 CHF,"14,293.72"
07/02/18,Purchase,160,Shares,"Norwegian Air Shut Net Cost 4,668.92 USD",6/13/18,Jpmsgb2l Jp Morgan Sec London,238.9 NOK,"9,624.80"
07/02/18,Purchase,70,Shares,Gw Pharmaceuticals A D R,6/28/18,J.P. Morgan Securities LLC,0.86257928 EUR,0.00
07/03/18,Sale,61.20,Units,70.95 -70.95 Euro,7/2/18,,0.86257928 EUR,339.88
07/03/18,Purchase,"4,194,035.91",Units,First Am Govt Ob Fd Cl X,7/3/18,,,"11,402.43"
07/03/18,Purchase,250,Shares,"Moncler Spa Net Cost 11,260.53 USD",6/29/18,Jpmsgb2l Jp Morgan Sec London,38.65 EUR,141.90
07/05/18,Sale,"3,575,662.93",Units,"3,575,662.93 -3,575,662.93 First Am Govt Ob Fd Cl X",7/5/18,,,"3,557,007.14"
07/05/18,Purchase,"10,000",Shares,"Fagerhult Ab Net Cost 87,970.10 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,79.11901819 SEK,"3,469,037.04"
07/05/18,Purchase,"2,640",Shares,"Af Ab B Shs Net Cost 59,785.26 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,203.67417889 SEK,"3,409,251.78"
07/05/18,Purchase,"8,000",Shares,"Boozt Ab Net Cost 64,345.70 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,72.33946333 SEK,"3,344,906.08"
07/05/18,Purchase,"8,000",Shares,"Dustin Group Ab Net Cost 72,421.13 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,81.41813261 SEK,"3,272,484.95"
07/05/18,Purchase,"1,600",Shares,"G5 Entertainment Ab Net Cost 80,538.05 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,452.71712064 SEK,"3,191,946.90"
07/05/18,Purchase,"3,200",Shares,"Intrum Justitia Ab Net Cost 73,355.75 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,206.17213884 SEK,"3,118,591.15"
07/05/18,Purchase,"6,400",Shares,"Raysearch Laboratories Ab Net Cost 73,886.58 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,103.83205063 SEK,"3,044,704.57"
07/05/18,Purchase,440,Shares,"Alk Abello A S Net Cost 73,228.67 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"1,067.88066585 DKK","2,971,475.90"
07/05/18,Purchase,"1,000",Shares,"Asos Plc Net Cost 82,873.50 USD",7/3/18,Crst 784 Jpmorgan Secs Ltd,63.10677801 GBP,"2,888,602.40"
07/05/18,Purchase,"16,000",Shares,"Entertainment One Ltd Net Cost 75,934.25 USD",7/3/18,Crst 784 Jpmorgan Secs Ltd,3.61397348 GBP,"2,812,668.15"
07/05/18,Purchase,"4,800",Shares,"Ocado Group Plc Net Cost 66,450.49 USD",7/3/18,Crst 784 Jpmorgan Secs Ltd,10.48937163 GBP,"2,746,217.66"
07/05/18,Purchase,"1,600",Shares,"Accesso Technology Group Plc Net Cost 50,650.89 USD",7/3/18,Crst 784 Jpmorgan Secs Ltd,24.10588006 GBP,"2,695,566.77"
07/05/18,Purchase,"8,000",Shares,"Air France Klm Net Cost 65,140.88 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,6.99108974 EUR,"2,630,425.89"
07/05/18,Purchase,120,Shares,"Eurofins Scientific Net Cost 63,964.02 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,459.02465308 EUR,"2,566,461.87"
07/05/18,Purchase,640,Shares,"Fnac Darty Eur1 Net Cost 60,463.14 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,81.11328593 EUR,"2,505,998.73"
07/05/18,Purchase,"5,400",Shares,"Aixtron SE Net Cost 69,020.81 USD",7/3/18,Jpmsgb2leql Jp Morgan Eq Lndn,11.00697224 EUR,"2,436,977.92"
07/05/18,Purchase,"1,600",Shares,"Slm Solutions Group Ag Net Cost 59,967.58 USD",7/3/18,Jpmsgb2leql Jp Morgan Eq Lndn,32.2758809 EUR,"2,377,010.34"
07/05/18,Purchase,"1,560",Shares,"Stroeer SE and Co Kgaa Net Cost 94,002.02 USD",7/3/18,Jpmsgb2leql Jp Morgan Eq Lndn,51.8912463 EUR,"2,283,008.32"
07/05/18,Purchase,"1,240",Shares,"Zalando SE Net Cost 71,045.96 USD",7/3/18,Jpmsgb2leql Jp Morgan Eq Lndn,49.34001283 EUR,"2,211,962.36"
07/05/18,Purchase,"4,000",Shares,"Amplifon Spa Net Cost 83,623.85 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,17.98530619 EUR,"2,128,338.51"
07/05/18,Purchase,"1,600",Shares,"Brunello Cucinelli Spa Net Cost 70,977.90 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,38.1637313 EUR,"2,057,360.61"
07/05/18,Purchase,"1,000",Shares,"Moncler Spa Net Cost 45,941.84 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,39.52354836 EUR,"2,011,418.77"
07/05/18,Purchase,"14,800",Shares,"Ovs Spa Net Cost 48,207.00 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,2.80218009 EUR,"1,963,211.77"
07/05/18,Purchase,"1,600",Shares,"Ams Ag Net Cost 118,377.63 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,73.57560133 CHF,"1,844,834.14"
07/05/18,Purchase,"1,600",Shares,"Basware Oyj Npv Net Cost 67,994.87 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,36.59634698 EUR,"1,776,839.27"
07/05/18,Purchase,"4,000",Shares,"Biocartis Nv Net Cost 57,467.02 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,12.37200879 EUR,"1,719,372.25"
07/05/18,Purchase,"1,000",Shares,"Ucb Sa Net Cost 78,376.84 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,67.4946363 EUR,"1,640,995.41"
07/05/18,Purchase,"1,360",Shares,"Umicore Net Cost 78,692.32 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,49.82817034 EUR,"1,562,303.09"
07/05/18,Purchase,"10,000",Shares,"Nordic Semiconductor Asa Net Cost 64,615.42 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,52.90197928 NOK,"1,497,687.67"
07/05/18,Purchase,"1,840",Shares,"Norwegian Air Shut Net Cost 55,155.63 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,245.41876113 NOK,"1,442,532.04"
07/05/18,Purchase,"2,800",Shares,"Schibsted Asa A-Shares Net Cost 84,013.81 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,245.65654637 NOK,"1,358,518.23"
07/05/18,Purchase,"3,618",Shares,Ev Tax Adv Global Div Opps Etf,7/2/18,J.P. Morgan Securities LLC,24.3348 USD,"1,270,438.74"
07/05/18,Purchase,"4,000",Shares,Ameriprise Finl Inc,7/2/18,J.P. Morgan Securities LLC,140.9079 USD,"706,767.14"
07/05/18,Purchase,120,Shares,Enerplus Corp,7/2/18,J.P. Morgan Securities LLC,12.2517 USD,"705,295.74"
07/05/18,Purchase,"8,000",Shares,Direxion Daily Gold Miners Bear Etf,7/2/18,J.P. Morgan Securities LLC,24.7274 USD,"507,396.54"
07/05/18,Purchase,"1,600",Shares,Brunswick Corp,7/2/18,J.P. Morgan Securities LLC,66.4709 USD,"401,027.10"
07/05/18,Purchase,"2,800",Shares,Schwab US Small Cap Etf,7/2/18,J.P. Morgan Securities LLC,73.7009 USD,"194,636.58"
07/05/18,Purchase,"1,000",Shares,Ardmore Shipping Corp,7/2/18,J.P. Morgan Securities LLC,8.205 USD,"186,421.58"
07/05/18,Purchase,440,Shares,Asml Holding Nv Ny Reg Shs,7/2/18,J.P. Morgan Securities LLC,194.4914 USD,"100,840.96"
07/05/18,Purchase,480,Shares,Ferrari Nv,7/2/18,J.P. Morgan Securities LLC,134.4974 USD,"36,277.41"
07/05/18,Purchase,800,Shares,Gw Pharmaceuticals A D R,7/2/18,J.P. Morgan Securities LLC,140.2646 USD,"-75,942.27"
07/05/18,Purchase,840,Shares,Shopify Inc A,7/2/18,J.P. Morgan Securities LLC,148.3669 USD,"-200,578.87"
07/05/18,Purchase,880,Shares,Sodastream International Ltd,7/2/18,J.P. Morgan Securities LLC,85.1041 USD,"-275,479.28"
07/05/18,Purchase,"1,088",Shares,Materialise Nv A D R,7/2/18,J.P. Morgan Securities LLC,12.7139 USD,"-289,322.88"
07/05/18,Purchase,"1,320",Shares,B H P Billiton Limited A D R,7/2/18,J.P. Morgan Securities LLC,48.5577 USD,"-353,432.24"
07/05/18,Purchase,"1,800",Shares,Baozun Inc Spon A D R,7/2/18,J.P. Morgan Securities LLC,55.8838 USD,"-454,041.08"
07/05/18,Purchase,"1,800",Shares,Solaredge Technologies Inc,7/2/18,J.P. Morgan Securities LLC,50.3444 USD,"-544,679.00"
07/05/18,Purchase,"2,000",Shares,Nintendo Co Ltd Unspons A D R,7/2/18,J.P. Morgan Securities LLC,40.30 USD,"-625,299.00"
07/05/18,Purchase,"2,400",Shares,Hsbc Holdings Plc Spons A D R,7/2/18,J.P. Morgan Securities LLC,46.449 USD,"-736,800.60"
07/05/18,Purchase,"2,600",Shares,Pandora A S Sponsored A D R,7/2/18,J.P. Morgan Securities LLC,17.25 USD,"-781,676.60"
07/05/18,Purchase,"2,800",Shares,Stmicroelectronics N V,7/2/18,J.P. Morgan Securities LLC,22.0441 USD,"-843,428.08"
07/05/18,Purchase,"4,000",Shares,Fanuc Corporation A D R,7/2/18,J.P. Morgan Securities LLC,19.50 USD,"-921,468.08"
07/05/18,Purchase,"10,400",Shares,Nokia Corp Spon A D R,7/2/18,J.P. Morgan Securities LLC,5.6503 USD,"-980,335.20"
07/05/18,Purchase,"12,000",Shares,Blackberry Ltd,7/2/18,J.P. Morgan Securities LLC,9.8922 USD,"-1,099,161.60"
07/05/18,Sale,120,Shares,"1,535.98 -1,471.40 Enerplus Corp",7/3/18,J.P. Morgan Securities LLC,12.80 USD,"-1,097,625.62"
07/05/18,Sale,"1,000",Shares,"8,367.39 -8,215.00 Ardmore Shipping Corp",7/3/18,J.P. Morgan Securities LLC,8.3675 USD,"-1,089,258.23"
07/05/18,Sale,"1,600",Shares,"106,948.68 -106,369.44 Brunswick Corp",7/3/18,J.P. Morgan Securities LLC,66.8438 USD,"-982,309.55"
07/05/18,Sale,"2,800",Shares,"207,950.21 -206,390.52 Schwab US Small Cap Etf",7/3/18,J.P. Morgan Securities LLC,74.2689 USD,"-774,359.34"
07/05/18,Sale,"3,618",Shares,"88,167.34 -88,079.49 Ev Tax Adv Global Div Opps Etf",7/3/18,J.P. Morgan Securities LLC,24.3694 USD,"-686,192.00"
07/05/18,Sale,"4,000",Shares,"564,008.26 -563,671.60 Ameriprise Finl Inc",7/3/18,J.P. Morgan Securities LLC,141.0039 USD,"-122,183.74"
07/05/18,Sale,"8,000",Shares,"188,786.34 -197,899.20 Direxion Daily Gold Miners Bear Etf",7/3/18,J.P. Morgan Securities LLC,23.5986 USD,"66,602.60"
07/06/18,Sale,"465,762.14",Units,"465,762.14 -465,762.14 First Am Govt Ob Fd Cl X",7/6/18,,,"532,364.74"
07/06/18,Purchase,"1,600",Shares,"Cyberagent Inc Npv Net Cost 94,829.67 USD",7/3/18,Jpmsgb2l Jp Morgan Sec London,"6,561.00702762 JPY","437,535.07"
