Date Posted,Activity,Description,Principal Cash
07/05/18,Purchase,"Purchased 2,800 Shares Of -206,390.52 206,390.52 Schwab US Small Cap Etf Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 28.00 USD Brokerage 2,800 Shares At 73.7009 USD","194,636.58"
07/05/18,Purchase,"Purchased 1,000 Shares Of -8,215.00 8,215.00 Ardmore Shipping Corp Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 8.205 USD","186,421.58"
07/05/18,Purchase,"Purchased 440 Shares Of -85,580.62 85,580.62 Asml Holding Nv Ny Reg Shs Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 4.40 USD Brokerage 440 Shares At 194.4914 USD","100,840.96"
07/05/18,Purchase,"Purchased 480 Shares Of -64,563.55 64,563.55 Ferrari Nv Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 4.80 USD Brokerage 480 Shares At 134.4974 USD","36,277.41"
07/05/18,Purchase,"Purchased 800 Shares Of -112,219.68 112,219.68 Gw Pharmaceuticals A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 8.00 USD Brokerage 800 Shares At 140.2646 USD","-75,942.27"
07/05/18,Purchase,"Purchased 840 Shares Of -124,636.60 124,636.60 Shopify Inc A Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 8.40 USD Brokerage 840 Shares At 148.3669 USD","-200,578.87"
07/05/18,Purchase,"Purchased 880 Shares Of -74,900.41 74,900.41 Sodastream International Ltd Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 8.80 USD Brokerage 880 Shares At 85.1041 USD","-275,479.28"
07/05/18,Purchase,"Purchased 1,088 Shares Of -13,843.60 13,843.60 Materialise Nv A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 10.88 USD Brokerage 1,088 Shares At 12.7139 USD","-289,322.88"
07/05/18,Purchase,"Purchased 1,320 Shares Of -64,109.36 64,109.36 B H P Billiton Limited A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 13.20 USD Brokerage 1,320 Shares At 48.5577 USD","-353,432.24"
07/05/18,Purchase,"Purchased 1,800 Shares Of -100,608.84 100,608.84 Baozun Inc Spon A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 18.00 USD Brokerage 1,800 Shares At 55.8838 USD","-454,041.08"
07/05/18,Purchase,"Purchased 1,800 Shares Of -90,637.92 90,637.92 Solaredge Technologies Inc Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 18.00 USD Brokerage 1,800 Shares At 50.3444 USD","-544,679.00"
07/05/18,Purchase,"Purchased 2,000 Shares Of -80,620.00 80,620.00 Nintendo Co Ltd Unspons A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 20.00 USD Brokerage 2,000 Shares At 40.30 USD","-625,299.00"
07/05/18,Purchase,"Purchased 2,400 Shares Of -111,501.60 111,501.60 Hsbc Holdings Plc Spons A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 24.00 USD Brokerage 2,400 Shares At 46.449 USD","-736,800.60"
07/05/18,Purchase,"Purchased 2,600 Shares Of -44,876.00 44,876.00 Pandora A S Sponsored A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 26.00 USD Brokerage 2,600 Shares At 17.25 USD","-781,676.60"
07/05/18,Purchase,"Purchased 2,800 Shares Of -61,751.48 61,751.48 Stmicroelectronics N V Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 28.00 USD Brokerage 2,800 Shares At 22.0441 USD","-843,428.08"
07/05/18,Purchase,"Purchased 4,000 Shares Of -78,040.00 78,040.00 Fanuc Corporation A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 40.00 USD Brokerage 4,000 Shares At 19.50 USD","-921,468.08"
07/05/18,Purchase,"Purchased 10,400 Shares Of -58,867.12 58,867.12 Nokia Corp Spon A D R Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 104.00 USD Brokerage 10,400 Shares At 5.6503 USD","-980,335.20"
07/05/18,Purchase,"Purchased 12,000 Shares Of -118,826.40 118,826.40 Blackberry Ltd Trade Date 7/2/18 Purchased Through J.P. Morgan Securities LLC Paid 120.00 USD Brokerage 12,000 Shares At 9.8922 USD","-1,099,161.60"
07/05/18,Sale,"Sold 120 Shares Of 1,535.98 -1,471.40 Enerplus Corp Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 0.02 USD Sec Fee 120 Shares At 12.80 USD","-1,097,625.62"
07/05/18,Sale,"Sold 1,000 Shares Of 8,367.39 -8,215.00 Ardmore Shipping Corp Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 0.11 USD Sec Fee 1,000 Shares At 8.3675 USD","-1,089,258.23"
07/05/18,Sale,"Sold 1,600 Shares Of 106,948.68 -106,369.44 Brunswick Corp Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 1.40 USD Sec Fee 1,600 Shares At 66.8438 USD","-982,309.55"
07/05/18,Sale,"Sold 2,800 Shares Of 207,950.21 -206,390.52 Schwab US Small Cap Etf Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 2.71 USD Sec Fee 2,800 Shares At 74.2689 USD","-774,359.34"
07/05/18,Sale,"Sold 3,618 Shares Of 88,167.34 -88,079.49 Ev Tax Adv Global Div Opps Etf Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 1.15 USD Sec Fee 3,618 Shares At 24.3694 USD","-686,192.00"
07/05/18,Sale,"Sold 4,000 Shares Of 564,008.26 -563,671.60 Ameriprise Finl Inc Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 7.34 USD Sec Fee 4,000 Shares At 141.0039 USD","-122,183.74"
07/05/18,Sale,"Sold 8,000 Shares Of 188,786.34 -197,899.20 Direxion Daily Gold Miners Bear Etf Trade Date 7/3/18 Sold Through J.P. Morgan Securities LLC Paid 2.46 USD Sec Fee 8,000 Shares At 23.5986 USD","66,602.60"
07/06/18,Sale,"Sold 465,762.14 Units Of 465,762.14 -465,762.14 First Am Govt Ob Fd Cl X Trade Date 7/6/18","532,364.74"
07/06/18,Purchase,"Purchased 1,600 Shares Of -94,829.67 94,829.67 Cyberagent Inc Npv Net Cost 94,829.67 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 47.39 USD Brokerage Book Value 10,502,860 JPY Traded At 110.755 JPY To 1 USD Valued At 110.755 JPY For 94,829.67 USD 1,600 Shares At 6,561.00702762 JPY","437,535.07"
07/06/18,Purchase,"Purchased 440 Shares Of -74,313.35 74,313.35 Disco Corporation Net Cost 74,313.35 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 37.13 USD Brokerage Book Value 8,230,575 JPY Traded At 110.755 JPY To 1 USD Valued At 110.755 JPY For 74,313.35 USD 440 Shares At 18,696.50558667 JPY","363,221.72"
07/06/18,Purchase,"Purchased 2,400 Shares Of -76,136.58 76,136.58 Askul Corp Npv Net Cost 76,136.58 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 38.04 USD Brokerage Book Value 8,432,507 JPY Traded At 110.755 JPY To 1 USD Valued At 110.755 JPY For 76,136.58 USD 2,400 Shares At 3,511.78886086 JPY","287,085.14"
07/06/18,Purchase,"Purchased 8,000 Shares Of -82,966.92 82,966.92 Jeol Ltd Net Cost 82,966.92 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 41.46 USD Brokerage Book Value 9,189,001 JPY Traded At 110.755 JPY To 1 USD Valued At 110.755 JPY For 82,966.92 USD 8,000 Shares At 1,148.05122066 JPY","204,118.22"
07/06/18,Purchase,"Purchased 1,200 Shares Of -35,127.45 35,127.45 Thk Co Ltd Net Cost 35,127.45 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 17.55 USD Brokerage Book Value 3,890,541 JPY Traded At 110.755 JPY To 1 USD Valued At 110.755 JPY For 35,127.45 USD 1,200 Shares At 3,240.49703573 JPY","168,990.77"
07/06/18,Purchase,"Purchased 3,200 Shares Of -65,368.86 65,368.86 Advantest Corp Ord(Jp) Net Cost 65,368.86 USD Trade Date 7/3/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 32.66 USD Brokerage Book Value 7,239,928 JPY Traded At 110.755 JPY To 1 USD Valued At 110.755 JPY For 65,368.86 USD 3,200 Shares At 2,261.34707931 JPY","103,621.91"
07/06/18,Purchase,"Purchased 2,912 Shares Of -37,144.31 37,144.31 Materialise Nv A D R Trade Date 7/3/18 Purchased Through J.P. Morgan Securities LLC 2,912 Shares At 12.7556 USD","66,477.60"
07/06/18,Purchase,"Purchased 120 Shares Of -66,477.60 600.16 Keyence Corp Net Cost 66,477.60 USD Trade Date 7/2/18 Purchased Through Eclr 41555 Paid 1.20 USD Brokerage Book Value 66,477 JPY Traded At 1 JPY To 1 USD Valued At 110.765 JPY For 600.16 USD 120 Shares At 553.97 JPY",0.00
07/09/18,Sale,"Sold 12,715.99 Units Of 12,715.99 -12,715.99 First Am Govt Ob Fd Cl X Trade Date 7/9/18 Transfer From Another Account",0.00
07/11/18,Purchase,"Purchased 38,432.77 Units Of -38,432.77 38,432.77 First Am Govt Ob Fd Cl X Trade Date 7/11/18",0.00
07/12/18,Sale,"Sold 2,446.26 Units Of 2,446.26 -2,446.26 First Am Govt Ob Fd Cl X Trade Date 7/12/18",0.00
07/16/18,Sale,Sold 90 Units Of 90.00 -90.00 First Am Govt Ob Fd Cl X Trade Date 7/16/18,0.00
07/17/18,Sale,"Sold 70,106.2 Units Of 70,106.20 -70,106.20 First Am Govt Ob Fd Cl X Trade Date 7/17/18","68,382.61"
07/17/18,Purchase,"Purchased 40 Shares Of -68,382.61 68,801.82 Interroll Holding Ag Net Cost 68,382.61 USD Trade Date 7/13/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 34.17 USD Brokerage Book Value 68,798.38 CHF Traded At 1.00608005 CHF To 1 USD Valued At 0.99995 CHF For 68,801.82 USD 40 Shares At 1,719.1 CHF Transfer From Another Account",0.00
07/18/18,Purchase,"Purchased 1,120 Units Of -1,120.00 1,120.00 First Am Govt Ob Fd Cl X Trade Date 7/18/18 Transfer From Another Account",0.00
07/20/18,Purchase,"Purchased 4,557.12 Units Of -4,557.12 4,557.12 First Am Govt Ob Fd Cl X Trade Date 7/20/18",0.00
07/23/18,Sale,"Sold 97,150.5 Units Of 97,150.50 -97,150.50 First Am Govt Ob Fd Cl X Trade Date 7/23/18","97,150.50"
07/23/18,Purchase,"Purchased 1,000 Shares Of -45,305.00 45,305.00 Line Corp A D R Trade Date 7/19/18 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 45.295 USD","51,845.50"
07/23/18,Purchase,"Purchased 5,000 Shares Of -51,845.50 51,845.50 Blackberry Ltd Trade Date 7/19/18 Purchased Through J.P. Morgan Securities LLC Paid 50.00 USD Brokerage 5,000 Shares At 10.3591 USD Transfer From Another Account",0.00
07/25/18,Purchase,Purchased 500 Units Of -500.00 500.00 First Am Govt Ob Fd Cl X Trade Date 7/25/18 Transfer From Another Account NSCC Credit,0.00
07/27/18,Purchase,"Purchased 3,807.01 Units Of -3,807.01 3,807.01 First Am Govt Ob Fd Cl X Trade Date 7/27/18",0.00
07/30/18,Sale,"Sold 6,211.75 Units Of 6,211.75 -6,211.75 First Am Govt Ob Fd Cl X Trade Date 7/30/18",0.00
07/31/18,Sale,"Sold 5,352.55 Units Of 5,352.55 -5,352.55 First Am Govt Ob Fd Cl X Trade Date 7/31/18",0.00
08/01/18,Sale,Sold 744.06 Units Of 744.06 -744.06 First Am Govt Ob Fd Cl X Trade Date 8/1/18 First Am Govt Ob Fd Cl X Interest From 7/1/18 To 7/31/18,0.00
08/02/18,Purchase,"Purchased 671.72 Units Of -671.72 671.72 First Am Govt Ob Fd Cl X Trade Date 8/2/18 Askul Corp Npv 18 JPY/Share On 300 Shares Due 8/3/18 Received 5,400 JPY Valued At 111.86399217 JPY For 48.27 USD",0.00
08/03/18,Sale,"Sold 4,573.00 Units Of 40.88 -40.88 Yen Trade Date 8/3/18 Value Date 8/3/18 Book Value 4,573 JPY Traded At 111.86399217 JPY To 1 USD Valued At 111.86399217 JPY For 40.88 USD Net Proceeds 40.88 USD Repatriating Askul Corp Npv Transfer To Income Askul Corp Npv Repatriating Askul Corp Npv Transfer From Principal Askul Corp Npv Repatriating Askul Corp Npv 4,573 Yen 99999JPY3 Transfer From Another Account",81.76
08/06/18,Purchase,"Purchased 71,653.19 Units Of -71,653.19 71,653.19 First Am Govt Ob Fd Cl X Trade Date 8/6/18",0.00
08/08/18,Sale,"Sold 4,992.89 Units Of 4,992.89 -4,992.89 First Am Govt Ob Fd Cl X Trade Date 8/8/18",0.00
08/09/18,Purchase,"Purchased 30,372.95 Units Of -30,372.95 30,372.95 First Am Govt Ob Fd Cl X Trade Date 8/9/18","-30,372.95"
08/09/18,Purchase,"Purchased 10,000 Shares Of -74,640.00 74,640.00 Rakuten Inc A D R Trade Date 8/7/18 Purchased Through J.P. Morgan Securities LLC Paid 100.00 USD Brokerage 10,000 Shares At 7.454 USD","-105,012.95"
08/09/18,Sale,"Sold 4,000 Shares Of 105,012.95 -93,908.30 Intrum Justitia Ab Net Proceeds 105,012.95 USD Trade Date 8/7/18 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 52.53 USD Brokerage Book Value 838,319.79 SEK Local Proceeds 935,959.39 SEK Traded At 8.91279971 SEK To 1 USD Valued At 8.92455 SEK For 104,874.69 USD 4,000 Shares At 234.1069 SEK",0.00
08/13/18,Sale,"Sold 12,818.43 Units Of 12,818.43 -12,818.43 First Am Govt Ob Fd Cl X Trade Date 8/13/18",0.00
08/16/18,Sale,"Sold 21,045 Units Of 21,045.00 -21,045.00 First Am Govt Ob Fd Cl X Trade Date 8/16/18","21,045.00"
08/16/18,Purchase,"Purchased 500 Shares Of -21,045.00 21,045.00 Line Corp A D R Trade Date 8/14/18 Purchased Through J.P. Morgan Securities LLC Paid 5.00 USD Brokerage 500 Shares At 42.08 USD Transfer From Another Account",0.00
08/17/18,Purchase,"Purchased 88,775.08 Units Of -88,775.08 88,775.08 First Am Govt Ob Fd Cl X Trade Date 8/17/18 Transfer From Another Account",0.00
08/20/18,Purchase,"Purchased 83,214.59 Units Of -83,214.59 83,214.59 First Am Govt Ob Fd Cl X Trade Date 8/20/18 Transfer From Another Account",0.00
08/21/18,Purchase,"Purchased 10,482.01 Units Of -10,482.01 10,482.01 First Am Govt Ob Fd Cl X Trade Date 8/21/18",0.00
08/22/18,Sale,"Sold 6,010.92 Units Of 6,010.92 -6,010.92 First Am Govt Ob Fd Cl X Trade Date 8/22/18",0.00
08/23/18,Sale,"Sold 117,456.7 Units Of 117,456.70 -117,456.70 First Am Govt Ob Fd Cl X Trade Date 8/23/18","116,153.53"
08/23/18,Purchase,"Purchased 2,000 Shares Of -27,579.28 27,405.98 Biocartis Nv Net Cost 27,579.28 USD Trade Date 8/21/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 13.78 USD Brokerage Book Value 23,971.98 EUR Traded At 0.86920253 EUR To 1 USD Valued At 0.874699 EUR For 27,405.98 USD 2,000 Shares At 11.98 EUR","88,574.25"
08/23/18,Purchase,"Purchased 1,000 Shares Of -35,185.25 34,960.80 Basware Oyj Npv Net Cost 35,185.25 USD Trade Date 8/21/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 17.58 USD Brokerage Book Value 30,580.18 EUR Traded At 0.8691193 EUR To 1 USD Valued At 0.874699 EUR For 34,960.80 USD 1,000 Shares At 30.5649 EUR","53,389.00"
08/23/18,Purchase,"Purchased 10,000 Shares Of -53,389.00 53,389.00 Nokia Corp Spon A D R Trade Date 8/21/18 Purchased Through J.P. Morgan Securities LLC Paid 100.00 USD Brokerage 10,000 Shares At 5.3289 USD",0.00
08/27/18,Purchase,"Purchased 156,172.77 Units Of -156,172.77 156,172.77 First Am Govt Ob Fd Cl X Trade Date 8/27/18","-156,172.77"
08/27/18,Sale,"Sold 1,100 Shares Of 156,172.77 -94,228.50 Sodastream International Ltd Trade Date 8/23/18 Sold Through J.P. Morgan Securities LLC Paid 11.00 USD Brokerage Paid 2.04 USD Sec Fee 1,100 Shares At 141.9871 USD",0.00
08/28/18,Sale,"Sold 47,687.5 Units Of 47,687.50 -47,687.50 First Am Govt Ob Fd Cl X Trade Date 8/28/18","47,687.50"
08/28/18,Purchase,"Purchased 1,000 Shares Of -47,687.50 47,687.50 Solaredge Technologies Inc Trade Date 8/24/18 Purchased Through J.P. Morgan Securities LLC Paid 10.00 USD Brokerage 1,000 Shares At 47.6775 USD",0.00
08/29/18,Sale,"Sold 1,260 Units Of 1,260.00 -1,260.00 First Am Govt Ob Fd Cl X Trade Date 8/29/18 Umicore 0.35 EUR/Share On 1,700 Shares Due 8/28/18 Received 595.00 EUR Valued At 0.857384 EUR For 693.97 USD",0.00
08/30/18,Sale,Sold 416.50 Units Of 485.78 -485.78 Euro Trade Date 8/28/18 Value Date 8/30/18 Book Value 416.50 EUR Traded At 0.857384 EUR To 1 USD Valued At 0.857384 EUR For 485.78 USD Net Proceeds 485.78 USD Repatriating Umicore Transfer To Income Umicore Repatriating Umicore Transfer From Principal Umicore Repatriating Umicore,971.56
08/30/18,Sale,"Sold 1,005 Units Of 1,005.00 -1,005.00 First Am Govt Ob Fd Cl X Trade Date 8/30/18 416.50 Euro 99999EUR3 Pandora A S Sponsored A D R 0.34841 USD/Share On 3,250 Shares Due 8/30/18 27.0000000% Foreign Taxes Withheld",971.56
08/31/18,Sale,Sold 314.22 Units Of 314.22 -314.22 First Am Govt Ob Fd Cl X Trade Date 8/31/18,758.66
09/04/18,Sale,"Sold 38,656.94 Units Of 38,656.94 -38,656.94 First Am Govt Ob Fd Cl X Trade Date 9/4/18","39,415.60"
09/04/18,Purchase,"Purchased 7,000 Shares Of -39,415.60 39,415.60 Nokia Corp Spon A D R Trade Date 8/30/18 Purchased Through J.P. Morgan Securities LLC Paid 70.00 USD Brokerage 7,000 Shares At 5.6208 USD First Am Govt Ob Fd Cl X Interest From 8/1/18 To 8/31/18 Transfer From Another Account",0.00
09/05/18,Purchase,"Purchased 1,274.75 Units Of -1,274.75 1,274.75 First Am Govt Ob Fd Cl X Trade Date 9/5/18",0.00
09/07/18,Sale,Sold 198.95 Units Of 198.95 -198.95 First Am Govt Ob Fd Cl X Trade Date 9/7/18,0.00
09/12/18,Sale,"Sold 4,866.32 Units Of 4,866.32 -4,866.32 First Am Govt Ob Fd Cl X Trade Date 9/12/18",0.00
09/13/18,Sale,"Sold 1,147.1 Units Of 1,147.10 -1,147.10 First Am Govt Ob Fd Cl X Trade Date 9/13/18",0.00
09/13/18,Sale,"Sold 70,294.17 Units Of 70,294.17 -70,294.17 First Am Govt Ob Fd Cl X Trade Date 9/13/18","70,294.17"
09/13/18,Purchase,"Purchased 100 Shares Of -70,294.17 70,399.84 Adyen Bv Net Cost 70,294.17 USD Trade Date 8/31/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 35.13 USD Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 60,390.18 EUR Traded At 0.85910652 EUR To 1 USD Valued At 0.857817 EUR For 70,399.84 USD 100 Shares At 603.6 EUR",0.00
09/14/18,Sale,"Sold 43,583 Units Of 43,583.00 -43,583.00 First Am Govt Ob Fd Cl X Trade Date 9/14/18","43,583.00"
09/14/18,Purchase,"Purchased 250 Shares Of -43,583.00 43,583.00 Asml Holding Nv Ny Reg Shs Trade Date 9/12/18 Purchased Through J.P. Morgan Securities LLC Paid 2.50 USD Brokerage 250 Shares At 174.322 USD Transfer From Another Account",0.00
09/17/18,Sale,"Sold 23,186.73 Units Of 23,186.73 -23,186.73 First Am Govt Ob Fd Cl X Trade Date 9/17/18","28,301.21"
09/17/18,Purchase,"Purchased 180 Shares Of -135,527.26 135,000.04 Adyen Bv Net Cost 135,527.26 USD Trade Date 9/13/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 67.74 USD Brokerage Purchased On The NYSE Euronext - Euronext Amste Book Value 116,129.06 EUR Traded At 0.85686865 EUR To 1 USD Valued At 0.860215 EUR For 135,000.04 USD 180 Shares At 644.83897615 EUR","-107,226.05"
09/17/18,Sale,"Sold 140 Shares Of 107,226.05 -105,000.03 Adyen Bv Net Proceeds 107,226.05 USD Trade Date 9/13/18 Sold Through Jpmsgb2l Jp Morgan Sec London Paid 53.64 USD Brokerage Sold On The NYSE Euronext - Euronext Amste Book Value 88,259.62 EUR Local Proceeds 91,878.64 EUR Traded At 0.85686864 EUR To 1 USD Valued At 0.860215 EUR For 106,808.93 USD 140 Shares At 656.60430303 EUR",0.00
09/18/18,Sale,"Sold 18,452.95 Units Of 18,452.95 -18,452.95 First Am Govt Ob Fd Cl X Trade Date 9/18/18",-275.53
09/18/18,Sale,"Sold 210.00 Units Of 275.53 -275.53 British Pound Trade Date 9/17/18 Value Date 9/18/18 Book Value 210.00 GBP Traded At 0.76216746 GBP To 1 USD Valued At 0.76216746 GBP For 275.53 USD Net Proceeds 275.53 USD Reversed By Trx 1 Batch Db000369 On 9/24/18 Reversal Posted By Bc3 Fx5797847 Thk Co Ltd 47 JPY/Share On 300 Shares Due 9/10/18 Received 14,100 JPY Valued At 111.30686055 JPY For 126.68 USD",0.00
09/19/18,Sale,"Sold 11,941.00 Units Of 107.28 -107.28 Yen Trade Date 9/10/18 Value Date 9/19/18 Book Value 11,941 JPY Traded At 111.30686055 JPY To 1 USD Valued At 111.30686055 JPY For 107.28 USD Net Proceeds 107.28 USD Repatriating Thk Co Ltd Transfer To Income Thk Co Ltd Repatriating Thk Co Ltd Transfer From Principal Thk Co Ltd Repatriating Thk Co Ltd",214.56
09/19/18,Sale,"Sold 27,287.02 Units Of 27,287.02 -27,287.02 First Am Govt Ob Fd Cl X Trade Date 9/19/18 11,941 Yen 99999JPY3",214.56
09/20/18,Sale,"Sold 68,737.46 Units Of 68,737.46 -68,737.46 First Am Govt Ob Fd Cl X Trade Date 9/20/18","-43,231.44"
09/24/18,Purchase,"Reversal- 210.00 Units Of -275.53 275.53 British Pound Trade Date 9/17/18 Value Date 9/18/18 Book Value 210.00 GBP Traded At 0.76216746 GBP To 1 USD Valued At 0.76216746 GBP For 275.53 USD Net Cost 275.53 USD Reversal Of Trx 43925 Batch Zy001116 From 9/18/18 Reversal Posted By Bc3 210 Units At 1 GBP Rev Tran Duplicate Entertainment One Ltd 0.014 GBP/Share On 20,000 Shares Due 9/7/18 Received 280.00 GBP Valued At 0.76216746 GBP For 367.37 USD Entertainment One Ltd Non-USD Taxes 70.00 GBP Valued At 0.76216746 GBP For 91.84 USD 25.0000000% Foreign Taxes Withheld","-43,506.97"
09/24/18,Sale,Sold 210.00 Units Of 275.53 -275.53 British Pound Trade Date 9/17/18 Value Date 9/24/18 Book Value 210.00 GBP Traded At 0.76216746 GBP To 1 USD Valued At 0.76216746 GBP For 275.53 USD Net Proceeds 275.53 USD Repatriating Entertainment One Ltd Transfer To Income Entertainment One Ltd Repatriating Entertainment One Ltd,"-42,955.91"
09/24/18,Purchase,"Purchased 14,246.65 Units Of -14,246.65 14,246.65 First Am Govt Ob Fd Cl X Trade Date 9/24/18",275.53
09/24/18,Sale,"Sold 275.53 Units Of 275.53 -275.53 First Am Govt Ob Fd Cl X Trade Date 9/24/18 210.00 British Pound 99999GBP3 Stmicroelectronics N V 0.06 USD/Share On 3,500 Shares Due 9/25/18 15.0000000% Foreign Taxes Withheld Non-USD Taxes Stmicroelectronics N V B H P Billiton Limited A D R 1.26 USD/Share On 1,650 Shares Due 9/25/18",551.06
09/25/18,Purchase,"Purchased 66,272.69 Units Of -66,272.69 66,272.69 First Am Govt Ob Fd Cl X Trade Date 9/25/18","-64,976.57"
09/25/18,Sale,"Sold 1,500 Shares Of 67,234.07 -71,669.85 Hsbc Holdings Plc Spons A D R Trade Date 9/21/18 Sold Through J.P. Morgan Securities LLC Paid 15.00 USD Brokerage Paid 0.88 USD Sec Fee 1,500 Shares At 44.8333 USD","2,257.50"
09/26/18,Purchase,"Purchased 1,822.5 Units Of -1,822.50 1,822.50 First Am Govt Ob Fd Cl X Trade Date 9/26/18",0.00
09/27/18,Purchase,"Purchased 79,823.41 Units Of -79,823.41 79,823.41 First Am Govt Ob Fd Cl X Trade Date 9/27/18","-80,279.76"
09/27/18,Sale,"Sold 6,750 Shares Of 80,279.76 -89,918.46 Aixtron SE Net Proceeds 80,279.76 USD Trade Date 9/25/18 Sold Through Jpmsgb2leql Jp Morgan Eq Lndn Paid 40.16 USD Brokerage Book Value 77,289.14 EUR Local Proceeds 68,142.26 EUR Traded At 0.84880996 EUR To 1 USD Valued At 0.848212 EUR For 80,336.35 USD 6,750 Shares At 10.1002 EUR Adjusted By -500 Shares Old Shares 1,000/New Shares 500 Ca Reverse Stock Split Sedol 6470544 Exdt 9/26/18",0.00
09/28/18,Purchase,"Purchased 320,683.77 Units Of -320,683.77 320,683.77 First Am Govt Ob Fd Cl X Trade Date 9/28/18",0.00
10/01/18,Sale,"Sold 0.4389 Shares Of 19.41 -20.39 Hsbc Holdings Plc Spons A D R Trade Date 10/1/18 Sold Through Cash In Lieu Of Fractions(Cil) Sold On The New York Stock Exchange, Inc. First Am Govt Ob Fd Cl X Interest From 9/1/18 To 9/30/18",19.41
10/02/18,Sale,"Sold 140,286.09 Units Of 140,286.09 -140,286.09 First Am Govt Ob Fd Cl X Trade Date 10/2/18","160,847.53"
10/02/18,Purchase,"Purchased 23,000 Shares Of -80,293.23 80,732.03 Capital Counties Properties Plc Net Cost 80,293.23 USD Trade Date 9/28/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 39.93 USD Brokerage Paid 1.31 USD Misc Fee1 Paid 401.64 USD Misc Fee2 Book Value 61,550.02 GBP Traded At 0.7665655 GBP To 1 USD Valued At 0.762399 GBP For 80,732.03 USD 23,000 Shares At 2.6614 GBP","80,554.30"
10/02/18,Purchase,"Purchased 1,500 Shares Of -80,554.30 81,009.43 First Derivatives Plc Net Cost 80,554.30 USD Trade Date 9/28/18 Purchased Through Crst 784 Jpmorgan Secs Ltd Paid 40.25 USD Brokerage Paid 1.31 USD Misc Fee1 Purchased On The London Stock Exchange Book Value 61,761.51 GBP Traded At 0.76670656 GBP To 1 USD Valued At 0.762399 GBP For 81,009.43 USD 1,500 Shares At 41.1531 GBP Transfer From Another Account",0.00
10/03/18,Sale,"Sold 153,191.57 Units Of 153,191.57 -153,191.57 First Am Govt Ob Fd Cl X Trade Date 10/3/18","158,567.81"
10/03/18,Purchase,"Purchased 5,000 Shares Of -42,477.39 42,598.71 Boozt Ab Net Cost 42,477.39 USD Trade Date 10/1/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 21.23 USD Brokerage Book Value 378,838.82 SEK Traded At 8.91859928 SEK To 1 USD Valued At 8.8932 SEK For 42,598.71 USD 5,000 Shares At 75.7299 SEK","116,090.42"
10/03/18,Purchase,"Purchased 30 Shares Of -59,369.05 59,784.17 Interroll Holding Ag Net Cost 59,369.05 USD Trade Date 10/1/18 Purchased Through Jpmsgb2l Jp Morgan Sec London Paid 29.67 USD Brokerage Book Value 58,397.18 CHF Traded At 0.98363002 CHF To 1 USD Valued At 0.9768 CHF For 59,784.17 USD 30 Shares At 1,945.6 CHF","56,721.37"
