Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
08/24/21,Sale,"5,000",Shares,"277,763.68 -204,384.88 Hugo Boss Ag Net Proceeds 277,763.68 USD",8/20/21,Jpmsgb2leql Jp Morgan Eq Lndn,47.6093 EUR,"-364,565.49"
08/24/21,Sale,"1,000",Shares,"366,623.57 -268,574.47 Asm International N V Net Proceeds 366,623.57 USD",8/20/21,Jpmsgb2l Jp Morgan Sec London,314.2004 EUR,"2,058.08"
08/25/21,Sale,"74,402.47",Units,"74,402.47 -74,402.47 First Am Govt Ob Fd Cl X",8/25/21,,,0.00
08/26/21,Sale,"170,807.14",Units,"170,807.14 -170,807.14 First Am Govt Ob Fd Cl X",8/26/21,,,"213,535.32"
08/26/21,Purchase,"30,000",Shares,"Tobii Ab Net Cost 213,535.32 USD",8/24/21,Jpmsgb2l Jp Morgan Sec London,61.8324 SEK,0.00
08/27/21,Purchase,"2,774.02",Units,First Am Govt Ob Fd Cl X,8/27/21,,,0.00
08/30/21,Purchase,"6,257,265.58",Units,First Am Govt Ob Fd Cl X,8/30/21,,,"-5,459,749.15"
08/30/21,Sale,"5,459,749.15",Units,"5,459,749.15 -5,459,749.15 First Am Govt Ob Fd Cl X",8/30/21,,,0.00
08/31/21,Purchase,"4,335,597.65",Units,First Am Govt Ob Fd Cl X,8/31/21,,,"1,130,723.30"
08/31/21,Purchase,900,Shares,Solaredge Technologies Inc,8/27/21,J.P. Morgan Securities LLC,292.548 USD,"867,421.10"
08/31/21,Purchase,"25,000",Shares,Blackberry Ltd,8/27/21,J.P. Morgan Securities LLC,11.3115 USD,"584,383.60"
08/31/21,Purchase,"2,000",Shares,Taiwan Semiconductor A D R,8/27/21,J.P. Morgan Securities LLC,118.5113 USD,"347,341.00"
08/31/21,Purchase,"1,000",Shares,Jazz Pharmaceuticals Plc,8/27/21,J.P. Morgan Securities LLC,133.461 USD,"213,870.00"
08/31/21,Purchase,"10,000",Shares,Materialise Nv A D R,8/27/21,J.P. Morgan Securities LLC,109.89 JPY,0.00
09/01/21,Sale,"154,262.00",Units,"1,403.79 -1,403.79 Yen",8/31/21,,109.89 JPY,"2,807.58"
09/01/21,Sale,"2,150,973.9",Units,"2,150,973.90 -2,150,973.90 First Am Govt Ob Fd Cl X",9/1/21,,,"2,162,342.35"
09/01/21,Purchase,"24,144",Shares,"Biocartis Nv Net Cost 117,961.24 USD",8/30/21,Jpmsgb2l Jp Morgan Sec London,4.14 EUR,"2,044,381.11"
09/01/21,Purchase,"8,997",Shares,"Pva Tepla Ag Net Cost 361,106.57 USD",8/30/21,Jpmsgb2leql Jp Morgan Eq Lndn,34.01010003 EUR,"1,683,274.54"
09/01/21,Purchase,"3,000",Shares,"Zalando SE Net Cost 338,237.12 USD",8/30/21,Jpmsgb2leql Jp Morgan Eq Lndn,95.5367 EUR,"1,345,037.42"
09/01/21,Purchase,400,Shares,"Alk Abello A S Net Cost 194,874.59 USD",8/30/21,Jpmsgb2leql Jp Morgan Eq Lndn,"3,069.64000002 DKK","1,150,162.83"
09/01/21,Purchase,"5,000",Shares,"Musti Group Oy Net Cost 199,122.70 USD",8/30/21,Jpmsgb2l Jp Morgan Sec London,33.7459 EUR,"951,040.13"
09/01/21,Purchase,"7,000",Shares,"Fnac Darty Net Cost 475,681.65 USD",8/30/21,Jpmsgb2l Jp Morgan Sec London,57.4101 EUR,"475,358.48"
09/01/21,Purchase,"5,000",Shares,"Amplifon Spa Net Cost 259,665.37 USD",8/30/21,Jpmsgb2l Jp Morgan Sec London,43.9623 EUR,"215,693.11"
09/01/21,Purchase,"10,000",Shares,"Adevinta Asa B Net Cost 212,885.53 USD",8/30/21,Jpmsgb2l Jp Morgan Sec London,184.2795 NOK,"2,807.58"
09/02/21,Sale,"3,535,812.29",Units,"3,535,812.29 -3,535,812.29 First Am Govt Ob Fd Cl X",9/2/21,,,"3,518,804.60"
09/02/21,Purchase,"15,856",Shares,"Biocartis Nv Net Cost 80,246.82 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,4.2874 EUR,"3,438,557.78"
09/02/21,Purchase,"1,003",Shares,"Pva Tepla Ag Net Cost 40,564.62 USD",8/31/21,Jpmsgb2leql Jp Morgan Eq Lndn,34.2615 EUR,"3,397,993.16"
09/02/21,Purchase,"4,000",Shares,"Asos Plc Net Cost 217,467.45 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,39.4189 GBP,"3,180,525.71"
09/02/21,Purchase,"10,000",Shares,"Aston Martin Lagonda Gbl Hldgs Plc O Net Cost 272,068.32 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,19.6283 GBP,"2,908,457.39"
09/02/21,Purchase,"30,000",Shares,"Ds Smith Plc Net Cost 184,820.54 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,4.4446 GBP,"2,723,636.85"
09/02/21,Purchase,"10,000",Shares,"Frontier Developments Plc Net Cost 384,559.36 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,27.8827 GBP,"2,339,077.49"
09/02/21,Purchase,"30,000",Shares,"Pets At Home Group Plc Net Cost 210,897.17 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,5.07169987 GBP,"2,128,180.32"
09/02/21,Purchase,"1,000",Shares,"Disco Corporation Net Cost 286,809.27 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"31,500 JPY","1,841,371.05"
09/02/21,Purchase,"10,000",Shares,"Japan Elevator Ser Net Cost 262,729.12 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"2,885.53 JPY","1,578,641.93"
09/02/21,Purchase,"5,000",Shares,"Jeol Ltd Net Cost 357,136.73 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"7,844.8 JPY","1,221,505.20"
09/02/21,Purchase,"5,000",Shares,"Mercari Inc Net Cost 241,739.24 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"5,310 JPY","979,765.96"
09/02/21,Purchase,"2,000",Shares,"Nidec Corp Net Cost 228,810.06 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"12,565 JPY","750,955.90"
09/02/21,Purchase,"30,000",Shares,"Rakuten Group Inc Net Cost 305,929.89 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"1,120.00000034 JPY","445,026.01"
09/02/21,Purchase,"10,000",Shares,"Uuum Inc Net Cost 127,259.55 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,"1,397.68 JPY","317,766.46"
09/02/21,Purchase,"50,000",Shares,"Yahoo Japan Corporation Net Cost 317,766.46 USD",8/31/21,Jpmsgb2l Jp Morgan Sec London,698 JPY,0.00
09/03/21,Purchase,"83,562.53",Units,First Am Govt Ob Fd Cl X,9/3/21,,,0.00
09/07/21,Sale,"820,814.12",Units,"820,814.12 -820,814.12 First Am Govt Ob Fd Cl X",9/7/21,,,"818,822.91"
09/07/21,Purchase,"347,449.39",Units,Euro,9/3/21,,1 EUR,"405,605.41"
09/07/21,Purchase,"10,000",Shares,"Musti Group Oy Net Cost 405,605.41 USD",9/2/21,Jpmsgb2l Jp Morgan Sec London,34.1691 EUR,0.00
09/07/21,Purchase,"15,000",Shares,"Slm Solutions Group Ag Net Cost 347,449.39 EUR",9/2/21,Parbfrpp Banque Paribas Fr,23.1286 EUR,"-411,866.55"
09/07/21,Purchase,"10,000",Shares,"Adevinta Asa B Net Cost 1,672,434.90 NOK",9/3/21,Parbfrpp Banque Paribas Fr,166.993 NOK,"-605,374.93"
09/08/21,Sale,"178,778.1",Units,"178,778.10 -178,778.10 First Am Govt Ob Fd Cl X",9/8/21,,,"192,909.70"
09/08/21,Purchase,"1,672,434.90",Units,Norwegian Krone,9/7/21,,1 NOK,0.00
09/09/21,Purchase,"18,173.8",Units,First Am Govt Ob Fd Cl X,9/9/21,,109.88 JPY,0.00
09/10/21,Sale,"156,307.00",Units,"1,422.52 -1,422.52 Yen",9/10/21,,109.88 JPY,"2,845.04"
09/10/21,Purchase,"1,422.52",Units,First Am Govt Ob Fd Cl X,9/10/21,,,"-65,813.39"
09/10/21,Sale,"67,235.91",Units,"67,235.91 -67,235.91 First Am Govt Ob Fd Cl X",9/10/21,,,"1,422.52"
09/13/21,Sale,"552,545.66",Units,"552,545.66 -552,545.66 First Am Govt Ob Fd Cl X",9/13/21,,,"547,350.00"
09/13/21,Purchase,"50,000",Shares,Blackberry Ltd,9/9/21,Stonex Financial Inc.,10.917 USD,0.00
09/14/21,Sale,"11,561.44",Units,"11,561.44 -11,561.44 First Am Govt Ob Fd Cl X",9/14/21,,,0.00
09/15/21,Purchase,"21,363.62",Units,First Am Govt Ob Fd Cl X,9/15/21,,,"-12,393.97"
09/15/21,Sale,"2,669",Shares,"12,421.60 -39,300.73 Biocartis Nv Net Proceeds 10,496.09 EUR",9/13/21,Plhcgb3l United Kingdom,3.9385 EUR,27.63
09/15/21,Sale,"10,496.09",Units,"12,393.97 -12,421.60 Euro",9/15/21,,0.8468707 EUR,"12,421.60"
09/16/21,Purchase,"1,176,250.96",Units,First Am Govt Ob Fd Cl X,9/16/21,,,0.00
09/16/21,Sale,"14,933",Shares,"68,086.82 -182,956.71 Biocartis Nv Net Proceeds 57,651.83 EUR",9/14/21,Plhcgb3l United Kingdom,3.8665 EUR,"68,086.82"
09/17/21,Purchase,"67,857.46",Units,First Am Govt Ob Fd Cl X,9/17/21,,,"995,803.66"
09/17/21,Purchase,"1,221,654.84",Units,First Am Govt Ob Fd Cl X,9/17/21,,,"-225,851.18"
09/17/21,Sale,"35,703",Shares,"158,305.91 -211,319.28 Biocartis Nv Net Proceeds 133,913.58 EUR",9/15/21,Plhcgb3l United Kingdom,3.7564 EUR,"-67,545.27"
09/17/21,Sale,"133,913.58",Units,"157,993.72 -158,305.91 Euro",9/15/21,,0.84758799 EUR,"90,448.45"
09/17/21,Sale,"57,651.83",Units,"67,857.46 -68,086.82 Euro",9/17/21,,0.84960195 EUR,"158,305.91"
09/20/21,Purchase,"31,868.63",Units,First Am Govt Ob Fd Cl X,9/20/21,,,"-37,048.71"
09/20/21,Sale,"8,374",Shares,"37,354.41 -45,565.18 Biocartis Nv Net Proceeds 31,605.40 EUR",9/16/21,Plhcgb3l United Kingdom,3.7799 EUR,305.70
09/20/21,Sale,"31,605.40",Units,"37,048.71 -37,354.41 Euro",9/17/21,,0.85307694 EUR,"37,354.41"
09/21/21,Purchase,"316,814.4",Units,First Am Govt Ob Fd Cl X,9/21/21,,,"10,393.61"
09/21/21,Sale,"5,771",Shares,"25,764.51 -31,383.85 Biocartis Nv Net Proceeds 21,902.09 EUR",9/17/21,Plhcgb3l United Kingdom,3.8009 EUR,"36,158.12"
09/21/21,Sale,"21,902.09",Units,"25,606.39 -25,764.51 Euro",9/20/21,,0.85533689 EUR,"61,764.51"
09/22/21,Sale,"80,039.59",Units,"80,039.59 -80,039.59 First Am Govt Ob Fd Cl X",9/22/21,,,"198,676.39"
09/22/21,Purchase,"166,667.57",Units,British Pound,9/20/21,,1 GBP,"-29,185.87"
09/22/21,Sale,"6,644",Shares,"29,242.48 -34,624.66 Biocartis Nv Net Proceeds 24,914.78 EUR",9/20/21,Plhcgb3l United Kingdom,3.7556 EUR,56.61
09/22/21,Purchase,"10,000",Shares,"Ocado Group Plc Net Cost 166,667.57 GBP",9/20/21,Crst 871,16.5589 GBP,"-229,061.28"
09/22/21,Sale,"24,914.78",Units,"29,185.87 -29,242.48 Euro",9/20/21,,0.7328425 GBP,"-199,875.41"
09/23/21,Purchase,"69,872.55",Units,First Am Govt Ob Fd Cl X,9/23/21,,,"6,080.25"
09/23/21,Purchase,"44,840",Units,First Am Govt Ob Fd Cl X,9/23/21,,,"-38,759.75"
09/23/21,Sale,"8,821",Shares,"38,772.09 -44,642.86 Biocartis Nv Net Proceeds 33,067.88 EUR",9/21/21,Parbfrpp Banque Paribas Fr,3.7544 EUR,12.34
09/23/21,Sale,"33,067.88",Units,"38,759.75 -38,772.09 Euro",9/22/21,,0.85314998 EUR,"38,772.09"
09/24/21,Sale,"1,470,151.79",Units,"1,470,151.79 -1,470,151.79 First Am Govt Ob Fd Cl X",9/24/21,,,"1,474,946.59"
09/24/21,Purchase,"24,925.60",Units,Euro,9/23/21,,1 EUR,"1,445,714.56"
09/24/21,Purchase,"201,091.14",Units,British Pound,9/23/21,,1 GBP,"1,169,742.94"
09/24/21,Purchase,"258,275.86",Units,British Pound,9/23/21,,1 GBP,"815,292.67"
09/24/21,Purchase,"3,219,277.68",Units,Swedish Krona,9/23/21,,1 SEK,"442,921.49"
09/24/21,Sale,"10,553",Shares,"45,885.12 -52,092.09 Biocartis Nv Net Proceeds 39,136.11 EUR",9/22/21,Plhcgb3l United Kingdom,3.7141 EUR,"488,806.61"
09/24/21,Purchase,"4,000",Shares,"Orpea Net Cost 488,727.51 USD",9/22/21,Jpmsgb2l Jp Morgan Sec London,103.8331 EUR,79.10
09/24/21,Purchase,"50,000",Shares,"Pets At Home Group Plc Net Cost 258,275.86 GBP",9/22/21,Crst 871,5.1321 GBP,"-352,286.71"
09/24/21,Purchase,752,Shares,"Basware Oyj Npv Net Cost 24,925.60 EUR",9/22/21,Plhcgb3l United Kingdom,33.0961 EUR,"-381,510.72"
09/24/21,Purchase,"20,000",Shares,"Watches Of Switzerland Group Net Cost 201,091.14 GBP",9/22/21,Crst 871,9.9895 GBP,"-655,859.41"
09/24/21,Purchase,"20,000",Shares,"Boozt Ab Net Cost 3,219,277.68 SEK",9/22/21,Plhcgb3l United Kingdom,160.7228 SEK,"-1,026,850.79"
09/24/21,Sale,"39,136.11",Units,"45,806.02 -45,885.12 Euro",9/23/21,,0.85438792 EUR,"-981,044.77"
09/27/21,Sale,"140,222.15",Units,"140,222.15 -140,222.15 First Am Govt Ob Fd Cl X",9/27/21,,,"153,430.81"
09/27/21,Purchase,"252,120.22",Units,Euro,9/24/21,,1 EUR,"-142,324.22"
09/27/21,Sale,"31,632",Shares,"142,642.85 -143,399.08 Biocartis Nv Net Proceeds 121,568.94 EUR",9/23/21,Parbfrpp Banque Paribas Fr,3.84900006 EUR,318.63
09/27/21,Purchase,"7,248",Shares,"Basware Oyj Npv Net Cost 252,120.22 EUR",9/23/21,Plhcgb3l United Kingdom,34.7327 EUR,"-295,506.50"
09/27/21,Sale,"121,568.94",Units,"142,324.22 -142,609.05 Euro",9/24/21,,0.85416902 EUR,"-153,182.28"
09/28/21,Purchase,"19,791.72",Units,First Am Govt Ob Fd Cl X,9/28/21,,111.48 JPY,0.00
09/29/21,Sale,"93,153.00",Units,835.60 -835.60 Yen,9/29/21,,111.48 JPY,"2,186.30"
09/29/21,Sale,"170,869.64",Units,"170,869.64 -170,869.64 First Am Govt Ob Fd Cl X",9/29/21,,,"1,748.47"
09/30/21,Sale,"600,667.08",Units,"600,667.08 -600,667.08 First Am Govt Ob Fd Cl X",9/30/21,,,"369,744.66"
09/30/21,Purchase,"8,795",Shares,"Lumibird Net Cost 197,733.93 USD",9/28/21,Jpmsgb2l Jp Morgan Sec London,19.236 EUR,"172,010.73"
09/30/21,Purchase,"10,000",Shares,"Adevinta Asa B Net Cost 172,010.73 USD",9/28/21,Jpmsgb2l Jp Morgan Sec London,8.779471 SEK,0.00
10/01/21,Sale,"2,898.70",Units,330.17 -330.17 Swedish Krona,9/30/21,,8.779471 SEK,660.34
10/01/21,Sale,"21,434.06",Units,"21,434.06 -21,434.06 First Am Govt Ob Fd Cl X",10/1/21,,,"27,663.33"
10/01/21,Purchase,"1,205",Shares,"Lumibird Net Cost 27,002.99 USD",9/29/21,Jpmsgb2l Jp Morgan Sec London,19.22750207 EUR,660.34
10/04/21,Sale,"198,740.26",Units,"198,740.26 -198,740.26 First Am Govt Ob Fd Cl X",10/4/21,,,"207,672.64"
10/04/21,Purchase,"153,223.99",Units,British Pound,10/1/21,,1 GBP,0.00
10/04/21,Purchase,"5,000",Shares,"Asos Plc Net Cost 153,223.99 GBP",9/30/21,Crst 871,30.5987 GBP,"-205,703.19"
10/05/21,Purchase,"19,828.55",Units,First Am Govt Ob Fd Cl X,10/5/21,,,0.00
10/06/21,Purchase,"9,313.47",Units,First Am Govt Ob Fd Cl X,10/6/21,,,0.00
10/07/21,Sale,"537,477.21",Units,"537,477.21 -537,477.21 First Am Govt Ob Fd Cl X",10/7/21,,,"478,341.56"
10/07/21,Purchase,"2,000",Shares,"Eurofins Scientific Net Cost 213,740.73 EUR",10/5/21,Parbfrpp Banque Paribas Fr,106.7103 EUR,"229,889.32"
10/07/21,Purchase,"2,000",Shares,"Orpea Net Cost 199,510.98 EUR",10/5/21,Parbfrpp Banque Paribas Fr,99.3086 EUR,"-2,022.26"
10/07/21,Purchase,"213,740.73",Units,Euro,10/7/21,,1 EUR,"-249,428.55"
10/07/21,Purchase,"199,510.98",Units,Euro,10/7/21,,1 EUR,"-480,363.82"
10/08/21,Sale,"435,544.39",Units,"435,544.39 -435,544.39 First Am Govt Ob Fd Cl X",10/8/21,,,"421,781.43"
10/08/21,Purchase,"5,000",Shares,"Advantest Corp Ord(Jp) Net Cost 421,781.43 USD",10/6/21,Jpmsgb2l Jp Morgan Sec London,"9,397.4 JPY",0.00
10/12/21,Purchase,"11,164,828.81",Units,First Am Govt Ob Fd Cl X,10/12/21,,,"527,555.02"
10/12/21,Purchase,"156,822.92",Units,British Pound,10/8/21,,1 GBP,"313,685.95"
10/12/21,Purchase,"16,088.53",Units,Euro,10/8/21,,1 EUR,"295,040.02"
10/12/21,Purchase,"8,000",Shares,"Asos Plc Net Cost 295,040.02 USD",10/7/21,Crst 784 Jpmorgan Secs Ltd,27.0761 GBP,0.00
10/12/21,Purchase,"40,000",Shares,"Ds Smith Plc Net Cost 156,822.92 GBP",10/7/21,Crst 871,3.8952 GBP,"-212,777.28"
10/12/21,Purchase,495,Shares,"Basware Oyj Npv Net Cost 16,088.53 EUR",10/7/21,Parbfrpp Banque Paribas Fr,32.45339394 EUR,"-231,347.46"
10/12/21,Purchase,"25,000",Shares,"Accesso Technology Group Plc Net Cost 221,582.88 GBP",10/8/21,Crst 871,8.85 GBP,"-533,198.80"
10/12/21,Purchase,"10,000",Shares,"Ocado Group Plc Net Cost 161,779.97 GBP",10/8/21,Crst 871,16.0733 GBP,"-753,583.61"
10/12/21,Purchase,"2,890",Shares,"Basware Oyj Npv Net Cost 94,808.00 EUR",10/8/21,Parbfrpp Banque Paribas Fr,32.7564 EUR,"-863,186.40"
10/12/21,Purchase,"221,582.88",Units,British Pound,10/8/21,,1 GBP,"-1,165,173.29"
10/12/21,Purchase,"161,779.97",Units,British Pound,10/8/21,,1 GBP,"-1,385,657.07"
10/12/21,Purchase,"94,808.00",Units,Euro,10/8/21,,1 EUR,"-1,495,469.13"
10/13/21,Sale,"2,568,946.6",Units,"2,568,946.60 -2,568,946.60 First Am Govt Ob Fd Cl X",10/13/21,,,"1,925,739.11"
10/13/21,Purchase,"52,283.67",Units,Euro,10/12/21,,1 EUR,"1,865,259.69"
10/13/21,Purchase,"176,889.66",Units,British Pound,10/12/21,,1 GBP,"1,624,626.23"
10/13/21,Purchase,"10,000",Shares,"Comture Corp Net Cost 259,662.29 USD",10/11/21,Jpmsgb2l Jp Morgan Sec London,"2,930.2 JPY","1,364,963.94"
10/13/21,Purchase,"10,000",Shares,"Cyberagent Inc Npv Net Cost 185,916.14 USD",10/11/21,Jpmsgb2l Jp Morgan Sec London,"2,098 JPY","1,179,047.80"
10/13/21,Purchase,"10,000",Shares,"Japan Elevator Ser Net Cost 213,407.45 USD",10/11/21,Jpmsgb2l Jp Morgan Sec London,"2,408.23 JPY","965,640.35"
10/13/21,Purchase,"30,000",Shares,"Raccoon Holdings I Npv Net Cost 411,471.93 USD",10/11/21,Jpmsgb2l Jp Morgan Sec London,"1,547.7733 JPY","554,168.42"
10/13/21,Purchase,"25,000",Shares,"Rakuten Group Inc Net Cost 243,472.16 USD",10/11/21,Jpmsgb2l Jp Morgan Sec London,"1,099 JPY","310,696.26"
10/13/21,Purchase,"3,000",Shares,"Orpea Net Cost 310,696.26 USD",10/11/21,Jpmsgb2l Jp Morgan Sec London,89.206 EUR,0.00
10/13/21,Purchase,"1,615",Shares,"Basware Oyj Npv Net Cost 52,283.67 EUR",10/11/21,Parbfrpp Banque Paribas Fr,32.3253 EUR,"-60,513.12"
10/13/21,Purchase,"10,000",Shares,"Aston Martin Lagonda Gbl Hldgs Plc O Net Cost 176,889.66 GBP",10/11/21,Crst 871,17.5745 GBP,"-301,746.30"
10/14/21,Purchase,"3,124.08",Units,First Am Govt Ob Fd Cl X,10/14/21,,,"-106,795.75"
10/14/21,Sale,"2,889,860.11",Units,"2,889,860.11 -2,889,860.11 First Am Govt Ob Fd Cl X",10/14/21,,,"2,783,064.36"
10/14/21,Purchase,"205,529.04",Units,Euro,10/13/21,,1 EUR,"2,545,008.84"
10/14/21,Purchase,800,Shares,"Alk Abello A S Net Cost 341,836.76 USD",10/12/21,Jpmsgb2leql Jp Morgan Eq Lndn,"2,752.5888 DKK","2,203,172.08"
10/14/21,Purchase,"5,000",Shares,"Amplifon Spa Net Cost 205,529.04 EUR",10/12/21,Parbfrpp Banque Paribas Fr,41.0033 EUR,"1,965,323.73"
10/14/21,Purchase,800,Shares,"Alk Abello A S Net Cost 341,836.76 USD",10/12/21,Jpmsgb2leql Jp Morgan Eq Lndn,"2,752.5888 DKK","1,623,486.97"
10/15/21,Sale,"418,457.23",Units,"418,457.23 -418,457.23 First Am Govt Ob Fd Cl X",10/15/21,,,"2,527,437.17"
10/15/21,Sale,"486,365",Units,"486,365.00 -486,365.00 First Am Govt Ob Fd Cl X",10/15/21,,,"3,013,802.17"
10/15/21,Purchase,"410,218.41",Units,Euro,10/14/21,,1 EUR,"2,537,103.34"
10/15/21,Purchase,"222,672.74",Units,Euro,10/14/21,,1 EUR,"2,278,344.03"
10/15/21,Purchase,"447,718.18",Units,British Pound,10/14/21,,1 GBP,"1,663,594.79"
10/15/21,Purchase,"154,890.42",Units,British Pound,10/14/21,,1 GBP,"1,450,919.11"
10/15/21,Purchase,"340,927.23",Units,British Pound,10/14/21,,1 GBP,"982,801.52"
10/15/21,Purchase,"25,000",Shares,"Aston Martin Lagonda Gbl Hldgs Plc O Net Cost 447,718.18 GBP",10/13/21,Crst 871,17.7929 GBP,"373,792.88"
10/15/21,Purchase,"40,000",Shares,"Ds Smith Plc Net Cost 154,890.42 GBP",10/13/21,Crst 871,3.8472 GBP,"163,103.19"
10/15/21,Purchase,"20,000",Shares,"Ocado Group Plc Net Cost 340,927.23 GBP",10/13/21,Crst 871,16.9361 GBP,"-300,643.06"
10/15/21,Purchase,"5,000",Shares,"Dermapharm Hldg Net Cost 410,218.41 EUR",10/13/21,Parbfrpp Banque Paribas Fr,81.9208 EUR,"-774,404.21"
10/15/21,Purchase,"4,000",Shares,"Fnac Darty Net Cost 222,672.74 EUR",10/13/21,Parbfrpp Banque Paribas Fr,55.4188 EUR,"-1,031,568.91"
10/15/21,Purchase,"10,000",Shares,"Future Plc Shs Net Cost 360,683.97 GBP",10/13/21,Crst 871,48.74469334 USD,"-1,522,189.27"
10/15/21,Purchase,"360,683.97",Units,British Pound,10/15/21,,1 GBP,"-2,018,625.79"
10/15/21,Purchase,"50,000",Shares,Blackberry Ltd,10/13/21,Jefferies LLC,9.6873 USD,"-2,504,990.79"
10/18/21,Sale,"834,888.04",Units,"834,888.04 -834,888.04 First Am Govt Ob Fd Cl X",10/18/21,,,"849,067.20"
10/18/21,Purchase,"2,726,419.50",Units,Norwegian Krone,10/14/21,,1 NOK,"525,957.22"
10/18/21,Purchase,"178,436.25",Units,Euro,10/14/21,,1 EUR,"318,764.24"
10/18/21,Purchase,"231,596.88",Units,British Pound,10/15/21,,1 GBP,0.00
10/18/21,Purchase,"125,000",Shares,"Boku Inc Net Cost 231,596.88 GBP",10/14/21,Crst 871,1.85 GBP,"-315,747.55"
10/18/21,Purchase,"10,000",Shares,"Nordic Semiconductor Asa Net Cost 2,726,419.50 NOK",10/14/21,Parbfrpp Banque Paribas Fr,272.2336 NOK,"-635,374.69"
10/18/21,Purchase,"10,000",Shares,"Slm Solutions Group Ag Net Cost 178,436.25 EUR",10/14/21,Parbfrpp Banque Paribas Fr,17.8169 EUR,"-841,905.78"
10/19/21,Purchase,"42,937.2",Units,First Am Govt Ob Fd Cl X,10/19/21,,,0.00
10/19/21,Purchase,"10,000",Shares,Rio Tinto Plc A D R,10/14/21,Jefferies LLC,70.5581 USD,"-705,981.00"
10/19/21,Purchase,"10,000",Shares,Stmicroelectronics N V,10/14/21,Jefferies LLC,42.02 USD,"-1,126,581.00"
10/19/21,Purchase,"11,000",Shares,B H P Billiton Limited A D R,10/14/21,Jefferies LLC,56.9064 USD,"-1,752,991.40"
10/20/21,Sale,,,"341,836.76 -341,836.76 Alk Abello A S Net Proceeds 341,836.76 USD",10/12/21,Jpmsgb2leql Jp Morgan Eq Lndn,"2,752.58880002 DKK","-1,411,154.64"
10/20/21,Purchase,"2,010,031.5",Units,First Am Govt Ob Fd Cl X,10/20/21,,,"-1,411,154.64"
10/20/21,Purchase,"341,836.76",Units,First Am Govt Ob Fd Cl X,10/20/21,,,"-1,752,991.40"
10/20/21,Sale,"1,752,991.4",Units,"1,752,991.40 -1,752,991.40 First Am Govt Ob Fd Cl X",10/19/21,,,0.00
10/20/21,Purchase,"3,056",Shares,"Raysearch Laboratories Ab Net Cost 177,606.00 SEK",10/14/21,Parbfrpp Banque Paribas Fr,58.03010144 SEK,"-20,373.74"
10/20/21,Purchase,"4,518",Shares,"Raysearch Laboratories Ab Net Cost 265,619.79 SEK",10/15/21,Parbfrpp Banque Paribas Fr,58.70339973 SEK,"-51,101.30"
10/20/21,Purchase,"1,191",Shares,"Raysearch Laboratories Ab Net Cost 69,629.63 SEK",10/18/21,Parbfrpp Banque Paribas Fr,58.37560034 SEK,"-59,184.19"
10/21/21,Purchase,"21,405.77",Units,First Am Govt Ob Fd Cl X,10/21/21,,,"20,705.28"
10/21/21,Purchase,"177,606.00",Units,Swedish Krona,10/20/21,,1 SEK,0.00
10/21/21,Purchase,"3,891",Shares,"Raysearch Laboratories Ab Net Cost 227,628.25 SEK",10/19/21,Parbfrpp Banque Paribas Fr,58.4136 SEK,"-26,283.35"
10/22/21,Sale,"836,272.12",Units,"836,272.12 -836,272.12 First Am Govt Ob Fd Cl X",10/22/21,,,"887,283.86"
10/22/21,Purchase,"321,928.73",Units,Swedish Krona,10/21/21,,1 SEK,"849,849.38"
10/22/21,Purchase,"69,629.63",Units,Swedish Krona,10/21/21,,1 SEK,"841,747.26"
10/22/21,Purchase,"265,619.79",Units,Swedish Krona,10/21/21,,1 SEK,"810,838.95"
10/22/21,Purchase,"227,628.25",Units,Swedish Krona,10/21/21,,1 SEK,"784,320.00"
10/22/21,Purchase,"3,000",Shares,Jazz Pharmaceuticals Plc,10/20/21,Jefferies LLC,145.00 USD,"349,200.00"
10/22/21,Purchase,"15,000",Shares,Materialise Nv A D R,10/20/21,Jefferies LLC,23.24 USD,0.00
10/22/21,Purchase,"5,475",Shares,"Raysearch Laboratories Ab Net Cost 321,928.73 SEK",10/20/21,Parbfrpp Banque Paribas Fr,58.71170046 SEK,"-37,395.53"
10/25/21,Sale,"500,597.19",Units,"500,597.19 -500,597.19 First Am Govt Ob Fd Cl X",10/25/21,,,"544,336.15"
10/25/21,Purchase,"384,173.37",Units,Swedish Krona,10/21/21,,1 SEK,"499,645.57"
10/25/21,Purchase,"30,796,125.00",Units,Yen,10/22/21,,1 JPY,"227,955.01"
10/25/21,Purchase,"25,838,700.00",Units,Yen,10/22/21,,1 JPY,0.00
