Date Posted,Activity,Quantity,Unit Type,Asset Name,Trade Date,Broker,Price Per Unit,Principal Cash
10/21/19,Purchase,"3,991",Shares,"Mediawan Sa Net Cost 41,336.09 USD",10/17/19,Jpmsgb2l Jp Morgan Sec London,9.3043 EUR,0.00
10/22/19,Sale,"7,650.58",Units,"7,650.58 -7,650.58 First Am Govt Ob Fd Cl X",10/22/19,,,"10,854.22"
10/22/19,Purchase,"1,042",Shares,"Mediawan Sa Net Cost 10,854.22 USD",10/18/19,Jpmsgb2l Jp Morgan Sec London,9.33909789 EUR,0.00
10/23/19,Sale,"64,442.7",Units,"64,442.70 -64,442.70 First Am Govt Ob Fd Cl X",10/23/19,,,"39,188.82"
10/23/19,Purchase,"3,765",Shares,"Mediawan Sa Net Cost 39,188.82 USD",10/21/19,Jpmsgb2l Jp Morgan Sec London,9.3362 EUR,0.00
10/24/19,Sale,"7,449.2",Units,"7,449.20 -7,449.20 First Am Govt Ob Fd Cl X",10/24/19,,,0.00
10/25/19,Purchase,"14,412",Units,First Am Govt Ob Fd Cl X,10/25/19,,9.1863 NOK,0.00
10/28/19,Purchase,"19,086.26",Units,First Am Govt Ob Fd Cl X,10/28/19,,8.59767675 NOK,0.00
10/29/19,Purchase,"12,172",Units,First Am Govt Ob Fd Cl X,10/29/19,,,0.00
10/30/19,Sale,"325,451.79",Units,"325,451.79 -325,451.79 First Am Govt Ob Fd Cl X",10/30/19,,,"356,300.08"
10/30/19,Purchase,"2,000",Shares,"Basware Oyj Npv Net Cost 46,611.79 USD",10/28/19,Jpmsgb2l Jp Morgan Sec London,21 EUR,"309,688.29"
10/30/19,Purchase,"4,000",Shares,"Ion Beam Applications Net Cost 62,305.76 USD",10/28/19,Jpmsgb2l Jp Morgan Sec London,14.0353 EUR,"247,382.53"
10/30/19,Purchase,"50,000",Shares,"Learning Technologies Group Net Cost 68,985.73 USD",10/28/19,Crst 784 Jpmorgan Secs Ltd,1.0721 GBP,"178,396.80"
10/30/19,Purchase,"4,000",Shares,Baozun Inc Spon A D R,10/28/19,J.P. Morgan Securities LLC,44.5892 USD,0.00
10/31/19,Sale,"75,822.38",Units,"75,822.38 -75,822.38 First Am Govt Ob Fd Cl X",10/31/19,,,"88,712.38"
10/31/19,Purchase,600,Shares,"Nidec Corp Net Cost 88,712.38 USD",10/29/19,Jpmsgb2l Jp Morgan Sec London,0.77375 GBP,0.00
11/01/19,Sale,"3,850.00",Units,"4,975.77 -4,975.77 British Pound",11/1/19,,0.77375 GBP,"9,951.54"
11/01/19,Purchase,"2,004.95",Units,First Am Govt Ob Fd Cl X,11/1/19,,,"9,951.54"
11/04/19,Purchase,"33,605.04",Units,First Am Govt Ob Fd Cl X,11/4/19,,,0.00
11/05/19,Purchase,"7,678.07",Units,First Am Govt Ob Fd Cl X,11/5/19,,,0.00
11/07/19,Purchase,"84,308.42",Units,First Am Govt Ob Fd Cl X,11/7/19,,0.78069 GBP,0.00
11/08/19,Sale,250.00,Units,320.23 -320.23 British Pound,11/8/19,,0.78069 GBP,640.46
11/08/19,Purchase,"53,009.92",Units,First Am Govt Ob Fd Cl X,11/8/19,,,"-52,369.46"
11/08/19,Purchase,320.23,Units,First Am Govt Ob Fd Cl X,11/8/19,,,"-52,689.69"
11/08/19,Purchase,500,Shares,Gw Pharmaceuticals A D R,11/6/19,J.P. Morgan Securities LLC,111.802 USD,"-108,595.69"
11/08/19,Sale,"2,000",Shares,"14,278.27 -63,357.80 Accesso Technology Group Plc Net Proceeds 14,278.27 USD",11/6/19,Crst 784 Jpmorgan Secs Ltd,5.55 GBP,"-94,317.42"
11/08/19,Sale,"6,900",Shares,"30,873.13 -86,625.55 Norwegian Air Shut Net Proceeds 30,873.13 USD",11/6/19,Jpmsgb2l Jp Morgan Sec London,40.9672 NOK,"-63,444.29"
11/08/19,Sale,"2,000",Shares,"63,764.52 -84,418.10 Brunello Cucinelli Spa Net Proceeds 63,764.52 USD",11/6/19,Jpmsgb2l Jp Morgan Sec London,28.8059 EUR,320.23
11/13/19,Sale,"2,531.25",Units,"2,531.25 -2,531.25 First Am Govt Ob Fd Cl X",11/13/19,,,"128,969.61"
11/13/19,Sale,120,Units,120.00 -120.00 First Am Govt Ob Fd Cl X,11/13/19,,,"129,089.61"
11/13/19,Purchase,"1,000",Shares,"Wirecard Ag Net Cost 129,089.61 USD",11/11/19,Jpmsgb2leql Jp Morgan Eq Lndn,116.95 EUR,0.00
11/14/19,Purchase,"112,614.52",Units,First Am Govt Ob Fd Cl X,11/14/19,,,0.00
11/15/19,Sale,"162,221.65",Units,"162,221.65 -162,221.65 First Am Govt Ob Fd Cl X",11/15/19,,,"162,808.25"
11/15/19,Purchase,"50,000",Shares,"Capital Counties Properties Plc Net Cost 162,221.65 USD",11/13/19,Crst 784 Jpmorgan Secs Ltd,2.51340012 GBP,586.60
11/18/19,Purchase,"93,868.62",Units,First Am Govt Ob Fd Cl X,11/18/19,,,0.00
11/19/19,Purchase,16.00,Units,Norwegian Krone,11/18/19,,1 NOK,-1.76
11/19/19,Sale,"55,413.17",Units,"55,413.17 -55,413.17 First Am Govt Ob Fd Cl X",11/19/19,,,"83,390.31"
11/19/19,Purchase,"21,000",Shares,"Tobii Ab Net Cost 83,392.07 USD",11/15/19,Jpmsgb2l Jp Morgan Sec London,38.2618 SEK,-1.76
11/20/19,Sale,"122,129.96",Units,"122,129.96 -122,129.96 First Am Govt Ob Fd Cl X",11/20/19,,,"118,795.47"
11/20/19,Purchase,"5,000",Shares,"Fevertree Drinks Plc Net Cost 118,795.47 USD",11/1/19,Crst 784 Jpmorgan Secs Ltd,108.75 JPY,0.00
11/21/19,Sale,"8,468.00",Units,77.87 -77.87 Yen,11/21/19,,108.75 JPY,155.74
11/21/19,Sale,610.85,Units,610.85 -610.85 First Am Govt Ob Fd Cl X,11/21/19,,108.67 JPY,155.74
11/22/19,Sale,"12,703.00",Units,116.90 -116.90 Yen,11/21/19,,108.67 JPY,311.67
11/22/19,Purchase,80,Shares,Adevinta Asa B Net Cost 16.00 NOK,11/22/19,Global Corporate Actions,1.00 NOK,309.92
11/22/19,Sale,922.47,Units,922.47 -922.47 First Am Govt Ob Fd Cl X,11/22/19,,,232.05
11/25/19,Purchase,"15,288.9",Units,First Am Govt Ob Fd Cl X,11/25/19,,,"-1,400.00"
11/25/19,Sale,"1,400",Units,"1,400.00 -1,400.00 First Am Govt Ob Fd Cl X",11/25/19,,,0.00
11/26/19,Purchase,"252,599.19",Units,First Am Govt Ob Fd Cl X,11/26/19,,,"-126,161.68"
11/26/19,Sale,"7,040.4",Units,"7,040.40 -7,040.40 First Am Govt Ob Fd Cl X",11/26/19,,,"-119,121.28"
11/26/19,Sale,"2,500",Shares,"119,121.28 -104,033.00 Nintendo Co Ltd Unspons A D R",11/22/19,J.P. Morgan Securities LLC,47.6595 USD,0.00
11/27/19,Sale,"63,962.66",Units,"63,962.66 -63,962.66 First Am Govt Ob Fd Cl X",11/27/19,,,"68,002.56"
11/27/19,Purchase,750,Shares,"Ucb Sa Net Cost 61,324.26 USD",11/25/19,Jpmsgb2l Jp Morgan Sec London,74.2204 EUR,"6,678.30"
11/27/19,Purchase,"5,000",Shares,"Adevinta Asa B Net Cost 54,035.02 USD",11/25/19,Jpmsgb2l Jp Morgan Sec London,99.2527 NOK,"-47,356.72"
11/27/19,Purchase,"7,000",Shares,"Dustin Group Ab Net Cost 56,465.12 USD",11/25/19,Jpmsgb2l Jp Morgan Sec London,77.7378 SEK,"-103,821.84"
11/27/19,Sale,"30,000",Shares,"103,821.84 -167,088.24 Nokia Corp Spon A D R",11/25/19,J.P. Morgan Securities LLC,3.4708 USD,0.00
11/29/19,Purchase,"329,513.01",Units,First Am Govt Ob Fd Cl X,11/29/19,,,0.00
11/29/19,Sale,"218,206.75",Units,"218,206.75 -218,206.75 First Am Govt Ob Fd Cl X",11/29/19,,,"218,206.75"
11/29/19,Purchase,"60,000",Shares,"Yahoo Japan Corporation Net Cost 218,206.75 USD",11/26/19,Jpmsgb2l Jp Morgan Sec London,109.55 JPY,0.00
12/02/19,Sale,"49,117.00",Units,448.35 -448.35 Yen,11/29/19,,109.6 JPY,896.70
12/02/19,Sale,"37,261.00",Units,339.97 -339.97 Yen,12/2/19,,109.6 JPY,"1,576.64"
12/02/19,Sale,"138,883.00",Units,"1,267.18 -1,267.18 Yen",12/2/19,,109.6 JPY,"4,111.00"
12/02/19,Purchase,"64,215.77",Units,First Am Govt Ob Fd Cl X,12/2/19,,,"4,139.93"
12/02/19,Sale,52.07,Units,52.07 -52.07 First Am Govt Ob Fd Cl X,12/2/19,,,"4,192.00"
12/03/19,Sale,"115,118.51",Units,"115,118.51 -115,118.51 First Am Govt Ob Fd Cl X",12/3/19,,,"119,239.83"
12/03/19,Purchase,"7,000",Shares,"Pva Tepla Ag Net Cost 119,239.83 USD",11/29/19,Jpmsgb2leql Jp Morgan Eq Lndn,15.4479 EUR,0.00
12/04/19,Purchase,"66,207.31",Units,First Am Govt Ob Fd Cl X,12/4/19,,109 JPY,0.00
12/05/19,Sale,"71,982.00",Units,660.39 -660.39 Yen,12/5/19,,109 JPY,"1,320.78"
12/05/19,Sale,"1,925.9",Units,"1,925.90 -1,925.90 First Am Govt Ob Fd Cl X",12/5/19,,108.8 JPY,"1,320.78"
12/06/19,Sale,"50,811.00",Units,467.01 -467.01 Yen,12/6/19,,108.8 JPY,"1,594.41"
12/06/19,Purchase,"136,237.16",Units,First Am Govt Ob Fd Cl X,12/6/19,,,"-130,372.35"
12/06/19,Sale,"272,474.32",Units,"272,474.32 -272,474.32 First Am Govt Ob Fd Cl X",12/6/19,,,"142,101.97"
12/06/19,Purchase,"8,000",Shares,"Future Plc Net Cost 141,167.95 USD",12/4/19,Crst 784 Jpmorgan Secs Ltd,13.40150057 GBP,934.02
12/09/19,Sale,"64,216.09",Units,"64,216.09 -64,216.09 First Am Govt Ob Fd Cl X",12/9/19,,108.74 JPY,0.00
12/10/19,Sale,"73,210.00",Units,673.26 -673.26 Yen,12/10/19,,0.7596 GBP,"1,346.52"
12/10/19,Sale,255.00,Units,335.70 -335.70 British Pound,12/10/19,,0.7596 GBP,"2,017.92"
12/10/19,Purchase,"1,866.51",Units,First Am Govt Ob Fd Cl X,12/10/19,,,"1,893.93"
12/10/19,Purchase,335.7,Units,First Am Govt Ob Fd Cl X,12/10/19,,,"1,558.23"
12/10/19,Sale,123.99,Units,123.99 -123.99 First Am Govt Ob Fd Cl X,12/10/19,,,"1,682.22"
12/11/19,Purchase,"54,294.24",Units,First Am Govt Ob Fd Cl X,12/11/19,,,0.00
12/12/19,Sale,"258,131.25",Units,"258,131.25 -258,131.25 First Am Govt Ob Fd Cl X",12/12/19,,,"265,091.11"
12/12/19,Purchase,"6,000",Shares,"Future Plc Net Cost 109,495.33 USD",12/10/19,Crst 784 Jpmorgan Secs Ltd,13.7837 GBP,"155,595.78"
12/12/19,Purchase,"50,000",Shares,"Learning Technologies Group Net Cost 75,479.94 USD",12/10/19,Crst 784 Jpmorgan Secs Ltd,1.1459 GBP,"80,115.84"
12/12/19,Purchase,"5,000",Shares,"Ocado Group Plc Net Cost 80,115.84 USD",12/10/19,Crst 784 Jpmorgan Secs Ltd,12.1023 GBP,0.00
12/13/19,Purchase,"162,989.53",Units,First Am Govt Ob Fd Cl X,12/13/19,,,0.00
12/13/19,Purchase,166.25,Units,First Am Govt Ob Fd Cl X,12/13/19,,,-166.25
12/13/19,Sale,166.25,Units,166.25 -166.25 First Am Govt Ob Fd Cl X,12/13/19,,109.42 JPY,0.00
12/16/19,Sale,"83,838.00",Units,766.20 -766.20 Yen,12/16/19,,9.2417 NOK,"1,532.40"
12/16/19,Sale,24.72,Units,2.67 -2.67 Norwegian Krone,12/16/19,,9.2417 NOK,"1,535.07"
12/16/19,Purchase,"5,634.13",Units,First Am Govt Ob Fd Cl X,12/16/19,,,470.24
12/16/19,Sale,"1,064.83",Units,"1,064.83 -1,064.83 First Am Govt Ob Fd Cl X",12/16/19,,,"1,535.07"
12/17/19,Purchase,"25,168.7",Units,First Am Govt Ob Fd Cl X,12/17/19,,,346.49
12/17/19,Sale,667.92,Units,667.92 -667.92 First Am Govt Ob Fd Cl X,12/17/19,,,"1,014.41"
12/18/19,Purchase,"103,982.5",Units,First Am Govt Ob Fd Cl X,12/18/19,,,"-60,744.37"
12/18/19,Sale,"136,495.2",Units,"136,495.20 -136,495.20 First Am Govt Ob Fd Cl X",12/18/19,,,"75,750.83"
12/18/19,Sale,"80,354.25",Units,"80,354.25 -80,354.25 First Am Govt Ob Fd Cl X",12/18/19,,,"156,105.08"
12/18/19,Sale,"9,380",Shares,"60,744.37 -84,500.72 Fagerhult Ab Net Proceeds 60,744.37 USD",12/16/19,Jpmsgb2l Jp Morgan Sec London,60.6847 SEK,"216,849.45"
12/18/19,Purchase,"4,000",Shares,Baozun Inc Spon A D R,12/16/19,J.P. Morgan Securities LLC,34.1138 USD,"80,354.25"
12/18/19,Purchase,"1,000",Shares,"Stroeer SE and Co Kgaa Net Cost 80,354.25 USD",12/5/19,Jpmsgb2leql Jp Morgan Eq Lndn,9.402693 SEK,0.00
12/19/19,Sale,"44,100.00",Units,"4,690.15 -4,690.15 Swedish Krona",12/18/19,,9.402693 SEK,"9,380.30"
12/19/19,Purchase,"35,334.68",Units,First Am Govt Ob Fd Cl X,12/19/19,,,"-42,954.98"
12/19/19,Sale,"8,120",Shares,"52,335.28 -50,254.88 Fagerhult Ab Net Proceeds 52,335.28 USD",12/17/19,Jpmsgb2l Jp Morgan Sec London,60.4001 SEK,"9,380.30"
12/20/19,Purchase,"136,112.77",Units,First Am Govt Ob Fd Cl X,12/20/19,,,0.00
12/23/19,Purchase,"112,401.31",Units,First Am Govt Ob Fd Cl X,12/23/19,,,0.00
12/24/19,Purchase,"73,589.79",Units,First Am Govt Ob Fd Cl X,12/24/19,,,"123,620.00"
12/24/19,Purchase,"20,000",Shares,Blackberry Ltd,12/20/19,J.P. Morgan Securities LLC,6.171 USD,0.00
12/26/19,Sale,252.42,Units,252.42 -252.42 First Am Govt Ob Fd Cl X,12/26/19,,,-80.00
12/27/19,Sale,"13,383.87",Units,"13,383.87 -13,383.87 First Am Govt Ob Fd Cl X",12/27/19,,,510.00
12/30/19,Purchase,"15,937.12",Units,First Am Govt Ob Fd Cl X,12/30/19,,,0.00
12/31/19,Sale,"10,000",Shares,"73,435.59 -44,197.73 Entertainment One Ltd Net Proceeds 56,000.00 GBP",12/31/19,Global Corporate Actions,5.6 GBP,"73,435.59"
12/31/19,Sale,"56,000.00",Units,"73,763.20 -73,435.59 British Pound",12/31/19,,0.75918615 GBP,"147,198.79"
12/31/19,Purchase,"4,307.63",Units,First Am Govt Ob Fd Cl X,12/31/19,Crst 784 Jpmorgan Secs Ltd,0.5075 GBP,"147,198.79"
