month,sect_wt_business_services,sect_wt_consumer_cyclicals,sect_wt_consumer_non_cyclicals,sect_wt_consumer_services,sect_wt_finance,sect_wt_healthcare,sect_wt_industrials,sect_wt_non_energy_materials,sect_wt_technology,ctry_wt_AT,ctry_wt_AU,ctry_wt_BE,ctry_wt_CA,ctry_wt_DE,ctry_wt_DK,ctry_wt_FI,ctry_wt_FR,ctry_wt_GB,ctry_wt_IL,ctry_wt_IT,ctry_wt_JP,ctry_wt_NL,ctry_wt_NO,ctry_wt_SE,top_sector,top_sector_wt,sector_hhi,wt_classified_sector,wt_classified_country,n_sectors,n_countries,ctry_wt_CH,ctry_wt_CN,ctry_wt_TW,ctry_wt_IE,ctry_wt_MX,ctry_wt_US,ctry_wt_UY,ctry_wt_AR,ctry_wt_ES,sect_wt_energy
2021-08,0.014017920938147828,0.3330246821791455,0.03162898061573665,0.07732781803622281,0.06591890705410478,0.07958340364883097,0.043926252476287536,0.0675235465197878,0.2870484885317361,0.0,0.012318114618789552,0.04956752182355079,0.023363558122246532,0.08271763606370483,0.0019091030669879617,0.04238663821692171,0.04597639531242197,0.5682895466690501,0.021287972570854026,0.018273549285404735,0.0017507949223835406,0.023842223136122883,0.007666809077720456,0.007093885346452299,Consumer Cyclicals,0.3330246821791455,0.21764652510809807,1.0,1.0,9,18,0.03830681654522883,0.0,0.019702030316596373,0.010902253646747786,0.0,0.024645151258815615,0.0,0.0,0.0,0.0
2021-09,0.013209498209234227,0.33232014606242066,0.0304946606131621,0.07922616905565057,0.06213261849984201,0.08226133951661571,0.05091908636700034,0.06107148256439894,0.28836499911167546,0.0,0.010299792926361295,0.03145630425556083,0.030990117799352557,0.09004216675897059,0.0016694692842424631,0.053851282402172566,0.06386319623708842,0.550863128756629,0.020132815009445852,0.01700724968919541,0.001735694021337451,0.021030326849035677,0.008346949478908561,0.007020861167028343,Consumer Cyclicals,0.33232014606242066,0.21792212282348997,1.0,1.0,9,18,0.03685826475778238,0.0,0.019099350277831568,0.01113715360356672,0.0,0.02459587672549034,0.0,0.0,0.0,0.0
2021-10,0.018658389171799104,0.27750320875496715,0.022319536957591108,0.07823475633930993,0.06390460378431984,0.10175645297948889,0.0641278985390384,0.07762104212913465,0.29587411134435093,0.0,0.01849376538225399,0.03255140026608995,0.03622977199693094,0.09579228803676212,0.003204300349593249,0.04922481998450077,0.06680374861951784,0.5287224551235411,0.021230633575411516,0.019438874475130628,0.0018291671495687964,0.01802760646891275,0.00687015940860314,0.007536706230604922,Technology,0.29587411134435093,0.19609208260911495,0.9999999999999999,0.9999999999999999,9,18,0.03580352976511963,0.0,0.01533728026230692,0.01570283900910421,0.0,0.02720065389604746,0.0,0.0,0.0,0.0
2021-11,0.021683555972220346,0.27571933436514945,0.04019730161386323,0.07358433528438875,0.0641596092875496,0.10462779215553396,0.08211552650374272,0.03864053527793874,0.2992720095396131,0.0,0.0,0.03423398400841106,0.036331857377294094,0.13999195819404658,0.004054322595391276,0.04816177664517794,0.06899075849916841,0.4842010217979327,0.012260191989702624,0.020328587020403514,0.0024808251469625705,0.0181212157264426,0.007594138064137962,0.008155484476106641,Technology,0.2992720095396131,0.19638502210734612,1.0,1.0,9,18,0.04213951294684503,0.0,0.017977901173387184,0.016095899589818025,0.012269648994908,0.026610915753863738,0.0,0.0,0.0,0.0
2021-12,0.01668453868551569,0.2843795264483433,0.05148485667767561,0.08631585331641935,0.06139072149954275,0.11688345462339658,0.0848503166051634,0.030698181525310363,0.267312550618633,0.0,0.0,0.018392742038731553,0.025053569852476587,0.14432806695518796,0.004281134893181695,0.049299383954113866,0.07573585270420236,0.5130056205255835,0.010550554816081071,0.021715346167108584,0.002149301446214023,0.017453238628421443,0.006762124662110973,0.007784323279295932,Consumer Cyclicals,0.2843795264483433,0.18827972284112554,1.0000000000000002,1.0000000000000002,9,19,0.01631851486586341,0.0,0.018560563978972676,0.012283973957490642,0.013914637753166323,0.022909035607809564,0.019502013913987894,0.0,0.0,0.0
2022-01,0.016999220049452722,0.2921077311497474,0.05705613050474921,0.10133874947982571,0.05407013044357784,0.0965470713824777,0.090905701710383,0.03576932776014785,0.25520593751963877,0.0,0.0,0.019326971398144797,0.026782344753758843,0.12298378058759725,0.004109584162699412,0.049871131708686185,0.07570044859484659,0.5243632880754422,0.01087935232532384,0.02045115160548054,0.001535860070486025,0.01598057009324992,0.006311579054336004,0.005149335540513709,Consumer Cyclicals,0.2921077311497474,0.18605912220991921,1.0000000000000002,1.0000000000000002,9,19,0.018275728055470238,0.0,0.02297613239482508,0.01626648531642518,0.016653152471524425,0.01984701313937882,0.022536090651811166,0.0,0.0,0.0
2022-02,0.01878842838852612,0.2909199914386782,0.0719922899309554,0.10919774047825295,0.06740165501499934,0.10442809236205301,0.0826124466947831,0.028424345565261078,0.22623501012649092,0.0,0.0,0.021619792516640136,0.02449409682830156,0.13809114534132164,0.004118893994739759,0.04861530828755689,0.08133219260143253,0.49353970880739967,0.0,0.022849205889691606,0.0016358528576109156,0.024304481652095256,0.006305482250213738,0.005414287296449057,Consumer Cyclicals,0.2909199914386782,0.17635773194483367,1.0000000000000002,1.0000000000000002,9,18,0.014542519349409236,0.0,0.021966481207069656,0.017630559337185263,0.019393102083323028,0.02379229333643718,0.030354596363122932,0.0,0.0,0.0
2022-03,0.01796957492010583,0.2925779413137391,0.0571687420877383,0.12745813257989028,0.06401781238745953,0.08450014536261978,0.07808166918663072,0.027968951747659957,0.25025703041415653,0.0,0.0,0.02196142886922814,0.027234728916352365,0.12550005749901091,0.0044400505278745965,0.05249745248120781,0.08542730289696572,0.5090141923542254,0.0,0.025620736903480566,0.0015865527687014358,0.03940414005851313,0.006544618905083025,0.005894221319198496,Consumer Cyclicals,0.2925779413137391,0.1861847434645676,0.9999999999999999,0.9999999999999999,9,16,0.0,0.0,0.021956070538308496,0.0,0.020416660643477927,0.01962469664210282,0.03287708867626912,0.0,0.0,0.0
2022-04,0.017366701291445664,0.28336281592677487,0.09942432050532313,0.12749518352977313,0.04657050669792069,0.0849086851302511,0.0687321317362783,0.05767052866369728,0.2144691265185359,0.0,0.0,0.021319526309225085,0.03806797661314018,0.11668286631318517,0.004916850355475171,0.0371548763595497,0.08777361996571609,0.4665526726510568,0.0,0.0253889689170717,0.001514693211519856,0.038545448770312234,0.007071735235580982,0.005714867897635012,Consumer Cyclicals,0.28336281592677487,0.17016160403856972,1.0000000000000002,1.0000000000000002,9,18,0.0,0.0,0.023395655490107248,0.0,0.024035429615946426,0.022758418008778196,0.03217159105990365,0.02470352625596442,0.022231276969832167,0.0
2022-05,0.0192871997897843,0.3000612072928091,0.10647922178700255,0.1241949250183269,0.04316326466150843,0.05654993342356941,0.07760408508403616,0.05677219744968897,0.2158879654932742,0.0,0.0,0.023907663852903556,0.038551841535626685,0.13326162953747342,0.004577671069040953,0.03150592058813539,0.06086735256327106,0.4748884755634062,0.0,0.023055705167043215,0.0011586727822048273,0.03744673101022641,0.007497811884316743,0.007998848848913791,Consumer Cyclicals,0.3000612072928091,0.1780849807266942,0.9999999999999999,0.9999999999999999,9,18,0.0,0.0,0.024079960049677978,0.0,0.02402042342232535,0.020909777940025243,0.041576116646686194,0.02214067680328471,0.022554720735438263,0.0
2022-06,0.02251510955281632,0.2587214864677494,0.1166748186509606,0.12662923523128475,0.04884751985032446,0.06123440490358379,0.08601838981610278,0.058852286931215046,0.22050674859596295,0.0,0.0,0.027024375369388346,0.040894749818619965,0.14075646141877274,0.004868726541332243,0.03515030958873158,0.057228336300053466,0.44896642089109245,0.0,0.025816286495717884,0.0011148002327521802,0.04113079802579264,0.006771657278109637,0.007238509099963583,Consumer Cyclicals,0.2587214864677494,0.16271342802012792,1.0000000000000002,1.0000000000000002,9,18,0.0,0.0,0.02014015557145754,0.0,0.027368264732956303,0.02356488508020209,0.045643941965127964,0.02006736657439639,0.026253955015533036,0.0
2022-07,0.021567545382438644,0.27184900241223264,0.0949667606138007,0.12326997089301281,0.048733069953002944,0.05735274160909999,0.08466159235963615,0.05809246469813166,0.23950685207864436,0.0,0.0,0.02582114508371425,0.04165005075904914,0.1317729443656597,0.005063755483386417,0.03691842728654552,0.05013907594849612,0.4706753730974438,0.0,0.025054815788939828,0.0012273969965781956,0.04594275944224038,0.007327037447212372,0.008896430786728601,Consumer Cyclicals,0.27184900241223264,0.17215131141711174,1.0000000000000002,1.0000000000000002,9,17,0.0,0.0,0.028467917454934585,0.0,0.024344593284815884,0.020861925312268187,0.05424477656479203,0.021591574897194977,0.0,0.0
2022-08,0.032828048348127914,0.26314620843221953,0.12732910705317374,0.13330798517649758,0.04136736907949552,0.0596046826778985,0.09480272014247047,0.06531213329308963,0.18230174579702693,0.0,0.0,0.02554120953631816,0.050924214376353395,0.11641665169209073,0.005524595092201991,0.04121176713066328,0.053877767947842506,0.4649494646077489,0.0,0.02432880526594653,0.0013546628913620143,0.037876895036032365,0.00804882173711035,0.007655485403904205,Consumer Cyclicals,0.26314620843221953,0.15605846262941792,1.0,1.0,9,16,0.0,0.0,0.0,0.0,0.03231307419005122,0.021829847488611363,0.0672175858116504,0.04092915179211238,0.0,0.0
2022-09,0.04230003764801708,0.22888438518759516,0.13555355819910325,0.12769180277615177,0.04709985549098496,0.07145248845440608,0.06512326825061594,0.09334237095443178,0.1885049556338301,0.0,0.0,0.034893681636915495,0.053063181065941066,0.08692316988663994,0.0055181935467160615,0.042465853884454785,0.07252463472740711,0.4256446573172284,0.0,0.027406716964215656,0.0013041370703892072,0.05074157137836731,0.00737450798741039,0.007454264904203858,Consumer Cyclicals,0.22888438518759516,0.1446691319146888,0.9999999999999999,0.9999999999999999,10,16,0.0,0.0,0.0,0.0,0.03581840528824338,0.028332256841219223,0.07773078329015473,0.04280398421049337,0.0,4.7277404863814276e-05
2022-10,0.03777066818623958,0.2136961160857892,0.12602016571780503,0.13324974426345826,0.04991323504169111,0.0634924962112018,0.06452854464192777,0.09079585714716736,0.22046908873759474,0.0,0.0,0.030880450276644794,0.046896132181767886,0.11524998308571366,0.0,0.04063552505497443,0.07077959062945707,0.4110475852570919,0.013161816926614911,0.024357194569266067,0.001190174905731659,0.05102010906949592,0.007441296713351173,0.007978770030487374,Technology,0.22046908873759474,0.1482663019708971,1.0,1.0,10,16,0.0,0.0,0.0,0.0,0.03739619901590778,0.031286851243864,0.07428778256496689,0.03639053847466454,0.0,6.408396712519541e-05
2022-11,0.03246921231515164,0.22152454982520486,0.12190293080132547,0.12206700746573758,0.046884819722460135,0.06092593671306043,0.11986369446834982,0.07708841314897169,0.19716659955573435,0.0,0.0,0.02523884848437688,0.03977488294529745,0.12089131804093596,0.0,0.03056330143943749,0.053379746328544926,0.4092580137781532,0.01483689692353977,0.03658043861956425,0.0013691993290384185,0.030638520537371282,0.0073774370852686556,0.007806174968840744,Consumer Cyclicals,0.22152454982520486,0.14498281894571793,1.0000000000000002,1.0000000000000002,10,17,0.0,0.0,0.0,0.05636442120772561,0.03437477572315472,0.02930625170766532,0.06655496558455734,0.03568480729652809,0.0,0.0001068359840040741
2022-12,0.032027732980883926,0.2207121880970654,0.12244935149543766,0.11931705916512378,0.04900437039598962,0.0625618543236861,0.11008914903201047,0.08089141033147348,0.2027853254289026,0.0,0.0,0.02424667364513023,0.03397225982819897,0.1325394057124047,0.0,0.03413567325052082,0.05360886919223435,0.4028249546197248,0.014346315658374301,0.04093725900384099,0.001329280905481048,0.031202788220017406,0.006811549630369932,0.009148206409025385,Consumer Cyclicals,0.2207121880970654,0.14507041918882402,1.0000000000000002,1.0000000000000002,10,17,0.0,0.0,0.0,0.05679372464186445,0.023599732306595324,0.032129473231407454,0.06171572589525698,0.04065810784955304,0.0,0.0001615587494270979
