month,ticker,fsym_id,sector,country,w_begin,ret_usd,contrib
2020-05,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.031047104531959465,0.07413284703141287,0.0023016102510360365
2020-05,AMS.SW,C5K9GL-R,Technology,AT,0.014667651096700774,0.1613677611271156,0.002366886018468286
2020-05,MTLS,CRHQ9D-R,Business Services,BE,0.012083559320950154,0.23264899999999988,0.002811227992459731
2020-05,BB,L8N0YK-R,Technology,CA,0.036110622743797414,0.08270280000000008,0.0029864496106557317
2020-05,ASML,GL3H8G-R,Technology,NL,0.02287491519372402,0.14242599999999994,0.003257982671381336
2020-05,AMP.MI,WJWHT6-R,Healthcare,IT,0.01681463279007734,0.21535199037700603,0.0036210646388016255
2020-05,IFX.DE,P59ZZH-R,Technology,DE,0.027260462925183953,0.13309226714759936,0.003628156814205811
2020-05,GWPH,D2DFTS-R,Healthcare,GB,0.016897746549363893,0.22578399999999998,0.003815240806901577
2020-05,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.010162357348181005,0.44623045874485845,0.004534753381407993
2020-05,SHOP,VC0Z7G-R,Finance,CA,0.02400601295468236,0.1895070000000001,0.004549307497002992
2020-05,BAS1V.HE,BFP734-R,Technology,FI,0.022073731733478534,0.27319689004294934,0.006030474861228697
2020-05,SEDG,CQY5QT-R,Technology,IL,0.023537292009231037,0.27161900000000005,0.006393175718255327
2020-05,DSY.PA,VMHPTJ-R,Technology,FR,0.04027249688852964,0.16651725046251875,0.006706065451138297
2020-05,DIA.MI,KXDF6J-R,Healthcare,IT,0.031220861003726924,0.236304736957065,0.007377637347058779
2020-05,ADYEN.AS,B8DGF3-R,Finance,NL,0.023552550899529436,0.3370543347024315,0.007938489373986049
2020-05,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.022583811228021215,0.3928753605919624,0.008872622979749644
2020-05,FUTR.L,GM88J1-R,Technology,GB,0.03287270253070009,0.3211279745208031,0.010556344380708599
2020-05,OCDO.L,LHPBFK-R,Industrials,GB,0.051108776511352316,0.34911234336539043,0.01784270473441623
2020-05,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.07943441593587018,0.23641215191473686,0.018779261207489337
2020-05,FDEV.L,WD63JS-R,Technology,GB,0.07910961481534631,0.34221529556648256,0.027072520216184327
2020-06,FDEV.L,WD63JS-R,Technology,GB,0.09372589864418512,-0.10491003829579604,-0.00983278761606936
2020-06,OCDO.L,LHPBFK-R,Industrials,GB,0.06086281970639757,-0.07521558038180454,-0.0045778323078898234
2020-06,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.013441900425271668,-0.31048879009454355,-0.004173559399613931
2020-06,LTG.L,JF74F9-R,Technology,GB,0.05314979027545476,-0.06256949877717877,-0.0033255557376473746
2020-06,FUTR.L,GM88J1-R,Technology,GB,0.038334413736668266,-0.07618182322347178,-0.00292038553066229
2020-06,DIA.MI,KXDF6J-R,Healthcare,IT,0.03530195989653047,-0.07718947453137459,-0.002724939734340846
2020-06,CAPC.L,J2R4L9-R,Finance,GB,0.018924139781330535,-0.10721399444602298,-0.0020289326174113345
2020-06,MTLS,CRHQ9D-R,Business Services,BE,0.013413880592379381,-0.10547200000000001,-0.0014147888138394383
2020-06,TOM2.AS,BYRC4M-R,Technology,NL,0.01999196119086267,-0.06271291255239653,-0.0012537541139134756
2020-06,SAX.DE,JCTTTN-R,Business Services,DE,0.015251477920673906,-0.06663350850215977,-0.0010162594836977267
2020-06,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.029436570347988047,-0.03300172847803928,-0.0009714577019490038
2020-06,RYAAY,Q630MX-R,Industrials,IE,0.01254244184470747,-0.07565829999999996,-0.0009489398278194306
2020-06,INRN.SW,TLX4L7-R,Industrials,CH,0.01206045931386988,-0.07712631071587295,-0.0009301787324176722
2020-06,BCART.BR,VHJB07-R,Healthcare,BE,0.020689575584469818,-0.04478679463419122,-0.0009266197727702264
2020-06,AMP.MI,WJWHT6-R,Healthcare,IT,0.018690372394148336,-0.03528112600777933,-0.0006594173835702676
2020-06,SEDG,CQY5QT-R,Technology,IL,0.026954651297986777,-0.021987300000000043,-0.0005926600044842259
2020-06,AMS.SW,C5K9GL-R,Technology,AT,0.015411958550193625,-0.014091325766305673,-0.00021717492862757847
2020-06,RKUNY,SSMH3Y-R,Consumer Non-Cyclicals,JP,0.006883218776841782,-0.03002539999999998,-0.0002066713970621851
2020-06,BAS1V.HE,BFP734-R,Technology,FI,0.025703950102537714,-0.00646241088041577,-0.00016610948681230377
2020-06,FDP.L,G22X5F-R,Finance,GB,0.0030903648755103955,-0.043919343413154066,-0.00013572679623949016
2020-06,ORP.PA,K01WHX-R,Healthcare,FR,0.009888294101268144,-0.010783796908109156,-0.00010663335535572941
2020-06,DUST.ST,JTKY01-R,Technology,SE,0.0020903915327033784,-0.03458903768247923,-7.230463149581266e-05
2020-06,ADE.OL,WY3QLM-R,Technology,NO,0.0010380959042779817,-0.05032677707363076,-5.2244021155647116e-05
2020-06,6951.T,KGPLVQ-R,Healthcare,JP,0.0002109718726853469,-0.07190331662684835,-1.5169577361053637e-05
2020-06,3844.T,FXRN3F-R,Technology,JP,0.00015551643522613252,-0.05691683746913789,-8.851503667545497e-06
2020-06,3990.T,WRR2XC-R,Business Services,JP,7.251667145953311e-05,-0.10581171270334,-7.673113206678612e-06
2020-06,GWPH,D2DFTS-R,Healthcare,GB,0.01865360646555533,-0.00024437899999996127,-4.558549694445223e-06
2020-06,4751.T,G37DWR-R,Business Services,JP,0.000177884684942977,-0.02530277109232537,-4.500975463942564e-06
2020-06,6481.T,LLWRYR-R,Industrials,JP,9.172691651257037e-05,-0.04542277793582539,-4.166491359488478e-06
2020-06,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,9.592018025850624e-05,-0.028210102626555655,-2.705918129050179e-06
2020-06,6861.T,R4NT59-R,Industrials,JP,7.264443416467226e-05,0.015832783548007656,1.1501636020967482e-06
2020-06,6544.T,KGQVSF-R,Business Services,JP,0.0001524960048785221,0.04412311335788166,6.728598509879106e-06
2020-06,6920.T,Q3WN7R-R,Technology,JP,5.798451079551339e-05,0.15164005337458475,8.792774311930835e-06
2020-06,6594.T,D79WDP-R,Industrials,JP,0.00011280574265687258,0.08721613182929011,9.838480522662774e-06
2020-06,6146.T,J4TH5K-R,Technology,JP,0.00014975727541363928,0.08490649459236832,1.2715365295075977e-05
2020-06,FANUY,GB0DHY-R,Industrials,JP,0.013551408200129504,0.0009531970000000722,1.2917161642139822e-05
2020-06,6857.T,KL74SJ-R,Technology,JP,0.000139424884864255,0.15094271001130366,2.1045169964424644e-05
2020-06,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.0030084987814718287,0.007415092804495815,2.2308297666826186e-05
2020-06,3064.T,MR4TNK-R,Industrials,JP,0.00021803160566048754,0.10616366135940547,2.314703354898743e-05
2020-06,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.0001729709383620382,0.1960439172901407,3.3909900333845445e-05
2020-06,VITB.ST,JKHFMB-R,Technology,SE,0.001750752851370524,0.04208212862427452,7.367540668068975e-05
2020-06,RAY.ST,B3MGHK-R,Healthcare,SE,0.0028012039233858165,0.06882114339754763,0.00019278205689710832
2020-06,NOD.OL,CSQ76Z-R,Technology,NO,0.0018845970689446206,0.1654311556650092,0.00031177107107839764
2020-06,TOBII.ST,SJ6JSD-R,Technology,SE,0.0026960770488855435,0.15093860360025468,0.00040694210495747954
2020-06,IQE.L,WC6J51-R,Technology,GB,0.0013035173295935856,0.3586777109449415,0.00046754261195569016
2020-06,DSY.PA,VMHPTJ-R,Technology,FR,0.03279008937525096,0.024173879128981834,0.0007926636571858281
2020-06,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.0023535535150438817,0.35005768859279085,0.0008238795034556995
2020-06,ASR,DP1CY0-R,Industrials,MX,0.01575412938724335,0.08314850000000007,0.0013099322273552047
2020-06,LBIRD.PA,NL6284-R,Healthcare,FR,0.013791171461432694,0.09623172217522424,0.0013271481805474724
2020-06,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.028769881871356796,0.04754313846548874,0.0013678104774456706
2020-06,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.0208912667428347,0.06791856292123777,0.0014189048147775804
2020-06,BB,L8N0YK-R,Technology,CA,0.03525569613041822,0.04971600000000009,0.0017527721888198756
2020-06,ZOO.L,DP2M95-R,Consumer Services,GB,0.017639374796448157,0.10925197762503691,0.001927136580581194
2020-06,STM,TZ751N-R,Technology,CH,0.01888155277674338,0.10445499999999996,0.001972272595294729
2020-06,UCB.BR,KNHDSG-R,Healthcare,BE,0.01685504676352524,0.16293687566725712,0.002746308658874317
2020-06,ASML,GL3H8G-R,Technology,NL,0.023534651219866514,0.11690099999999992,0.0027512242622536134
2020-06,TSM,N28HXY-R,Technology,TW,0.022945075684188996,0.13460899999999998,0.003088613692772996
2020-06,ADYEN.AS,B8DGF3-R,Finance,NL,0.02880153000953189,0.11171249272838835,0.00321749071175629
2020-06,SHOP,VC0Z7G-R,Finance,CA,0.013243224787403262,0.2525710000000001,0.0033448545277792304
2020-06,IFX.DE,P59ZZH-R,Technology,DE,0.028250554447004174,0.12387202513829854,0.0034994533906301723
2020-06,MDW.PA,H7LN62-R,Consumer Services,FR,0.016480490168780233,0.37971172189529656,0.006257835299666049
2020-06,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.06935381023945197,0.14151036106925918,0.009814282728513734
2020-07,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.03284392027086487,-0.1519548628686216,-0.004990793400827212
2020-07,ASR,DP1CY0-R,Industrials,MX,0.02332915118370137,-0.11096300000000003,-0.002588672602797056
2020-07,ZOO.L,DP2M95-R,Consumer Services,GB,0.017823544605596948,-0.0704553400047413,-0.0012557638952770055
2020-07,AGL.MI,HD34QG-R,Consumer Services,IT,0.01227723846340304,-0.09064513240122751,-0.0011128719060366115
2020-07,BB,L8N0YK-R,Technology,CA,0.03386456178594108,-0.02467330000000001,-0.0008355504923130603
2020-07,FANUY,GB0DHY-R,Industrials,JP,0.0123629888957591,-0.06195379999999995,-0.0007659341414500795
2020-07,ASML,GL3H8G-R,Technology,NL,0.01376301497751154,-0.03888270000000005,-0.0005351431824660885
2020-07,ACSO.L,SRS2M0-R,Consumer Services,GB,0.015010929520822674,-0.009201123802385025,-0.00013811742090996554
2020-07,MTLS,CRHQ9D-R,Business Services,BE,0.01093638363442907,-0.006648899999999958,-7.271492114695497e-05
2020-07,3990.T,WRR2XC-R,Business Services,JP,5.9018452030129754e-05,-0.20330185894004638,-1.1998561009489333e-05
2020-07,6481.T,LLWRYR-R,Industrials,JP,0.00015894170145501995,-0.05209096250301293,-8.279426210658519e-06
2020-07,6857.T,KL74SJ-R,Technology,JP,0.00014605453577631872,-0.04276374871078714,-6.245839466009164e-06
2020-07,6920.T,Q3WN7R-R,Technology,JP,6.061740440360555e-05,-0.06934258749303046,-4.203367668457428e-06
2020-07,6146.T,J4TH5K-R,Technology,JP,0.00014787723566238303,-0.008472219248338297,-1.2528483623699001e-06
2020-07,6861.T,R4NT59-R,Industrials,JP,6.716539890825377e-05,0.009281985028570805,6.234282271043974e-07
2020-07,6951.T,KGPLVQ-R,Healthcare,JP,0.00017821279444011473,0.004716119012178499,8.404727480724838e-07
2020-07,3844.T,FXRN3F-R,Technology,JP,0.0001331196353724979,0.0237159388157564,3.1570571276699614e-06
2020-07,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,8.484046018216015e-05,0.046199979455541884,3.919627517414519e-06
2020-07,6544.T,KGQVSF-R,Business Services,JP,0.00014492095191571042,0.03813599715926386,5.526705010575346e-06
2020-07,3064.T,MR4TNK-R,Industrials,JP,0.0002190818165379207,0.07178270403562714,1.5726285196129125e-05
2020-07,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.00018829572524623305,0.08834150960377629,1.663432862019012e-05
2020-07,6594.T,D79WDP-R,Industrials,JP,0.00011162670849426322,0.19616028596151258,2.189672705917708e-05
2020-07,4751.T,G37DWR-R,Business Services,JP,0.0001578080982842478,0.15599813709880883,2.4617769351448385e-05
2020-07,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.02786442907789554,0.005956253570729375,0.00016596760519155073
2020-07,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.002789334673907563,0.06218257830626195,0.0001734480217826287
2020-07,BCART.BR,VHJB07-R,Healthcare,BE,0.018187504003923185,0.009878238912871318,0.0001796605097795569
2020-07,TOBII.ST,SJ6JSD-R,Technology,SE,0.0028590656238533206,0.0673707553479388,0.00019261741066832407
2020-07,DUST.ST,JTKY01-R,Technology,SE,0.0018594305005898094,0.12479761364264097,0.00023205248920794952
2020-07,RKUNY,SSMH3Y-R,Consumer Non-Cyclicals,JP,0.006085233219081069,0.038693499999999936,0.00023545897156251294
2020-07,TOM2.AS,BYRC4M-R,Technology,NL,0.0172444669343309,0.014340678163014431,0.0002472973503979836
2020-07,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.002927635302854507,0.08916804112921928,0.00026105150509628505
2020-07,FDP.L,G22X5F-R,Finance,GB,0.0026914333281194344,0.12604914800075617,0.00033925287791029433
2020-07,STM,TZ751N-R,Technology,CH,0.0189821602976001,0.01933600000000002,0.0003670390515143959
2020-07,RAY.ST,B3MGHK-R,Healthcare,SE,0.002758608875130289,0.13727960037337006,0.000378700723964318
2020-07,SAX.DE,JCTTTN-R,Business Services,DE,0.01834060943868946,0.022972740424863636,0.0004213340598688169
2020-07,CAPC.L,J2R4L9-R,Finance,GB,0.023085209044218277,0.020356572119171412,0.00046993572279477753
2020-07,SHOP,VC0Z7G-R,Finance,CA,0.006573464631332366,0.07987389999999994,0.0005250482566165779
2020-07,ADE.OL,WY3QLM-R,Technology,NO,0.0009053520642005865,0.6180413892536187,0.0005595450475221619
2020-07,NOD.OL,CSQ76Z-R,Technology,NO,0.002017022954759841,0.29794461166269537,0.0006009611209706632
2020-07,VITB.ST,JKHFMB-R,Technology,SE,0.001678287313204841,0.36987183908605203,0.0006207512150498636
2020-07,GWPH,D2DFTS-R,Healthcare,GB,0.016997378414604043,0.040009699999999926,0.0006800600111547821
2020-07,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.027735217224321547,0.029680702328307218,0.000823200726446027
2020-07,DIA.MI,KXDF6J-R,Healthcare,IT,0.02981387661421442,0.028317428456856142,0.0008442523180445532
2020-07,LBIRD.PA,NL6284-R,Healthcare,FR,0.015992158402248036,0.0853085041703423,0.0013642671117509513
2020-07,IQE.L,WC6J51-R,Technology,GB,0.01769380957828197,0.09584209000042176,0.001695811690052025
2020-07,AMS.SW,C5K9GL-R,Technology,AT,0.014041235203402716,0.12913714092466622,0.0018132449692182008
2020-07,DSY.PA,VMHPTJ-R,Technology,FR,0.030905654169019362,0.05901019645461281,0.0018237487240721558
2020-07,ORP.PA,K01WHX-R,Healthcare,FR,0.01800380303008826,0.10994285774959334,0.0019793895554886913
2020-07,IFX.DE,P59ZZH-R,Technology,DE,0.029219003467840753,0.06846840373813556,0.0020005785262621036
2020-07,UCB.BR,KNHDSG-R,Healthcare,BE,0.01803879584301574,0.11444456435398931,0.00206444213172449
2020-07,RYAAY,Q630MX-R,Industrials,IE,0.019755158740656694,0.13053999999999988,0.0025788384220053226
2020-07,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.014215839988025957,0.21959441112390166,0.003121719010802173
2020-07,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.07211566902388117,0.045341667856199086,0.003269844712108405
2020-07,INRN.SW,TLX4L7-R,Industrials,CH,0.022039932948867046,0.1771422889177483,0.0039042041701560066
2020-07,OCDO.L,LHPBFK-R,Industrials,GB,0.05127101894394561,0.07871188852612998,0.004035638727736946
2020-07,ADYEN.AS,B8DGF3-R,Finance,NL,0.029466573857220894,0.15457231700640928,0.00455471659535112
2020-07,AMP.MI,WJWHT6-R,Healthcare,IT,0.016593594071128804,0.2888601239932391,0.004793227640879744
2020-07,FUTR.L,GM88J1-R,Technology,GB,0.032259285773555156,0.15242556645892003,0.004917139907594324
2020-07,BAS1V.HE,BFP734-R,Technology,FI,0.023502049734942472,0.23769117244961402,0.005586229756467617
2020-07,SEDG,CQY5QT-R,Technology,IL,0.02402721822419684,0.26170899999999997,0.006288139254236331
2020-07,LTG.L,JF74F9-R,Technology,GB,0.045385569660973554,0.15127239999739484,0.006865584047864419
2020-07,FDEV.L,WD63JS-R,Technology,GB,0.07641974680172979,0.119718880029972,0.009148886499277125
2020-07,TSM,N28HXY-R,Technology,TW,0.023588848743409507,0.38964200000000004,0.009191206202079569
2020-08,GWPH,D2DFTS-R,Healthcare,GB,0.013803013765753044,-0.18553600000000003,-0.0025609559620427573
2020-08,DIA.MI,KXDF6J-R,Healthcare,IT,0.02520365748831335,-0.08381432498062824,-0.0021124275394259397
2020-08,ZOO.L,DP2M95-R,Consumer Services,GB,0.013741712721181734,-0.14736848902844957,-0.002025095440383576
2020-08,UCB.BR,KNHDSG-R,Healthcare,BE,0.016526615366225857,-0.08217289155887386,-0.0013580397723240959
2020-08,CAPC.L,J2R4L9-R,Finance,GB,0.019537218221164384,-0.05822745385145878,-0.0011376024723587287
2020-08,ORP.PA,K01WHX-R,Healthcare,FR,0.016427925698928474,-0.0661749640340974,-0.001087117392281416
2020-08,AML.L,N8P36V-R,Consumer Cyclicals,GB,0.10580104008420771,-0.009065707230564324,-0.0009591612540926277
2020-08,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.023043431922811768,-0.028173034726692414,-0.0006492034077835485
2020-08,AMP.MI,WJWHT6-R,Healthcare,IT,0.017581826864775336,-0.0318429951592345,-0.0005598580277455401
2020-08,RKUNY,SSMH3Y-R,Consumer Non-Cyclicals,JP,0.004935364202774741,-0.03604689999999999,-0.00017790457988100077
2020-08,PCELL.ST,VBY93Y-R,Industrials,SE,0.0009082782398378432,-0.06353320277830932,-5.770582559074355e-05
2020-08,TOM2.AS,BYRC4M-R,Technology,NL,0.014379745640585164,-0.0020622671109504775,-2.965487649841229e-05
2020-08,3844.T,FXRN3F-R,Technology,JP,0.00010857727506549261,-0.20160205106034712,-2.1889401351746796e-05
2020-08,3064.T,MR4TNK-R,Industrials,JP,0.00018708133644819238,-0.07743096246656744,-1.448588794071526e-05
2020-08,6857.T,KL74SJ-R,Technology,JP,0.0001113913944620199,-0.11770686245782225,-1.3111531546925999e-05
2020-08,4751.T,G37DWR-R,Business Services,JP,0.00014534621813413657,-0.05808630596434117,-8.44262489729933e-06
2020-08,6920.T,Q3WN7R-R,Technology,JP,4.494739943614243e-05,-0.13745513399282738,-6.178250812124092e-06
2020-08,6146.T,J4TH5K-R,Technology,JP,0.0001168217156699149,-0.025413029268080867,-2.9687936794669687e-06
2020-08,4755.T,TTK7NN-R,Consumer Non-Cyclicals,JP,7.071885948614656e-05,-0.040966045409537966,-2.8970720090202146e-06
2020-08,6861.T,R4NT59-R,Industrials,JP,5.401016503860742e-05,-0.020186269149571667,-1.0902637282821152e-06
2020-08,6481.T,LLWRYR-R,Industrials,JP,0.0001200388862255331,0.00363455642839261,4.3628810558810043e-07
2020-08,6544.T,KGQVSF-R,Business Services,JP,0.00011986788648159115,0.0386223952221858,4.6295848861401155e-06
2020-08,6594.T,D79WDP-R,Industrials,JP,0.0001063836599355579,0.0554101618989169,5.894735820428583e-06
2020-08,3990.T,WRR2XC-R,Business Services,JP,3.746268423620348e-05,0.1849310095398482,6.928012015873666e-06
2020-08,6951.T,KGPLVQ-R,Healthcare,JP,0.00014265916047339602,0.056470035731613244,8.055967889374622e-06
2020-08,ADYEN.AS,B8DGF3-R,Finance,NL,0.027968468438419974,0.0010396013557358863,2.907605770643775e-05
2020-08,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.0001632764483537225,0.2554907336531167,4.171561957816778e-05
2020-08,AM3D.DE,VJ2Q9P-R,Industrials,DE,0.014252964669461942,0.005210143266938472,7.425998790650906e-05
2020-08,NOD.OL,CSQ76Z-R,Technology,NO,0.0021721158441118838,0.03813633940667227,8.283654706166123e-05
2020-08,TSM,N28HXY-R,Technology,TW,0.02559554389987286,0.004563330000000088,0.00011680091334460906
2020-08,DUST.ST,JTKY01-R,Technology,SE,0.0017400473815183933,0.07020946540806472,0.00012216779644110923
2020-08,ACSO.L,SRS2M0-R,Consumer Services,GB,0.018503746736284445,0.008585874128383297,0.00015887084038122148
2020-08,RAY.ST,B3MGHK-R,Healthcare,SE,0.0026101412727970352,0.06589032660116523,0.00017198306093977776
2020-08,ADE.OL,WY3QLM-R,Technology,NO,0.001215411281400206,0.1456348752772938,0.00017700627037733484
2020-08,SMDS.L,QCZ86Y-R,Non-Energy Materials,GB,0.023102019198583828,0.008446117165510358,0.00019512236091110872
2020-08,LBIRD.PA,NL6284-R,Healthcare,FR,0.014268501791970981,0.014187110626951105,0.0002024288134035424
2020-08,VITB.ST,JKHFMB-R,Technology,SE,0.0019127274539323194,0.12579935927018027,0.000240619888163169
2020-08,FANUY,GB0DHY-R,Industrials,JP,0.00905528749201992,0.04765320000000006,0.00043151342591472424
2020-08,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.0024373055299728675,0.19027200637211594,0.00046375101332979087
2020-08,FDP.L,G22X5F-R,Finance,GB,0.0025137201513732704,0.20674527205799031,0.0005196997565733194
2020-08,ASML,GL3H8G-R,Technology,NL,0.010328673101073297,0.05784239999999996,0.0005974352409815216
2020-08,AGL.MI,HD34QG-R,Consumer Services,IT,0.00917806972435969,0.0686395135948592,0.0006299782416197526
2020-08,DSY.PA,VMHPTJ-R,Technology,FR,0.026906424032107946,0.02830247433555977,0.0007615183756304238
2020-08,AMS.SW,C5K9GL-R,Technology,AT,0.01289467612485203,0.06080066737339296,0.00078400491395476
2020-08,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.002652884481708645,0.4026188154766799,0.0010681012076220004
2020-08,BAS1V.HE,BFP734-R,Technology,FI,0.0239131099797252,0.04689661928761346,0.0011214440147020027
2020-08,BCART.BR,VHJB07-R,Healthcare,BE,0.015099420872912198,0.07541646224850695,0.0011387449042363008
2020-08,TOBII.ST,SJ6JSD-R,Technology,SE,0.0025389042523370044,0.4729365635884506,0.0012007406523803672
2020-08,STM,TZ751N-R,Technology,CH,0.015108368119373975,0.08267709999999995,0.0012491160618422932
2020-08,RYAAY,Q630MX-R,Industrials,IE,0.017438971791331807,0.07866670000000009,0.0013718663622171634
2020-08,SAX.DE,JCTTTN-R,Business Services,DE,0.015423954813450356,0.12838483914621812,0.0019802019577233607
2020-08,ASR,DP1CY0-R,Industrials,MX,0.016194721431894456,0.13653199999999988,0.002211097706539412
2020-08,IFX.DE,P59ZZH-R,Technology,DE,0.025665214616334107,0.10031754232105117,0.002574671253452958
2020-08,BB,L8N0YK-R,Technology,CA,0.02563123295842256,0.10090599999999994,0.0025863451929025853
2020-08,INRN.SW,TLX4L7-R,Industrials,CH,0.021100741763373326,0.13168489071844092,0.0027786488731878587
2020-08,IQE.L,WC6J51-R,Technology,GB,0.016082234401113442,0.19952629444783554,0.0032088286364956708
2020-08,FUTR.L,GM88J1-R,Technology,GB,0.03854370898772348,0.09640039926019983,0.0037156289353854964
2020-08,ZAL.DE,PM6KP2-R,Consumer Cyclicals,DE,0.023477511804919925,0.1989430860310737,0.004670688650801733
2020-08,SEDG,CQY5QT-R,Technology,IL,0.02367103845474573,0.26299300000000003,0.006225317416328945
2020-08,MTLS,CRHQ9D-R,Business Services,BE,0.008482640325290607,0.8143689999999999,0.006907999319066585
2020-08,LTG.L,JF74F9-R,Technology,GB,0.04952945518888418,0.16364726299132948,0.008105359779112599
2020-08,OCDO.L,LHPBFK-R,Industrials,GB,0.04587259122810353,0.2383947360966432,0.01093578427989293
2020-08,FDEV.L,WD63JS-R,Technology,GB,0.07097257585148503,0.18893812122244813,0.013409425139697274
2020-08,ASC.L,PP8053-R,Consumer Cyclicals,GB,0.06252646124675142,0.48847580066122953,0.03054266322002024
2020-09,AML.L,N8P36V-R,Consumer Cyclicals,GB,0.09639647612520465,-0.12899691059479224,-0.012434847612376048
2020-09,LTG.L,JF74F9-R,Technology,GB,0.052992532615803715,-0.16977250349943696,-0.008996674928960563
2020-09,IQE.L,WC6J51-R,Technology,GB,0.017737217388484005,-0.20567149413181507,-0.0036480400020303164
2020-09,BB,L8N0YK-R,Technology,CA,0.02555213220634948,-0.12353400000000003,-0.0031565570999791777
2020-09,CAPC.L,J2R4L9-R,Finance,GB,0.01691752037044675,-0.16696154298139698,-0.0028245753044690044
2020-09,LBIRD.PA,NL6284-R,Healthcare,FR,0.013248717886041003,-0.14002300374474463,-0.0018551252741701846
2020-09,UMI.BR,L1YNFY-R,Non-Energy Materials,BE,0.020410017030061227,-0.09003753849403051,-0.001837667694007956
2020-09,MTLS,CRHQ9D-R,Business Services,BE,0.013932275610289636,-0.09222819999999998,-0.0012849487014409144
2020-09,INRN.SW,TLX4L7-R,Industrials,CH,0.021838734693764402,-0.05580780502282423,-0.0012187718477347908
2020-09,AGL.MI,HD34QG-R,Consumer Services,IT,0.008979677697843578,-0.11353446576382997,-0.0010195029101560493
2020-09,BCART.BR,VHJB07-R,Healthcare,BE,0.014866682588951819,-0.06368003434304459,-0.0009467108578315948
2020-09,TOM2.AS,BYRC4M-R,Technology,NL,0.013138081111748044,-0.06019837681233142,-0.0007908911573559829
2020-09,ORP.PA,K01WHX-R,Healthcare,FR,0.014045123718124266,-0.04992394524245236,-0.0007011879874271047
2020-09,GWPH,D2DFTS-R,Healthcare,GB,0.010176797482184018,-0.06349209999999994,-0.0006461462434185752
2020-09,UCB.BR,KNHDSG-R,Healthcare,BE,0.01388743800400863,-0.03973039996909322,-0.0005517534664452485
2020-09,PUB.PA,LZ645K-R,Business Services,FR,0.010246033077180276,-0.03625209217538572,-0.00037144013554599035
2020-09,RAY.ST,B3MGHK-R,Healthcare,SE,0.0025532501601803737,-0.131261471175523,-0.00033514337230441564
2020-09,BOOZT.ST,TY2YK8-R,Consumer Non-Cyclicals,SE,0.0034148716680149297,-0.0746237651929732,-0.00025483058151808287
2020-09,ASML,GL3H8G-R,Technology,NL,0.009890789823074328,-0.013121999999999967,-0.000129786944058381
2020-09,ADE.OL,WY3QLM-R,Technology,NO,0.0013187006820490055,-0.08293143491012445,-0.00010936173977928381
2020-09,VITB.ST,JKHFMB-R,Technology,SE,0.001976199397500267,-0.04915446969666848,-9.713903339900138e-05
2020-09,TOBII.ST,SJ6JSD-R,Technology,SE,0.003431996967046104,-0.023354409121023267,-8.015226127050572e-05
2020-09,DSY.PA,VMHPTJ-R,Technology,FR,0.025331111657835234,-0.002924376445608723,-7.407770627325788e-05
2020-09,DUST.ST,JTKY01-R,Technology,SE,0.0017090176884817063,-0.04073616208875763,-6.961882157054468e-05
2020-09,ALK-B.CO,SJKQMD-R,Healthcare,DK,0.00265738397168182,-0.020912680748435664,-5.5573022625791904e-05
2020-09,PCELL.ST,VBY93Y-R,Industrials,SE,0.0007805987648533759,-0.05119642994388196,-3.9963869979096646e-05
2020-09,FDP.L,G22X5F-R,Finance,GB,0.0027890834168563714,-0.0020632585136811654,-5.7546001051958634e-06
2020-09,NOD.OL,CSQ76Z-R,Technology,NO,0.0021355707366310503,-0.002546486909007717,-5.4382029240909365e-06
2020-09,4689.T,JQZ6DN-R,Consumer Non-Cyclicals,JP,0.00018501639610537908,-0.009721084438586769,-1.7985600090634063e-06
2020-09,3990.T,WRR2XC-R,Business Services,JP,4.006503008871862e-05,-0.0177944662093662,-7.129358240909436e-07
2020-09,6544.T,KGQVSF-R,Business Services,JP,0.00011236576981955321,-0.0053030446822839306,-5.958806981123218e-07
